"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
747127,"2024-05-08",2,"2024-05-09T00:04:46.464Z","2024-05-09T00:05:01.919Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,680776,"/api/v1/people/680776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Jarren Duran strikes out swinging.",0,0,4,20,"top",3,"2024-05-09T00:03:50.157Z","2024-05-09T00:05:07.615Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",2,"2024-05-09T00:01:51.661Z","2024-05-09T00:02:00.178Z",TRUE,"pitch","861f6a9a-a56d-4b2e-9a81-17975c443dad",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.24,1.55,NA,125.59,167.03,"ground_ball","medium","3",152,175,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Ozzie Albies grounds out to first baseman Romy Gonzalez.",0,0,4,19,"bottom",2,"2024-05-09T00:00:20.944Z","2024-05-09T00:02:00.178Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.5,5,2,0.4049,6.7492,27.3707,-13.3235,-2.5269,10.1551,-0.2253,2.6573,3.4116,-134.912,-8.9446,-1.1738,50.0053,6.9392,-4.6923,14.4,3.6,24,2248,193,86.8,-24,7,NA,NA,NA,TRUE,-14.8,16.8,4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",1,"2024-05-09T00:01:06.144Z","2024-05-09T00:01:11.928Z",TRUE,"pitch","dfddc6d6-418e-40bd-bab9-4f0ef9714d90",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1298,1.7011,NA,95.99,198.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Ozzie Albies grounds out to first baseman Romy Gonzalez.",0,0,4,19,"bottom",2,"2024-05-09T00:00:20.944Z","2024-05-09T00:02:00.178Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.7,73.7,14,2,0.4736,6.6104,23.537,-41.6862,5.1181,-7.0317,0.5511,1.4951,3.1141,-116.049,-3.3326,-1.4774,50.0049,6.9559,6.9193,9.6,13.2,24,2969,25,NA,NA,NA,NA,NA,NA,FALSE,-56.6,-13.3,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",0,"2024-05-09T00:00:43.767Z","2024-05-09T00:00:49.001Z",TRUE,"pitch","0244688e-f4b1-4767-ae04-23c803593179",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.24,1.55,NA,131.61,157.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Ozzie Albies grounds out to first baseman Romy Gonzalez.",0,0,4,19,"bottom",2,"2024-05-09T00:00:20.944Z","2024-05-09T00:02:00.178Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.5,1,2,0.3995,6.3938,28.2265,-7.8987,-3.3742,12.7284,-0.3833,3.0106,4.1651,-136.7588,-8.6555,-1.4827,50.0037,6.7464,-6.4359,30,2.4,24,2486,192,NA,NA,NA,NA,NA,NA,FALSE,-9.2,21.6,5.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",3,"2024-05-09T00:00:11.973Z","2024-05-09T00:00:18.021Z",TRUE,"pitch","9cce9dca-2e8a-4232-b06f-0ab9d20bec1d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.5362,1.6014,NA,113.63,196.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Ronald Acuña Jr. walks.",0,0,4,18,"bottom",2,"2024-05-08T23:59:00.832Z","2024-05-09T00:00:18.021Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.3,8,2,0.3959,6.8813,30.7069,-8.701,-4.2208,12.1081,0.0885,1.5617,6.0538,-138.3196,-11.9028,-1.5797,50.0057,6.5034,-8.1847,31.2,2.4,24,2373,201,NA,NA,NA,NA,NA,NA,FALSE,-10.7,19.6,6.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,660670,"Ronald Acuña Jr.","/api/v1/people/660670",NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",2,"2024-05-08T23:59:54.591Z","2024-05-08T23:59:59.198Z",TRUE,"pitch","0a2a338b-51fb-4ad8-b4ad-109e80f33521",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.5322,1.6088,NA,121.91,151.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Ronald Acuña Jr. walks.",0,0,4,18,"bottom",2,"2024-05-08T23:59:00.832Z","2024-05-09T00:00:18.021Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.4,78,14,2,0.4461,6.6196,24.1883,-24.2859,5.0775,5.1635,1.0741,1.8083,5.0625,-122.7472,-7.0462,-1.6742,50.0013,6.7826,7.7489,18,7.2,24,2435,75,NA,NA,NA,NA,NA,NA,FALSE,-30.5,7.9,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",1,"2024-05-08T23:59:35.994Z","2024-05-08T23:59:40.757Z",TRUE,"pitch","e0260e3f-742c-49fa-af95-380320019031",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5555,1.5934,NA,69.48,238.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Ronald Acuña Jr. walks.",0,0,4,18,"bottom",2,"2024-05-08T23:59:00.832Z","2024-05-09T00:00:18.021Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,76.4,14,2,0.4561,6.7536,27.0451,-32.0665,8.5681,0.0734,1.2466,0.0208,4.2044,-120.8223,-8.952,-1.6382,50.0042,6.6554,12.4644,21.6,9.6,24,2473,41,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-2,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",0,"2024-05-08T23:59:20.195Z","2024-05-08T23:59:23.501Z",TRUE,"pitch","94984f93-de7d-4efe-971c-0f91ed2c9a2c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5638,1.6347,NA,54.77,209.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Ronald Acuña Jr. walks.",0,0,4,18,"bottom",2,"2024-05-08T23:59:00.832Z","2024-05-09T00:00:18.021Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,81.2,14,2,0.4292,6.8496,26.2003,-24.6751,2.9342,4.5481,1.6327,1.0846,7.4641,-127.5963,-9.0146,-1.7117,50.0054,6.6072,4.8382,13.2,7.2,24,2412,165,NA,NA,NA,NA,NA,NA,FALSE,-29.2,6.4,-7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",3,"2024-05-08T23:58:45.153Z","2024-05-08T23:58:53.142Z",TRUE,"pitch","3e03876e-5ea7-417e-b0bd-842f1d586d41",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.56,1.67,NA,136.9,188.31,"ground_ball","medium","4",157.08,151,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Jarred Kelenic grounds out, second baseman Vaughn Grissom to first baseman Romy Gonzalez.",0,0,4,17,"bottom",2,"2024-05-08T23:57:41.690Z","2024-05-08T23:58:53.142Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.4,72.9,7,2,0.4768,6.3504,24.7756,-44.5314,2.7146,-9.2778,-0.5219,1.8691,1.7475,-115.6001,-1.8,-1.6446,50.0035,6.9959,3.615,4.8,13.2,24,2845,25,88.7,-12,11,NA,NA,NA,TRUE,-60.8,-16.9,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",2,"2024-05-08T23:58:31.141Z","2024-05-08T23:58:35.986Z",TRUE,"pitch","d9368d8a-af93-4c73-a0c7-c84e01311b40",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.6908,1.719,NA,154.43,190.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Jarred Kelenic grounds out, second baseman Vaughn Grissom to first baseman Romy Gonzalez.",0,0,4,17,"bottom",2,"2024-05-08T23:57:41.690Z","2024-05-08T23:58:53.142Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86,13,2,0.4011,6.618,30.5501,-7.7201,-3.6691,12.949,-0.9819,1.7746,2.5867,-136.6535,-11.8731,-1.4648,50,6.7094,-6.9275,31.2,2.4,24,2428,195,NA,NA,NA,NA,NA,NA,FALSE,-10,21.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",1,"2024-05-08T23:58:16.933Z","2024-05-08T23:58:21.791Z",TRUE,"pitch","50baefbe-7c12-45cb-9de0-cce8b10c4c11",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6835,1.765,NA,87.42,192.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Jarred Kelenic grounds out, second baseman Vaughn Grissom to first baseman Romy Gonzalez.",0,0,4,17,"bottom",2,"2024-05-08T23:57:41.690Z","2024-05-08T23:58:53.142Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86,9,2,0.4011,6.7589,31.4358,-8.487,-2.1198,12.5572,0.7761,1.7144,6.285,-136.7858,-11.9183,-1.2806,50.0033,6.7203,-3.9991,13.2,2.4,24,2463,192,NA,NA,NA,NA,NA,NA,FALSE,-10.8,20.3,2.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",0,"2024-05-08T23:58:04.104Z","2024-05-08T23:58:08.943Z",TRUE,"pitch","5899df6e-f62d-4f8d-9dd4-77189fdc3362",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6707,1.7582,NA,126.33,172.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Jarred Kelenic grounds out, second baseman Vaughn Grissom to first baseman Romy Gonzalez.",0,0,4,17,"bottom",2,"2024-05-08T23:57:41.690Z","2024-05-08T23:58:53.142Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.2,71.5,5,2,0.4847,6.4085,24.4578,-43.2835,5.8382,-8.6251,-0.2448,2.4543,1.1608,-113.8,-0.5259,-1.5217,50.0045,7.0444,7.5173,9.6,14.4,24,2841,25,NA,NA,NA,NA,NA,NA,FALSE,-60.7,-15.4,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",0,"2024-05-08T23:57:27.468Z","2024-05-08T23:57:35.327Z",TRUE,"pitch","c8da9f07-d185-476e-ab21-84b1c5b82c54",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.51,1.6,NA,116.01,179.6,"ground_ball","medium","5",82.97,145.93,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Travis d'Arnaud grounds out, third baseman Rafael Devers to first baseman Romy Gonzalez.",0,0,4,16,"bottom",2,"2024-05-08T23:57:01.035Z","2024-05-08T23:57:35.327Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.2,8,2,0.4058,6.6118,28.4553,-9.5364,-2.1523,12.2617,0.026,2.1918,3.9872,-134.7992,-10.5846,-1.1906,50.0016,6.8357,-3.9734,15.6,2.4,24,2320,198,91.9,-17,8,NA,NA,NA,TRUE,-11.5,20.2,3.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",5,"2024-05-08T23:54:59.800Z","2024-05-08T23:55:07.814Z",TRUE,"pitch","6569af32-f610-4561-9c23-d443abe73695",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.44,1.63,NA,107.69,176.54,"ground_ball","medium","5",104.9,174.85,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Ceddanne Rafaela grounds out, third baseman Austin Riley to first baseman Matt Olson.",0,0,4,15,"top",2,"2024-05-08T23:52:32.361Z","2024-05-08T23:55:07.814Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,80.3,5,0.91,0.4321,6.4702,23.579,-33.5305,8.1695,-0.8318,0.2443,2.3052,-9.6647,-126.3174,-0.0199,3.0426,50.0028,4.9891,13.3203,19.2,8.4,24,1786,92,69.6,-61,1,NA,NA,NA,TRUE,-37.3,-1.3,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",4,"2024-05-08T23:54:36.363Z","2024-05-08T23:54:41.573Z",TRUE,"pitch","7f2cc6b1-3762-4b7b-9ce1-452d547fa1d2",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4032,1.6534,NA,140.64,138.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Ceddanne Rafaela grounds out, third baseman Austin Riley to first baseman Matt Olson.",0,0,4,15,"top",2,"2024-05-08T23:52:32.361Z","2024-05-08T23:55:07.814Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87,11,0.9,0.3955,6.768,31.1714,-20.3626,7.9416,6.0817,-0.6201,3.7082,-12.0724,-138.5462,-0.8811,2.7635,50.0052,5.3922,15.4308,31.2,4.8,24,2202,115,NA,NA,NA,NA,NA,NA,FALSE,-19.2,11,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",3,"2024-05-08T23:53:56.856Z","2024-05-08T23:54:02.647Z",TRUE,"pitch","3edb6e92-73e2-47b7-a080-443bcd270b86",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.44,1.63,NA,110.26,202.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Ceddanne Rafaela grounds out, third baseman Austin Riley to first baseman Matt Olson.",0,0,4,15,"top",2,"2024-05-08T23:52:32.361Z","2024-05-08T23:55:07.814Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.1,73.4,14,0.9,0.4723,6.311,24.3064,-37.6913,-5.4448,-4.0661,0.1767,1.3297,-5.1095,-116.5122,-0.6792,3.1148,50.0005,5.2238,-7.3948,12,12,24,2414,316,NA,NA,NA,NA,NA,NA,FALSE,-50.3,-7.2,11.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
