"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718758,"2023-04-01",0,"2023-04-01T18:52:53.088Z","2023-04-01T18:52:58.088Z",FALSE,"stepoff","11e9d9ec-696a-4bb5-a6a1-9e3df1282017",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Lineout","field_out","Mike Brosseau lines out to third baseman Nick Madrigal.",0,0,0,16,"top",3,"2023-04-01T18:52:53.088Z","2023-04-01T18:53:49.342Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,670712,"Mike Brosseau","/api/v1/people/670712","R","Right",657006,"Justin Steele","/api/v1/people/657006","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",1,"2023-04-01T18:52:07.389Z","2023-04-01T18:52:19.208Z",TRUE,"pitch","8fb0f7b5-4f5b-4dbc-9bd1-b89fbb2b5a57",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.549,1.627,NA,132.44,166.98,"line_drive","medium","9",188.88,139.52,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Joey Wiemer doubles (1) on a line drive to right fielder Trey Mancini.",0,0,0,15,"top",3,"2023-04-01T18:52:05.090Z","2023-04-01T18:52:19.208Z",TRUE,FALSE,FALSE,FALSE,34,0,0,1,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",657006,"Justin Steele","/api/v1/people/657006","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.3,4,2,0.4132,6.6003,29.6815,-15.9715,-0.8696,9.1138,-0.4051,2.6591,-5.4918,-132.8007,-5.3794,1.8067,50.0037,5.8815,-1.5448,9.6,3.6,24,2560,168,64,28,182,NA,NA,NA,FALSE,-17.5,15.5,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680911,"Owen Miller","/api/v1/people/680911",686894,"Joey Wiemer","/api/v1/people/686894",NA,NA,NA
718758,"2023-04-01",0,"2023-04-01T18:51:53.691Z","2023-04-01T18:52:07.389Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Joey Wiemer doubles (1) on a line drive to right fielder Trey Mancini.",0,0,0,15,"top",3,"2023-04-01T18:52:05.090Z","2023-04-01T18:52:19.208Z",TRUE,FALSE,FALSE,FALSE,34,0,0,1,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",657006,"Justin Steele","/api/v1/people/657006","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",1,"2023-04-01T18:50:58.893Z","2023-04-01T18:51:07.229Z",TRUE,"pitch","0e9e95d8-ef7a-4298-8c88-f34ec8afe1b2",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.13,1.36,NA,156.56,158.86,"ground_ball","medium","3",136.45,167.3,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Owen Miller grounds out, first baseman Eric Hosmer to pitcher Justin Steele.",0,0,0,14,"top",3,"2023-04-01T18:50:20.278Z","2023-04-01T18:51:07.229Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,680911,"Owen Miller","/api/v1/people/680911","R","Right",657006,"Justin Steele","/api/v1/people/657006","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,83.5,11,2,0.414,6.5522,27.6774,-22.0012,0.0724,5.7352,-1.0379,2.96,-6.9019,-132.1992,-3.7119,1.5951,50.0025,5.9937,0.1301,3.6,4.8,24,2363,168,47,-38,4,NA,NA,NA,TRUE,-23.3,9.8,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",0,"2023-04-01T18:50:46.374Z","2023-04-01T18:50:49.845Z",TRUE,"pitch","fe731a22-69b1-4743-afc0-a24bcb353659",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0062,1.3661,NA,121.69,170.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Owen Miller grounds out, first baseman Eric Hosmer to pitcher Justin Steele.",0,0,0,14,"top",3,"2023-04-01T18:50:20.278Z","2023-04-01T18:51:07.229Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,680911,"Owen Miller","/api/v1/people/680911","R","Right",657006,"Justin Steele","/api/v1/people/657006","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.7,74.7,2,2,0.4652,6.2505,21.3895,-31.8919,-4.6826,0.1974,-0.1231,2.5159,-2.6751,-117.5415,-1.6331,1.6363,50.0003,6.1691,-6.5787,12,9.6,24,2486,310,NA,NA,NA,NA,NA,NA,FALSE,-41.5,0.2,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",6,"2023-04-01T18:48:32.271Z","2023-04-01T18:48:36.592Z",TRUE,"pitch","bfba392b-5b87-43fb-89df-2000287c1ff7",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.79,1.78,NA,125.21,210.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Eric Hosmer strikes out swinging.",0,0,0,13,"bottom",2,"2023-04-01T18:44:59.621Z","2023-04-01T18:48:36.592Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.5,79.1,13,0.9,0.4367,6.8608,26.7442,-23.5822,-11.5016,5.3986,-0.2155,1.0423,6.1289,-125.6875,-6.5268,-1.1981,50.0028,5.6022,-18.3034,34.8,7.2,24,2055,231,NA,NA,NA,NA,NA,NA,TRUE,-28.4,8.4,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",4,"2023-04-01T18:46:37.392Z","2023-04-01T18:46:41.418Z",TRUE,"pitch","df7452b6-c36c-4833-9be7-f0fa6caac806",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.79,1.78,NA,84.96,158.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Eric Hosmer strikes out swinging.",0,0,0,13,"bottom",2,"2023-04-01T18:44:59.621Z","2023-04-01T18:48:36.592Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.1,12,0.91,0.3866,6.866,31.5307,-10.3149,-3.7822,10.7434,0.8406,2.9823,6.6188,-141.5525,-5.7908,-1.0338,50.0016,5.7113,-7.6953,28.8,2.4,24,2390,203,NA,NA,NA,NA,NA,NA,FALSE,-10.3,18.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",3,"2023-04-01T18:46:17.506Z","2023-04-01T18:46:20.979Z",TRUE,"pitch","f2472dfe-ef20-4c43-b91a-536d33baff5a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.79,1.78,NA,117.24,171.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Eric Hosmer strikes out swinging.",0,0,0,13,"bottom",2,"2023-04-01T18:44:59.621Z","2023-04-01T18:48:36.592Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.8,5,0.91,0.3876,6.7416,32.0832,-11.5923,-2.2083,10.1773,-0.0064,2.5093,3.8044,-141.2806,-6.9487,-1.0833,50.003,5.7452,-4.4663,15.6,2.4,24,2337,207,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",2,"2023-04-01T18:45:59.142Z","2023-04-01T18:46:03.628Z",TRUE,"pitch","f011ec2a-df61-4a9c-8896-5c7c7f1202b8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.6299,1.6098,NA,127.37,211.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Eric Hosmer strikes out swinging.",0,0,0,13,"bottom",2,"2023-04-01T18:44:59.621Z","2023-04-01T18:48:36.592Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,81.3,13,0.9,0.4287,6.8226,22.9174,-24.1043,-10.4614,4.8634,-0.2721,1.0266,5.8992,-127.1459,-6.7481,-1.2477,50.0018,5.5933,-17.3481,32.4,7.2,24,1911,231,NA,NA,NA,NA,NA,NA,FALSE,-27.8,7.7,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",1,"2023-04-01T18:45:37.092Z","2023-04-01T18:45:40.800Z",TRUE,"pitch","963cf656-0859-4fd0-adfa-4e7a8efd0eb5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.79,1.78,NA,118.43,202.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Eric Hosmer strikes out swinging.",0,0,0,13,"bottom",2,"2023-04-01T18:44:59.621Z","2023-04-01T18:48:36.592Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,89.8,13,2,0.3871,6.8029,27.3159,-16.8362,-5.6912,7.5344,-0.0374,1.3449,5.3708,-140.6738,-8.8903,-1.2178,50.0013,5.6036,-11.5812,30,4.8,24,2495,210,NA,NA,NA,NA,NA,NA,FALSE,-16.7,12.4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",0,"2023-04-01T18:45:20.067Z","2023-04-01T18:45:23.970Z",TRUE,"pitch","d901ca8c-dd55-4562-a696-06659b3c70c1",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.79,1.78,NA,121.93,195.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Eric Hosmer strikes out swinging.",0,0,0,13,"bottom",2,"2023-04-01T18:44:59.621Z","2023-04-01T18:48:36.592Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.6,80.2,13,0.91,0.439,6.6376,18.0263,-36.6642,1.2509,-2.8331,-0.1294,1.5931,2.5434,-123.4394,-3.2503,-1.3243,50.0006,5.9272,1.9844,3.6,9.6,24,2547,36,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-5.5,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",5,"2023-04-01T18:47:10.776Z","2023-04-01T18:48:32.271Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,543333,"/api/v1/people/543333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Eric Hosmer strikes out swinging.",0,0,0,13,"bottom",2,"2023-04-01T18:44:59.621Z","2023-04-01T18:48:36.592Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",4,"2023-04-01T18:44:53.732Z","2023-04-01T18:44:58.249Z",TRUE,"pitch","6ae68a53-c106-4c77-8bb9-1b135313c896",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.4,1.55,NA,127.14,190.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Edwin Rios strikes out swinging.",0,0,0,12,"bottom",2,"2023-04-01T18:43:30.422Z","2023-04-01T18:44:58.249Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621458,"Edwin Ríos","/api/v1/people/621458","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,78.7,8,0.91,0.4393,6.7633,25.1027,-24.0512,-10.7292,5.1608,-0.2661,1.7884,5.5241,-124.6995,-4.8696,-1.1161,50.0061,5.7512,-16.8982,32.4,7.2,24,2053,228,NA,NA,NA,NA,NA,NA,TRUE,-28.8,8.4,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",3,"2023-04-01T18:44:34.517Z","2023-04-01T18:44:38.453Z",TRUE,"pitch","38393bd2-91ba-4ade-910d-4f122b2d0f42",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.4,1.55,NA,82.09,144.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Edwin Rios strikes out swinging.",0,0,0,12,"bottom",2,"2023-04-01T18:43:30.422Z","2023-04-01T18:44:58.249Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621458,"Edwin Ríos","/api/v1/people/621458","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.3,12,0.9,0.391,6.8138,29.0706,-13.5441,-3.1777,9.3573,0.9159,3.4983,6.4515,-139.6448,-4.0426,-1.0031,50.0028,5.8449,-6.3274,19.2,3.6,24,2228,197,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.4,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",2,"2023-04-01T18:44:18.407Z","2023-04-01T18:44:21.933Z",TRUE,"pitch","5f94c6b4-6cac-4e18-9b06-dd831da75e62",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2511,1.4768,NA,195.79,178.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Edwin Rios strikes out swinging.",0,0,0,12,"bottom",2,"2023-04-01T18:43:30.422Z","2023-04-01T18:44:58.249Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621458,"Edwin Ríos","/api/v1/people/621458","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,78.9,13,0.89,0.4373,6.8016,26.1581,-22.6791,-9.7633,5.9833,-2.0671,2.2165,1.2128,-125.4155,-4.1467,-1.2897,50.0058,5.7487,-15.5032,32.4,7.2,24,2114,224,NA,NA,NA,NA,NA,NA,FALSE,-26.9,10.1,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",1,"2023-04-01T18:44:02.706Z","2023-04-01T18:44:07.401Z",TRUE,"pitch","4bd9eb8f-0dfc-4196-b519-d806ca9527e0",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.4,1.55,NA,155.48,203.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Edwin Rios strikes out swinging.",0,0,0,12,"bottom",2,"2023-04-01T18:43:30.422Z","2023-04-01T18:44:58.249Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621458,"Edwin Ríos","/api/v1/people/621458","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,78.6,13,0.9,0.4386,6.7232,27.0987,-23.5929,-9.5484,5.4437,-1.0096,1.3167,3.8074,-125.2476,-5.9122,-1.3154,50.0041,5.6572,-15.0551,30,7.2,24,2102,225,NA,NA,NA,NA,NA,NA,FALSE,-28.6,8.6,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA
