"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716566,"2023-09-16",5,"2023-09-16T19:53:45.415Z","2023-09-16T19:53:49.912Z",FALSE,"pickoff","79fbf900-f3ae-482c-b539-e45d56e459c0",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Strikeout","strikeout","Alex Verdugo strikes out on a foul tip.",0,0,0,22,"top",4,"2023-09-16T19:51:50.292Z","2023-09-16T19:54:12.386Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",8,"2023-09-16T19:51:12.652Z","2023-09-16T19:51:26.823Z",TRUE,"pitch","87a4fb43-729b-4686-860e-de63db750bb0",8,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.35,1.53,NA,133.04,160.17,"fly_ball","medium","7",91.69,109.02,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Justin Turner singles on a fly ball to left fielder Whit Merrifield.",0,0,0,21,"top",4,"2023-09-16T19:46:25.184Z","2023-09-16T19:51:26.823Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,81.7,1,0.9,0.4235,6.1681,25.0449,-27.2021,0.8111,2.9274,-0.4209,2.9113,2.5935,-128.9961,-1.3378,-1.5417,50.0001,5.5198,1.3763,3.6,6,24,2312,181,70.8,47,230,NA,NA,NA,FALSE,-29.4,5.3,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",6,"2023-09-16T19:48:35.887Z","2023-09-16T19:48:41.027Z",TRUE,"pitch","84582b5a-db0e-4e6b-b0d3-6babc62fb016",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.35,1.53,NA,163.76,146.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Justin Turner singles on a fly ball to left fielder Whit Merrifield.",0,0,0,21,"top",4,"2023-09-16T19:46:25.184Z","2023-09-16T19:51:26.823Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,86,11,0.91,0.4017,6.1816,27.8556,-25.9653,-8.185,3.291,-1.2268,3.401,3.2011,-135.9929,-0.9147,-1.351,50.0014,5.5312,-15.4376,30,6,24,2199,201,NA,NA,NA,NA,NA,NA,FALSE,-25.2,6,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",5,"2023-09-16T19:48:10.108Z","2023-09-16T19:48:14.373Z",TRUE,"pitch","7c65436f-a14b-4056-a3ab-af6ddfafb268",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.35,1.53,NA,143.11,151.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Justin Turner singles on a fly ball to left fielder Whit Merrifield.",0,0,0,21,"top",4,"2023-09-16T19:46:25.184Z","2023-09-16T19:51:26.823Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,77.3,1,0.88,0.449,6.1768,21.7056,-33.7059,2.3711,-1.0177,-0.6851,3.2333,1.3842,-121.5538,0.9592,-1.5681,50.0002,5.7387,3.581,6,9.6,24,2374,113,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-1.4,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",4,"2023-09-16T19:47:49.369Z","2023-09-16T19:47:53.735Z",TRUE,"pitch","b878165d-b0d7-4341-bb3f-0e65b0bf04f0",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2351,1.4592,NA,86.07,196.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Justin Turner singles on a fly ball to left fielder Whit Merrifield.",0,0,0,21,"top",4,"2023-09-16T19:46:25.184Z","2023-09-16T19:51:26.823Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,78.6,9,0.9,0.4423,6.3061,21.6295,-24.973,-10.6828,4.6262,0.8114,1.5812,8.4356,-123.2385,-4.3203,-1.2472,50.0051,5.4357,-16.6396,31.2,7.2,24,2006,236,NA,NA,NA,NA,NA,NA,FALSE,-30.1,7.7,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",3,"2023-09-16T19:47:30.894Z","2023-09-16T19:47:34.440Z",TRUE,"pitch","4fbf8a18-b796-4771-a89c-660a0028b2b5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2819,1.4614,NA,80.41,144.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Justin Turner singles on a fly ball to left fielder Whit Merrifield.",0,0,0,21,"top",4,"2023-09-16T19:46:25.184Z","2023-09-16T19:51:26.823Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86.2,12,0.92,0.4002,6.3905,28.3426,-25.5258,-8.8108,3.5012,0.96,3.4809,8.5096,-136.5345,-0.7628,-1.0432,50.0043,5.5109,-16.7383,30,6,24,2222,194,NA,NA,NA,NA,NA,NA,FALSE,-24.5,6.4,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",2,"2023-09-16T19:47:09.943Z","2023-09-16T19:47:13.453Z",TRUE,"pitch","613a778a-81f8-435b-9e34-054e0bf4dd12",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.35,1.53,NA,110.04,186.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Justin Turner singles on a fly ball to left fielder Whit Merrifield.",0,0,0,21,"top",4,"2023-09-16T19:46:25.184Z","2023-09-16T19:51:26.823Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",73.8,68,8,2,0.5104,6.299,19.5142,-35.0044,7.7762,-2.4343,0.1825,1.9376,1.6596,-107.5156,1.0172,-1.6103,50.0011,5.3584,9.0561,14.4,12,24,2422,55,NA,NA,NA,NA,NA,NA,FALSE,-54,-3.7,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",1,"2023-09-16T19:46:51.895Z","2023-09-16T19:46:56.864Z",TRUE,"pitch","5f5a2d9e-3bac-4f8b-916e-7adc92816063",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3043,1.5064,NA,138.08,115.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Justin Turner singles on a fly ball to left fielder Whit Merrifield.",0,0,0,21,"top",4,"2023-09-16T19:46:25.184Z","2023-09-16T19:51:26.823Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,81.3,11,0.9,0.4255,6.0755,23.611,-28.789,1.5124,2.0113,-0.5531,4.5756,1.2697,-128.1704,2.591,-1.2494,50.002,5.7832,2.5454,6,7.2,24,2319,153,NA,NA,NA,NA,NA,NA,FALSE,-30.6,4.3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",0,"2023-09-16T19:46:33.833Z","2023-09-16T19:46:37.705Z",TRUE,"pitch","c0c027b9-a84a-4165-8dcb-5260864a1aae",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2596,1.4389,NA,121.93,192.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Justin Turner singles on a fly ball to left fielder Whit Merrifield.",0,0,0,21,"top",4,"2023-09-16T19:46:25.184Z","2023-09-16T19:51:26.823Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.7,77.1,8,0.9,0.4492,6.2286,22.7739,-23.4834,-9.6577,5.7657,-0.1294,1.6979,5.6203,-121.7119,-4.3696,-1.2078,50.0059,5.5381,-14.5644,28.8,7.2,24,1962,232,NA,NA,NA,NA,NA,NA,FALSE,-29.3,9.7,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",7,"2023-09-16T19:48:54.520Z","2023-09-16T19:51:12.652Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,457759,"/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Justin Turner singles on a fly ball to left fielder Whit Merrifield.",0,0,0,21,"top",4,"2023-09-16T19:46:25.184Z","2023-09-16T19:51:26.823Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",1,"2023-09-16T19:45:55.401Z","2023-09-16T19:46:03.493Z",TRUE,"pitch","ab153b50-ba0e-4764-9423-63f5ff71a33a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.44,1.57,NA,118.92,187.6,"line_drive","hard","8",116.78,75.95,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Lineout","field_out","Rafael Devers lines out sharply to center fielder Kevin Kiermaier.",0,0,0,20,"top",4,"2023-09-16T19:45:19.880Z","2023-09-16T19:46:03.493Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,78.2,8,0.85,0.4425,6.2748,24.1013,-28.3678,-10.7378,2.4514,-0.0503,1.8955,6.771,-123.677,-2.8106,-1.4251,50.0026,5.4197,-16.6751,27.6,8.4,24,1938,239,105.8,14,309,NA,NA,NA,TRUE,-33.7,4.1,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",0,"2023-09-16T19:45:30.446Z","2023-09-16T19:45:34.537Z",TRUE,"pitch","32089474-0dcf-4a8e-878f-9cdc46ab49ca",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.44,1.57,NA,67.9,158.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Lineout","field_out","Rafael Devers lines out sharply to center fielder Kevin Kiermaier.",0,0,0,20,"top",4,"2023-09-16T19:45:19.880Z","2023-09-16T19:46:03.493Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.6,82.8,12,0.9,0.4161,6.2147,28.754,-23.7073,2.1868,4.8262,1.288,2.965,5.8723,-131.7834,-2.1176,-1.2557,50.0015,5.5353,3.8338,12,6,24,2278,184,NA,NA,NA,NA,NA,NA,FALSE,-25,8.5,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",1,"2023-09-16T19:44:55.602Z","2023-09-16T19:45:03.107Z",TRUE,"pitch","8962e220-88f5-4ff1-8a4a-4616d179bb4b",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.43,1.63,NA,146.09,191.09,"fly_ball","medium","7",49.04,97.45,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Wilyer Abreu flies out to left fielder Whit Merrifield.",0,0,0,19,"top",4,"2023-09-16T19:44:15.685Z","2023-09-16T19:45:03.107Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,677800,"Wilyer Abreu","/api/v1/people/677800","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",70.8,64.9,7,0.9,0.5348,5.9591,19.5687,-40.6977,6.687,-8.0539,-0.7631,1.7662,-0.8134,-103.0197,1.6913,-1.2272,50.0036,5.9124,7.077,9.6,15.6,24,2311,37,93.1,33,316,NA,NA,NA,TRUE,-68.8,-13.6,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",0,"2023-09-16T19:44:27.839Z","2023-09-16T19:44:33.106Z",TRUE,"pitch","62f698bc-82ba-4154-ae35-7f39aea8f3e4",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.43,1.63,NA,97.42,201.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Wilyer Abreu flies out to left fielder Whit Merrifield.",0,0,0,19,"top",4,"2023-09-16T19:44:15.685Z","2023-09-16T19:45:03.107Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,677800,"Wilyer Abreu","/api/v1/people/677800","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",71,64.8,14,0.9,0.5355,5.761,20.8799,-40.9798,7.8698,-8.3532,0.5136,1.3855,1.6211,-103.2019,1.1341,-1.3084,50.0047,5.8565,8.2928,12,15.6,24,2410,45,NA,NA,NA,NA,NA,NA,FALSE,-69.6,-14.2,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",1,"2023-09-16T19:42:09.937Z","2023-09-16T19:42:16.631Z",TRUE,"pitch","f4d45afb-2371-474f-ac27-b6d03a7f2dc7",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.68,1.69,NA,76.64,185.5,"line_drive","medium","4",132.06,144.8,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Lineout","field_out","George Springer lines out to second baseman Luis Urias.",0,0,0,18,"bottom",3,"2023-09-16T19:41:41.830Z","2023-09-16T19:42:16.631Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,543807,"George Springer","/api/v1/people/543807","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",75.1,69.8,14,0.9,0.4999,5.9612,18.1837,-36.3464,-5.2778,-3.423,1.0588,1.9732,-3.8414,-109.312,1.3285,3.5209,50.0047,5.2418,-6.426,10.8,12,24,2269,317,75.5,13,171,NA,NA,NA,TRUE,-53.9,-5.5,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",0,"2023-09-16T19:41:56.085Z","2023-09-16T19:41:59.774Z",TRUE,"pitch","91660f73-2c94-46b1-a0a8-bfd5290e97fa",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.68,1.69,NA,139.31,187.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Lineout","field_out","George Springer lines out to second baseman Luis Urias.",0,0,0,18,"bottom",3,"2023-09-16T19:41:41.830Z","2023-09-16T19:42:16.631Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,543807,"George Springer","/api/v1/people/543807","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.1,77.9,7,0.91,0.4437,6.3114,24.3008,-30.4497,11.3316,1.1202,-0.5854,1.8973,-12.4133,-123.3859,-0.6587,3.036,50.0047,4.731,17.4929,26.4,8.4,24,2081,81,NA,NA,NA,NA,NA,NA,FALSE,-35.9,2.2,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
