"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716904,"2023-08-22",0,"2023-08-22T04:17:13.789Z","2023-08-22T04:17:18.657Z",TRUE,"pitch","66ae1ee9-1b8e-469f-83ee-9f61611f77c6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0688,1.4542,NA,87.77,193.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Freddy Fermin strikes out swinging.",0,4,4,71,"top",9,"2023-08-22T04:16:58.129Z","2023-08-22T04:18:24.460Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,77.7,9,0.91,0.4471,6.951,23.6199,-35.3824,1.6017,-2.1106,0.7668,1.6934,4.4524,-122.3967,-2.3096,-1.2822,50.0022,5.6721,2.4353,4.8,9.6,24,2504,64,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-4.1,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",2,"2023-08-22T04:16:42.699Z","2023-08-22T04:16:47.994Z",TRUE,"pitch","671fe7e3-855f-4668-8c8e-8735ff1afcc0",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,1,NA,NA,3.27,1.6,NA,122.86,232.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,4,4,70,"top",9,"2023-08-22T04:15:46.316Z","2023-08-22T04:16:47.994Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669004,"MJ Melendez","/api/v1/people/669004","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,82.3,13,0.9,0.424,7.0491,24.1838,-26.4024,-9.2511,3.406,-0.1538,0.2376,6.0146,-128.6896,-8.3397,-1.3074,50.0042,5.5351,-15.6745,27.6,7.2,24,1623,237,NA,NA,NA,NA,NA,NA,TRUE,-30,4.7,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",1,"2023-08-22T04:16:21.029Z","2023-08-22T04:16:24.838Z",TRUE,"pitch","179ce2d9-351a-4a0a-b8ce-23e33621397f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.27,1.6,NA,126.85,154.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,4,4,70,"top",9,"2023-08-22T04:15:46.316Z","2023-08-22T04:16:47.994Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669004,"MJ Melendez","/api/v1/people/669004","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,80.8,2,0.9,0.4269,7.0344,26.0431,-22.2012,-9.1645,5.9793,-0.2585,3.1135,5.6158,-128.2092,-2.5202,-1.2845,50.0038,5.8385,-15.2861,32.4,6,24,1680,231,NA,NA,NA,NA,NA,NA,FALSE,-24.7,10.4,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",0,"2023-08-22T04:16:06.767Z","2023-08-22T04:16:11.709Z",TRUE,"pitch","bc6bd18c-e01c-42f1-9060-696f82450ca4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1725,1.4074,NA,120.29,177.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,4,4,70,"top",9,"2023-08-22T04:15:46.316Z","2023-08-22T04:16:47.994Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669004,"MJ Melendez","/api/v1/people/669004","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89,81.6,5,0.86,0.423,7.0745,26.791,-21.3553,-10.0281,6.3706,-0.0862,2.2675,6.2427,-129.4442,-4.5985,-1.2251,50.0041,5.7001,-17.0344,34.8,6,24,1521,226,NA,NA,NA,NA,NA,NA,FALSE,-23.8,10.7,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",7,"2023-08-22T04:15:33.352Z","2023-08-22T04:15:39.728Z",TRUE,"pitch","c1277134-d48d-4af5-ad9e-3ea5da4be918",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.53,1.64,NA,62.99,169.71,"line_drive","hard","9",201.88,93.61,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Salvador Perez lines out sharply to right fielder Seth Brown.",0,4,4,69,"top",9,"2023-08-22T04:13:53.833Z","2023-08-22T04:15:39.728Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87,14,0.91,0.3946,7.0309,33.1339,-13.5738,-5.7656,9.5487,1.417,2.5581,8.2383,-139.1523,-6.3402,-0.8419,50.0064,5.7768,-11.2357,31.2,3.6,24,2266,211,104.5,18,322,NA,NA,NA,TRUE,-14,16,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",6,"2023-08-22T04:15:13.481Z","2023-08-22T04:15:19.096Z",TRUE,"pitch","694044e4-08c7-44ff-a194-4fba2d61f36f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4006,1.6376,NA,31.74,169.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Salvador Perez lines out sharply to right fielder Seth Brown.",0,4,4,69,"top",9,"2023-08-22T04:13:53.833Z","2023-08-22T04:15:39.728Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.8,72.1,12,0.92,0.477,7.0451,26.9499,-36.4536,10.388,-3.2224,2.2368,2.5498,4.6482,-115.981,0.7547,-1.1595,50.0048,5.7701,13.7841,21.6,12,24,2531,51,NA,NA,NA,NA,NA,NA,FALSE,-49.1,-5.2,-20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",5,"2023-08-22T04:14:49.806Z","2023-08-22T04:14:54.506Z",TRUE,"pitch","bb572006-0aac-4de5-93d9-8d0ab53cb8d8",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.53,1.64,NA,46.84,160.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Salvador Perez lines out sharply to right fielder Seth Brown.",0,4,4,69,"top",9,"2023-08-22T04:13:53.833Z","2023-08-22T04:15:39.728Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.9,72.4,12,0.92,0.4752,6.9998,25.6391,-34.949,9.176,-2.0744,1.8406,2.8901,4.6084,-116.1093,1.3463,-1.3743,50.001,5.6777,12.286,20.4,10.8,24,2606,60,NA,NA,NA,NA,NA,NA,FALSE,-46.6,-3,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",4,"2023-08-22T04:14:28.941Z","2023-08-22T04:14:33.062Z",TRUE,"pitch","5452e7d1-6875-44d8-8cb5-474c929b6594",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.53,1.64,NA,44.14,153.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Salvador Perez lines out sharply to right fielder Seth Brown.",0,4,4,69,"top",9,"2023-08-22T04:13:53.833Z","2023-08-22T04:15:39.728Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.5,75,12,0.93,0.4588,6.9466,26.2262,-28.7632,8.6237,2.3669,1.9114,3.1564,4.9126,-120.0198,0.1191,-1.2915,50.0008,5.6974,12.4028,25.2,8.4,24,2567,66,NA,NA,NA,NA,NA,NA,FALSE,-36,4.6,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",3,"2023-08-22T04:14:10.399Z","2023-08-22T04:14:14.060Z",TRUE,"pitch","cb901f42-d4e7-431b-87d2-b01350329ffa",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.53,1.64,NA,77.66,153.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Salvador Perez lines out sharply to right fielder Seth Brown.",0,4,4,69,"top",9,"2023-08-22T04:13:53.833Z","2023-08-22T04:15:39.728Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.7,12,0.9,0.3999,6.9882,32.5028,-13.4965,-5.5187,9.8465,1.0322,3.1422,7.1763,-137.3439,-4.8709,-0.9065,50.0001,5.8676,-10.4653,31.2,3.6,24,2349,214,NA,NA,NA,NA,NA,NA,FALSE,-14,16.9,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",2,"2023-08-22T04:13:56.003Z","2023-08-22T04:14:00.290Z",TRUE,"pitch","0abf6659-291f-4dbf-95b6-f6a34f3a257f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6857,1.667,NA,119.27,140.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Salvador Perez lines out sharply to right fielder Seth Brown.",0,4,4,69,"top",9,"2023-08-22T04:13:53.833Z","2023-08-22T04:15:39.728Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,84.9,2,0.91,0.4028,7.0893,33.0045,-11.3466,-4.1411,11.1519,-0.0596,3.623,4.4987,-136.5196,-3.8685,-1.1991,50.0027,5.8526,-7.7344,28.8,3.6,24,2346,212,NA,NA,NA,NA,NA,NA,FALSE,-11.9,19.4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",0,"2023-08-22T04:12:56.634Z","2023-08-22T04:12:56.670Z",FALSE,"action",NA,NA,"Tony Kemp remains in the game as the left fielder.","Defensive Switch",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643393,"/api/v1/people/643393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"7","Outfielder","Outfielder","LF","101","69","atBat","Lineout","field_out","Salvador Perez lines out sharply to right fielder Seth Brown.",0,4,4,69,"top",9,"2023-08-22T04:13:53.833Z","2023-08-22T04:15:39.728Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,665923,"/api/v1/people/665923",TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",1,"2023-08-22T04:12:56.670Z","2023-08-22T04:13:56.003Z",FALSE,"action",NA,NA,"Pitching Change: Trevor May replaces Dany Jimenez.","Pitching Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543507,"/api/v1/people/543507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"69","atBat","Lineout","field_out","Salvador Perez lines out sharply to right fielder Seth Brown.",0,4,4,69,"top",9,"2023-08-22T04:13:53.833Z","2023-08-22T04:15:39.728Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",2,"2023-08-22T04:11:12.579Z","2023-08-22T04:11:22.254Z",TRUE,"pitch","2a659f74-5487-4ed2-afe5-4b48bb9a2b6c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.37,1.53,NA,77.15,190.76,"ground_ball","medium","6",117.51,141.17,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Forceout","force_out","Zack Gelof grounds into a force out, fielded by shortstop Bobby Witt Jr. Tony Kemp out at 2nd.",0,4,4,68,"bottom",8,"2023-08-22T04:10:03.947Z","2023-08-22T04:11:22.254Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,680869,"Zack Gelof","/api/v1/people/680869","R","Right",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,77.3,14,0.91,0.4489,6.0791,25.7074,-35.9641,7.712,-2.5181,1.0455,1.7786,2.1357,-122.3474,-2.8938,-0.842,50.0019,6.0802,11.6096,18,10.8,24,2586,41,66,-13,9,NA,NA,NA,TRUE,-43.9,-5,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",0,"2023-08-22T04:10:24.890Z","2023-08-22T04:10:29.533Z",TRUE,"pitch","e60d70a6-f249-42a7-9ca8-ee3c29e9e2ba",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.398,1.5887,NA,93.5,203.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Forceout","force_out","Zack Gelof grounds into a force out, fielded by shortstop Bobby Witt Jr. Tony Kemp out at 2nd.",0,4,4,68,"bottom",8,"2023-08-22T04:10:03.947Z","2023-08-22T04:11:22.254Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,680869,"Zack Gelof","/api/v1/people/680869","R","Right",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,81.7,14,0.9,0.4237,6.2305,27.4157,-24.7281,1.955,4.4026,0.6165,1.2985,3.0761,-129.3692,-7.0024,-0.8428,50.0056,5.9406,3.3083,8.4,6,24,2166,170,NA,NA,NA,NA,NA,NA,FALSE,-28.1,6.6,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",1,"2023-08-22T04:10:39.210Z","2023-08-22T04:10:45.403Z",FALSE,"pickoff","72a2e7bd-76dd-40d4-913f-762934eca72b",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Forceout","force_out","Zack Gelof grounds into a force out, fielded by shortstop Bobby Witt Jr. Tony Kemp out at 2nd.",0,4,4,68,"bottom",8,"2023-08-22T04:10:03.947Z","2023-08-22T04:11:22.254Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,680869,"Zack Gelof","/api/v1/people/680869","R","Right",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",6,"2023-08-22T04:09:18.538Z","2023-08-22T04:09:28.799Z",TRUE,"pitch","07cfe94a-d56a-4efc-8197-5f523d11e63c",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.15,1.51,NA,118.59,150.47,"line_drive","medium","8",149.03,96.93,NA,NA,TRUE,NA,NA,NA,NA,NA,"67","atBat","Single","single","Tony Kemp singles on a line drive to center fielder Kyle Isbel. Lawrence Butler to 3rd.",0,4,4,67,"bottom",8,"2023-08-22T04:07:40.636Z","2023-08-22T04:09:28.799Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,643393,"Tony Kemp","/api/v1/people/643393","L","Left",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.8,11,0.91,0.3995,6.1229,32.4996,-12.2807,-3.1333,10.4673,-0.0418,3.2708,3.0434,-137.4728,-5.229,-0.7599,50.0017,6.0419,-5.9544,21.6,3.6,24,2261,206,85.5,18,232,NA,NA,NA,FALSE,-12.8,18,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,643393,"Tony Kemp","/api/v1/people/643393",NA,NA,NA,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA
