"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717998,"2023-05-28",3,"2023-05-28T02:40:51.310Z","2023-05-28T02:40:59.420Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,687263,"/api/v1/people/687263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Zach Neto grounds out softly, catcher Jacob Stallings to first baseman Yuli Gurriel.",0,1,1,17,"bottom",2,"2023-05-28T02:40:08.941Z","2023-05-28T02:41:25.745Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,687263,"Zach Neto","/api/v1/people/687263","R","Right",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",7,"2023-05-28T02:38:56.112Z","2023-05-28T02:39:01.620Z",TRUE,"pitch","b9696cfb-0f32-48fd-876d-27d73ea6ee7c",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.748,1.8645,NA,174.76,182.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Walk","walk","Chad Wallach walks.",0,1,1,16,"bottom",2,"2023-05-28T02:37:00.477Z","2023-05-28T02:39:01.620Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,595453,"Chad Wallach","/api/v1/people/595453","R","Right",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.6,78.3,13,0.9,0.4442,6.8715,24.2495,-40.7705,4.5583,-5.5823,-1.5153,2.1006,-1.1685,-123.2534,-1.718,-1.6276,50.0031,6.2462,7.0206,9.6,10.8,24,2383,14,NA,NA,NA,NA,NA,NA,FALSE,-48.4,-10.2,-8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,595453,"Chad Wallach","/api/v1/people/595453",NA,NA,NA,NA
717998,"2023-05-28",5,"2023-05-28T02:38:31.103Z","2023-05-28T02:38:34.858Z",TRUE,"pitch","e969d9c1-2e23-4a4c-b4e0-744888249aa6",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,2,NA,NA,3.75,1.79,NA,148.27,188.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Walk","walk","Chad Wallach walks.",0,1,1,16,"bottom",2,"2023-05-28T02:37:00.477Z","2023-05-28T02:39:01.620Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,595453,"Chad Wallach","/api/v1/people/595453","R","Right",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,89.1,7,0.91,0.3879,6.8953,31.1927,-19.6152,-9.0652,6.2175,-0.8203,1.8784,5.2884,-141.0301,-7.7629,-1.5391,50.0034,5.9253,-18.315,38.4,6,24,2290,212,NA,NA,NA,NA,NA,NA,FALSE,-19.2,9.8,15.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",4,"2023-05-28T02:38:15.192Z","2023-05-28T02:38:19.106Z",TRUE,"pitch","5738b40a-8f9e-4349-b8b5-ee01cac7b912",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.748,1.7885,NA,134.08,160.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Walk","walk","Chad Wallach walks.",0,1,1,16,"bottom",2,"2023-05-28T02:37:00.477Z","2023-05-28T02:39:01.620Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,595453,"Chad Wallach","/api/v1/people/595453","R","Right",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.9,4,0.89,0.3922,6.8753,30.9368,-16.364,-6.5716,8.0017,-0.448,2.9071,5.6068,-139.5748,-5.5751,-1.6275,50.004,6.0052,-12.9878,33.6,4.8,24,2349,208,NA,NA,NA,NA,NA,NA,FALSE,-16.2,13.6,10.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",3,"2023-05-28T02:37:56.229Z","2023-05-28T02:37:59.342Z",TRUE,"pitch","b95be081-98cc-45f3-adcf-5b5ad1f3d8b2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.7651,1.8392,NA,181.82,119.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Walk","walk","Chad Wallach walks.",0,1,1,16,"bottom",2,"2023-05-28T02:37:00.477Z","2023-05-28T02:39:01.620Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,595453,"Chad Wallach","/api/v1/people/595453","R","Right",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.4,83.6,11,0.87,0.4113,7.0386,28.5387,-20.3118,-9.072,6.6063,-1.7004,4.422,2.6899,-133.1713,-0.9153,-1.5447,50.0062,6.2391,-16.3015,37.2,6,24,1393,189,NA,NA,NA,NA,NA,NA,FALSE,-20.6,12,15.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",1,"2023-05-28T02:37:16.239Z","2023-05-28T02:37:20.194Z",TRUE,"pitch","e2526a91-4447-485a-88ce-9ae5053bc730",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.748,1.8138,NA,155.44,138.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Walk","walk","Chad Wallach walks.",0,1,1,16,"bottom",2,"2023-05-28T02:37:00.477Z","2023-05-28T02:39:01.620Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,595453,"Chad Wallach","/api/v1/people/595453","R","Right",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.1,77.2,11,0.9,0.4475,6.6403,24.9472,-36.3879,6.5926,-2.7793,-1.0085,3.7163,-0.2365,-122.5489,0.9245,-1.7667,50.0022,6.4502,9.9948,15.6,9.6,24,2474,44,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-4.6,-11.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",0,"2023-05-28T02:37:00.477Z","2023-05-28T02:37:04.308Z",TRUE,"pitch","ad5519f6-33cb-4bfa-8a6d-34129a452a9a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.748,1.7377,NA,157.81,127.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Walk","walk","Chad Wallach walks.",0,1,1,16,"bottom",2,"2023-05-28T02:37:00.477Z","2023-05-28T02:39:01.620Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,595453,"Chad Wallach","/api/v1/people/595453","R","Right",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.2,11,0.89,0.4256,6.7707,24.9304,-28.2958,1.5015,2.305,-1.0706,4.1138,1.2365,-128.3825,-0.0123,-1.7523,50.0005,6.3089,2.5221,6,7.2,24,2419,159,NA,NA,NA,NA,NA,NA,FALSE,-30.6,4.4,-3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",2,"2023-05-28T02:37:27.107Z","2023-05-28T02:37:56.229Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"16","atBat","Walk","walk","Chad Wallach walks.",0,1,1,16,"bottom",2,"2023-05-28T02:37:00.477Z","2023-05-28T02:39:01.620Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,595453,"Chad Wallach","/api/v1/people/595453","R","Right",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",6,"2023-05-28T02:38:47.626Z","2023-05-28T02:38:56.112Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,595453,"/api/v1/people/595453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"16","atBat","Walk","walk","Chad Wallach walks.",0,1,1,16,"bottom",2,"2023-05-28T02:37:00.477Z","2023-05-28T02:39:01.620Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,595453,"Chad Wallach","/api/v1/people/595453","R","Right",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",0,"2023-05-28T02:36:12.417Z","2023-05-28T02:36:28.192Z",TRUE,"pitch","56414243-1249-4ed7-a410-16db0d0a6de0",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.44,1.66,NA,146.75,164.97,"line_drive","hard","7",109.12,40.26,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Gio Urshela doubles (7) on a sharp line drive to left fielder Bryan De La Cruz. Jared Walsh scores.",1,1,1,15,"bottom",2,"2023-05-28T02:35:59.985Z","2023-05-28T02:36:28.192Z",TRUE,TRUE,FALSE,FALSE,71,0,0,2,570482,"Gio Urshela","/api/v1/people/570482","R","Right",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,88.9,4,2,0.3874,6.9118,32.4767,-12.8107,-8.6075,9.5673,-0.7804,2.7337,5.2491,-141.4289,-7.1472,-1.5428,50.0056,6.1166,-17.4269,48,4.8,24,2335,209,106.1,20,395,NA,NA,NA,FALSE,-13,16,14.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",4,"2023-05-28T02:35:41.863Z","2023-05-28T02:35:46.155Z",TRUE,"pitch","c76c458c-3590-4cfd-91b8-d65d62b25c42",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.5358,1.7631,NA,141.75,127.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Jared Walsh walks.",0,1,0,14,"bottom",2,"2023-05-28T02:34:30.179Z","2023-05-28T02:35:46.155Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,665120,"Jared Walsh","/api/v1/people/665120","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",93.4,85.2,11,0.68,0.4034,7.015,30.8101,-22.9835,-10.9846,4.9316,-0.6492,4.1362,5.0666,-135.9479,-1.6481,-1.1135,50.0064,6.3513,-20.4911,39.6,7.2,24,1769,224,NA,NA,NA,NA,NA,NA,FALSE,-22.7,8.8,18.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,665120,"Jared Walsh","/api/v1/people/665120",NA,NA,NA,NA
717998,"2023-05-28",3,"2023-05-28T02:35:23.511Z","2023-05-28T02:35:27.168Z",TRUE,"pitch","d514fa59-0b1b-497b-ae17-17904f653534",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5179,1.7124,NA,67.23,206.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Jared Walsh walks.",0,1,0,14,"bottom",2,"2023-05-28T02:34:30.179Z","2023-05-28T02:35:46.155Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,665120,"Jared Walsh","/api/v1/people/665120","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",86.2,79.4,14,2,0.4379,6.7837,26.6373,-35.2193,5.4362,-1.9252,1.3056,1.2138,4.64,-125.3395,-5.2345,-1.2795,50.0022,6.2233,8.6011,14.4,9.6,24,2637,35,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-4.6,-10.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",2,"2023-05-28T02:35:08.488Z","2023-05-28T02:35:11.789Z",TRUE,"pitch","585c17bf-9ebc-4a48-bb87-4627440a52d2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5179,1.6363,NA,92.58,211.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Jared Walsh walks.",0,1,0,14,"bottom",2,"2023-05-28T02:34:30.179Z","2023-05-28T02:35:46.155Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,665120,"Jared Walsh","/api/v1/people/665120","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",85.9,79,14,0.9,0.4398,6.6319,27.1553,-38.394,5.1818,-3.9732,0.6408,0.9964,3.1061,-124.9335,-4.9793,-1.2952,50.0014,6.2005,8.1196,12,10.8,24,2472,6,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-8.2,-10.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",1,"2023-05-28T02:34:55.129Z","2023-05-28T02:34:58.227Z",TRUE,"pitch","a6e4c0fe-50e0-457e-bb85-1040568c7a64",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6632,1.7885,NA,99.78,129.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Jared Walsh walks.",0,1,0,14,"bottom",2,"2023-05-28T02:34:30.179Z","2023-05-28T02:35:46.155Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,665120,"Jared Walsh","/api/v1/people/665120","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,87.6,12,2,0.3904,6.7066,35.009,-11.7642,-8.1413,10.2622,0.4518,4.0312,8.0776,-140.8591,-3.8253,-1.4094,50.0062,6.1798,-16.1981,48,3.6,24,2407,213,NA,NA,NA,NA,NA,NA,FALSE,-11.5,17.9,12.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",0,"2023-05-28T02:34:41.626Z","2023-05-28T02:34:45.382Z",TRUE,"pitch","ead5ef10-11ce-4914-91ca-2c8141fc9103",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6377,1.7124,NA,99.17,178.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Jared Walsh walks.",0,1,0,14,"bottom",2,"2023-05-28T02:34:30.179Z","2023-05-28T02:35:46.155Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,665120,"Jared Walsh","/api/v1/people/665120","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.5,9,0.91,0.3885,6.7997,33.4176,-11.1801,-6.5761,10.4399,0.4678,2.2429,7.2177,-141.2012,-8.5833,-1.2722,50.0036,6.0496,-13.2243,40.8,3.6,24,2434,216,NA,NA,NA,NA,NA,NA,FALSE,-11.9,17.2,10.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",1,"2023-05-28T02:34:07.927Z","2023-05-28T02:34:17.693Z",TRUE,"pitch","e37200a0-0ba3-4e75-8bab-4f5ee5c69ef0",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.6,1.77,NA,131.76,158.49,"fly_ball","medium","7",95.84,95.24,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Brandon Drury flies out to left fielder Bryan De La Cruz.",0,1,0,13,"bottom",2,"2023-05-28T02:33:49.673Z","2023-05-28T02:34:17.693Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.5,84.9,4,0.88,0.4064,6.7328,28.4247,-20.4294,-7.7445,6.3799,-0.3873,2.9735,5.7172,-134.6116,-4.6752,-1.5294,50.0006,6.1734,-14.2522,31.2,6,24,1713,227,77.1,37,271,NA,NA,NA,TRUE,-21.1,10.8,12.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",0,"2023-05-28T02:33:54.539Z","2023-05-28T02:33:58.644Z",TRUE,"pitch","68a1af2d-32b7-46ce-b58d-3d31c315debe",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6887,1.8645,NA,143.65,203.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Brandon Drury flies out to left fielder Bryan De La Cruz.",0,1,0,13,"bottom",2,"2023-05-28T02:33:49.673Z","2023-05-28T02:34:17.693Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,88.8,13,2,0.3891,6.8649,31.5663,-14.1788,-8.0998,8.9656,-0.6992,1.3107,4.9222,-140.7092,-10.4047,-1.4177,50.0051,5.9723,-16.2637,43.2,4.8,24,2246,213,NA,NA,NA,NA,NA,NA,FALSE,-14.9,14.3,13.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
