"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717180,"2023-08-02",5,"2023-08-02T02:18:07.487Z","2023-08-02T02:18:10.879Z",TRUE,"pitch","12f37d7d-b798-41bb-a58c-b7a6a9090327",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.2551,1.5062,NA,98.72,179.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Alek Thomas called out on strikes.",0,0,0,16,"top",3,"2023-08-02T02:16:38.572Z","2023-08-02T02:18:10.879Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,677950,"Alek Thomas","/api/v1/people/677950","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.6,6,0.91,0.3989,6.0475,30.1596,-28.0364,-10.5666,2.1672,0.4796,2.1963,9.8543,-137.2493,-4.1191,-1.7832,50.0017,5.624,-20.1732,32.4,7.2,24,2077,227,NA,NA,NA,NA,NA,NA,TRUE,-27.5,3.2,17,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",4,"2023-08-02T02:17:51.303Z","2023-08-02T02:17:55.565Z",TRUE,"pitch","7c7a9658-6067-4bca-a7ee-fa5561da9ffa",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1941,1.4461,NA,108.73,206.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Alek Thomas called out on strikes.",0,0,0,16,"top",3,"2023-08-02T02:16:38.572Z","2023-08-02T02:18:10.879Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,677950,"Alek Thomas","/api/v1/people/677950","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.8,77.6,14,0.91,0.4491,5.5958,24.0722,-41.7409,4.8336,-6.3473,0.2169,1.2118,3.6321,-121.9853,-2.1964,-1.9195,50.0038,5.7234,7.2826,10.8,12,24,2572,40,NA,NA,NA,NA,NA,NA,FALSE,-50.6,-11.8,-9.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",3,"2023-08-02T02:17:31.075Z","2023-08-02T02:17:34.701Z",TRUE,"pitch","190d41bb-0d88-4b43-bd92-2c7b749bd2e3",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.3418,1.5323,NA,121.55,147.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Alek Thomas called out on strikes.",0,0,0,16,"top",3,"2023-08-02T02:16:38.572Z","2023-08-02T02:18:10.879Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,677950,"Alek Thomas","/api/v1/people/677950","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.2,2,0.9,0.4038,5.6795,30.2692,-23.1841,-10.3245,4.8314,-0.1193,3.3692,7.9739,-135.7393,-2.0472,-1.7565,50.0065,5.7507,-19.2316,36,6,24,2123,222,NA,NA,NA,NA,NA,NA,FALSE,-23,8.5,16.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",2,"2023-08-02T02:17:15.689Z","2023-08-02T02:17:19.502Z",TRUE,"pitch","dd99f121-40cf-490b-ae8c-8e6d70fc3e4f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1636,1.386,NA,100.73,210.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Alek Thomas called out on strikes.",0,0,0,16,"top",3,"2023-08-02T02:16:38.572Z","2023-08-02T02:18:10.879Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,677950,"Alek Thomas","/api/v1/people/677950","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.2,77.7,14,0.9,0.4479,5.678,25.7109,-43.6798,3.8836,-7.6134,0.4269,1.0484,4.3313,-122.6039,-2.3647,-1.8712,50.0001,5.7761,5.8717,8.4,12,24,2549,37,NA,NA,NA,NA,NA,NA,FALSE,-52.8,-14,-8.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",1,"2023-08-02T02:17:00.810Z","2023-08-02T02:17:04.435Z",TRUE,"pitch","8a5cf52a-aea6-4e93-814c-59e1c96ce770",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2856,1.4461,NA,165.46,161.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Alek Thomas called out on strikes.",0,0,0,16,"top",3,"2023-08-02T02:16:38.572Z","2023-08-02T02:18:10.879Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,677950,"Alek Thomas","/api/v1/people/677950","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.1,81.9,11,0.91,0.4215,5.7777,26.5007,-26.9248,-7.9365,3.0707,-1.2712,2.8745,4.4925,-129.8078,-2.4152,-1.9907,50.0049,5.8613,-13.5814,25.2,7.2,24,1420,234,NA,NA,NA,NA,NA,NA,FALSE,-29,5.3,13.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",0,"2023-08-02T02:16:47.911Z","2023-08-02T02:16:52.816Z",TRUE,"pitch","f29f972a-c927-4a0a-b3ea-0198489f50d8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2856,1.4461,NA,105.84,189.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Alek Thomas called out on strikes.",0,0,0,16,"top",3,"2023-08-02T02:16:38.572Z","2023-08-02T02:18:10.879Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,677950,"Alek Thomas","/api/v1/people/677950","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.1,77.9,9,0.91,0.4469,5.6345,23.9285,-41.8465,3.4499,-6.3519,0.2927,1.8076,4.278,-122.5023,-1.1205,-1.9238,50.0049,5.8443,5.2504,8.4,10.8,24,2327,30,NA,NA,NA,NA,NA,NA,FALSE,-50,-11.5,-7.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",4,"2023-08-02T02:16:12.073Z","2023-08-02T02:16:21.647Z",TRUE,"pitch","5d2a7a08-f62e-4f96-95e8-459a29abd079",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.27,1.59,NA,107.45,181.89,"ground_ball","medium","5",102.88,169.6,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Carson Kelly grounds out, third baseman J. D. Davis to first baseman LaMonte Wade Jr.",0,0,0,15,"top",3,"2023-08-02T02:15:08.692Z","2023-08-02T02:16:21.647Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.3,83.1,13,0.91,0.4161,5.8033,26.9158,-24.3343,-8.5902,4.4651,-0.9663,2.3922,5.2159,-131.4528,-4.0306,-1.8564,50.0054,5.7443,-15.0904,28.8,7.2,24,1663,231,70.9,3,52,NA,NA,NA,TRUE,-26,7.4,14.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",3,"2023-08-02T02:15:45.078Z","2023-08-02T02:15:52.436Z",TRUE,"pitch","e9904a58-4d2a-4030-98c6-aef6a4f3907e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.27,1.59,NA,134.44,154.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Carson Kelly grounds out, third baseman J. D. Davis to first baseman LaMonte Wade Jr.",0,0,0,15,"top",3,"2023-08-02T02:15:08.692Z","2023-08-02T02:16:21.647Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.4,1,0.9,0.3993,5.8689,29.6115,-25.0224,-8.6418,3.7477,-0.4575,3.1242,6.2102,-137.0566,-2.5897,-1.6273,50.0014,5.7859,-16.479,31.2,6,24,1994,223,NA,NA,NA,NA,NA,NA,FALSE,-24.4,6.5,14.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",2,"2023-08-02T02:15:22.986Z","2023-08-02T02:15:26.692Z",TRUE,"pitch","bdbd5e84-9815-43b7-9ae2-22513b9d00a6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2041,1.5259,NA,43.84,230.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Carson Kelly grounds out, third baseman J. D. Davis to first baseman LaMonte Wade Jr.",0,0,0,15,"top",3,"2023-08-02T02:15:08.692Z","2023-08-02T02:16:21.647Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84,78,14,0.91,0.4489,5.7601,24.6542,-40.6016,5.2174,-5.5921,1.9194,0.3,6.9545,-122.1329,-4.4668,-1.6457,50.0032,5.6542,7.8609,12,10.8,24,2616,34,NA,NA,NA,NA,NA,NA,FALSE,-49.9,-10.9,-11.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",1,"2023-08-02T02:15:11.006Z","2023-08-02T02:15:14.336Z",TRUE,"pitch","b1afc66e-db04-4445-ab10-cf7adbc461fe",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2041,1.5259,NA,91.86,183.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Carson Kelly grounds out, third baseman J. D. Davis to first baseman LaMonte Wade Jr.",0,0,0,15,"top",3,"2023-08-02T02:15:08.692Z","2023-08-02T02:16:21.647Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,86.3,9,0.89,0.4012,6.0548,28.7859,-26.4021,-8.943,3.0573,0.6596,2.0417,9.5232,-136.2957,-4.8858,-1.711,50.0044,5.6713,-16.8971,28.8,7.2,24,2151,221,NA,NA,NA,NA,NA,NA,FALSE,-26.4,4.7,14.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",0,"2023-08-02T02:14:24.737Z","2023-08-02T02:15:11.006Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Carson Kelly grounds out, third baseman J. D. Davis to first baseman LaMonte Wade Jr.",0,0,0,15,"top",3,"2023-08-02T02:15:08.692Z","2023-08-02T02:16:21.647Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",0,"2023-08-02T02:13:59.171Z","2023-08-02T02:14:06.815Z",TRUE,"pitch","408ffcf0-116e-4eed-9a97-2505118ac356",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.27,1.52,NA,108.92,186.91,"ground_ball","medium","1",129.35,186.45,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Jace Peterson grounds out, pitcher Alex Cobb to first baseman LaMonte Wade Jr.",0,0,0,14,"top",3,"2023-08-02T02:13:16.271Z","2023-08-02T02:14:06.815Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,607054,"Jace Peterson","/api/v1/people/607054","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,87.2,8,0.9,0.3979,5.8796,27.5296,-22.2347,-8.7416,5.1637,0.212,1.9211,8.417,-137.1564,-6.0003,-1.7463,50.0009,5.632,-16.818,33.6,6,24,2136,227,62.8,-55,2,NA,NA,NA,TRUE,-22.2,8.4,14.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",6,"2023-08-02T02:11:42.444Z","2023-08-02T02:11:46.950Z",TRUE,"pitch","9b439e74-8d76-48dc-87a5-d90b1add1cbe",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.1142,1.5061,NA,130.75,199.57,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Isan Diaz called out on strikes.",0,0,0,13,"bottom",2,"2023-08-02T02:08:39.616Z","2023-08-02T02:11:46.950Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656371,"Isan Díaz","/api/v1/people/656371","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.3,7,0.92,0.3921,6.978,29.5548,-11.7337,-2.7272,10.3281,-0.3608,1.4522,7.3728,-139.3667,-9.7718,-2.6792,50.0026,5.7662,-5.398,15.6,2.4,24,2441,210,NA,NA,NA,NA,NA,NA,TRUE,-12.7,16.9,3.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",4,"2023-08-02T02:10:42.028Z","2023-08-02T02:10:45.028Z",TRUE,"pitch","de7384d5-7abc-4d7c-a7c5-f1e48287221b",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.1752,1.5362,NA,135.23,221.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Isan Diaz called out on strikes.",0,0,0,13,"bottom",2,"2023-08-02T02:08:39.616Z","2023-08-02T02:11:46.950Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656371,"Isan Díaz","/api/v1/people/656371","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.8,82.7,13,0.88,0.4199,6.8691,26.794,-28.31,-8.5848,2.2428,-0.4784,0.6492,8.9458,-130.3241,-7.1178,-2.8363,50.0034,5.5472,-14.8019,24,7.2,24,1585,224,NA,NA,NA,NA,NA,NA,FALSE,-31.3,2.6,13.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",3,"2023-08-02T02:10:19.715Z","2023-08-02T02:10:24.022Z",TRUE,"pitch","006bf61a-82ef-4b18-a013-a5d79e58408c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.0534,1.5061,NA,105.63,216.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Isan Diaz called out on strikes.",0,0,0,13,"bottom",2,"2023-08-02T02:08:39.616Z","2023-08-02T02:11:46.950Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656371,"Isan Díaz","/api/v1/people/656371","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.6,77.2,14,0.91,0.4517,6.5344,25.5898,-42.6254,3.2031,-7.0313,0.2982,0.8138,6.5511,-121.6173,-3.192,-2.8548,50.0024,5.8687,4.7608,7.2,12,24,2414,40,NA,NA,NA,NA,NA,NA,FALSE,-52.7,-13.2,-7.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",2,"2023-08-02T02:09:56.288Z","2023-08-02T02:09:59.624Z",TRUE,"pitch","c3335ea0-2f25-4e9e-bfb9-a1f3979457c4",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.18,1.51,NA,109.35,212.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Isan Diaz called out on strikes.",0,0,0,13,"bottom",2,"2023-08-02T02:08:39.616Z","2023-08-02T02:11:46.950Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656371,"Isan Díaz","/api/v1/people/656371","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.3,78.1,14,0.91,0.447,6.5887,24.3988,-40.451,1.6018,-5.4443,0.2007,0.9795,7.1417,-122.5819,-3.3211,-2.9594,50.0023,5.8079,2.4349,4.8,10.8,24,2328,38,NA,NA,NA,NA,NA,NA,FALSE,-49,-10.4,-4.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",1,"2023-08-02T02:09:35.167Z","2023-08-02T02:09:38.834Z",TRUE,"pitch","6d15ebfd-e5a7-404f-9229-ab5b22957427",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1752,1.5662,NA,140.26,209.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Isan Diaz called out on strikes.",0,0,0,13,"bottom",2,"2023-08-02T02:08:39.616Z","2023-08-02T02:11:46.950Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656371,"Isan Díaz","/api/v1/people/656371","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,82.9,13,0.86,0.4187,6.9827,25.9783,-25.5644,-9.0967,3.8074,-0.6103,1.07,8.792,-130.5324,-6.7533,-2.8309,50.0034,5.5999,-15.7904,27.6,7.2,24,1506,228,NA,NA,NA,NA,NA,NA,FALSE,-28.2,5.6,14.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
