"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746794,"2024-05-25",2,"2024-05-25T20:55:54.171Z","2024-05-25T20:56:01.738Z",TRUE,"pitch","0a446735-f4a1-45c0-b47a-1f5c2acdbae0",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.31,1.54,NA,82.76,161.8,"ground_ball","soft","5",119,193,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Andrew Benintendi grounds out softly, third baseman Jordan Westburg to first baseman Ryan Mountcastle.",0,5,3,73,"bottom",9,"2024-05-25T20:55:36.810Z","2024-05-25T20:56:01.738Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.1,12,0.9,0.3939,5.6859,33.3928,-21.6299,9.6823,5.3901,0.8983,2.8513,-5.2807,-139.4246,-3.3008,1.5661,50.0001,5.4898,18.9256,38.4,6,24,2146,147,35.1,-31,4,NA,NA,NA,TRUE,-20.8,9.2,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",1,"2024-05-25T20:55:39.091Z","2024-05-25T20:55:42.964Z",TRUE,"pitch","f72b8a22-9762-4a4d-8451-c96cc2e908a3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3737,1.573,NA,155.97,179.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Andrew Benintendi grounds out softly, third baseman Jordan Westburg to first baseman Ryan Mountcastle.",0,5,3,73,"bottom",9,"2024-05-25T20:55:36.810Z","2024-05-25T20:56:01.738Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.2,13,0.9,0.3985,5.8629,32.7143,-20.8617,9.5893,5.9244,-1.0223,2.1903,-9.7559,-137.8212,-4.9878,1.33,50.0047,5.4467,18.3155,36,6,24,2087,144,NA,NA,NA,NA,NA,NA,FALSE,-20.9,9.7,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",0,"2024-05-25T20:54:23.836Z","2024-05-25T20:55:39.091Z",FALSE,"action",NA,NA,"Pitching Change: Cionel Pérez replaces Dillon Tate.","Pitching Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672335,"/api/v1/people/672335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"73","atBat","Groundout","field_out","Andrew Benintendi grounds out softly, third baseman Jordan Westburg to first baseman Ryan Mountcastle.",0,5,3,73,"bottom",9,"2024-05-25T20:55:36.810Z","2024-05-25T20:56:01.738Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",3,"2024-05-25T20:53:03.055Z","2024-05-25T20:53:09.541Z",TRUE,"pitch","daa65dcf-6340-4f64-a69b-04d0cba8a126",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.69,1.83,NA,92.77,187.02,"ground_ball","medium","4",127.07,146.2,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Forceout","force_out","Ryan Mountcastle grounds into a force out, fielded by second baseman Nicky Lopez. Austin Hays out at 2nd.",0,5,3,72,"top",9,"2024-05-25T20:51:51.760Z","2024-05-25T20:53:09.541Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.4,81.1,9,0.91,0.4237,6.9744,28.5469,-36.9522,11.8759,-2.822,0.6356,1.9171,-11.0765,-129.5559,3.7105,3.4355,50.0061,3.3007,20.0738,26.4,9.6,24,2220,96,87.3,-21,5,NA,NA,NA,TRUE,-38.5,-4,-18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",2,"2024-05-25T20:52:44.974Z","2024-05-25T20:52:50.026Z",TRUE,"pitch","88e07bda-9e5c-4554-83fe-9f813f7ca31c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5677,1.7461,NA,129.42,139.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Forceout","force_out","Ryan Mountcastle grounds into a force out, fielded by second baseman Nicky Lopez. Austin Hays out at 2nd.",0,5,3,72,"top",9,"2024-05-25T20:51:51.760Z","2024-05-25T20:53:09.541Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,81.4,1,0.91,0.4203,6.9921,30.3261,-30.3626,10.4232,1.0562,-0.3259,3.6857,-12.8413,-130.8586,6.1825,3.315,50.003,3.5766,17.8877,27.6,7.2,24,2187,100,NA,NA,NA,NA,NA,NA,FALSE,-30.2,3.8,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",1,"2024-05-25T20:52:28.657Z","2024-05-25T20:52:32.856Z",TRUE,"pitch","cd150dd3-7445-4a0a-9d20-54a485c6778b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5031,1.7028,NA,160.62,187.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Forceout","force_out","Ryan Mountcastle grounds into a force out, fielded by second baseman Nicky Lopez. Austin Hays out at 2nd.",0,5,3,72,"top",9,"2024-05-25T20:51:51.760Z","2024-05-25T20:53:09.541Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89,80.4,13,0.9,0.4275,6.9503,29.0216,-37.6799,10.0979,-3.3169,-1.1445,1.9025,-14.3952,-128.5974,3.721,3.2385,50.0034,3.377,16.7533,20.4,9.6,24,2105,95,NA,NA,NA,NA,NA,NA,FALSE,-40,-4.7,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",0,"2024-05-25T20:52:12.205Z","2024-05-25T20:52:15.770Z",TRUE,"pitch","30ba5a28-e0d4-49fe-878a-2a1bb9ba7b23",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5031,1.6595,NA,91.9,149.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Forceout","force_out","Ryan Mountcastle grounds into a force out, fielded by second baseman Nicky Lopez. Austin Hays out at 2nd.",0,5,3,72,"top",9,"2024-05-25T20:51:51.760Z","2024-05-25T20:53:09.541Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.3,79.8,3,0.93,0.4293,6.7791,28.3603,-35.8059,8.4645,-2.205,0.6585,3.3152,-9.565,-127.9746,6.5727,3.3588,50.0045,3.5282,13.9312,19.2,8.4,24,2179,107,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-2,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",4,"2024-05-25T20:51:34.171Z","2024-05-25T20:51:44.790Z",TRUE,"pitch","762ff6af-86c4-4204-9764-4551110e32ef",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,2,NA,NA,3.32,1.54,NA,115.73,186.56,"ground_ball","medium","7",80.98,113.23,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Austin Hays singles on a ground ball to left fielder Andrew Benintendi. Gunnar Henderson to 2nd.",0,5,3,71,"top",9,"2024-05-25T20:50:05.066Z","2024-05-25T20:51:44.790Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.8,80.4,8,0.9,0.4271,6.8684,28.4082,-38.0596,10.4223,-3.5369,0.0334,1.9342,-11.8949,-128.5777,4.0407,3.3808,50.0044,3.3082,17.3298,21.6,9.6,24,2185,99,99.3,-16,9,NA,NA,NA,FALSE,-40.3,-5,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669720,"Austin Hays","/api/v1/people/669720",683002,"Gunnar Henderson","/api/v1/people/683002",NA,NA,NA
746794,"2024-05-25",3,"2024-05-25T20:51:18.734Z","2024-05-25T20:51:22.968Z",TRUE,"pitch","bbf16c2a-9efd-45a7-950c-0dbeff90b1da",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.1365,1.3781,NA,68.58,169.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Austin Hays singles on a ground ball to left fielder Andrew Benintendi. Gunnar Henderson to 2nd.",0,5,3,71,"top",9,"2024-05-25T20:50:05.066Z","2024-05-25T20:51:44.790Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.4,81,12,0.91,0.4207,6.8393,32.3892,-29.9641,10.832,1.2915,1.2704,2.5716,-9.2919,-131.1085,3.6857,3.4847,50.0018,3.4072,18.5164,28.8,8.4,24,2128,97,NA,NA,NA,NA,NA,NA,FALSE,-30.6,3.6,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",2,"2024-05-25T20:51:00.486Z","2024-05-25T20:51:04.493Z",TRUE,"pitch","d434ea09-04a4-4800-8389-05261bfc115b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1581,1.3781,NA,134.64,145.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Austin Hays singles on a ground ball to left fielder Andrew Benintendi. Gunnar Henderson to 2nd.",0,5,3,71,"top",9,"2024-05-25T20:50:05.066Z","2024-05-25T20:51:44.790Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.5,81.1,11,0.9,0.4239,7.0077,27.6002,-37.8249,10.3377,-3.3471,-0.4628,3.4727,-13.3642,-129.3329,7.5406,3.4342,50.0005,3.4232,17.4684,21.6,9.6,24,2033,98,NA,NA,NA,NA,NA,NA,FALSE,-38.5,-3.8,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",1,"2024-05-25T20:50:41.025Z","2024-05-25T20:50:44.198Z",TRUE,"pitch","693fdd12-7b1a-4ccf-91e3-d4b8bf31013f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2012,1.4647,NA,165.02,141.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Austin Hays singles on a ground ball to left fielder Andrew Benintendi. Gunnar Henderson to 2nd.",0,5,3,71,"top",9,"2024-05-25T20:50:05.066Z","2024-05-25T20:51:44.790Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,81.2,11,0.91,0.4216,6.8772,30.1938,-38.1197,11.2445,-3.4877,-1.2597,3.6105,-15.4742,-130.4463,7.8573,3.318,50.0028,3.4454,19.1723,22.8,9.6,24,2200,96,NA,NA,NA,NA,NA,NA,FALSE,-38.2,-3.8,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",0,"2024-05-25T20:50:22.260Z","2024-05-25T20:50:25.399Z",TRUE,"pitch","bfb58351-a929-4827-9144-4d74a69d2f6b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.32,1.54,NA,92.55,158.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Austin Hays singles on a ground ball to left fielder Andrew Benintendi. Gunnar Henderson to 2nd.",0,5,3,71,"top",9,"2024-05-25T20:50:05.066Z","2024-05-25T20:51:44.790Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,82.6,3,0.92,0.4139,6.7228,31.0245,-29.0246,11.8426,1.778,0.6415,2.9862,-10.939,-132.8174,3.8575,3.2943,50.001,3.637,20.9511,33.6,7.2,24,2221,97,NA,NA,NA,NA,NA,NA,FALSE,-28.7,4.4,-18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",8,"2024-05-25T20:49:45.823Z","2024-05-25T20:49:59.220Z",TRUE,"pitch","dacbeb05-d496-4030-9563-7f5eb8b32d2c",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.43,1.68,NA,105.35,146.07,"fly_ball","medium","9",177.29,120.78,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Adley Rutschman flies out to right fielder Corey Julks.",0,5,3,70,"top",9,"2024-05-25T20:46:02.053Z","2024-05-25T20:49:59.220Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,82.6,3,0.91,0.4159,6.8056,28.2096,-31.3268,11.9413,0.4825,0.3056,3.4335,-12.0496,-131.7488,5.4112,3.3888,50.0022,3.6691,20.9741,31.2,8.4,24,2165,100,85.6,53,212,NA,NA,NA,TRUE,-31,2.4,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683002,"Gunnar Henderson","/api/v1/people/683002",NA,NA,NA,NA,NA,NA
746794,"2024-05-25",7,"2024-05-25T20:49:20.593Z","2024-05-25T20:49:24.311Z",TRUE,"pitch","6057c53c-6628-4470-b78f-f5d476289bae",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.43,1.68,NA,120.93,199.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Adley Rutschman flies out to right fielder Corey Julks.",0,5,3,70,"top",9,"2024-05-25T20:46:02.053Z","2024-05-25T20:49:59.220Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88,81.4,13,0.9,0.4267,6.8719,22.9333,-37.2499,9.9716,-3.0308,-0.1031,1.4536,-11.742,-127.7109,2.9377,3.2294,50.0039,3.1919,16.6993,21.6,9.6,24,2137,95,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-4.7,-15.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",6,"2024-05-25T20:49:02.327Z","2024-05-25T20:49:06.265Z",TRUE,"pitch","ecd4c0fb-03ca-4d70-93bd-c87b29ea4e04",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2444,1.4864,NA,161.13,175.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Adley Rutschman flies out to right fielder Corey Julks.",0,5,3,70,"top",9,"2024-05-25T20:46:02.053Z","2024-05-25T20:49:59.220Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,82.6,13,0.91,0.4163,6.8266,28.9795,-31.431,11.9688,0.4234,-1.1577,2.335,-15.6528,-131.7554,2.7291,3.3155,50.0025,3.6142,20.9649,30,8.4,24,2349,96,NA,NA,NA,NA,NA,NA,FALSE,-31.7,1.8,-18.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",4,"2024-05-25T20:47:35.905Z","2024-05-25T20:47:39.767Z",TRUE,"pitch","c8ca8438-ad07-4952-bc14-b7542c6338a2",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.43,1.68,NA,130.2,190.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Adley Rutschman flies out to right fielder Corey Julks.",0,5,3,70,"top",9,"2024-05-25T20:46:02.053Z","2024-05-25T20:49:59.220Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.1,80.1,7,0.89,0.4301,6.7868,27.0687,-41.1315,9.1681,-5.4602,-0.3464,1.7878,-12.1974,-127.5214,4.3863,3.3152,50.0006,3.297,15.0457,16.8,10.8,24,2038,92,NA,NA,NA,NA,NA,NA,FALSE,-44.2,-8.5,-13.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
