"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717387,"2023-07-16",0,"2023-07-16T21:28:19.388Z","2023-07-16T21:28:23.106Z",TRUE,"pitch","c483b88b-92f6-463f-8332-27ed034a6d80",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.46,1.63,NA,101.35,191.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Brandon Dixon grounds out, third baseman Drew Ellis to first baseman Darick Hall. Matt Carpenter to 3rd.",0,2,0,29,"top",5,"2023-07-16T21:28:04.193Z","2023-07-16T21:29:14.156Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,641525,"Brandon Dixon","/api/v1/people/641525","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.2,79.6,9,0.83,0.4356,7.0208,24.3627,-26.6279,3.7598,3.459,0.4105,1.7348,5.0004,-125.5232,-3.4102,-2.0925,50.0026,5.2687,6.0243,14.4,7.2,24,2640,69,NA,NA,NA,NA,NA,NA,FALSE,-30.8,5.8,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",2,"2023-07-16T21:27:33.072Z","2023-07-16T21:27:48.997Z",TRUE,"pitch","3fb6e654-d5fb-45f3-b6af-6f04ac0a3781",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.67,1.78,NA,122.07,168.6,"fly_ball","medium","8",158.63,46.06,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Double","double","Matt Carpenter doubles (11) on a fly ball to center fielder Johan Rojas.",0,2,0,28,"top",5,"2023-07-16T21:26:57.440Z","2023-07-16T21:27:48.997Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.9,84.2,5,2,0.4119,7.2197,25.2754,-23.5306,0.59,4.8146,-0.1329,2.5994,4.5368,-132.4061,-2.7762,-1.9373,50.0046,5.3624,1.0585,4.8,6,24,2559,208,98.7,28,387,NA,NA,NA,FALSE,-24.4,8.4,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,572761,"Matt Carpenter","/api/v1/people/572761"
717387,"2023-07-16",1,"2023-07-16T21:27:18.891Z","2023-07-16T21:27:23.015Z",TRUE,"pitch","f29f5614-47c5-4657-a978-20fae0a0783e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.5036,1.7124,NA,128.91,183.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Double","double","Matt Carpenter doubles (11) on a fly ball to center fielder Johan Rojas.",0,2,0,28,"top",5,"2023-07-16T21:26:57.440Z","2023-07-16T21:27:48.997Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.8,7,0.9,0.3945,7.2204,27.7956,-15.2152,-3.7831,8.6606,-0.3125,2.0499,5.2485,-138.3033,-6.4163,-1.734,50.0006,5.4012,-7.406,21.6,3.6,24,2551,221,NA,NA,NA,NA,NA,NA,FALSE,-15.4,14.6,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",0,"2023-07-16T21:27:04.630Z","2023-07-16T21:27:08.455Z",TRUE,"pitch","1c1a44f9-ef84-4b93-a920-5599a7ef729b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5755,1.8086,NA,177.12,154.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Double","double","Matt Carpenter doubles (11) on a fly ball to center fielder Johan Rojas.",0,2,0,28,"top",5,"2023-07-16T21:26:57.440Z","2023-07-16T21:27:48.997Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,87.2,11,0.9,0.396,7.2772,28.2827,-15.5771,-4.43,8.553,-1.5773,3.1139,2.6649,-137.8702,-3.6808,-1.9767,50.0067,5.5058,-8.6007,26.4,3.6,24,2480,216,NA,NA,NA,NA,NA,NA,FALSE,-15.2,15,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",2,"2023-07-16T21:24:07.534Z","2023-07-16T21:24:14.540Z",TRUE,"pitch","f8696965-1e4b-4777-882b-e781406bebb1",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.56,1.66,NA,107.45,181.5,"fly_ball","hard","8",146.44,54.38,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Flyout","field_out","J.T. Realmuto flies out sharply to center fielder Trent Grisham.",0,2,0,27,"bottom",4,"2023-07-16T21:23:52.785Z","2023-07-16T21:24:14.540Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.5,73.2,8,2,0.4711,5.9267,26.3336,-42.5641,8.4706,-7.6243,0.2506,2.1214,0.411,-117.1847,0.6132,-1.0253,50.0035,5.8987,11.5416,15.6,13.2,24,3269,42,100.1,25,363,NA,NA,NA,TRUE,-56,-13.2,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",1,"2023-07-16T21:23:54.889Z","2023-07-16T21:23:59.319Z",TRUE,"pitch","d9dd06bc-7762-424d-b5d7-b86a46ce2e5d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5607,1.6403,NA,130.23,159.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Flyout","field_out","J.T. Realmuto flies out sharply to center fielder Trent Grisham.",0,2,0,27,"bottom",4,"2023-07-16T21:23:52.785Z","2023-07-16T21:24:14.540Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.2,4,0.93,0.4301,6.1384,26.5152,-27.9611,2.9536,2.5686,-0.3471,2.9245,0.5791,-127.4137,-1.591,-0.9611,50.0055,5.7695,4.8499,9.6,7.2,24,2332,155,NA,NA,NA,NA,NA,NA,FALSE,-31.2,4.6,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",0,"2023-07-16T21:23:14.654Z","2023-07-16T21:23:54.889Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"27","atBat","Flyout","field_out","J.T. Realmuto flies out sharply to center fielder Trent Grisham.",0,2,0,27,"bottom",4,"2023-07-16T21:23:52.785Z","2023-07-16T21:24:14.540Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",1,"2023-07-16T21:22:31.229Z","2023-07-16T21:22:38.861Z",TRUE,"pitch","e4aa342a-9226-4eb4-bab7-0115220a4971",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.22,1.58,NA,127.8,201.8,"ground_ball","medium","3",153.42,161.6,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Groundout","field_out","Bryce Harper grounds out, first baseman Jake Cronenworth to pitcher Seth Lugo.",0,2,0,26,"bottom",4,"2023-07-16T21:21:57.795Z","2023-07-16T21:22:38.861Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,547180,"Bryce Harper","/api/v1/people/547180","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Diego Padres","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,81.5,13,0.87,0.4253,6.0979,26.3972,-30.9332,-5.6524,0.7359,-0.2833,1.3696,3.5065,-128.7313,-4.6473,-0.9279,50.0017,5.5893,-9.4985,15.6,8.4,24,1487,217,82.5,2,47,NA,NA,NA,TRUE,-34.4,0.5,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",0,"2023-07-16T21:22:15.713Z","2023-07-16T21:22:19.658Z",TRUE,"pitch","c0016255-002d-4491-bce8-b323ebbe35fd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1919,1.6643,NA,125.21,191.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Groundout","field_out","Bryce Harper grounds out, first baseman Jake Cronenworth to pitcher Seth Lugo.",0,2,0,26,"bottom",4,"2023-07-16T21:21:57.795Z","2023-07-16T21:22:38.861Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,547180,"Bryce Harper","/api/v1/people/547180","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.4,8,0.91,0.3997,6.1851,29.2728,-20.4775,-8.7519,6.1438,-0.2153,1.7474,4.8301,-136.8528,-5.9362,-0.8631,50.0008,5.3405,-16.6529,36,6,24,2209,215,NA,NA,NA,NA,NA,NA,FALSE,-20.8,10.1,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",5,"2023-07-16T21:21:45.144Z","2023-07-16T21:21:50.625Z",TRUE,"pitch","335a13e9-bf3c-4288-8eb0-6408a7627263",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.072,1.5682,NA,85.72,182.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Strikeout","strikeout","Trea Turner called out on strikes.",0,2,0,25,"bottom",4,"2023-07-16T21:20:12.960Z","2023-07-16T21:21:50.625Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Diego Padres","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.8,6,0.91,0.3979,6.2465,29.6525,-23.8603,-9.3183,4.3271,0.8207,2.0763,7.9403,-137.5088,-4.5902,-0.8895,50.002,5.38,-17.8969,33.6,6,24,2190,218,NA,NA,NA,NA,NA,NA,TRUE,-23.5,7.1,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",4,"2023-07-16T21:21:30.310Z","2023-07-16T21:21:34.400Z",TRUE,"pitch","50c99d99-04f0-45e9-b917-d24aabf0bb0a",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.048,1.5441,NA,54.21,169.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Strikeout","strikeout","Trea Turner called out on strikes.",0,2,0,25,"bottom",4,"2023-07-16T21:20:12.960Z","2023-07-16T21:21:50.625Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.5,12,0.91,0.3981,6.3785,30.2994,-14.1572,-5.8219,9.3973,1.6472,2.548,8.4183,-137.548,-5.2926,-0.6957,50.0065,5.4561,-11.167,31.2,3.6,24,2278,220,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.1,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",3,"2023-07-16T21:21:08.092Z","2023-07-16T21:21:11.806Z",TRUE,"pitch","76f49d8f-c93e-4d9f-a4a7-b90029c1fadf",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.26,1.64,NA,103.36,221.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Strikeout","strikeout","Trea Turner called out on strikes.",0,2,0,25,"bottom",4,"2023-07-16T21:20:12.960Z","2023-07-16T21:21:50.625Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.3,74.5,14,0.9,0.466,5.8619,26.0375,-43.6509,7.1936,-8.2417,0.3577,0.6344,1.0538,-118.2795,-2.2343,-1.0286,50.0014,5.6566,10.022,13.2,13.2,24,3357,38,NA,NA,NA,NA,NA,NA,FALSE,-57.1,-15.1,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",2,"2023-07-16T21:20:54.220Z","2023-07-16T21:20:58.874Z",TRUE,"pitch","df909c45-7883-481b-b294-a0c7248eeed0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3092,1.6886,NA,85.46,195.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Strikeout","strikeout","Trea Turner called out on strikes.",0,2,0,25,"bottom",4,"2023-07-16T21:20:12.960Z","2023-07-16T21:21:50.625Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,83,9,0.88,0.4191,6.1286,25.1723,-29.1764,0.5,1.7308,0.8274,1.5916,4.2495,-130.2742,-4.6543,-0.8842,50.0035,5.5847,0.8667,3.6,7.2,24,2623,171,NA,NA,NA,NA,NA,NA,FALSE,-31.6,2.4,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",1,"2023-07-16T21:20:38.233Z","2023-07-16T21:20:42.833Z",TRUE,"pitch","72073b64-9f7f-42c8-bb80-83e1aec2ac33",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2606,1.6643,NA,103.56,223.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Strikeout","strikeout","Trea Turner called out on strikes.",0,2,0,25,"bottom",4,"2023-07-16T21:20:12.960Z","2023-07-16T21:21:50.625Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,83.3,14,0.89,0.4161,6.3689,27.3756,-21.535,-9.1419,6.0619,0.3525,0.5485,6.0853,-131.5324,-8.2147,-0.8009,50.0046,5.3037,-16.0522,32.4,6,24,2381,212,NA,NA,NA,NA,NA,NA,FALSE,-24,9.4,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",0,"2023-07-16T21:20:24.102Z","2023-07-16T21:20:27.704Z",TRUE,"pitch","4bf1edd2-083f-409f-a231-34d1dc4422da",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.26,1.64,NA,67.02,182.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Strikeout","strikeout","Trea Turner called out on strikes.",0,2,0,25,"bottom",4,"2023-07-16T21:20:12.960Z","2023-07-16T21:21:50.625Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.8,72.1,14,2,0.4803,5.9775,24.2081,-41.6277,8.0472,-7.2098,1.3111,2.0966,2.6799,-114.6915,0.6198,-0.9226,50.0002,5.9325,10.5564,14.4,13.2,24,3283,40,NA,NA,NA,NA,NA,NA,FALSE,-57,-12.5,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",5,"2023-07-16T21:18:10.776Z","2023-07-16T21:18:15.286Z",TRUE,"pitch","a8e67cbc-0d13-4292-9a92-455e6ca48c32",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.32,1.61,NA,85.87,199.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Gary Sanchez strikes out swinging.",0,2,0,24,"top",4,"2023-07-16T21:16:30.453Z","2023-07-16T21:18:15.286Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.8,78.4,14,0.89,0.4406,6.9487,27.7776,-32.4444,5.4828,-0.1686,0.8166,1.4392,5.1623,-124.8481,-2.6658,-1.999,50.0058,5.2214,8.5592,15.6,8.4,24,2733,63,NA,NA,NA,NA,NA,NA,TRUE,-38.2,-0.7,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
