"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716728,"2023-09-03",3,"2023-09-03T20:34:24.199Z","2023-09-03T20:34:28.190Z",TRUE,"pitch","5de8402d-1960-4f23-b830-e9569a31a8ca",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.6231,1.7638,NA,121.65,124.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Matt Carpenter strikes out swinging.",0,0,3,10,"bottom",1,"2023-09-03T20:33:50.224Z","2023-09-03T20:34:43.931Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85,11,0.91,0.403,5.5581,31.7783,-22.4849,-11.0301,5.1876,-0.1219,4.2341,8.7917,-136.2611,0.2638,-1.9678,50.0035,5.6978,-20.6061,39.6,6,24,2066,223,NA,NA,NA,NA,NA,NA,FALSE,-21.7,9.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",2,"2023-09-03T20:34:06.171Z","2023-09-03T20:34:11.402Z",TRUE,"pitch","d0dcafa4-ecbb-45a4-a5fb-8870d4297d98",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.6,1.74,NA,150.06,151.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Matt Carpenter strikes out swinging.",0,0,3,10,"bottom",1,"2023-09-03T20:33:50.224Z","2023-09-03T20:34:43.931Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,85,11,0.91,0.4017,5.6038,35.3094,-23.018,-13.1505,4.8806,-0.8673,3.2425,7.7089,-137.2618,-2.2962,-2.0297,50.0005,5.6864,-24.6535,44.4,7.2,24,2029,226,NA,NA,NA,NA,NA,NA,FALSE,-22.7,8.4,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",1,"2023-09-03T20:33:52.528Z","2023-09-03T20:33:57.141Z",TRUE,"pitch","bf4c6820-0416-4278-a53c-fd12d9895391",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7144,1.7867,NA,136.44,184.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Matt Carpenter strikes out swinging.",0,0,3,10,"bottom",1,"2023-09-03T20:33:50.224Z","2023-09-03T20:34:43.931Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.4,74,7,0.89,0.4665,5.6818,27.1739,-45.9921,3.668,-9.9473,-0.5101,1.9944,2.5374,-118.4016,0.7363,-2.0804,50.004,5.9627,5.0945,7.2,13.2,24,2675,36,NA,NA,NA,NA,NA,NA,FALSE,-59.4,-17.4,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",0,"2023-09-03T20:33:17.695Z","2023-09-03T20:33:52.528Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Matt Carpenter strikes out swinging.",0,0,3,10,"bottom",1,"2023-09-03T20:33:50.224Z","2023-09-03T20:34:43.931Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",2,"2023-09-03T20:32:38.580Z","2023-09-03T20:32:49.139Z",TRUE,"pitch","daa2a3bd-4b7f-4028-a9f9-34c13d44770e",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.32,1.56,NA,99.49,193.95,"ground_ball","medium","3",152.4,167.91,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Field Error","field_error","Luis Campusano reaches on a fielding error by first baseman LaMonte Wade Jr. Xander Bogaerts to 3rd.",0,0,3,9,"bottom",1,"2023-09-03T20:32:02.532Z","2023-09-03T20:32:49.139Z",TRUE,FALSE,FALSE,FALSE,0,0,2,1,669134,"Luis Campusano","/api/v1/people/669134","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.7,80.9,9,0.91,0.4238,5.8512,31.8203,-28.4192,-10.4424,2.2299,0.4594,1.6603,9.2065,-130.1365,-4.3825,-1.7983,50.0051,5.5641,-17.5965,27.6,8.4,24,1683,233,84.8,5,98,NA,NA,NA,FALSE,-31.6,3.1,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA
716728,"2023-09-03",1,"2023-09-03T20:32:19.828Z","2023-09-03T20:32:23.935Z",TRUE,"pitch","fe9ead19-5707-498b-9c2f-74de11fe96c8",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,1,NA,NA,3.32,1.56,NA,141.44,186.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Field Error","field_error","Luis Campusano reaches on a fielding error by first baseman LaMonte Wade Jr. Xander Bogaerts to 3rd.",0,0,3,9,"bottom",1,"2023-09-03T20:32:02.532Z","2023-09-03T20:32:49.139Z",TRUE,FALSE,FALSE,FALSE,0,0,2,1,669134,"Luis Campusano","/api/v1/people/669134","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,85.9,7,0.91,0.4005,5.7692,32.2699,-22.1886,-12.4761,5.2792,-0.6412,1.9535,8.016,-137.1324,-5.8236,-1.9916,50.0042,5.6333,-23.6003,43.2,7.2,24,2129,223,NA,NA,NA,NA,NA,NA,FALSE,-22.6,8.4,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",0,"2023-09-03T20:32:03.698Z","2023-09-03T20:32:07.632Z",TRUE,"pitch","958a61b0-f5cd-49d4-aa0e-9955b616e047",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5038,1.5857,NA,74.74,192.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Field Error","field_error","Luis Campusano reaches on a fielding error by first baseman LaMonte Wade Jr. Xander Bogaerts to 3rd.",0,0,3,9,"bottom",1,"2023-09-03T20:32:02.532Z","2023-09-03T20:32:49.139Z",TRUE,FALSE,FALSE,FALSE,0,0,2,1,669134,"Luis Campusano","/api/v1/people/669134","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.8,75.2,14,0.9,0.4593,5.5753,28.0497,-43.2068,2.699,-7.6979,1.1086,1.7233,6.1417,-120.2608,-0.6311,-1.8516,50.0045,5.8949,3.8664,7.2,12,24,2664,38,NA,NA,NA,NA,NA,NA,FALSE,-54.5,-13.7,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",5,"2023-09-03T20:31:18.881Z","2023-09-03T20:31:33.514Z",TRUE,"pitch","b90248d4-117f-4181-b996-0bd75a2eae30",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,1,NA,NA,3.51,1.61,NA,105.12,188.2,"ground_ball","medium","7",100.42,57.9,NA,NA,TRUE,NA,NA,NA,NA,NA,"8","atBat","Double","double","Xander Bogaerts doubles (22) on a ground ball to left fielder Joc Pederson. Manny Machado scores.",1,0,3,8,"bottom",1,"2023-09-03T20:29:43.657Z","2023-09-03T20:31:33.514Z",TRUE,TRUE,FALSE,FALSE,71,3,2,1,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.2,80.2,9,0.9,0.4294,5.8799,28.9138,-30.2725,-9.2555,1.1555,0.3116,1.8734,8.6,-128.0588,-3.3955,-1.904,50.0025,5.6102,-15.2186,22.8,8.4,24,1433,237,104.2,2,81,NA,NA,NA,FALSE,-34.1,1.4,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",4,"2023-09-03T20:30:46.036Z","2023-09-03T20:30:51.976Z",TRUE,"pitch","4d960886-b507-44d8-96a1-d7f579fec81f",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.51,1.61,NA,124.12,154.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Double","double","Xander Bogaerts doubles (22) on a ground ball to left fielder Joc Pederson. Manny Machado scores.",1,0,3,8,"bottom",1,"2023-09-03T20:29:43.657Z","2023-09-03T20:31:33.514Z",TRUE,TRUE,FALSE,FALSE,71,3,2,1,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.2,2,0.91,0.4025,5.7526,31.9902,-21.8817,-12.8384,5.4997,-0.1869,3.1223,9.365,-136.4427,-2.638,-2.0078,50.0063,5.6214,-24.0412,44.4,7.2,24,2098,225,NA,NA,NA,NA,NA,NA,FALSE,-21.7,9.5,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",3,"2023-09-03T20:30:30.414Z","2023-09-03T20:30:34.696Z",TRUE,"pitch","e571631a-ed3a-47b4-bc99-cb4c88dbafc4",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.5788,1.6797,NA,133.38,152.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Double","double","Xander Bogaerts doubles (22) on a ground ball to left fielder Joc Pederson. Manny Machado scores.",1,0,3,8,"bottom",1,"2023-09-03T20:29:43.657Z","2023-09-03T20:31:33.514Z",TRUE,TRUE,FALSE,FALSE,71,3,2,1,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.7,1,0.91,0.4011,5.6173,30.7677,-22.0135,-11.5499,5.382,-0.4298,3.1776,8.3167,-136.6721,-2.4679,-2.0152,50.0002,5.6078,-21.7967,42,6,24,2177,227,NA,NA,NA,NA,NA,NA,FALSE,-21.6,9.4,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",2,"2023-09-03T20:30:16.141Z","2023-09-03T20:30:20.493Z",TRUE,"pitch","31c985d1-4e59-4867-b63c-3bfbdb3501a7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.6016,1.6568,NA,156.25,166.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Double","double","Xander Bogaerts doubles (22) on a ground ball to left fielder Joc Pederson. Manny Machado scores.",1,0,3,8,"bottom",1,"2023-09-03T20:29:43.657Z","2023-09-03T20:31:33.514Z",TRUE,TRUE,FALSE,FALSE,71,3,2,1,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,85.7,11,0.91,0.4003,5.7819,32.7761,-25.658,-13.1544,3.4409,-1.0296,2.6828,6.9925,-137.2607,-2.9879,-1.9128,50.0009,5.5488,-24.8852,42,7.2,24,2060,230,NA,NA,NA,NA,NA,NA,FALSE,-25.2,5.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",1,"2023-09-03T20:29:59.938Z","2023-09-03T20:30:04.237Z",TRUE,"pitch","c6f7b130-feee-4ca2-a142-5f9604a670ea",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5788,1.7026,NA,162.4,160.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Double","double","Xander Bogaerts doubles (22) on a ground ball to left fielder Joc Pederson. Manny Machado scores.",1,0,3,8,"bottom",1,"2023-09-03T20:29:43.657Z","2023-09-03T20:31:33.514Z",TRUE,TRUE,FALSE,FALSE,71,3,2,1,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.9,81.4,11,0.91,0.4236,5.7916,27.2016,-26.3303,-7.2217,3.4476,-1.1909,2.9167,4.9268,-129.3541,-2.0657,-2.1829,50.0004,5.7461,-12.2259,22.8,7.2,24,1384,235,NA,NA,NA,NA,NA,NA,FALSE,-28.7,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",0,"2023-09-03T20:29:45.583Z","2023-09-03T20:29:49.238Z",TRUE,"pitch","e4ff28fd-9fe1-4bf5-9b56-9f8b8138f774",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.556,1.6797,NA,181.06,158.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Double","double","Xander Bogaerts doubles (22) on a ground ball to left fielder Joc Pederson. Manny Machado scores.",1,0,3,8,"bottom",1,"2023-09-03T20:29:43.657Z","2023-09-03T20:31:33.514Z",TRUE,TRUE,FALSE,FALSE,71,3,2,1,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,85.8,11,0.91,0.3999,5.8402,33.4311,-25.7544,-12.0935,3.386,-1.6805,2.9753,4.9629,-137.4945,-2.6727,-1.9485,50.0001,5.727,-22.9112,39.6,7.2,24,2005,225,NA,NA,NA,NA,NA,NA,FALSE,-25.2,5.8,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",3,"2023-09-03T20:29:08.241Z","2023-09-03T20:29:19.428Z",TRUE,"pitch","f6e5e355-7684-4324-817b-4bd28e5183cd",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.6,1.65,NA,146.27,178.9,"line_drive","medium","7",73.96,128.53,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Manny Machado singles on a line drive to left fielder Joc Pederson.",0,0,2,7,"bottom",1,"2023-09-03T20:28:05.753Z","2023-09-03T20:29:19.428Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.9,81.4,7,0.89,0.4238,5.7291,27.8799,-33.2727,-6.3038,-0.6492,-0.7679,2.2179,5.3787,-129.4028,-2.1457,-2.0579,50.0048,5.6157,-10.6551,15.6,8.4,24,1374,241,82.1,14,220,NA,NA,NA,FALSE,-36.1,-1.4,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592518,"Manny Machado","/api/v1/people/592518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",2,"2023-09-03T20:28:47.510Z","2023-09-03T20:28:52.421Z",TRUE,"pitch","fb34c7cb-9d88-4ba2-bc60-389e5344acde",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.6,1.65,NA,158.46,174.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Manny Machado singles on a line drive to left fielder Joc Pederson.",0,0,2,7,"bottom",1,"2023-09-03T20:28:05.753Z","2023-09-03T20:29:19.428Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.1,82,13,0.68,0.4197,5.9181,29.7691,-31.3117,-13.4483,0.4989,-1.0877,2.3676,6.8491,-130.9173,-2.2442,-2.0022,50.0006,5.5987,-23.1484,34.8,9.6,24,1479,237,NA,NA,NA,NA,NA,NA,FALSE,-33.4,0.6,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",1,"2023-09-03T20:28:38.352Z","2023-09-03T20:28:42.128Z",TRUE,"pitch","b6438761-42da-431b-b754-7b6e1af85ab9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.7828,1.7655,NA,95.83,205.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Manny Machado singles on a line drive to left fielder Joc Pederson.",0,0,2,7,"bottom",1,"2023-09-03T20:28:05.753Z","2023-09-03T20:29:19.428Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.2,82.8,14,0.86,0.4185,6.042,27.8186,-31.0572,-10.5521,0.6432,0.5553,1.2495,9.9283,-130.918,-5.0155,-1.9165,50.0032,5.5166,-18.3053,27.6,8.4,24,1524,243,NA,NA,NA,NA,NA,NA,FALSE,-33.6,0.2,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
