"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717089,"2023-08-07",1,"2023-08-07T23:51:56.098Z","2023-08-07T23:52:00.942Z",TRUE,"pitch","06e2ff45-703b-440d-9579-ec0578f7733f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4947,1.5777,NA,90.78,177.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Walk","walk","Rob Refsnyder walks.",0,0,0,20,"bottom",3,"2023-08-07T23:51:17.265Z","2023-08-07T23:53:27.551Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.2,75.8,6,2,0.4578,6.1566,23.8242,-39.9721,-5.0838,-5.3759,0.6878,2.2869,-0.0184,-119.7881,-1.0165,1.3559,50.0059,6.3003,-7.3662,10.8,12,24,2544,333,NA,NA,NA,NA,NA,NA,FALSE,-50.2,-9.7,9.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",0,"2023-08-07T23:51:35.384Z","2023-08-07T23:51:39.148Z",TRUE,"pitch","e0b6bb31-bee0-4ef9-b210-9522c1bc543d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6131,1.5777,NA,144.77,210.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Walk","walk","Rob Refsnyder walks.",0,0,0,20,"bottom",3,"2023-08-07T23:51:17.265Z","2023-08-07T23:53:27.551Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.6,81.4,13,2,0.4254,6.3129,26.0813,-18.6074,9.8303,8.0742,-0.7286,1.0407,-7.9034,-128.6432,-8.5054,1.1026,50.0042,5.8262,16.5179,36,6,24,2187,128,NA,NA,NA,NA,NA,NA,FALSE,-22,13,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",6,"2023-08-07T23:51:04.614Z","2023-08-07T23:51:10.428Z",TRUE,"pitch","2c9e6651-9c14-4a0d-80fb-71ea9aab915a",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.28,1.45,NA,131.08,209.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,0,0,19,"bottom",3,"2023-08-07T23:48:20.898Z","2023-08-07T23:51:10.428Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80.3,13,2,0.4313,6.5883,25.6301,-19.9047,10.2241,7.505,-0.3694,1.1022,-7.1722,-126.9376,-8.1334,1.1623,50.0022,5.9288,16.7087,36,6,24,2135,121,NA,NA,NA,NA,NA,NA,TRUE,-24,12,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA
717089,"2023-08-07",5,"2023-08-07T23:50:42.518Z","2023-08-07T23:50:46.040Z",TRUE,"pitch","628b3a6a-e4bc-4aa2-b9f8-0ac4ce0b4bc9",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.1987,1.3431,NA,51.33,184.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,0,0,19,"bottom",3,"2023-08-07T23:48:20.898Z","2023-08-07T23:51:10.428Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.1,76.5,14,2,0.4535,6.1087,24.8367,-41.8347,-6.9653,-6.5476,1.7228,1.9935,2.4953,-121.0329,-1.3457,1.5802,50.0034,6.2385,-10.2771,13.2,12,24,2587,332,NA,NA,NA,NA,NA,NA,FALSE,-51.6,-11.9,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",4,"2023-08-07T23:50:18.429Z","2023-08-07T23:50:21.429Z",TRUE,"pitch","ff9641e0-e5bf-42a0-9cd6-bb1bba65a4e6",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.28,1.45,NA,121.57,200.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,0,0,19,"bottom",3,"2023-08-07T23:48:20.898Z","2023-08-07T23:51:10.428Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.4,8,2,0.3892,6.1729,34.1013,-11.7972,9.3304,10.1707,-0.1198,1.4076,-6.8196,-141.1054,-10.5149,1.1243,50.0002,5.957,18.6872,50.4,4.8,24,2569,133,NA,NA,NA,NA,NA,NA,FALSE,-13,16.2,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",2,"2023-08-07T23:49:34.565Z","2023-08-07T23:49:46.280Z",TRUE,"pitch","72934ab5-7635-4f5a-be52-dae294eca37b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2283,1.4477,NA,152.13,199.62,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,0,0,19,"bottom",3,"2023-08-07T23:48:20.898Z","2023-08-07T23:51:10.428Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.2,85.7,13,2,0.4041,6.276,29.1017,-21.867,1.3669,5.539,-0.9215,1.4502,-6.2779,-135.4444,-7.7889,1.247,50.0037,5.8881,2.5444,3.6,4.8,24,2566,137,NA,NA,NA,NA,NA,NA,FALSE,-22.9,8.5,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",1,"2023-08-07T23:49:11.218Z","2023-08-07T23:49:15.469Z",TRUE,"pitch","469887b0-e7d0-4cf4-9e29-76cc2e2f94f9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3444,1.4454,NA,118.35,197.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,0,0,19,"bottom",3,"2023-08-07T23:48:20.898Z","2023-08-07T23:51:10.428Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.4,8,2,0.3947,6.1313,31.5692,-11.516,6.7385,10.5984,-0.0354,1.5306,-5.4246,-138.8507,-10.214,1.0697,50.0038,6.0268,13.1367,40.8,3.6,24,2649,139,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.2,-11,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",0,"2023-08-07T23:48:41.849Z","2023-08-07T23:48:47.011Z",TRUE,"pitch","dcab682e-ecdf-4dca-bc32-5d0852658c87",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2579,1.3727,NA,143.38,150.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,0,0,19,"bottom",3,"2023-08-07T23:48:20.898Z","2023-08-07T23:51:10.428Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.6,1,2,0.3918,6.112,33.2335,-11.0577,6.5347,10.6823,-0.6922,3.2705,-6.7731,-140.0765,-6.0261,0.9144,50.0012,6.1808,12.9154,42,3.6,24,2589,145,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.2,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",3,"2023-08-07T23:50:12.719Z","2023-08-07T23:50:18.429Z",FALSE,"action",NA,NA,"Pablo Reyes steals (2) 2nd base. Pablo Reyes to 3rd. Pablo Reyes advances to 3rd, on a throwing error by catcher Freddy Fermin.","Stolen Base 2B",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,0,622569,"/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72934ab5-7635-4f5a-be52-dae294eca37b","stolen_base_2b",NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,0,0,19,"bottom",3,"2023-08-07T23:48:20.898Z","2023-08-07T23:51:10.428Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",5,"2023-08-07T23:48:05.539Z","2023-08-07T23:48:15.434Z",TRUE,"pitch","8eeb5d1d-3d3d-447e-8c70-7b7715b63b02",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.33,1.62,NA,92.85,148.21,"ground_ball","medium","7",95.42,96.98,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","Pablo Reyes singles on a ground ball to left fielder Dairon Blanco.",0,0,0,18,"bottom",3,"2023-08-07T23:46:57.132Z","2023-08-07T23:48:15.434Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.6,79.2,3,2,0.4321,6.0863,29.3789,-18.9066,9.2254,8.1809,0.6335,3.3545,-4.3606,-127.3923,-3.0893,1.181,50.004,6.1007,14.9648,36,6,24,2198,123,100.2,4,109,NA,NA,NA,FALSE,-21.8,14.3,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA
717089,"2023-08-07",3,"2023-08-07T23:47:40.994Z","2023-08-07T23:47:45.726Z",TRUE,"pitch","eba5f4cc-b3cd-4b09-9503-ddb8127eb2bb",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.3991,1.5516,NA,135.71,204.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","Pablo Reyes singles on a ground ball to left fielder Dairon Blanco.",0,0,0,18,"bottom",3,"2023-08-07T23:46:57.132Z","2023-08-07T23:48:15.434Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.3,84.1,13,2,0.4098,6.1443,31.9198,-26.0228,1.925,3.41,-0.4909,1.2872,-5.0668,-134.204,-7.4586,1.1804,50.0044,5.9851,3.4746,4.8,6,24,2560,143,NA,NA,NA,NA,NA,NA,FALSE,-27.8,4.6,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",2,"2023-08-07T23:47:26.535Z","2023-08-07T23:47:31.279Z",TRUE,"pitch","60e24be4-143a-4348-9a10-fb840ee5d970",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4355,1.6177,NA,156.29,165.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","Pablo Reyes singles on a ground ball to left fielder Dairon Blanco.",0,0,0,18,"bottom",3,"2023-08-07T23:46:57.132Z","2023-08-07T23:48:15.434Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.2,11,2,0.389,6.1652,34.07,-9.5675,7.9178,11.2761,-1.0308,2.7237,-8.2459,-141.1546,-7.5706,0.9088,50.0041,6.0673,15.8758,50.4,3.6,24,2552,136,NA,NA,NA,NA,NA,NA,FALSE,-10.3,18.8,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",1,"2023-08-07T23:47:13.399Z","2023-08-07T23:47:16.963Z",TRUE,"pitch","87d24df2-c3ab-4fdc-a0d4-72fbfc8fb18f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.33,1.62,NA,118.49,194.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","Pablo Reyes singles on a ground ball to left fielder Dairon Blanco.",0,0,0,18,"bottom",3,"2023-08-07T23:46:57.132Z","2023-08-07T23:48:15.434Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,79.4,8,2,0.4337,6.3663,27.8617,-19.6455,10.7995,7.7706,-0.039,1.6286,-6.4161,-126.6833,-6.9459,1.1342,50.0031,5.9968,17.4095,37.2,7.2,24,2182,120,NA,NA,NA,NA,NA,NA,FALSE,-23.8,12.5,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",0,"2023-08-07T23:46:59.802Z","2023-08-07T23:47:03.845Z",TRUE,"pitch","0bd329bb-7f08-4d43-8b08-365aa5eae101",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0803,1.3431,NA,57.6,175.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","Pablo Reyes singles on a ground ball to left fielder Dairon Blanco.",0,0,0,18,"bottom",3,"2023-08-07T23:46:57.132Z","2023-08-07T23:48:15.434Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82,75.3,12,2,0.4597,6.1649,24.4455,-39.4457,-3.7066,-5.0674,1.5584,2.3275,1.3971,-119.4457,-0.9734,1.4453,50.0033,6.3083,-5.3201,7.2,10.8,24,2524,326,NA,NA,NA,NA,NA,NA,FALSE,-49.9,-9.1,6.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",4,"2023-08-07T23:47:49.395Z","2023-08-07T23:48:05.539Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,622569,"/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","Pablo Reyes singles on a ground ball to left fielder Dairon Blanco.",0,0,0,18,"bottom",3,"2023-08-07T23:46:57.132Z","2023-08-07T23:48:15.434Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",1,"2023-08-07T23:44:37.264Z","2023-08-07T23:44:43.764Z",TRUE,"pitch","23c036c0-9ec1-43bf-b70b-48cb427ba4d9",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.54,1.68,NA,121.05,173.04,"ground_ball","medium","3",154.82,160.56,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, first baseman Triston Casas to pitcher Brayan Bello.",0,0,0,17,"top",3,"2023-08-07T23:43:57.602Z","2023-08-07T23:44:43.764Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,88.2,5,0.88,0.3921,6.1085,28.5919,-27.0337,-8.9296,2.5932,-0.1062,2.4349,7.3177,-139.2016,-2.0867,-1.5972,50.0014,4.9678,-17.682,30,6,24,1881,242,106,-11,12,NA,NA,NA,TRUE,-25.2,4.4,14.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",0,"2023-08-07T23:44:23.896Z","2023-08-07T23:44:27.261Z",TRUE,"pitch","a8c26d67-3465-4a6e-8b1e-296cc9dfca3f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5539,1.6777,NA,191.39,184.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, first baseman Triston Casas to pitcher Brayan Bello.",0,0,0,17,"top",3,"2023-08-07T23:43:57.602Z","2023-08-07T23:44:43.764Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.7,13,0.9,0.399,5.9628,28.8967,-34.0991,-9.675,-1.0075,-1.9515,2.0076,2.9426,-137.0242,-1.708,-1.7791,50.0028,4.9581,-18.4869,27.6,8.4,24,1791,243,NA,NA,NA,NA,NA,NA,FALSE,-32.8,-1.9,16.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
