"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717125,"2023-08-05",6,"2023-08-05T20:48:56.936Z","2023-08-05T20:49:00.835Z",TRUE,"pitch","21c67791-180e-4377-ad7f-18ca9fdc64ea",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.24,1.49,NA,129.5,149.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Daulton Varsho singles on a soft line drive to left fielder Masataka Yoshida. Alejandro Kirk scores. Matt Chapman to 2nd.",1,3,0,21,"top",3,"2023-08-05T20:47:08.210Z","2023-08-05T20:49:57.645Z",TRUE,TRUE,FALSE,FALSE,70,2,2,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.8,1,2,0.3917,6.8664,31.8221,-6.392,-1.5908,13.0214,-0.3278,3.3079,3.6937,-139.8854,-7.2784,-1.4592,50.0009,6.3638,-3.1494,15.6,1.2,24,2425,196,NA,NA,NA,NA,NA,NA,FALSE,-7.3,22.2,2.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",5,"2023-08-05T20:48:30.257Z","2023-08-05T20:48:33.470Z",TRUE,"pitch","42ba888d-ed2c-4904-85f0-ad1ef73d9efa",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.24,1.49,NA,155.25,153.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Daulton Varsho singles on a soft line drive to left fielder Masataka Yoshida. Alejandro Kirk scores. Matt Chapman to 2nd.",1,3,0,21,"top",3,"2023-08-05T20:47:08.210Z","2023-08-05T20:49:57.645Z",TRUE,TRUE,FALSE,FALSE,70,2,2,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.9,11,2,0.3949,6.9567,33.0858,-7.5374,-2.4523,12.6633,-1.0035,3.1645,1.107,-139.0561,-7.9651,-1.0896,50.0043,6.5768,-4.7714,25.2,2.4,24,2505,188,NA,NA,NA,NA,NA,NA,FALSE,-8.8,21.4,4.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",4,"2023-08-05T20:48:07.918Z","2023-08-05T20:48:11.929Z",TRUE,"pitch","c9ea25d8-e957-44be-ab4b-ea13cae79d65",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.24,1.49,NA,66.84,201.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Daulton Varsho singles on a soft line drive to left fielder Masataka Yoshida. Alejandro Kirk scores. Matt Chapman to 2nd.",1,3,0,21,"top",3,"2023-08-05T20:47:08.210Z","2023-08-05T20:49:57.645Z",TRUE,TRUE,FALSE,FALSE,70,2,2,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,82.9,14,2,0.4207,6.9829,25.172,-26.0987,3.1489,3.5367,1.3159,1.3654,5.4639,-129.7956,-8.061,-1.2194,50.0056,6.4757,5.4159,13.2,7.2,24,2351,161,NA,NA,NA,NA,NA,NA,FALSE,-29.3,4.9,-6.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",3,"2023-08-05T20:47:47.013Z","2023-08-05T20:47:51.748Z",TRUE,"pitch","020d40cd-1d09-4fae-921c-6de26227dadc",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.24,1.49,NA,124.96,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Daulton Varsho singles on a soft line drive to left fielder Masataka Yoshida. Alejandro Kirk scores. Matt Chapman to 2nd.",1,3,0,21,"top",3,"2023-08-05T20:47:08.210Z","2023-08-05T20:49:57.645Z",TRUE,TRUE,FALSE,FALSE,70,2,2,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.1,5,2,0.4039,6.923,31.4453,-7.8532,-0.6705,13.0769,-0.2087,2.5845,2.4317,-135.9127,-9.2721,-1.0302,50.0009,6.5968,-1.2472,3.6,2.4,24,2392,186,NA,NA,NA,NA,NA,NA,FALSE,-9.7,21.7,0.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",2,"2023-08-05T20:47:29.178Z","2023-08-05T20:47:33.588Z",TRUE,"pitch","41e4216d-078b-4449-990d-3003f69d1b21",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3017,1.5512,NA,162.7,148.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Daulton Varsho singles on a soft line drive to left fielder Masataka Yoshida. Alejandro Kirk scores. Matt Chapman to 2nd.",1,3,0,21,"top",3,"2023-08-05T20:47:08.210Z","2023-08-05T20:49:57.645Z",TRUE,TRUE,FALSE,FALSE,70,2,2,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.6,11,2,0.4013,6.8024,31.6581,-10.7879,-1.1146,11.3469,-1.199,3.3419,0.6107,-136.7797,-6.9009,-1.281,50.0022,6.6462,-2.1007,9.6,2.4,24,2371,190,NA,NA,NA,NA,NA,NA,FALSE,-11.9,19.2,1.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",1,"2023-08-05T20:47:10.486Z","2023-08-05T20:47:14.155Z",TRUE,"pitch","bc845d6e-1cd6-4291-be94-7e8d21950166",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2724,1.4925,NA,147.88,171.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Daulton Varsho singles on a soft line drive to left fielder Masataka Yoshida. Alejandro Kirk scores. Matt Chapman to 2nd.",1,3,0,21,"top",3,"2023-08-05T20:47:08.210Z","2023-08-05T20:49:57.645Z",TRUE,TRUE,FALSE,FALSE,70,2,2,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81,74.3,4,2,0.4666,6.6565,25.0537,-45.296,4.713,-9.4339,-0.8102,2.4946,0.4313,-117.945,0.1157,-1.6074,50.0018,6.6657,6.5563,8.4,13.2,24,2656,25,NA,NA,NA,NA,NA,NA,FALSE,-58.7,-16.7,-8.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",0,"2023-08-05T20:46:37.539Z","2023-08-05T20:47:10.486Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Daulton Varsho singles on a soft line drive to left fielder Masataka Yoshida. Alejandro Kirk scores. Matt Chapman to 2nd.",1,3,0,21,"top",3,"2023-08-05T20:47:08.210Z","2023-08-05T20:49:57.645Z",TRUE,TRUE,FALSE,FALSE,70,2,2,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",1,"2023-08-05T20:45:53.851Z","2023-08-05T20:46:04.866Z",TRUE,"pitch","a1c646e3-8be7-4419-96f0-b21acc47b143",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.47,1.66,NA,103.7,179.59,"ground_ball","medium","5",113.86,166.28,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Matt Chapman singles on a ground ball to shortstop Yu Chang, deflected by third baseman Rafael Devers. Alejandro Kirk to 3rd.",0,2,0,20,"top",3,"2023-08-05T20:45:39.033Z","2023-08-05T20:46:04.866Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.9,82,9,2,0.423,6.9093,26.4614,-27.3352,3.0645,2.8497,0.349,2.1924,3.4006,-129.3904,-5.61,-1.3795,50.0055,6.4777,5.207,12,7.2,24,2421,142,61.4,-40,3,NA,NA,NA,FALSE,-30.4,4.2,-6.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA
717125,"2023-08-05",0,"2023-08-05T20:45:39.033Z","2023-08-05T20:45:43.130Z",TRUE,"pitch","beb4412c-6119-4d96-9028-e2be659783ef",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5939,1.727,NA,78.33,160.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Matt Chapman singles on a ground ball to shortstop Yu Chang, deflected by third baseman Rafael Devers. Alejandro Kirk to 3rd.",0,2,0,20,"top",3,"2023-08-05T20:45:39.033Z","2023-08-05T20:46:04.866Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.2,80.8,12,2,0.4273,6.8721,27.7233,-25.6304,1.6191,3.9399,1.0145,2.8887,4.8249,-128.3947,-4.3479,-1.103,50.0046,6.6095,2.6911,8.4,6,24,2410,141,NA,NA,NA,NA,NA,NA,FALSE,-28.9,6.4,-4.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",3,"2023-08-05T20:44:58.252Z","2023-08-05T20:45:11.197Z",TRUE,"pitch","ffe75457-fd50-4556-8dbc-c03f0e8635c0",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,2,NA,NA,3.09,1.43,NA,113.12,148.53,"line_drive","hard","8",89.04,47.8,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Double","double","Alejandro Kirk doubles (7) on a sharp line drive to center fielder Jarren Duran. George Springer scores.",1,2,0,19,"top",3,"2023-08-05T20:43:58.486Z","2023-08-05T20:45:11.197Z",TRUE,TRUE,FALSE,FALSE,71,1,1,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.2,12,2,0.3968,6.8937,34.2865,-7.2569,-2.3454,12.9439,0.1017,3.3427,4.1171,-138.6481,-7.2821,-1.1054,50.0012,6.5049,-4.5149,21.6,2.4,24,2426,186,100.9,20,351,NA,NA,NA,FALSE,-8.5,21.8,3.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,672386,"Alejandro Kirk","/api/v1/people/672386"
717125,"2023-08-05",1,"2023-08-05T20:44:20.763Z","2023-08-05T20:44:31.630Z",TRUE,"pitch","454ea264-babc-40e9-84b0-6320b9412823",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1263,1.5219,NA,141.18,164.98,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"19","atBat","Double","double","Alejandro Kirk doubles (7) on a sharp line drive to center fielder Jarren Duran. George Springer scores.",1,2,0,19,"top",3,"2023-08-05T20:43:58.486Z","2023-08-05T20:45:11.197Z",TRUE,TRUE,FALSE,FALSE,71,1,1,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.2,1,2,0.3951,6.8536,30.4124,-7.9519,-2.6906,12.4419,-0.6345,2.7333,2.021,-138.5202,-8.8259,-1.0232,50.0067,6.4896,-5.2395,26.4,2.4,24,2450,194,NA,NA,NA,NA,NA,NA,FALSE,-9.2,20.9,4.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",0,"2023-08-05T20:44:01.859Z","2023-08-05T20:44:06.756Z",TRUE,"pitch","e7fd0b3b-d40e-4d31-9084-7bc70eb295da",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.9777,1.4024,NA,125.61,152.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Double","double","Alejandro Kirk doubles (7) on a sharp line drive to center fielder Jarren Duran. George Springer scores.",1,2,0,19,"top",3,"2023-08-05T20:43:58.486Z","2023-08-05T20:45:11.197Z",TRUE,TRUE,FALSE,FALSE,71,1,1,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80,73.2,11,2,0.4727,6.5653,24.6383,-46.3565,3.3657,-10.4699,-0.226,3.1918,1.5135,-116.467,1.806,-1.3242,50.0004,6.8359,4.5603,6,14.4,24,2771,21,NA,NA,NA,NA,NA,NA,FALSE,-61.2,-18,-6.5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",2,"2023-08-05T20:44:56.986Z","2023-08-05T20:44:58.252Z",FALSE,"action",NA,NA,"George Springer steals (14) 3rd base.","Stolen Base 3B",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,543807,"/api/v1/people/543807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"454ea264-babc-40e9-84b0-6320b9412823","stolen_base_3b",NA,NA,NA,NA,NA,NA,"19","atBat","Double","double","Alejandro Kirk doubles (7) on a sharp line drive to center fielder Jarren Duran. George Springer scores.",1,2,0,19,"top",3,"2023-08-05T20:43:58.486Z","2023-08-05T20:45:11.197Z",TRUE,TRUE,FALSE,FALSE,71,1,1,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",2,"2023-08-05T20:43:11.436Z","2023-08-05T20:43:26.545Z",TRUE,"pitch","4ee9a41c-1b65-4496-a735-80031676e406",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,2,NA,NA,3.51,1.64,NA,93.2,167.62,"ground_ball","medium","5",105.28,182.46,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","George Springer singles on a ground ball to third baseman Rafael Devers. George Springer to 2nd. George Springer advances to 2nd, on a throwing error by third baseman Rafael Devers.",0,1,0,18,"top",3,"2023-08-05T20:42:22.569Z","2023-08-05T20:43:26.545Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79,6,2,0.438,6.8196,25.2453,-24.862,4.8051,4.6213,0.6243,2.6356,3.6576,-125.0463,-4.179,-1.4819,50.006,6.3686,7.6095,18,7.2,24,2506,100,74.3,0,40,NA,NA,NA,FALSE,-29.4,7.7,-9.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,543807,"George Springer","/api/v1/people/543807"
717125,"2023-08-05",1,"2023-08-05T20:42:50.602Z","2023-08-05T20:42:53.850Z",TRUE,"pitch","77b9ce44-46dd-4d4b-8ac1-78647d1fc42e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.51,1.64,NA,104.71,201.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","George Springer singles on a ground ball to third baseman Rafael Devers. George Springer to 2nd. George Springer advances to 2nd, on a throwing error by third baseman Rafael Devers.",0,1,0,18,"top",3,"2023-08-05T20:42:22.569Z","2023-08-05T20:43:26.545Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,81.7,14,2,0.4248,6.8713,26.6599,-25.8022,1.5964,3.7855,0.3224,1.3668,3.5322,-128.8983,-7.8206,-1.2728,50.003,6.4308,2.6876,7.2,7.2,24,2437,153,NA,NA,NA,NA,NA,NA,FALSE,-29.5,5.3,-3.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",0,"2023-08-05T20:42:32.716Z","2023-08-05T20:42:36.827Z",TRUE,"pitch","1b830cd0-37dd-481a-86d4-77feb7caccd2",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.51,1.64,NA,110.62,144.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","George Springer singles on a ground ball to third baseman Rafael Devers. George Springer to 2nd. George Springer advances to 2nd, on a throwing error by third baseman Rafael Devers.",0,1,0,18,"top",3,"2023-08-05T20:42:22.569Z","2023-08-05T20:43:26.545Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.4,2,2,0.3964,6.7856,33.5297,-8.9572,-1.3027,12.0318,0.1674,3.509,4.0302,-138.6328,-6.6447,-1.1416,50.0007,6.5481,-2.514,8.4,2.4,24,2474,192,NA,NA,NA,NA,NA,NA,FALSE,-10,20.4,1.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
