"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745591,"2024-04-17",3,"2024-04-17T22:19:29.936Z","2024-04-17T22:19:34.943Z",TRUE,"pitch","d5500378-33d0-49d6-a190-8d063164ce2d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.32,1.57,NA,106.72,188.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Home Run","home_run","Kyle Schwarber homers (4) on a fly ball to right center field.",1,1,1,5,"bottom",1,"2024-04-17T22:18:26.918Z","2024-04-17T22:20:49.702Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,81.1,8,0.91,0.4254,6.1985,28.0888,-25.0516,2.7787,4.2495,0.2696,1.8523,2.8659,-129.017,-4.656,-1.2188,50.0051,5.6229,4.662,10.8,6,24,2437,186,NA,NA,NA,NA,NA,NA,FALSE,-28.1,6.8,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592663,"J.T. Realmuto","/api/v1/people/592663",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",2,"2024-04-17T22:19:13.909Z","2024-04-17T22:19:18.878Z",TRUE,"pitch","df6d2bfb-8cfb-4aa8-a5f6-ee7764668927",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.515,1.7243,NA,91.67,202.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Home Run","home_run","Kyle Schwarber homers (4) on a fly ball to right center field.",1,1,1,5,"bottom",1,"2024-04-17T22:18:26.918Z","2024-04-17T22:20:49.702Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.3,14,0.91,0.3946,6.3538,32.202,-12.4025,-2.9172,10.14,0.6646,1.3535,5.8749,-139.012,-9.1456,-1.1007,50.0057,5.5171,-5.6902,16.8,3.6,24,2323,212,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592663,"J.T. Realmuto","/api/v1/people/592663",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",1,"2024-04-17T22:18:58.943Z","2024-04-17T22:19:04.112Z",TRUE,"pitch","b0e12cae-b397-4bab-90f3-bd2b9733fffd",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.32,1.57,NA,114.14,182.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Home Run","home_run","Kyle Schwarber homers (4) on a fly ball to right center field.",1,1,1,5,"bottom",1,"2024-04-17T22:18:26.918Z","2024-04-17T22:20:49.702Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.2,8,0.87,0.4314,6.1935,26.0195,-27.7691,2.8318,2.6958,0.0749,2.0897,2.5592,-126.961,-3.5202,-1.3139,50,5.7044,4.6214,9.6,7.2,24,2438,174,NA,NA,NA,NA,NA,NA,FALSE,-31.6,4.3,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592663,"J.T. Realmuto","/api/v1/people/592663",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",0,"2024-04-17T22:18:43.064Z","2024-04-17T22:18:48.542Z",TRUE,"pitch","f4e9e4cf-42d8-43f3-b8f7-aca2c7ba86ab",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4177,1.6262,NA,127.27,152.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Home Run","home_run","Kyle Schwarber homers (4) on a fly ball to right center field.",1,1,1,5,"bottom",1,"2024-04-17T22:18:26.918Z","2024-04-17T22:20:49.702Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.1,2,0.93,0.4201,6.2272,26.9862,-25.2012,2.4457,4.0469,-0.2695,3.194,1.9993,-130.3157,-1.8404,-1.3639,50.0016,5.8101,4.2122,9.6,6,24,2458,185,NA,NA,NA,NA,NA,NA,FALSE,-26.9,7.2,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592663,"J.T. Realmuto","/api/v1/people/592663",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",4,"2024-04-17T22:19:45.936Z","2024-04-17T22:19:59.997Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,656941,"/api/v1/people/656941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"5","atBat","Home Run","home_run","Kyle Schwarber homers (4) on a fly ball to right center field.",1,1,1,5,"bottom",1,"2024-04-17T22:18:26.918Z","2024-04-17T22:20:49.702Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592663,"J.T. Realmuto","/api/v1/people/592663",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",6,"2024-04-17T22:16:22.867Z","2024-04-17T22:16:27.020Z",TRUE,"pitch","117dfd3e-6e8d-4e7a-ae55-d022454f6786",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.26,1.63,NA,122.97,202.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,1,0,4,"top",1,"2024-04-17T22:14:20.431Z","2024-04-17T22:16:27.020Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,78.2,13,2,0.4461,6.7607,22.993,-33.898,0.0278,-1.1296,-0.1566,1.3353,-4.869,-122.5269,-5.0329,1.8483,50.0032,6.2953,0.0438,1.2,9.6,24,2061,321,NA,NA,NA,NA,NA,NA,TRUE,-41.4,-3,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592663,"J.T. Realmuto","/api/v1/people/592663",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",5,"2024-04-17T22:15:58.036Z","2024-04-17T22:16:02.349Z",TRUE,"pitch","c8503a44-edff-4c41-8d64-ec649f4c4627",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.26,1.63,NA,57.56,180.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,1,0,4,"top",1,"2024-04-17T22:14:20.431Z","2024-04-17T22:16:27.020Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,79.3,14,2,0.4372,6.8505,24.8184,-30.312,10.7823,1.168,1.5593,2.1754,-4.5512,-125.1853,-4.0473,1.9982,50.002,6.2892,17.1447,27.6,8.4,24,1985,109,NA,NA,NA,NA,NA,NA,FALSE,-35.5,1.4,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592663,"J.T. Realmuto","/api/v1/people/592663",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",4,"2024-04-17T22:15:32.451Z","2024-04-17T22:15:36.827Z",TRUE,"pitch","269ba792-c1e6-44ed-929e-02f3b95175fc",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.3204,1.6507,NA,105.38,235.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,1,0,4,"top",1,"2024-04-17T22:14:20.431Z","2024-04-17T22:16:27.020Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,80.4,14,2,0.4334,6.9701,25.7836,-29.6684,12.0922,1.5477,0.3048,0.1127,-7.6507,-126.3883,-9.0533,1.8003,50.0008,6.1239,19.5588,30,9.6,24,2145,114,NA,NA,NA,NA,NA,NA,FALSE,-35.4,0.8,-20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592663,"J.T. Realmuto","/api/v1/people/592663",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",2,"2024-04-17T22:14:59.197Z","2024-04-17T22:15:03.884Z",TRUE,"pitch","4a082142-c3d4-4abb-8456-6d0c8a2e87fa",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.26,1.63,NA,85.63,177.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,1,0,4,"top",1,"2024-04-17T22:14:20.431Z","2024-04-17T22:16:27.020Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.1,6,2,0.3963,6.8317,31.1877,-19.588,11.2593,6.5095,0.8231,2.2559,-6.6378,-138.2841,-7.2337,1.7932,50.0052,6.2225,21.7824,44.4,6,24,2243,119,NA,NA,NA,NA,NA,NA,FALSE,-19.9,10.4,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592663,"J.T. Realmuto","/api/v1/people/592663",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",1,"2024-04-17T22:14:36.200Z","2024-04-17T22:14:40.383Z",TRUE,"pitch","e0b4d9aa-d5f2-4207-87b5-ddb64d8f6f69",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.26,1.63,NA,101.78,206.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,1,0,4,"top",1,"2024-04-17T22:14:20.431Z","2024-04-17T22:16:27.020Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.5,79.5,14,2,0.4363,6.7669,26.1923,-29.685,12.3776,1.561,0.3994,1.1973,-7.6369,-125.6908,-6.3558,1.8737,50.0033,6.1785,19.7453,30,9.6,24,2216,109,NA,NA,NA,NA,NA,NA,FALSE,-35.3,1.6,-20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592663,"J.T. Realmuto","/api/v1/people/592663",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",0,"2024-04-17T22:14:20.463Z","2024-04-17T22:14:24.602Z",TRUE,"pitch","9d904eaa-4770-43ae-bdd5-72b1eff2754e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.369,1.6997,NA,57.04,181.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,1,0,4,"top",1,"2024-04-17T22:14:20.431Z","2024-04-17T22:16:27.020Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,87,14,2,0.3973,6.8427,30.2099,-18.1672,10.5712,7.27,1.5731,2.1268,-4.6854,-137.798,-7.726,1.9208,50.0007,6.1911,20.3552,44.4,6,24,2200,120,NA,NA,NA,NA,NA,NA,FALSE,-18.7,11.8,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592663,"J.T. Realmuto","/api/v1/people/592663",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",3,"2024-04-17T22:15:11.885Z","2024-04-17T22:15:32.451Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,660707,"/api/v1/people/660707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,1,0,4,"top",1,"2024-04-17T22:14:20.431Z","2024-04-17T22:16:27.020Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592663,"J.T. Realmuto","/api/v1/people/592663",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",5,"2024-04-17T22:13:41.999Z","2024-04-17T22:13:49.875Z",TRUE,"pitch","46b58939-6196-456e-aa32-5a02dfebfe3f",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.24,1.5,NA,84.09,204.78,"ground_ball","medium","6",113.8,161.37,NA,NA,NA,NA,NA,NA,NA,NA,"3","atBat","Groundout","field_out","Elias Díaz grounds out, shortstop Trea Turner to first baseman Bryce Harper. Ezequiel Tovar scores. Brenton Doyle to 3rd.",1,1,0,3,"top",1,"2024-04-17T22:11:38.767Z","2024-04-17T22:13:49.875Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.1,78.4,14,2,0.443,6.8702,25.172,-31.7088,12.0071,0.3035,0.8633,1.2593,-6.3223,-123.7448,-5.4924,1.894,50.0061,6.1709,18.586,27.6,9.6,24,1830,104,85.4,-22,6,NA,NA,NA,TRUE,-38.4,-0.6,-20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592663,"J.T. Realmuto","/api/v1/people/592663",686668,"Brenton Doyle","/api/v1/people/686668",NA,NA,NA
745591,"2024-04-17",4,"2024-04-17T22:13:16.214Z","2024-04-17T22:13:20.710Z",TRUE,"pitch","468b93ee-d5e1-40cf-b60b-6fbb27a30be2",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.1986,1.4545,NA,107.81,221.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","atBat","Groundout","field_out","Elias Díaz grounds out, shortstop Trea Turner to first baseman Bryce Harper. Ezequiel Tovar scores. Brenton Doyle to 3rd.",1,1,0,3,"top",1,"2024-04-17T22:11:38.767Z","2024-04-17T22:13:49.875Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,79.5,14,2,0.4375,6.9006,25.5172,-29.9069,11.7992,1.4236,0.2411,0.6404,-7.728,-125.238,-7.5275,1.8353,50.0006,6.1343,18.7229,28.8,9.6,24,1929,106,NA,NA,NA,NA,NA,NA,FALSE,-36,1,-19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592663,"J.T. Realmuto","/api/v1/people/592663",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",2,"2024-04-17T22:12:42.722Z","2024-04-17T22:12:47.899Z",TRUE,"pitch","f834a176-a085-4e3e-a769-d3ebdb07dcbf",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.24,1.5,NA,69.64,167.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","atBat","Groundout","field_out","Elias Díaz grounds out, shortstop Trea Turner to first baseman Bryce Harper. Ezequiel Tovar scores. Brenton Doyle to 3rd.",1,1,0,3,"top",1,"2024-04-17T22:11:38.767Z","2024-04-17T22:13:49.875Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.1,12,2,0.3969,6.8617,29.6771,-24.0186,10.4062,4.2224,1.2425,2.6505,-5.1279,-137.826,-5.4333,1.7719,50.0004,6.2621,20.0839,37.2,7.2,24,2102,119,NA,NA,NA,NA,NA,NA,FALSE,-23.6,6.7,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592663,"J.T. Realmuto","/api/v1/people/592663",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",1,"2024-04-17T22:12:19.495Z","2024-04-17T22:12:23.331Z",TRUE,"pitch","cae44caf-2149-43a7-b7bd-a379cc466428",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.24,1.5,NA,119.91,190.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","atBat","Groundout","field_out","Elias Díaz grounds out, shortstop Trea Turner to first baseman Bryce Harper. Ezequiel Tovar scores. Brenton Doyle to 3rd.",1,1,0,3,"top",1,"2024-04-17T22:11:38.767Z","2024-04-17T22:13:49.875Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,78.9,8,2,0.4398,6.7744,24.7647,-30.7733,10.6771,0.8939,-0.0763,1.7889,-8.2914,-124.5077,-4.5229,1.9082,50.0055,6.1729,16.7831,25.2,9.6,24,2015,109,NA,NA,NA,NA,NA,NA,FALSE,-36.6,0.7,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592663,"J.T. Realmuto","/api/v1/people/592663",NA,NA,NA,NA,NA,NA
