"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718196,"2023-05-13",4,"2023-05-13T20:41:05.798Z","2023-05-13T20:41:13.547Z",TRUE,"pitch","233f0603-ce83-48a0-85a0-4878809f2c68",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.41,1.64,NA,106.97,164.81,"ground_ball","medium","4",145.43,147.67,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Grounded Into DP","grounded_into_double_play","Jarren Duran grounds into a double play, second baseman Tommy Edman to shortstop Paul DeJong to first baseman Paul Goldschmidt. Enrique Hernandez out at 2nd. Jarren Duran out at 1st.",0,0,1,14,"bottom",2,"2023-05-13T20:39:48.392Z","2023-05-13T20:41:13.547Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,84.1,5,0.92,0.4058,6.7568,34.5122,-18.2202,13.0688,7.5918,0.2632,2.7395,-10.5453,-135.8703,-3.141,2.53,50.0019,5.2034,24.0162,48,6,24,2394,113,79.6,8,97,NA,NA,NA,TRUE,-18.7,13.1,-20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",3,"2023-05-13T20:40:50.159Z","2023-05-13T20:40:53.730Z",TRUE,"pitch","2040c41f-38cd-4c84-bf71-55468749b1f8",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.306,1.5659,NA,148.53,188.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Grounded Into DP","grounded_into_double_play","Jarren Duran grounds into a double play, second baseman Tommy Edman to shortstop Paul DeJong to first baseman Paul Goldschmidt. Enrique Hernandez out at 2nd. Jarren Duran out at 1st.",0,0,1,14,"bottom",2,"2023-05-13T20:39:48.392Z","2023-05-13T20:41:13.547Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.6,7,0.92,0.3989,6.7273,29.5598,-19.1943,11.2973,6.7967,-0.8272,1.8506,-12.4509,-137.1539,-5.6536,2.2977,50.0068,5.2425,21.5877,43.2,6,24,2290,118,NA,NA,NA,NA,NA,NA,FALSE,-19.4,11.3,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",2,"2023-05-13T20:40:32.762Z","2023-05-13T20:40:36.899Z",TRUE,"pitch","6f70d501-0596-406b-a471-9372fd3ef098",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.2441,1.5348,NA,100.34,196.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Grounded Into DP","grounded_into_double_play","Jarren Duran grounds into a double play, second baseman Tommy Edman to shortstop Paul DeJong to first baseman Paul Goldschmidt. Enrique Hernandez out at 2nd. Jarren Duran out at 1st.",0,0,1,14,"bottom",2,"2023-05-13T20:39:48.392Z","2023-05-13T20:41:13.547Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,84.9,9,0.92,0.4046,6.6759,32.1498,-17.7373,11.3757,7.7948,0.4371,1.5646,-9.406,-135.8212,-6.3135,2.482,50.0027,5.1701,21.0698,44.4,6,24,2287,116,NA,NA,NA,NA,NA,NA,FALSE,-18.8,12.7,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",1,"2023-05-13T20:40:15.436Z","2023-05-13T20:40:19.651Z",TRUE,"pitch","b819fad8-a534-454b-a67d-c945a4125c72",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2751,1.5659,NA,156.43,175.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Grounded Into DP","grounded_into_double_play","Jarren Duran grounds into a double play, second baseman Tommy Edman to shortstop Paul DeJong to first baseman Paul Goldschmidt. Enrique Hernandez out at 2nd. Jarren Duran out at 1st.",0,0,1,14,"bottom",2,"2023-05-13T20:39:48.392Z","2023-05-13T20:41:13.547Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,84.9,13,0.91,0.404,6.8794,32.4957,-20.1502,13.2321,6.4758,-1.0344,2.3277,-13.4789,-136.0555,-4.1172,2.2874,50.0026,5.2741,24.5714,45.6,6,24,2366,116,NA,NA,NA,NA,NA,NA,FALSE,-20.6,10.9,-20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",0,"2023-05-13T20:39:54.639Z","2023-05-13T20:39:58.408Z",TRUE,"pitch","7aa7b60d-911a-4625-b8eb-8053837fe2d0",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.41,1.64,NA,126.91,170.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Grounded Into DP","grounded_into_double_play","Jarren Duran grounds into a double play, second baseman Tommy Edman to shortstop Paul DeJong to first baseman Paul Goldschmidt. Enrique Hernandez out at 2nd. Jarren Duran out at 1st.",0,0,1,14,"bottom",2,"2023-05-13T20:39:48.392Z","2023-05-13T20:41:13.547Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.6,72.8,5,0.9,0.4749,6.7252,23.6962,-37.0569,-8.3527,-3.6328,-0.2599,2.5333,-4.1006,-115.7944,1.3356,2.6249,50.0025,5.5225,-11.2258,18,12,24,2263,315,NA,NA,NA,NA,NA,NA,FALSE,-49.4,-5.9,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",4,"2023-05-13T20:39:16.500Z","2023-05-13T20:39:27.206Z",TRUE,"pitch","74ac90d3-12c0-431a-9049-31619eabcf52",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,1,NA,NA,3.2,1.54,NA,109,170.05,"ground_ball","medium","9",177.81,95.04,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Enrique Hernandez singles on a ground ball to right fielder Lars Nootbaar.",0,0,1,13,"bottom",2,"2023-05-13T20:38:28.089Z","2023-05-13T20:39:27.206Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.9,5,0.91,0.3962,6.4752,30.6683,-22.0031,9.6034,5.25,0.21,2.5455,-9.0762,-138.2337,-3.1265,2.2874,50,5.1675,18.5923,36,6,24,2218,112,92.7,2,75,NA,NA,NA,FALSE,-21.2,9,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,571771,"Enrique Hernández","/api/v1/people/571771"
718196,"2023-05-13",3,"2023-05-13T20:39:04.938Z","2023-05-13T20:39:10.656Z",TRUE,"pitch","81191126-8771-44e2-ab7d-d547275e3e4f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.0582,1.4415,NA,76.75,200.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Enrique Hernandez singles on a ground ball to right fielder Lars Nootbaar.",0,0,1,13,"bottom",2,"2023-05-13T20:38:28.089Z","2023-05-13T20:39:27.206Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,78.7,14,0.9,0.4416,6.5735,23.335,-35.4707,7.3498,-2.1169,1.0558,1.4266,-5.7321,-123.7612,-1.9704,2.4404,50.0002,5.1874,11.4672,16.8,9.6,24,2259,82,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-4.1,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",2,"2023-05-13T20:38:53.845Z","2023-05-13T20:38:57.898Z",TRUE,"pitch","c1ee9fae-3808-4100-bb82-129bb6b65bd4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1202,1.4415,NA,134.42,137.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Enrique Hernandez singles on a ground ball to right fielder Lars Nootbaar.",0,0,1,13,"bottom",2,"2023-05-13T20:38:28.089Z","2023-05-13T20:39:27.206Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.1,11,0.91,0.3957,6.6828,29.5694,-20.7693,9.5055,5.8697,-0.4569,3.7554,-10.8231,-138.2015,-0.5107,2.2672,50.0022,5.3323,18.4665,37.2,6,24,2235,118,NA,NA,NA,NA,NA,NA,FALSE,-19.4,10.7,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",1,"2023-05-13T20:38:42.928Z","2023-05-13T20:38:46.852Z",TRUE,"pitch","8f808710-54b7-4a31-95f2-8d7ed7a121ca",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.0892,1.3793,NA,86.54,212.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Enrique Hernandez singles on a ground ball to right fielder Lars Nootbaar.",0,0,1,13,"bottom",2,"2023-05-13T20:38:28.089Z","2023-05-13T20:39:27.206Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,78.7,14,0.9,0.4409,6.4455,24.5269,-34.9094,9.6205,-1.7495,0.7992,0.9786,-6.9155,-124.1562,-3.1867,2.3688,50.0041,5.1799,15.042,21.6,9.6,24,2381,93,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-3.7,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",0,"2023-05-13T20:38:30.178Z","2023-05-13T20:38:33.934Z",TRUE,"pitch","2b246ad5-a935-4404-a9f0-1e2b95529222",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1512,1.4415,NA,100.2,181.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Enrique Hernandez singles on a ground ball to right fielder Lars Nootbaar.",0,0,1,13,"bottom",2,"2023-05-13T20:38:28.089Z","2023-05-13T20:39:27.206Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.8,6,0.92,0.3941,6.5484,28.3308,-20.4446,8.5426,5.9827,0.4408,2.1364,-8.1889,-138.5024,-4.7314,2.3131,50.0007,5.2174,16.7439,34.8,6,24,2209,119,NA,NA,NA,NA,NA,NA,FALSE,-19.9,10.1,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",6,"2023-05-13T20:37:58.623Z","2023-05-13T20:38:07.419Z",TRUE,"pitch","082595df-d73d-44f2-bfde-7211195e5ed5",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.17,1.41,NA,101.54,159.73,"ground_ball","medium","5",103.01,152.12,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Masataka Yoshida grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,0,1,12,"bottom",2,"2023-05-13T20:36:26.791Z","2023-05-13T20:38:07.419Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.4,3,0.91,0.3935,6.609,31.7698,-24.4252,10.5172,3.9516,0.4056,2.9277,-8.9548,-139.2823,-2.1841,2.2986,50.0035,5.34,20.6304,37.2,6,24,2185,120,83.9,-32,4,NA,NA,NA,TRUE,-23,6.8,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",5,"2023-05-13T20:37:44.213Z","2023-05-13T20:37:48.638Z",TRUE,"pitch","7844077a-2894-4073-927d-d886220fbf65",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.17,1.41,NA,150.65,200.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Masataka Yoshida grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,0,1,12,"bottom",2,"2023-05-13T20:36:26.791Z","2023-05-13T20:38:07.419Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80,73.3,13,0.89,0.4727,6.6061,24.2855,-35.9111,-8.206,-2.7527,-0.8828,1.4215,-4.5049,-116.397,-1.0539,2.1516,50.0045,5.3169,-11.1262,18,12,24,2439,316,NA,NA,NA,NA,NA,NA,FALSE,-48.1,-4.9,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",4,"2023-05-13T20:37:33.239Z","2023-05-13T20:37:38.074Z",TRUE,"pitch","66312fee-89d8-49b8-ae07-617a8f62b2e3",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.0892,1.4106,NA,166.39,183.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Masataka Yoshida grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,0,1,12,"bottom",2,"2023-05-13T20:36:26.791Z","2023-05-13T20:38:07.419Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,87.9,13,0.92,0.392,6.6355,31.7872,-19.4061,10.4403,6.459,-1.2957,2.0524,-13.1649,-139.7915,-5.3309,2.1204,50.0039,5.2598,20.6448,40.8,6,24,2443,121,NA,NA,NA,NA,NA,NA,FALSE,-19,10.7,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",3,"2023-05-13T20:37:16.895Z","2023-05-13T20:37:21.049Z",TRUE,"pitch","3008dd51-60af-4ebe-b3ef-8fcaf6620aeb",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.17,1.41,NA,121.55,186.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Masataka Yoshida grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,0,1,12,"bottom",2,"2023-05-13T20:36:26.791Z","2023-05-13T20:38:07.419Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.9,72.7,8,0.89,0.4774,6.507,21.9205,-37.197,-6.6282,-3.7759,-0.1193,1.9397,-3.9072,-114.8635,0.4779,2.4666,50.0009,5.3553,-8.8255,14.4,12,24,2410,317,NA,NA,NA,NA,NA,NA,FALSE,-50.4,-6.4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",2,"2023-05-13T20:37:06.085Z","2023-05-13T20:37:10.380Z",TRUE,"pitch","f7694e5c-fd47-4ebb-9f07-ac736cbf3201",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.0892,1.4106,NA,151.22,183.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Masataka Yoshida grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,0,1,12,"bottom",2,"2023-05-13T20:36:26.791Z","2023-05-13T20:38:07.419Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.3,74.3,13,0.88,0.4684,6.4094,21.8004,-36.6082,-7.3151,-3.2054,-0.8977,2.0482,-5.3964,-116.8788,0.3678,2.3902,50.0005,5.3235,-10.1294,16.8,10.8,24,2229,313,NA,NA,NA,NA,NA,NA,FALSE,-47.8,-5.4,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",1,"2023-05-13T20:36:56.725Z","2023-05-13T20:37:00.706Z",TRUE,"pitch","9474403f-6c1a-49c4-9adf-25afb294c0f5",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.1821,1.4106,NA,132.6,184.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Masataka Yoshida grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,0,1,12,"bottom",2,"2023-05-13T20:36:26.791Z","2023-05-13T20:38:07.419Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.1,74.3,4,0.88,0.4689,6.4568,21.1732,-36.9247,-6.9972,-3.4357,-0.4093,2.0228,-4.2661,-116.6524,0.1701,2.3499,50.0027,5.4193,-9.6777,15.6,10.8,24,2274,320,NA,NA,NA,NA,NA,NA,FALSE,-48.4,-5.9,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
