"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId"
718567,"2023-04-15",1,"2023-04-15T20:54:02.236Z","2023-04-15T20:54:05.272Z",TRUE,"pitch","28f81368-bfdd-41b3-bbc7-531d1b103c3d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.205,1.5678,NA,127.06,133.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Jake McCarthy grounds out, second baseman Garrett Hampson to first baseman Garrett Cooper.",0,1,0,17,"top",3,"2023-04-15T20:53:37.247Z","2023-04-15T20:54:54.947Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.3,81.5,11,2,0.4225,6.3386,27.5703,-20.4403,3.4085,6.8955,-0.2639,3.8836,-8.5681,-129.7332,-1.211,2.6411,50.0021,5.9169,5.8001,10.8,4.8,24,2255,137,NA,NA,NA,NA,NA,NA,FALSE,-22.1,12.5,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",0,"2023-04-15T20:53:50.345Z","2023-04-15T20:53:55.867Z",TRUE,"pitch","d5e33b61-a82c-4db4-af20-ab5812210905",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1848,1.5678,NA,83.78,179.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Jake McCarthy grounds out, second baseman Garrett Hampson to first baseman Garrett Cooper.",0,1,0,17,"top",3,"2023-04-15T20:53:37.247Z","2023-04-15T20:54:54.947Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.1,70.7,14,2,0.4901,6.3983,22.6837,-38.9142,-6.8388,-5.344,0.8716,2.1882,-1.3562,-112.2991,0.1612,2.373,50.0019,6.1147,-8.6262,13.2,13.2,24,2181,324,NA,NA,NA,NA,NA,NA,FALSE,-55.6,-9.2,12.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",3,"2023-04-15T20:51:31.091Z","2023-04-15T20:51:39.832Z",TRUE,"pitch","ed10ab7e-e5b1-4d0a-a7fd-84eaa3271b33",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.41,1.6,NA,104.19,190.9,"popup","medium","6",120.3,164.12,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Pop Out","field_out","Garrett Hampson pops out to shortstop Nick Ahmed.",0,1,0,16,"bottom",2,"2023-04-15T20:50:18.719Z","2023-04-15T20:51:39.832Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",669194,"Ryne Nelson","/api/v1/people/669194","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.6,79,9,0.93,0.4389,6.6663,24.7771,-29.573,1.8993,1.6511,0.336,1.7735,3.0058,-124.7289,-3.9815,-1.131,50.0048,5.8255,2.9965,7.2,8.4,24,2214,96,69.6,68,108,NA,NA,NA,TRUE,-34.9,2.3,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",2,"2023-04-15T20:51:10.348Z","2023-04-15T20:51:15.403Z",TRUE,"pitch","d1e91235-db28-4387-b980-919a5c317cb4",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.41,1.6,NA,137.82,167.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Pop Out","field_out","Garrett Hampson pops out to shortstop Nick Ahmed.",0,1,0,16,"bottom",2,"2023-04-15T20:50:18.719Z","2023-04-15T20:51:39.832Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",669194,"Ryne Nelson","/api/v1/people/669194","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.8,4,0.9,0.4045,6.5452,31.3051,-12.2475,-3.8826,10.7442,-0.5462,2.6416,3.2171,-135.7106,-5.847,-1.246,50.0007,5.6864,-7.1994,25.2,3.6,24,2167,206,NA,NA,NA,NA,NA,NA,FALSE,-13.3,18.4,6.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",1,"2023-04-15T20:50:54.804Z","2023-04-15T20:51:00.722Z",TRUE,"pitch","44c71ed6-d587-4279-aea8-086011b00c62",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2857,1.5883,NA,70.99,150.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Pop Out","field_out","Garrett Hampson pops out to shortstop Nick Ahmed.",0,1,0,16,"bottom",2,"2023-04-15T20:50:18.719Z","2023-04-15T20:51:39.832Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",669194,"Ryne Nelson","/api/v1/people/669194","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.9,74,12,2,0.4662,6.5971,23.9092,-30.4319,8.126,1.2439,1.2069,3.2671,3.4394,-117.8194,0.6521,-1.3304,50.0006,5.8156,11.3373,21.6,9.6,24,2352,67,NA,NA,NA,NA,NA,NA,FALSE,-39.2,2.8,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",0,"2023-04-15T20:50:41.235Z","2023-04-15T20:50:46.914Z",TRUE,"pitch","04f98460-544f-4ebb-bc0a-ea4aa669f6e2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3059,1.5063,NA,121.59,178.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Pop Out","field_out","Garrett Hampson pops out to shortstop Nick Ahmed.",0,1,0,16,"bottom",2,"2023-04-15T20:50:18.719Z","2023-04-15T20:51:39.832Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",669194,"Ryne Nelson","/api/v1/people/669194","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,75.9,5,2,0.4554,6.7924,23.5425,-27.0641,4.5229,3.4892,-0.1204,2.2202,1.6368,-120.3195,-2.5589,-1.3974,50.0041,5.6981,6.6251,14.4,8.4,24,2267,66,NA,NA,NA,NA,NA,NA,FALSE,-34.1,6,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",1,"2023-04-15T20:50:05.857Z","2023-04-15T20:50:15.820Z",TRUE,"pitch","3dc22d0e-b2f6-4e65-98e7-4ff5835068f5",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.28,1.54,NA,105.03,155.54,"fly_ball","medium","7",58.63,115.21,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Nick Fortes flies out to left fielder Lourdes Gurriel Jr.",0,1,0,15,"bottom",2,"2023-04-15T20:49:35.857Z","2023-04-15T20:50:15.820Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,663743,"Nick Fortes","/api/v1/people/663743","R","Right",669194,"Ryne Nelson","/api/v1/people/669194","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.8,77.5,3,0.92,0.4445,6.7654,25.8942,-28.6727,1.4207,2.2793,0.314,3.0831,2.8727,-123.4884,-1.0265,-1.0515,50.0017,5.9286,2.1814,6,7.2,24,2352,92,92.1,51,268,NA,NA,NA,TRUE,-34,4.1,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",0,"2023-04-15T20:49:52.485Z","2023-04-15T20:49:56.169Z",TRUE,"pitch","5d6aa65f-20ff-4a18-94e5-532e15676f49",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1848,1.5179,NA,120.97,186.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Nick Fortes flies out to left fielder Lourdes Gurriel Jr.",0,1,0,15,"bottom",2,"2023-04-15T20:49:35.857Z","2023-04-15T20:50:15.820Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,663743,"Nick Fortes","/api/v1/people/663743","R","Right",669194,"Ryne Nelson","/api/v1/people/669194","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.3,74.8,8,2,0.4629,6.6393,23.2271,-31.0646,7.0774,0.783,-0.1043,1.9239,1.0575,-118.4668,-2.1137,-1.476,50.0037,5.675,10.0308,18,9.6,24,2322,63,NA,NA,NA,NA,NA,NA,FALSE,-40.2,1.2,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",2,"2023-04-15T20:49:16.483Z","2023-04-15T20:49:24.188Z",TRUE,"pitch","a04687cd-4935-46aa-a74e-e45982757f76",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.11,1.47,NA,141.13,174.88,"ground_ball","hard","5",106.08,166.16,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Jean Segura grounds out sharply, third baseman Josh Rojas to first baseman Christian Walker.",0,1,0,14,"bottom",2,"2023-04-15T20:48:05.733Z","2023-04-15T20:49:24.188Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",669194,"Ryne Nelson","/api/v1/people/669194","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.5,4,0.89,0.411,6.5869,30.8291,-12.9915,-4.4229,10.6843,-0.6329,2.3665,2.7656,-133.6432,-6.2893,-1.1106,50.0024,5.6969,-7.94,26.4,3.6,24,2193,210,103.7,-11,16,NA,NA,NA,TRUE,-14.5,18.1,7.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",1,"2023-04-15T20:49:02.997Z","2023-04-15T20:49:06.321Z",TRUE,"pitch","410366d6-e360-4eed-85dd-87abb926e66b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.0837,1.444,NA,96.59,159.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Jean Segura grounds out sharply, third baseman Josh Rojas to first baseman Christian Walker.",0,1,0,14,"bottom",2,"2023-04-15T20:48:05.733Z","2023-04-15T20:49:24.188Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",669194,"Ryne Nelson","/api/v1/people/669194","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.9,76.8,3,0.93,0.4492,6.577,25.2487,-30.9582,2.5383,0.808,0.5355,2.9288,3.4923,-122.1857,-0.6333,-1.2449,50.0021,5.8636,3.8175,8.4,8.4,24,2303,97,NA,NA,NA,NA,NA,NA,FALSE,-37.3,1.6,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",0,"2023-04-15T20:48:49.719Z","2023-04-15T20:48:53.006Z",TRUE,"pitch","670aeb28-7c22-475c-bfa3-62e6a4a1036f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0837,1.4858,NA,128.91,136.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Jean Segura grounds out sharply, third baseman Josh Rojas to first baseman Christian Walker.",0,1,0,14,"bottom",2,"2023-04-15T20:48:05.733Z","2023-04-15T20:49:24.188Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",669194,"Ryne Nelson","/api/v1/people/669194","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.8,11,0.9,0.4087,6.7419,31.1705,-14.5581,-4.5663,9.7023,-0.3124,3.7971,4.115,-134.3915,-2.5793,-1.2758,50.0008,5.8128,-8.2892,26.4,3.6,24,2221,212,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",7,"2023-04-15T20:46:21.787Z","2023-04-15T20:46:26.536Z",TRUE,"pitch","d9d3a7e5-d30c-49fb-89a6-7de2511ebc3c",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.31,1.53,NA,88.43,206.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Gabriel Moreno strikes out swinging.",0,1,0,13,"top",2,"2023-04-15T20:44:03.607Z","2023-04-15T20:46:26.536Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.9,81.7,14,2,0.4217,6.5452,30.5844,-28.1741,11.9795,2.3437,0.7495,1.1831,-8.7846,-130.4991,-6.2219,2.6236,50.0007,5.7546,20.4081,32.4,8.4,24,2223,142,NA,NA,NA,NA,NA,NA,TRUE,-31.4,2.9,-19.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",6,"2023-04-15T20:46:02.470Z","2023-04-15T20:46:05.763Z",TRUE,"pitch","cc123746-e216-4d1d-9be3-57a5bb51d424",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.31,1.53,NA,138.96,189.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Gabriel Moreno strikes out swinging.",0,1,0,13,"top",2,"2023-04-15T20:44:03.607Z","2023-04-15T20:46:26.536Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,75.2,7,2,0.4613,6.4142,25.0683,-37.5725,-7.8707,-3.7868,-0.576,1.831,-4.8104,-119.1954,-1.6695,2.498,50.0057,5.9649,-11.2109,18,10.8,24,2160,316,NA,NA,NA,NA,NA,NA,FALSE,-48.1,-7,15.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",5,"2023-04-15T20:45:43.324Z","2023-04-15T20:45:47.453Z",TRUE,"pitch","59a56984-a0d7-4dff-a30a-28dbf255d922",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.265,1.4858,NA,167.06,171.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Gabriel Moreno strikes out swinging.",0,1,0,13,"top",2,"2023-04-15T20:44:03.607Z","2023-04-15T20:46:26.536Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.9,82.4,11,2,0.4199,6.4905,27.2194,-23.6851,4.7734,4.926,-1.3133,2.4847,-11.1507,-130.4063,-4.1866,2.3964,50.0053,5.8961,8.2311,13.2,6,24,2229,140,NA,NA,NA,NA,NA,NA,FALSE,-25.9,8.2,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",4,"2023-04-15T20:45:21.294Z","2023-04-15T20:45:25.173Z",TRUE,"pitch","72f4db98-183c-483b-bcca-66628dc0eb77",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.31,1.53,NA,148.56,176.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Gabriel Moreno strikes out swinging.",0,1,0,13,"top",2,"2023-04-15T20:44:03.607Z","2023-04-15T20:46:26.536Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.4,74.7,4,2,0.4642,6.3553,24.415,-34.3831,-6.7695,-1.574,-0.8279,2.3205,-6.1648,-118.3753,-1.1257,2.6975,50.0006,5.9744,-9.5217,16.8,10.8,24,2438,321,NA,NA,NA,NA,NA,NA,FALSE,-44.4,-2.9,13.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",3,"2023-04-15T20:45:03.914Z","2023-04-15T20:45:07.408Z",TRUE,"pitch","800db92c-4fa1-40ad-8b63-0b587f1ea4a5",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.2313,1.4509,NA,138.64,196.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Gabriel Moreno strikes out swinging.",0,1,0,13,"top",2,"2023-04-15T20:44:03.607Z","2023-04-15T20:46:26.536Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.9,72.2,7,2,0.4835,6.325,21.2572,-38.9232,-4.5506,-5.194,-0.5677,1.574,-5.1187,-113.4071,-1.3586,2.3122,50.0041,6.0727,-5.9109,9.6,12,24,2189,328,NA,NA,NA,NA,NA,NA,FALSE,-54.6,-9.5,9.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
