"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718777,"2023-03-30",4,"2023-03-30T19:25:27.887Z","2023-03-30T19:25:32.532Z",TRUE,"pitch","c08a1b38-e2cb-4e60-8849-b1ecebd8977d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1795,1.4453,NA,135.5,132.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Pop Out","field_out","Luis Urias pops out to first baseman Eric Hosmer in foul territory.",0,0,4,30,"top",4,"2023-03-30T19:24:22.251Z","2023-03-30T19:25:54.732Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,649966,"Luis Urías","/api/v1/people/649966","R","Right",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83.4,11,2,0.4137,5.6155,26.7397,-29.097,-6.1711,1.7333,-0.4854,3.9302,2.7651,-132.1154,1.5362,-0.7407,50.0051,5.4716,-10.9685,20.4,7.2,24,2428,205,NA,NA,NA,NA,NA,NA,FALSE,-29.4,3.7,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",3,"2023-03-30T19:25:04.986Z","2023-03-30T19:25:08.099Z",TRUE,"pitch","da1c7304-6fd7-4d96-aec7-8c8a71b2e33a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.135,1.4674,NA,41.27,216.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Pop Out","field_out","Luis Urias pops out to first baseman Eric Hosmer in foul territory.",0,0,4,30,"top",4,"2023-03-30T19:24:22.251Z","2023-03-30T19:25:54.732Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,649966,"Luis Urías","/api/v1/people/649966","R","Right",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",85.7,79.4,14,2,0.4382,5.8428,24.3049,-29.5215,6.4631,1.6719,1.9868,0.8338,4.9188,-124.8277,-4.476,-0.8462,50.0002,5.0709,10.2327,20.4,8.4,24,2809,47,NA,NA,NA,NA,NA,NA,FALSE,-34.8,2.3,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",1,"2023-03-30T19:24:40.003Z","2023-03-30T19:24:43.624Z",TRUE,"pitch","fb33c469-9f73-48b0-b3dd-ddd230e534f3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.2013,1.4892,NA,85.09,191.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Pop Out","field_out","Luis Urias pops out to first baseman Eric Hosmer in foul territory.",0,0,4,30,"top",4,"2023-03-30T19:24:22.251Z","2023-03-30T19:25:54.732Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,649966,"Luis Urías","/api/v1/people/649966","R","Right",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",85,77.9,14,2,0.4435,5.8252,26.192,-34.4109,8.5698,-1.4498,0.8371,1.7665,1.6146,-123.8058,-1.3158,-0.9375,50.0037,5.2017,13.2181,21.6,9.6,24,2924,41,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-2.6,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",0,"2023-03-30T19:24:24.273Z","2023-03-30T19:24:27.500Z",TRUE,"pitch","1beb7517-1bdd-488f-bd88-f84ee37c56db",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.046,1.4453,NA,92.67,172.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Pop Out","field_out","Luis Urias pops out to first baseman Eric Hosmer in foul territory.",0,0,4,30,"top",4,"2023-03-30T19:24:22.251Z","2023-03-30T19:25:54.732Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,649966,"Luis Urías","/api/v1/people/649966","R","Right",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",85,78.6,6,2,0.4412,5.8041,23.4977,-32.0798,7.4935,0.0561,0.6384,2.471,1.6879,-123.8988,-0.3061,-1.0244,50.0004,5.2648,11.7102,20.4,8.4,24,2917,55,NA,NA,NA,NA,NA,NA,FALSE,-37.3,0.2,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",2,"2023-03-30T19:25:05.629Z","2023-03-30T19:25:06.629Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,649966,"/api/v1/people/649966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"30","atBat","Pop Out","field_out","Luis Urias pops out to first baseman Eric Hosmer in foul territory.",0,0,4,30,"top",4,"2023-03-30T19:24:22.251Z","2023-03-30T19:25:54.732Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,649966,"Luis Urías","/api/v1/people/649966","R","Right",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",4,"2023-03-30T19:23:57.478Z","2023-03-30T19:24:01.175Z",TRUE,"pitch","be4bb62f-02c3-407c-991e-15821c1b136f",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.3976,1.5662,NA,82.86,185.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","William Contreras called out on strikes.",0,0,4,29,"top",4,"2023-03-30T19:22:48.694Z","2023-03-30T19:24:01.175Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,661388,"William Contreras","/api/v1/people/661388","R","Right",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","true",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",85.4,79.4,14,2,0.4382,5.8198,22.5058,-30.7853,6.9567,0.8719,0.8957,1.986,2.5975,-124.4942,-1.5744,-1.0618,50.001,5.1496,11.033,20.4,8.4,24,2841,63,NA,NA,NA,NA,NA,NA,TRUE,-35.6,1.4,-13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",3,"2023-03-30T19:23:42.370Z","2023-03-30T19:23:46.096Z",TRUE,"pitch","41a813ee-9c5f-4e2e-ad21-033e38e8e079",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1976,1.5666,NA,123.17,141.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","William Contreras called out on strikes.",0,0,4,29,"top",4,"2023-03-30T19:22:48.694Z","2023-03-30T19:24:01.175Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,661388,"William Contreras","/api/v1/people/661388","R","Right",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,83.5,11,2,0.4138,5.7332,25.9103,-28.419,-6.4501,2.1167,-0.1619,3.609,3.5017,-131.9395,0.5322,-0.6625,50.0058,5.4853,-11.4675,20.4,7.2,24,2344,208,NA,NA,NA,NA,NA,NA,FALSE,-28.9,4.2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",2,"2023-03-30T19:23:21.035Z","2023-03-30T19:23:26.066Z",TRUE,"pitch","45cd21c1-ed47-486d-b75d-c403fbd3a911",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.51,1.7,NA,120.46,168.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","William Contreras called out on strikes.",0,0,4,29,"top",4,"2023-03-30T19:22:48.694Z","2023-03-30T19:24:01.175Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,661388,"William Contreras","/api/v1/people/661388","R","Right",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",84.5,78.4,5,2,0.4426,5.7044,21.9609,-27.7522,6.8282,2.8445,-0.0908,2.603,0.1663,-123.2329,-0.8273,-1.0477,50.0044,5.2647,10.6179,20.4,7.2,24,3106,54,NA,NA,NA,NA,NA,NA,FALSE,-32.6,5.2,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",1,"2023-03-30T19:23:06.855Z","2023-03-30T19:23:09.991Z",TRUE,"pitch","13314e84-6612-4bd8-b651-340e59b4e2be",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3758,1.5666,NA,131.31,163.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","William Contreras called out on strikes.",0,0,4,29,"top",4,"2023-03-30T19:22:48.694Z","2023-03-30T19:24:01.175Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,661388,"William Contreras","/api/v1/people/661388","R","Right",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,78.6,4,2,0.4421,5.6288,20.9282,-27.9852,2.6733,2.6861,-0.3754,2.7798,0.87,-123.159,-0.4091,-1.0792,50.0032,5.2839,4.1699,8.4,7.2,24,2958,61,NA,NA,NA,NA,NA,NA,FALSE,-32.8,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",0,"2023-03-30T19:22:55.446Z","2023-03-30T19:22:59.729Z",TRUE,"pitch","ea966be9-818e-4606-ba39-4eb83b45ff91",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2879,1.5223,NA,156.66,157.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","William Contreras called out on strikes.",0,0,4,29,"top",4,"2023-03-30T19:22:48.694Z","2023-03-30T19:24:01.175Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,661388,"William Contreras","/api/v1/people/661388","R","Right",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.6,82.2,11,2,0.4195,5.6286,27.0267,-30.1905,-6.5079,1.1498,-1.0403,3.026,1.9715,-130.4837,-0.1032,-0.9594,50.0034,5.3376,-11.2412,19.2,7.2,24,2476,213,NA,NA,NA,NA,NA,NA,FALSE,-31.7,2.3,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",1,"2023-03-30T19:20:35.622Z","2023-03-30T19:20:42.013Z",TRUE,"pitch","51084eea-1422-481e-8837-36a53078bb84",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.82,1.8,NA,90.49,178.12,"ground_ball","medium","4",137.28,146.8,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Forceout","force_out","Eric Hosmer grounds into a force out, second baseman Brice Turang to shortstop Willy Adames. Yan Gomes out at 2nd.",0,0,4,28,"bottom",3,"2023-03-30T19:20:19.492Z","2023-03-30T19:20:42.013Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.8,86,9,0.88,0.4012,6.5494,30.1347,-19.4039,3.1082,6.7654,0.6956,2.2468,3.0785,-136.5298,-5.8093,-0.8505,50.0038,5.7382,5.8649,18,4.8,24,2706,182,87.5,-10,13,NA,NA,NA,TRUE,-19.8,11.3,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",0,"2023-03-30T19:20:19.492Z","2023-03-30T19:20:24.204Z",TRUE,"pitch","acb884aa-9047-47cd-9b29-cc512e9bde57",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4439,1.5136,NA,140.54,191.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Forceout","force_out","Eric Hosmer grounds into a force out, second baseman Brice Turang to shortstop Willy Adames. Yan Gomes out at 2nd.",0,0,4,28,"bottom",3,"2023-03-30T19:20:19.492Z","2023-03-30T19:20:42.013Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.5,87.5,7,0.9,0.3964,6.476,27.6218,-18.0588,1.1898,7.2848,-0.6176,1.7562,0.5782,-137.6336,-7.2561,-0.9844,50.0059,5.6283,2.3063,7.2,3.6,24,2636,192,NA,NA,NA,NA,NA,NA,FALSE,-18.2,12,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",0,"2023-03-30T19:19:39.758Z","2023-03-30T19:19:48.272Z",TRUE,"pitch","cd82f50a-c2d3-42ad-8b3f-27b219ac0170",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.04,1.41,NA,97.92,197.35,"ground_ball","medium","6",117.17,156.17,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Fielders Choice","fielders_choice","Yan Gomes reaches on a fielder's choice, fielded by shortstop Willy Adames. Ian Happ scores. Trey Mancini to 2nd.",1,0,4,27,"bottom",3,"2023-03-30T19:19:33.843Z","2023-03-30T19:19:48.272Z",TRUE,TRUE,FALSE,FALSE,9,0,0,2,543228,"Yan Gomes","/api/v1/people/543228","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.4,87,9,0.89,0.398,6.6242,29.0432,-21.6134,2.5107,5.5028,0.5004,1.5346,2.5579,-137.3611,-7.194,-0.7675,50.0056,5.6459,4.8221,13.2,4.8,24,2683,180,77.8,-37,3,NA,NA,NA,FALSE,-21.8,8.8,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543228,"Yan Gomes","/api/v1/people/543228",641820,"Trey Mancini","/api/v1/people/641820",NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",4,"2023-03-30T19:18:50.469Z","2023-03-30T19:19:01.387Z",TRUE,"pitch","2392d757-3457-47b4-975a-57f3b8f60586",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.6,1.69,NA,118.4,183.89,"line_drive","medium","7",89.25,134.35,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Single","single","Trey Mancini singles on a line drive to left fielder Christian Yelich. Dansby Swanson scores. Ian Happ to 3rd.",1,0,3,26,"bottom",3,"2023-03-30T19:17:22.776Z","2023-03-30T19:19:01.387Z",TRUE,TRUE,FALSE,FALSE,70,1,2,2,641820,"Trey Mancini","/api/v1/people/641820","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.6,81.6,8,0.96,0.4242,6.7177,26.0399,-26.7975,-8.1776,3.1843,-0.0367,2.033,4.1551,-128.9713,-3.9589,-0.6034,50.0059,5.6475,-13.8215,25.2,7.2,24,2218,216,104.1,9,164,NA,NA,NA,FALSE,-29.6,5.2,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641820,"Trey Mancini","/api/v1/people/641820",NA,NA,NA,664023,"Ian Happ","/api/v1/people/664023",NA,NA,NA,NA
718777,"2023-03-30",3,"2023-03-30T19:18:30.400Z","2023-03-30T19:18:34.539Z",TRUE,"pitch","c8c8101b-fe80-4303-8af5-faf2aa99739b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.6441,1.6674,NA,119.54,211.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Single","single","Trey Mancini singles on a line drive to left fielder Christian Yelich. Dansby Swanson scores. Ian Happ to 3rd.",1,0,3,26,"bottom",3,"2023-03-30T19:17:22.776Z","2023-03-30T19:19:01.387Z",TRUE,TRUE,FALSE,FALSE,70,1,2,2,641820,"Trey Mancini","/api/v1/people/641820","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,82.2,13,0.71,0.425,6.5652,23.3431,-33.9361,3.2066,-1.0444,-0.0667,1.0183,0.6544,-128.2467,-5.3216,-0.7413,50.0046,5.7285,5.4096,8.4,8.4,24,2898,104,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-2.8,-6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",2,"2023-03-30T19:18:08.578Z","2023-03-30T19:18:13.785Z",TRUE,"pitch","37705729-5151-4b68-896d-2b33a3aff889",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.6654,1.6444,NA,83.35,198.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Single","single","Trey Mancini singles on a line drive to left fielder Christian Yelich. Dansby Swanson scores. Ian Happ to 3rd.",1,0,3,26,"bottom",3,"2023-03-30T19:17:22.776Z","2023-03-30T19:19:01.387Z",TRUE,TRUE,FALSE,FALSE,70,1,2,2,641820,"Trey Mancini","/api/v1/people/641820","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.8,87.7,14,0.85,0.3958,6.5527,28.1313,-18.6272,0.5304,6.974,0.8827,1.4771,4.0647,-137.9024,-8.1771,-0.674,50.0046,5.7172,1.0308,4.8,4.8,24,2805,174,NA,NA,NA,NA,NA,NA,FALSE,-19,11.3,-1.7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
