"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716380,"2023-09-30",2,"2023-09-30T18:12:29.653Z","2023-09-30T18:12:42.636Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,647304,"/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"17","atBat","Flyout","field_out","Josh Naylor flies out to left fielder Akil Baddoo.",0,0,0,17,"top",3,"2023-09-30T18:11:59.322Z","2023-09-30T18:13:10.795Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,647304,"Josh Naylor","/api/v1/people/647304","L","Left",622766,"Miguel Díaz","/api/v1/people/622766","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",1,"2023-09-30T18:11:12.816Z","2023-09-30T18:11:24.876Z",TRUE,"pitch","0137b5d1-b89f-4e62-8a5f-c65d33460669",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.37,1.58,NA,140.99,178.07,"line_drive","medium","9",188.92,127.97,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Jose Ramirez singles on a line drive to right fielder Kerry Carpenter. Jose Ramirez out at 2nd on the throw, right fielder Kerry Carpenter to shortstop Zach McKinstry.",0,0,0,16,"top",3,"2023-09-30T18:10:45.018Z","2023-09-30T18:11:24.876Z",TRUE,FALSE,FALSE,TRUE,33,1,0,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",622766,"Miguel Díaz","/api/v1/people/622766","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,79.2,4,2,0.434,5.7106,28.7702,-28.9986,-10.7401,1.9758,-0.6293,2.2486,4.269,-126.7775,-3.0431,-0.9507,50.0053,5.8081,-17.2786,28.8,8.4,24,1701,244,93.6,14,207,NA,NA,NA,TRUE,-33.4,3,18.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",0,"2023-09-30T18:10:59.585Z","2023-09-30T18:11:03.293Z",TRUE,"pitch","4bef8b76-9217-4a1c-a19a-0cc9370bc3cc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4214,1.5023,NA,105.49,222.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Jose Ramirez singles on a line drive to right fielder Kerry Carpenter. Jose Ramirez out at 2nd on the throw, right fielder Kerry Carpenter to shortstop Zach McKinstry.",0,0,0,16,"top",3,"2023-09-30T18:10:45.018Z","2023-09-30T18:11:24.876Z",TRUE,FALSE,FALSE,TRUE,33,1,0,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",622766,"Miguel Díaz","/api/v1/people/622766","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.4,14,2,0.408,5.804,31.4121,-11.9289,-4.4198,11.1157,0.3021,0.6207,4.8433,-134.6562,-10.4811,-0.9525,50.0062,5.4263,-8.0535,26.4,3.6,24,2213,220,NA,NA,NA,NA,NA,NA,FALSE,-14.3,17.9,6.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",1,"2023-09-30T18:10:29.213Z","2023-09-30T18:10:38.401Z",TRUE,"pitch","793a9671-ea3f-43d8-a9b3-d620123df618",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.28,1.49,NA,112.05,201.78,"fly_ball","medium","9",145.61,88.95,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Steven Kwan flies out to right fielder Kerry Carpenter.",0,0,0,15,"top",3,"2023-09-30T18:09:52.470Z","2023-09-30T18:10:38.401Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",622766,"Miguel Díaz","/api/v1/people/622766","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.2,8,2,0.3992,5.7032,31.8453,-11.1269,-4.5633,11.0479,0.13,1.3704,4.5812,-137.4757,-9.2698,-0.969,50.0022,5.5512,-8.6927,30,3.6,24,2364,216,86,43,281,NA,NA,NA,TRUE,-12.6,18.1,7.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",0,"2023-09-30T18:10:15.289Z","2023-09-30T18:10:19.276Z",TRUE,"pitch","6600c65f-3e7e-4e81-bd9d-800214ab2e8a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1503,1.4639,NA,132.93,168.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Steven Kwan flies out to right fielder Kerry Carpenter.",0,0,0,15,"top",3,"2023-09-30T18:09:52.470Z","2023-09-30T18:10:38.401Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",622766,"Miguel Díaz","/api/v1/people/622766","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,79.9,4,2,0.433,5.6298,25.0883,-29.1481,-9.6936,1.8623,-0.4179,2.6049,4.4761,-126.3743,-2.2697,-0.9501,50.0011,5.8497,-15.7203,26.4,8.4,24,1687,238,NA,NA,NA,NA,NA,NA,FALSE,-33.1,3.1,16.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",5,"2023-09-30T18:07:50.336Z","2023-09-30T18:08:00.458Z",TRUE,"pitch","51cf92db-914c-484e-a572-54aa181574db",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.32,1.58,NA,149.06,173,"fly_ball","medium","5",61,151.28,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Zach McKinstry flies out to third baseman Jose Ramirez in foul territory.",0,0,0,14,"bottom",2,"2023-09-30T18:06:09.232Z","2023-09-30T18:08:00.458Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",663474,"Triston McKenzie","/api/v1/people/663474","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.5,13,0.91,0.4064,6.7838,30.7754,-8.3968,-4.1652,12.9417,-0.8411,2.4364,3.8061,-135.0232,-8.3573,-1.7313,50.0024,6.1716,-7.6523,33.6,2.4,24,2240,204,87.9,60,201,NA,NA,NA,TRUE,-10.2,21.7,6.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",4,"2023-09-30T18:07:32.805Z","2023-09-30T18:07:38.182Z",TRUE,"pitch","48e85158-ac9a-4604-9369-95fa50280a0d",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.1644,1.5539,NA,141.84,195.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Zach McKinstry flies out to third baseman Jose Ramirez in foul territory.",0,0,0,14,"bottom",2,"2023-09-30T18:06:09.232Z","2023-09-30T18:08:00.458Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",663474,"Triston McKenzie","/api/v1/people/663474","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84,7,0.91,0.41,6.8077,30.2694,-10.8711,-2.9825,11.8036,-0.6517,1.6115,3.7881,-133.8391,-9.7171,-1.7013,50.0042,6.0791,-5.3837,19.2,3.6,24,2133,195,NA,NA,NA,NA,NA,NA,FALSE,-13.1,19.3,4.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",3,"2023-09-30T18:07:14.451Z","2023-09-30T18:07:19.216Z",TRUE,"pitch","ce43a45f-0dcd-4a21-a347-b88b0b004515",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.1644,1.5539,NA,149.66,137.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Zach McKinstry flies out to third baseman Jose Ramirez in foul territory.",0,0,0,14,"bottom",2,"2023-09-30T18:06:09.232Z","2023-09-30T18:08:00.458Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",663474,"Triston McKenzie","/api/v1/people/663474","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84,11,0.91,0.4079,6.7282,31.3509,-11.4644,-4.5109,11.3632,-0.8569,3.7421,3.7243,-134.6736,-4.5587,-1.6769,50.0041,6.2784,-8.2228,30,3.6,24,2239,175,NA,NA,NA,NA,NA,NA,FALSE,-12.5,19.7,7.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",2,"2023-09-30T18:06:56.778Z","2023-09-30T18:07:02.283Z",TRUE,"pitch","115ec3ef-08e0-4033-8d26-2c26b8b1f1d5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1644,1.4765,NA,84.45,140.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Zach McKinstry flies out to third baseman Jose Ramirez in foul territory.",0,0,0,14,"bottom",2,"2023-09-30T18:06:09.232Z","2023-09-30T18:08:00.458Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",663474,"Triston McKenzie","/api/v1/people/663474","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,83.9,12,0.91,0.4076,6.7762,32.7538,-10.1556,-1.9436,12.0774,0.854,3.6252,7.1893,-135.0054,-5.0727,-1.6055,50.0065,6.2606,-3.5455,9.6,2.4,24,2314,190,NA,NA,NA,NA,NA,NA,FALSE,-11.3,20.8,1.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",1,"2023-09-30T18:06:42.191Z","2023-09-30T18:06:46.951Z",TRUE,"pitch","2afa2088-843e-466f-96dc-45e157e1c92f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1902,1.5539,NA,167.44,142.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Zach McKinstry flies out to third baseman Jose Ramirez in foul territory.",0,0,0,14,"bottom",2,"2023-09-30T18:06:09.232Z","2023-09-30T18:08:00.458Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",663474,"Triston McKenzie","/api/v1/people/663474","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.5,11,0.9,0.4064,6.6923,30.2998,-9.772,-1.2868,12.1879,-1.3233,3.5542,1.8443,-134.9542,-5.2883,-1.8495,50.0044,6.2322,-2.3658,9.6,2.4,24,2263,199,NA,NA,NA,NA,NA,NA,FALSE,-10.8,21.1,1.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",0,"2023-09-30T18:06:29.741Z","2023-09-30T18:06:33.976Z",TRUE,"pitch","cdb35ffb-2f60-49cf-8d6e-7bfbd9cec0c3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2161,1.4507,NA,146.07,194.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Zach McKinstry flies out to third baseman Jose Ramirez in foul territory.",0,0,0,14,"bottom",2,"2023-09-30T18:06:09.232Z","2023-09-30T18:08:00.458Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",663474,"Triston McKenzie","/api/v1/people/663474","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.3,71.5,7,0.9,0.4874,6.7502,21.3966,-40.2753,1.7502,-6.3361,-0.7626,1.6548,2.6842,-112.5919,-1.1549,-2.2,50.005,6.268,2.2362,3.6,13.2,24,2067,41,NA,NA,NA,NA,NA,NA,FALSE,-57.4,-11.5,-3.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",1,"2023-09-30T18:05:56.576Z","2023-09-30T18:06:07.056Z",TRUE,"pitch","a1727d0b-4461-4c1b-b1e6-77edf76653aa",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.49,1.69,NA,134.53,159.15,"fly_ball","hard","8",126.87,61.04,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Matt Vierling flies out sharply to center fielder Myles Straw.",0,0,0,13,"bottom",2,"2023-09-30T18:05:16.163Z","2023-09-30T18:06:07.056Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",663474,"Triston McKenzie","/api/v1/people/663474","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.9,1,0.9,0.4059,6.8123,28.5461,-10.8562,-1.9982,11.5488,-0.46,2.9493,3.9749,-134.8065,-6.6777,-1.6921,50.001,6.2202,-3.6884,13.2,2.4,24,2201,198,100.4,41,343,NA,NA,NA,TRUE,-12.1,19.7,2.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",0,"2023-09-30T18:05:43.016Z","2023-09-30T18:05:46.603Z",TRUE,"pitch","de2b1696-0c7c-4f50-9503-48426947702f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3343,1.5865,NA,46.71,152.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Matt Vierling flies out sharply to center fielder Myles Straw.",0,0,0,13,"bottom",2,"2023-09-30T18:05:16.163Z","2023-09-30T18:06:07.056Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",663474,"Triston McKenzie","/api/v1/people/663474","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.5,12,0.89,0.4122,6.8495,29.688,-10.8965,-0.0942,11.9146,1.8442,3.1816,8.7745,-133.0831,-6.1258,-1.4896,50.0065,6.3096,-0.1686,8.4,2.4,24,2310,197,NA,NA,NA,NA,NA,NA,FALSE,-12.5,20.3,-1.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",2,"2023-09-30T18:05:05.231Z","2023-09-30T18:05:11.519Z",TRUE,"pitch","b50bba26-5c05-4cc7-91c9-5b3326038c22",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.39,1.63,NA,111.07,173.62,"ground_ball","medium","3",162.94,164.63,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Kerry Carpenter grounds out to first baseman Josh Naylor.",0,0,0,12,"bottom",2,"2023-09-30T18:04:19.784Z","2023-09-30T18:05:11.519Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",663474,"Triston McKenzie","/api/v1/people/663474","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.4,5,0.89,0.4126,6.6894,29.9444,-11.0075,-0.0908,11.8749,0.1556,2.4134,4.8543,-133.022,-7.7032,-1.6852,50.0034,6.1548,-0.1619,3.6,2.4,24,2268,197,91.1,-27,5,NA,NA,NA,TRUE,-13,19.9,-1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",1,"2023-09-30T18:04:51.843Z","2023-09-30T18:04:56.360Z",TRUE,"pitch","9ff49d6f-8062-432e-abf5-80c7ce33e641",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2085,1.4491,NA,191.26,166.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Kerry Carpenter grounds out to first baseman Josh Naylor.",0,0,0,12,"bottom",2,"2023-09-30T18:04:19.784Z","2023-09-30T18:05:11.519Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",663474,"Triston McKenzie","/api/v1/people/663474","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,82.7,11,0.88,0.415,6.5141,30.0345,-12.8762,-1.3129,10.9574,-1.9481,2.6786,0.5111,-132.319,-6.6247,-1.9739,50.0038,6.1709,-2.3122,8.4,3.6,24,2087,197,NA,NA,NA,NA,NA,NA,FALSE,-14.8,18.5,2.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",0,"2023-09-30T18:04:39.081Z","2023-09-30T18:04:42.524Z",TRUE,"pitch","649b26c8-3b99-43c2-a80d-c617456f50c3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2343,1.5265,NA,145.99,135.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Kerry Carpenter grounds out to first baseman Josh Naylor.",0,0,0,12,"bottom",2,"2023-09-30T18:04:19.784Z","2023-09-30T18:05:11.519Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",663474,"Triston McKenzie","/api/v1/people/663474","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.5,11,0.86,0.4156,6.57,30.0554,-13.2652,-0.3199,10.769,-0.7605,3.8221,2.9683,-132.154,-3.9639,-1.8602,50.0037,6.3262,-0.5618,0,3.6,24,2115,195,NA,NA,NA,NA,NA,NA,FALSE,-14.6,18.7,-0.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
