"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717687,"2023-06-20",0,"2023-06-20T23:09:10.998Z","2023-06-20T23:09:13.998Z",TRUE,"pitch","4035a0d0-c065-4269-acf5-c74de4b956cf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5889,1.7236,NA,133.48,152.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Ryan O'Hearn called out on strikes.",0,6,0,15,"top",2,"2023-06-20T23:08:55.504Z","2023-06-20T23:09:48.186Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.9,1,0.89,0.3998,7.603,31.3355,-13.3932,-1.9951,9.8887,-0.4323,3.1798,3.8502,-137.1921,-4.6768,-1.5969,50.0051,5.8247,-3.7904,12,3.6,24,2414,195,NA,NA,NA,NA,NA,NA,FALSE,-13.8,17,2.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",2,"2023-06-20T23:09:32.955Z","2023-06-20T23:09:43.707Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,656811,"/api/v1/people/656811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Ryan O'Hearn called out on strikes.",0,6,0,15,"top",2,"2023-06-20T23:08:55.504Z","2023-06-20T23:09:48.186Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",4,"2023-06-20T23:08:17.143Z","2023-06-20T23:08:48.491Z",TRUE,"pitch","ad803433-e74d-4ea9-b865-3b8c5a30c353",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.35,1.65,NA,103.65,198.53,"fly_ball","medium","9",237.49,77.37,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Home Run","home_run","Anthony Santander homers (11) on a fly ball to right field. Adley Rutschman scores.",2,6,0,14,"top",2,"2023-06-20T23:06:28.430Z","2023-06-20T23:08:48.491Z",TRUE,TRUE,FALSE,FALSE,38,1,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83,76.3,14,0.91,0.4551,7.5806,25.6945,-44.4706,0.0401,-8.4089,0.3502,1.4907,4.2002,-120.8019,-1.466,-1.4234,50.0006,6.0497,0.0576,1.2,12,24,2782,16,106.2,25,405,NA,NA,NA,FALSE,-55.3,-15.2,-1.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",3,"2023-06-20T23:07:50.885Z","2023-06-20T23:07:55.864Z",TRUE,"pitch","54002cdf-cc61-412e-86a2-53cb6820c981",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.35,1.65,NA,133.02,137.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Home Run","home_run","Anthony Santander homers (11) on a fly ball to right field. Adley Rutschman scores.",2,6,0,14,"top",2,"2023-06-20T23:06:28.430Z","2023-06-20T23:08:48.491Z",TRUE,TRUE,FALSE,FALSE,38,1,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.3,11,0.9,0.3925,7.5843,33.2915,-13.4965,0.3073,9.4793,-0.4202,3.765,2.874,-139.8815,-3.4457,-1.5033,50.0002,5.9051,0.6044,4.8,2.4,24,2568,185,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.6,-1.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",2,"2023-06-20T23:07:31.524Z","2023-06-20T23:07:34.662Z",TRUE,"pitch","17b221e0-0d7f-4d55-84ce-88c264bc3018",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3865,1.7488,NA,120.79,156.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Home Run","home_run","Anthony Santander homers (11) on a fly ball to right field. Adley Rutschman scores.",2,6,0,14,"top",2,"2023-06-20T23:06:28.430Z","2023-06-20T23:08:48.491Z",TRUE,TRUE,FALSE,FALSE,38,1,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.5,75.3,2,0.89,0.4581,7.2751,25.677,-40.7562,-0.5619,-5.9479,-0.0994,3.0435,3.3883,-120.0855,1.2616,-1.4624,50.0007,6.1686,-0.8122,0,12,24,2584,12,NA,NA,NA,NA,NA,NA,FALSE,-50.6,-10.1,0.1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",1,"2023-06-20T23:07:14.675Z","2023-06-20T23:07:17.791Z",TRUE,"pitch","9a77468f-c2bf-4f0f-b75a-500cd5286874",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4876,1.8245,NA,95.7,217.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Home Run","home_run","Anthony Santander homers (11) on a fly ball to right field. Adley Rutschman scores.",2,6,0,14,"top",2,"2023-06-20T23:06:28.430Z","2023-06-20T23:08:48.491Z",TRUE,TRUE,FALSE,FALSE,38,1,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83,76.1,14,0.9,0.4561,7.0609,26.7266,-42.4187,1.3986,-7.0438,0.5587,0.805,4.6269,-120.7647,-3.3335,-1.5751,50.0004,5.989,2.0346,3.6,12,24,2835,8,NA,NA,NA,NA,NA,NA,FALSE,-53.5,-13.3,-3.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",0,"2023-06-20T23:06:46.607Z","2023-06-20T23:06:51.159Z",TRUE,"pitch","8c6eb510-d38b-4cb0-a2d4-d1391f0de24a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.35,1.65,NA,92.69,179.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Home Run","home_run","Anthony Santander homers (11) on a fly ball to right field. Adley Rutschman scores.",2,6,0,14,"top",2,"2023-06-20T23:06:28.430Z","2023-06-20T23:08:48.491Z",TRUE,TRUE,FALSE,FALSE,38,1,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,81.5,6,0.91,0.4235,7.631,28.4983,-30.0898,0.4712,1.2342,0.6377,2.1906,5.7871,-129.6118,-3.5007,-1.6905,50.0047,5.8704,0.7969,3.6,7.2,24,2660,153,NA,NA,NA,NA,NA,NA,FALSE,-33,1.7,-2.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",6,"2023-06-20T23:06:17.328Z","2023-06-20T23:06:22.644Z",TRUE,"pitch","2930d753-9770-42b7-bab7-59de5c584c23",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.3865,1.6984,NA,60.83,205.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Adley Rutschman walks.",0,4,0,13,"top",2,"2023-06-20T23:04:22.651Z","2023-06-20T23:06:22.644Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.4,83.1,14,0.92,0.4172,7.6074,28.2977,-26.751,1.8881,3.1054,1.4735,1.2182,7.2933,-131.3759,-6.4674,-1.5858,50.0018,5.7051,3.2922,9.6,7.2,24,2672,189,NA,NA,NA,NA,NA,NA,FALSE,-29.3,4.3,-5,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,668939,"Adley Rutschman","/api/v1/people/668939"
717687,"2023-06-20",5,"2023-06-20T23:05:54.805Z","2023-06-20T23:05:57.805Z",TRUE,"pitch","e630f51e-abdd-46a8-bf63-8bc25bbd308b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3359,1.6732,NA,101.95,250.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Adley Rutschman walks.",0,4,0,13,"top",2,"2023-06-20T23:04:22.651Z","2023-06-20T23:06:22.644Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.6,77.7,14,0.87,0.448,7.3063,27.6609,-39.1616,-1.3479,-4.6383,0.3948,-0.422,4.8523,-122.9497,-7.1518,-1.4416,50.0001,5.9063,-2.0346,1.2,10.8,24,2699,2,NA,NA,NA,NA,NA,NA,FALSE,-48.7,-10,1.1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",3,"2023-06-20T23:05:32.367Z","2023-06-20T23:05:35.417Z",TRUE,"pitch","68b67c45-687f-4ae7-976e-df4faf521703",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.4876,1.6984,NA,132.92,176.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Adley Rutschman walks.",0,4,0,13,"top",2,"2023-06-20T23:04:22.651Z","2023-06-20T23:06:22.644Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,82.5,4,0.91,0.4195,7.3811,27.0433,-30.7344,2.1644,0.836,-0.4177,2.3166,3.0005,-130.482,-3.0935,-1.8631,50.0041,5.8294,3.7384,8.4,7.2,24,2666,169,NA,NA,NA,NA,NA,NA,FALSE,-32.9,1.1,-4.6,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",2,"2023-06-20T23:05:12.477Z","2023-06-20T23:05:15.477Z",TRUE,"pitch","b80b8e01-6935-4974-891c-36565aeace29",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.35,1.64,NA,116.67,160.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Adley Rutschman walks.",0,4,0,13,"top",2,"2023-06-20T23:04:22.651Z","2023-06-20T23:06:22.644Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.1,2,0.9,0.3984,7.6416,32.4817,-11.4459,-2.0644,10.8502,0.0087,2.9136,5.1371,-137.8073,-5.7276,-1.6169,50.0066,5.8022,-3.9453,12,2.4,24,2548,196,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18.5,2.6,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",1,"2023-06-20T23:04:57.311Z","2023-06-20T23:05:00.354Z",TRUE,"pitch","188a2c1e-139b-4d44-a40b-ebae55aa4669",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4371,1.6732,NA,117.13,125.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Adley Rutschman walks.",0,4,0,13,"top",2,"2023-06-20T23:04:22.651Z","2023-06-20T23:06:22.644Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.7,11,0.9,0.3954,7.4843,32.3215,-12.4778,0.6241,10.1457,-0.0034,4.1926,3.9944,-138.7654,-2.4848,-1.5453,50.0053,5.9357,1.2118,9.6,2.4,24,2543,191,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18,-2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",0,"2023-06-20T23:04:41.548Z","2023-06-20T23:04:44.895Z",TRUE,"pitch","ab63d3ef-b3a5-4d20-95b5-29d927bb1f98",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3106,1.6398,NA,102.81,206.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Adley Rutschman walks.",0,4,0,13,"top",2,"2023-06-20T23:04:22.651Z","2023-06-20T23:06:22.644Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.7,76.1,14,0.9,0.4568,7.2714,25.1903,-41.197,1.7226,-6.2067,0.3722,1.2031,3.9832,-120.2912,-2.6258,-1.5347,50.0048,5.9912,2.5027,4.8,12,24,2692,12,NA,NA,NA,NA,NA,NA,FALSE,-52,-11.6,-4.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",4,"2023-06-20T23:05:40.811Z","2023-06-20T23:05:54.805Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,668939,"/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Adley Rutschman walks.",0,4,0,13,"top",2,"2023-06-20T23:04:22.651Z","2023-06-20T23:06:22.644Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",3,"2023-06-20T23:04:06.258Z","2023-06-20T23:04:14.457Z",TRUE,"pitch","ec32179d-589f-4b41-a224-b9825325e294",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.71,1.78,NA,112.43,182.43,"ground_ball","medium","4",154.25,149.46,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Gunnar Henderson grounds out, second baseman Taylor Walls to first baseman Yandy Diaz.",0,4,0,12,"top",2,"2023-06-20T23:02:58.433Z","2023-06-20T23:04:14.457Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.7,82.4,8,0.91,0.4198,7.565,27.8538,-29.418,0.9685,1.597,0.1199,2.087,4.3557,-130.5549,-4.085,-1.6968,50.0012,5.8896,1.6688,4.8,7.2,24,2727,152,98.4,5,90,NA,NA,NA,TRUE,-31.8,2.2,-2.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",2,"2023-06-20T23:03:47.704Z","2023-06-20T23:03:50.794Z",TRUE,"pitch","01721853-c058-4929-a4c9-e4ffd5fc2f24",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.842,1.7798,NA,95.2,221.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Gunnar Henderson grounds out, second baseman Taylor Walls to first baseman Yandy Diaz.",0,4,0,12,"top",2,"2023-06-20T23:02:58.433Z","2023-06-20T23:04:14.457Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.7,77.1,14,0.89,0.4515,7.3169,25.9918,-40.7032,-1.5223,-5.7334,0.5719,0.6489,5.3537,-121.7601,-4.3022,-1.4666,50.003,5.9953,-2.2646,2.4,10.8,24,2629,12,NA,NA,NA,NA,NA,NA,FALSE,-50.5,-11.2,1.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
