"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716510,"2023-09-20",1,"2023-09-20T02:51:13.893Z","2023-09-20T02:51:21.608Z",TRUE,"pitch","4842d209-75f2-4428-9806-345b3ba1fc49",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.5,1.72,NA,154.39,182.21,"ground_ball","medium","5",100.99,161.42,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Matt Vierling grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",0,2,0,18,"top",3,"2023-09-20T02:50:52.001Z","2023-09-20T02:51:21.608Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,81.1,13,0.89,0.4278,6.5613,24.6759,-24.5338,-9.753,4.5943,-0.981,2.0951,3.8114,-127.7054,-4.898,-1.2202,50.003,5.952,-16.215,31.2,7.2,24,2300,240,80.5,-3,27,NA,NA,NA,TRUE,-27.8,7.6,16.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",0,"2023-09-20T02:51:02.941Z","2023-09-20T02:51:06.845Z",TRUE,"pitch","9869093e-8570-4629-a34e-d4267b7e6ab4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5334,1.6701,NA,143.17,171.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Matt Vierling grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",0,2,0,18,"top",3,"2023-09-20T02:50:52.001Z","2023-09-20T02:51:21.608Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.2,4,0.9,0.4002,6.7489,28.503,-11.2188,-4.7006,11.0317,-0.6864,2.5031,3.249,-136.5668,-6.6111,-1.2775,50.0031,5.7178,-8.9288,33.6,3.6,24,2307,213,NA,NA,NA,NA,NA,NA,FALSE,-12,18.8,7.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",0,"2023-09-20T02:50:18.741Z","2023-09-20T02:50:39.652Z",TRUE,"pitch","7ffbd0ed-3824-418e-b35e-3826cdf64ffe",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.42,1.63,NA,137.73,163.43,"line_drive","hard","8",165.67,47.98,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Home Run","home_run","Parker Meadows homers (2) on a line drive to center field.",1,2,0,17,"top",3,"2023-09-20T02:50:02.030Z","2023-09-20T02:50:39.652Z",TRUE,TRUE,FALSE,FALSE,75,0,0,1,678009,"Parker Meadows","/api/v1/people/678009","L","Left",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.6,4,0.89,0.4064,6.7856,29.9883,-14.5958,-5.3913,9.5589,-0.5439,2.7908,3.7345,-134.9088,-5.0614,-1.2473,50.0039,5.7239,-9.9153,30,3.6,24,2268,210,101.7,22,387,NA,NA,NA,FALSE,-15.5,16.4,9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",4,"2023-09-20T02:49:52.484Z","2023-09-20T02:49:57.509Z",TRUE,"pitch","d61b2731-7015-4c3f-ad36-ed8b31d72820",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.25,1.56,NA,116.6,165.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Zack Short strikes out swinging.",0,1,0,16,"top",3,"2023-09-20T02:48:41.357Z","2023-09-20T02:49:57.509Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,670097,"Zack Short","/api/v1/people/670097","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.3,2,0.91,0.3985,6.7906,30.8051,-10.5655,-4.4388,11.2958,0.0106,2.7291,4.6174,-137.5077,-6.3737,-1.1145,50.0017,5.7955,-8.4907,32.4,2.4,24,2324,209,NA,NA,NA,NA,NA,NA,TRUE,-11.4,19.3,7.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",3,"2023-09-20T02:49:38.208Z","2023-09-20T02:49:41.500Z",TRUE,"pitch","32a33b8a-3068-4772-81de-64ba1ea925a9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2667,1.5101,NA,109.64,121.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Zack Short strikes out swinging.",0,1,0,16,"top",3,"2023-09-20T02:48:41.357Z","2023-09-20T02:49:57.509Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,670097,"Zack Short","/api/v1/people/670097","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.6,12,0.9,0.4012,6.7247,29.9589,-14.1617,-4.3524,9.5409,0.1932,4.3431,4.6408,-136.5109,-1.7875,-0.9631,50.0032,5.981,-8.2176,26.4,3.6,24,2252,210,NA,NA,NA,NA,NA,NA,FALSE,-13.9,17.2,7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",2,"2023-09-20T02:49:26.360Z","2023-09-20T02:49:29.360Z",TRUE,"pitch","beed56e1-5848-4363-891d-431d565f3dae",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1331,1.5267,NA,44.07,201.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Zack Short strikes out swinging.",0,1,0,16,"top",3,"2023-09-20T02:48:41.357Z","2023-09-20T02:49:57.509Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,670097,"Zack Short","/api/v1/people/670097","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,83.8,14,0.9,0.4177,6.6102,22.2967,-25.8613,3.111,3.607,1.9133,1.3697,7.2397,-130.1691,-5.9502,-1.2868,50.0037,5.5934,5.4413,13.2,6,24,2598,159,NA,NA,NA,NA,NA,NA,FALSE,-28.1,5.6,-7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",1,"2023-09-20T02:49:12.667Z","2023-09-20T02:49:15.740Z",TRUE,"pitch","a7444ac1-afb2-4aa3-a427-d2df4a21d67b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.25,1.56,NA,109.53,168.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Zack Short strikes out swinging.",0,1,0,16,"top",3,"2023-09-20T02:48:41.357Z","2023-09-20T02:49:57.509Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,670097,"Zack Short","/api/v1/people/670097","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.8,5,0.9,0.4012,6.8542,30.1665,-11.1699,-2.7764,11.1291,0.196,2.5931,4.056,-136.5372,-6.7922,-0.9483,50.0042,5.8824,-5.2408,19.2,2.4,24,2247,204,NA,NA,NA,NA,NA,NA,FALSE,-12.1,19,4.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",0,"2023-09-20T02:49:00.858Z","2023-09-20T02:49:04.696Z",TRUE,"pitch","2828c3e4-5816-4875-83c1-ee528f601cf4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2499,1.5766,NA,79.46,176.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Zack Short strikes out swinging.",0,1,0,16,"top",3,"2023-09-20T02:48:41.357Z","2023-09-20T02:49:57.509Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,670097,"Zack Short","/api/v1/people/670097","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.3,14,0.89,0.4048,6.8314,28.2887,-12.3901,-4.7555,10.6598,0.9847,2.2955,6.9639,-135.1034,-6.9623,-1.0035,50.006,5.7693,-8.8293,27.6,3.6,24,2228,209,NA,NA,NA,NA,NA,NA,FALSE,-13.6,18,7.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",4,"2023-09-20T02:46:48.412Z","2023-09-20T02:46:53.554Z",TRUE,"pitch","3a50ee8d-ef05-4be3-a252-cba6715dddca",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.22,1.56,NA,78.22,168.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Miguel Rojas strikes out swinging.",0,1,0,15,"bottom",2,"2023-09-20T02:45:35.292Z","2023-09-20T02:46:53.554Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.8,12,0.9,0.4072,6.604,26.9213,-12.3621,3.962,10.7937,1.0173,2.5945,-2.621,-134.114,-5.9276,1.4887,50.0033,5.7024,7.2731,26.4,3.6,24,2319,141,NA,NA,NA,NA,NA,NA,TRUE,-13.4,18.6,-6.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",3,"2023-09-20T02:46:33.439Z","2023-09-20T02:46:36.675Z",TRUE,"pitch","02e24343-7c23-4039-8417-a371ae0acbfa",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1365,1.5101,NA,75.79,116.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Miguel Rojas strikes out swinging.",0,1,0,15,"bottom",2,"2023-09-20T02:45:35.292Z","2023-09-20T02:46:53.554Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.1,12,0.91,0.4097,6.5327,26.6105,-15.5081,3.6526,9.1918,1.0812,4.5334,-2.4025,-133.2961,-0.3472,1.5162,50.003,5.7776,6.6231,21.6,3.6,24,2228,140,NA,NA,NA,NA,NA,NA,FALSE,-15.6,16.8,-6.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",2,"2023-09-20T02:46:16.268Z","2023-09-20T02:46:20.551Z",TRUE,"pitch","c42e658d-ea82-4c16-bc7b-8e668f4c657b",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.1699,1.56,NA,138.62,196.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Miguel Rojas strikes out swinging.",0,1,0,15,"bottom",2,"2023-09-20T02:45:35.292Z","2023-09-20T02:46:53.554Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.5,77.4,7,0.91,0.4494,6.719,21.4666,-27.3123,9.4442,3.2197,-0.5673,1.5769,-7.6313,-121.4018,-3.888,1.3741,50.0007,5.5494,14.2415,25.2,8.4,24,1731,106,NA,NA,NA,NA,NA,NA,FALSE,-33.7,5.3,-15.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",1,"2023-09-20T02:46:01.278Z","2023-09-20T02:46:06.642Z",TRUE,"pitch","c1fc07e8-288f-4af9-8925-8aa725474156",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1866,1.5267,NA,79.33,165.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Miguel Rojas strikes out swinging.",0,1,0,15,"bottom",2,"2023-09-20T02:45:35.292Z","2023-09-20T02:46:53.554Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,81.1,12,0.91,0.4278,6.4587,23.1871,-26.8178,-3.5842,3.22,0.9882,2.7269,0.0947,-127.4288,-2.5009,1.4174,50.0053,5.8135,-5.9671,12,7.2,24,2316,166,NA,NA,NA,NA,NA,NA,FALSE,-29.8,5.5,6.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",0,"2023-09-20T02:45:44.843Z","2023-09-20T02:45:48.952Z",TRUE,"pitch","01110e9f-8364-409d-bb35-eb234142ae9b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1532,1.5267,NA,97.01,178.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Miguel Rojas strikes out swinging.",0,1,0,15,"bottom",2,"2023-09-20T02:45:35.292Z","2023-09-20T02:46:53.554Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.8,6,0.9,0.4079,6.695,26.7743,-13.8806,3.4408,9.9995,0.5244,2.2324,-3.6236,-133.8712,-6.4678,1.4435,50.0036,5.6591,6.295,20.4,3.6,24,2107,137,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17,-5.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",8,"2023-09-20T02:45:15.962Z","2023-09-20T02:45:21.774Z",TRUE,"pitch","9c78443e-258e-46d1-88ec-6887ce34fd39",8,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.3664,1.6567,NA,142.01,184.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","James Outman called out on strikes.",0,1,0,14,"bottom",2,"2023-09-20T02:42:38.173Z","2023-09-20T02:45:21.774Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,681546,"James Outman","/api/v1/people/681546","L","Left",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,84.2,7,0.91,0.4108,6.4691,27.6127,-22.9235,10.5181,5.1302,-0.6562,1.9983,-8.7861,-133.1569,-5.266,1.3137,50,5.6519,18.9541,36,7.2,24,2219,139,NA,NA,NA,NA,NA,NA,TRUE,-24.2,8.4,-17.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",7,"2023-09-20T02:44:53.812Z","2023-09-20T02:44:57.828Z",TRUE,"pitch","6848247c-1c3a-4ebe-a337-afa0f147f28f",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.45,1.69,NA,145.93,181.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","James Outman called out on strikes.",0,1,0,14,"bottom",2,"2023-09-20T02:42:38.173Z","2023-09-20T02:45:21.774Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,681546,"James Outman","/api/v1/people/681546","L","Left",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.7,75.1,7,2,0.461,6.4398,23.6549,-30.0113,-7.2593,1.511,-0.759,2.1067,-3.3979,-119.0012,-1.897,1.6321,50.0021,5.6429,-10.3691,20.4,9.6,24,2626,292,NA,NA,NA,NA,NA,NA,FALSE,-38.5,2.5,14,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",6,"2023-09-20T02:44:31.512Z","2023-09-20T02:44:34.924Z",TRUE,"pitch","285552b9-ace5-4017-905a-17b059855f75",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.45,1.69,NA,134.51,174.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","James Outman called out on strikes.",0,1,0,14,"bottom",2,"2023-09-20T02:42:38.173Z","2023-09-20T02:45:21.774Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,681546,"James Outman","/api/v1/people/681546","L","Left",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,74.5,4,2,0.4639,6.4789,24.2764,-30.9877,-7.1565,0.843,-0.4593,2.3719,-2.7657,-118.4324,-1.067,1.6561,50.0039,5.6826,-10.0861,19.2,9.6,24,2637,309,NA,NA,NA,NA,NA,NA,FALSE,-40,1.6,13.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
