"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717453,"2023-07-08",3,"2023-07-08T00:44:47.307Z","2023-07-08T00:44:52.330Z",TRUE,"pitch","12360c0c-884c-48e1-a7fe-281d517e90e6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1568,1.419,NA,80.14,157.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Julio Rodriguez called out on strikes.",0,0,0,16,"top",3,"2023-07-08T00:43:37.334Z","2023-07-08T00:45:11.642Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.1,82.8,12,2,0.4149,6.5373,30.8587,-25.3161,-1.5423,3.8965,0.9669,3.0217,6.0024,-132.4951,-3.6114,-1.1372,50.0041,6.2729,-2.716,3.6,6,24,2175,160,NA,NA,NA,NA,NA,NA,FALSE,-26.9,6.4,1.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",2,"2023-07-08T00:44:18.955Z","2023-07-08T00:44:22.356Z",TRUE,"pitch","850a3193-9578-483f-b124-ea074e5138d6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2131,1.4475,NA,41.65,234.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Julio Rodriguez called out on strikes.",0,0,0,16,"top",3,"2023-07-08T00:43:37.334Z","2023-07-08T00:45:11.642Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.4,75,14,2,0.4621,6.1765,28.5539,-36.1149,8.4235,-2.7815,1.9769,0.1481,5.1899,-119.7056,-5.7972,-1.3328,50.0058,5.9306,11.9167,19.2,10.8,24,2555,35,NA,NA,NA,NA,NA,NA,FALSE,-47.6,-6.5,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",1,"2023-07-08T00:44:02.641Z","2023-07-08T00:44:06.047Z",TRUE,"pitch","5eec9913-4769-45d4-ae94-fe396bd22d6f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.2413,1.5095,NA,100.62,154.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Julio Rodriguez called out on strikes.",0,0,0,16,"top",3,"2023-07-08T00:43:37.334Z","2023-07-08T00:45:11.642Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.2,3,2,0.3932,6.4941,34.0891,-10.6109,-3.7222,10.9944,0.4297,3.1142,5.1428,-139.7779,-6.816,-0.958,50.0038,6.2953,-7.3013,26.4,2.4,24,2371,199,NA,NA,NA,NA,NA,NA,FALSE,-11.3,18.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",0,"2023-07-08T00:43:45.435Z","2023-07-08T00:43:48.944Z",TRUE,"pitch","f564fbfd-8dbe-407e-9ce5-9663c4b5be02",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.36,1.51,NA,127.83,165.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Julio Rodriguez called out on strikes.",0,0,0,16,"top",3,"2023-07-08T00:43:37.334Z","2023-07-08T00:45:11.642Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.3,4,2,0.3982,6.4013,31.9503,-9.1917,-4.3218,12.0049,-0.284,2.7115,3.6587,-137.8022,-7.9114,-1.0705,50.0003,6.2485,-8.272,33.6,2.4,24,2338,204,NA,NA,NA,NA,NA,NA,FALSE,-10.4,20.2,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",6,"2023-07-08T00:41:18.243Z","2023-07-08T00:41:26.433Z",TRUE,"pitch","be3031d7-f3f8-4dcf-ac74-042834288214",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.21,1.52,NA,131.98,188.31,"ground_ball","medium","4",129.26,144.58,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Yainer Diaz grounds out, second baseman Kolten Wong to first baseman Ty France.",0,0,0,15,"bottom",2,"2023-07-08T00:39:43.507Z","2023-07-08T00:41:26.433Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,87.3,7,0.91,0.3939,5.574,32.9049,-23.5288,-11.9483,4.4195,-0.393,1.8692,8.8173,-139.3439,-4.6436,-2.0547,50.0022,5.1227,-23.3675,40.8,7.2,24,2149,235,105.6,6,144,NA,NA,NA,TRUE,-22.8,7.2,19.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",5,"2023-07-08T00:40:59.199Z","2023-07-08T00:41:02.654Z",TRUE,"pitch","07fa428a-025c-4b3a-9e20-d43534c30702",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.21,1.52,NA,147.25,197.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Yainer Diaz grounds out, second baseman Kolten Wong to first baseman Ty France.",0,0,0,15,"bottom",2,"2023-07-08T00:39:43.507Z","2023-07-08T00:41:26.433Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.1,7,0.9,0.395,5.7362,33.2369,-26.056,-11.831,3.1495,-0.7936,1.5238,7.9434,-139.03,-4.8944,-2.161,50.0037,5.0519,-22.9977,38.4,7.2,24,2069,237,NA,NA,NA,NA,NA,NA,FALSE,-25.3,4.8,19.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",4,"2023-07-08T00:40:42.044Z","2023-07-08T00:40:46.405Z",TRUE,"pitch","c2ae918f-5279-4b30-9b72-9d273730fb60",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,2,NA,NA,3.21,1.52,NA,117.62,159.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Yainer Diaz grounds out, second baseman Kolten Wong to first baseman Ty France.",0,0,0,15,"bottom",2,"2023-07-08T00:39:43.507Z","2023-07-08T00:41:26.433Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,85.9,2,2,0.3981,5.6226,33.826,-10.8793,-7.4737,11.1383,-0.0164,2.9379,8.5319,-138.1333,-3.7609,-2.1898,50.0023,5.0612,-14.2887,45.6,3.6,24,2220,238,NA,NA,NA,NA,NA,NA,FALSE,-11.2,19.4,11.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",3,"2023-07-08T00:40:28.015Z","2023-07-08T00:40:35.116Z",TRUE,"pitch","c27523f5-7bd9-4b03-8bf9-1aa92ca97520",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.2413,1.419,NA,56,181.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Yainer Diaz grounds out, second baseman Kolten Wong to first baseman Ty France.",0,0,0,15,"bottom",2,"2023-07-08T00:39:43.507Z","2023-07-08T00:41:26.433Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,77.6,14,0.9,0.4464,5.364,24.2281,-30.4029,-0.6115,1.1628,1.6003,2.1092,9.2473,-122.698,-1.1161,-2.1376,50.0039,5.1602,-0.9335,1.2,8.4,24,2442,52,NA,NA,NA,NA,NA,NA,FALSE,-36.4,2,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",2,"2023-07-08T00:40:12.892Z","2023-07-08T00:40:17.082Z",TRUE,"pitch","3524d33a-bdce-4b6b-a830-c9348a922676",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2131,1.4761,NA,103.38,209.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Yainer Diaz grounds out, second baseman Kolten Wong to first baseman Ty France.",0,0,0,15,"bottom",2,"2023-07-08T00:39:43.507Z","2023-07-08T00:41:26.433Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,85.8,14,0.9,0.4002,5.5251,34.2097,-26.6436,-12.6189,2.9283,0.3572,1.1024,10.7986,-137.5407,-5.7524,-2.0056,50.006,5.0592,-23.8667,37.2,7.2,24,2149,233,NA,NA,NA,NA,NA,NA,FALSE,-26.9,4.1,20.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",1,"2023-07-08T00:40:00.546Z","2023-07-08T00:40:04.314Z",TRUE,"pitch","8b21ed90-8034-4b18-9eba-540ef65c7b92",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.21,1.52,NA,104.14,193.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Yainer Diaz grounds out, second baseman Kolten Wong to first baseman Ty France.",0,0,0,15,"bottom",2,"2023-07-08T00:39:43.507Z","2023-07-08T00:41:26.433Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,79.2,9,0.9,0.4359,5.3924,26.7568,-27.7237,-1.6764,2.785,0.3373,1.6638,7.1954,-125.8957,-2.8864,-2.3462,50.0027,5.081,-2.679,2.4,7.2,24,2431,232,NA,NA,NA,NA,NA,NA,FALSE,-32.2,4.6,1.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",0,"2023-07-08T00:39:48.850Z","2023-07-08T00:39:53.146Z",TRUE,"pitch","d3375284-8b55-4ca0-8991-395df7299d26",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2131,1.4475,NA,37.6,208.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Yainer Diaz grounds out, second baseman Kolten Wong to first baseman Ty France.",0,0,0,15,"bottom",2,"2023-07-08T00:39:43.507Z","2023-07-08T00:41:26.433Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,77.7,14,0.9,0.4421,5.4874,30.5676,-28.709,-2.1506,2.2434,2.0831,1.1128,10.9501,-124.9889,-3.6991,-2.1195,50.0056,5.03,-3.3273,1.2,8.4,24,2502,250,NA,NA,NA,NA,NA,NA,FALSE,-34.6,3.2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",2,"2023-07-08T00:39:18.588Z","2023-07-08T00:39:25.402Z",TRUE,"pitch","f01b5142-5a4b-4a77-bc03-dc710fc2852a",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.65,1.77,NA,117.5,176.39,"ground_ball","medium","6",117.2,155.21,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Jeremy Pena grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,0,0,14,"bottom",2,"2023-07-08T00:38:46.394Z","2023-07-08T00:39:25.402Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,86.2,8,0.9,0.3978,5.4748,34.2095,-25.8459,-11.6531,3.3055,-0.0131,2.3106,9.8345,-138.3169,-3.0825,-2.1213,50.0047,5.1952,-22.3187,37.2,7.2,24,2075,238,102.7,-9,14,NA,NA,NA,TRUE,-25.1,5.4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",1,"2023-07-08T00:39:04.428Z","2023-07-08T00:39:09.767Z",TRUE,"pitch","ff990ab1-a8ef-49db-bf76-92a24c5718ad",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6907,1.7696,NA,151.63,190.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Jeremy Pena grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,0,0,14,"bottom",2,"2023-07-08T00:38:46.394Z","2023-07-08T00:39:25.402Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,85.7,13,0.66,0.4006,5.5225,32.3629,-21.741,-10.4934,5.5176,-0.9085,1.7708,7.2322,-137.0986,-4.7961,-2.2271,50.0006,5.0412,-19.8282,38.4,6,24,2215,235,NA,NA,NA,NA,NA,NA,FALSE,-22,9.1,17.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",0,"2023-07-08T00:38:53.457Z","2023-07-08T00:38:57.504Z",TRUE,"pitch","cdc64923-00c9-4cd4-8c07-3df547ae18a7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6627,1.7696,NA,119.1,175.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Jeremy Pena grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,0,0,14,"bottom",2,"2023-07-08T00:38:46.394Z","2023-07-08T00:39:25.402Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,85.4,8,0.9,0.4015,5.3408,33.388,-26.1939,-12.0135,3.1813,-0.0551,2.3511,9.817,-137.0058,-2.6606,-2.1436,50.0026,5.1461,-22.5861,37.2,7.2,24,2161,237,NA,NA,NA,NA,NA,NA,FALSE,-25.8,5.3,19.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",2,"2023-07-08T00:38:21.198Z","2023-07-08T00:38:27.904Z",TRUE,"pitch","40de1958-f445-4aeb-9728-51073ce514f5",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.41,1.6,NA,129.14,160.67,"ground_ball","medium","6",110.6,148.6,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Jose Abreu grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,0,0,13,"bottom",2,"2023-07-08T00:37:49.132Z","2023-07-08T00:38:27.904Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,547989,"José Abreu","/api/v1/people/547989","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.1,1,0.9,0.4012,5.6255,34.7313,-16.6743,-7.9851,8.2433,-0.3185,2.8929,7.7545,-137.326,-3.2802,-2.1624,50.0065,5.2596,-15.0222,37.2,4.8,24,2360,233,105.8,5,97,NA,NA,NA,TRUE,-16.8,14.3,12.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",1,"2023-07-08T00:38:08.396Z","2023-07-08T00:38:13.254Z",TRUE,"pitch","bff3bf88-e5f5-425a-a21b-e830ae6fbfc4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4382,1.5996,NA,70.92,160.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Jose Abreu grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,0,0,13,"bottom",2,"2023-07-08T00:37:49.132Z","2023-07-08T00:38:27.904Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,547989,"José Abreu","/api/v1/people/547989","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,85.4,12,0.85,0.4009,5.4379,33.3592,-18.684,-9.5339,7.1544,1.2088,2.8881,12.0666,-137.1715,-3.048,-2.0306,50.0029,5.304,-17.9765,38.4,4.8,24,2300,238,NA,NA,NA,NA,NA,NA,FALSE,-18.6,12.4,14.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
