"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
744939,"2024-05-01",0,"2024-05-01T19:37:18.896Z","2024-05-01T19:37:23.728Z",TRUE,"pitch","6abdfd72-ec11-46df-ad34-58930876f1c3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1621,1.4742,NA,122.22,196.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Adam Frazier flies out to left fielder Addison Barger.",0,0,0,14,"top",3,"2024-05-01T19:37:06.610Z","2024-05-01T19:38:33.839Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.9,8,2,0.405,6.3644,31.2165,-16.1353,-3.839,8.6713,-0.1369,1.5604,4.2025,-135.5526,-7.232,-1.2129,50.006,5.4015,-7.1045,19.2,3.6,24,2064,222,NA,NA,NA,NA,NA,NA,FALSE,-17.4,14.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",4,"2024-05-01T19:35:00.131Z","2024-05-01T19:35:08.921Z",TRUE,"pitch","f2dfa0dc-2cde-49ea-b8d7-d12c94f1f8fa",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.21,1.54,NA,101.54,172.51,"fly_ball","medium","9",185.36,65.22,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Davis Schneider flies out to right fielder Adam Frazier.",0,0,0,13,"bottom",2,"2024-05-01T19:33:55.980Z","2024-05-01T19:35:08.921Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88,6,2,0.3909,6.1391,32.7955,-17.827,-2.5026,7.2205,0.4057,2.4544,4.2574,-140.3191,-5.3277,-0.8085,50.002,5.5453,-4.9726,12,3.6,24,2360,208,98.7,34,362,NA,NA,NA,TRUE,-17.4,12.1,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",2,"2024-05-01T19:34:41.800Z","2024-05-01T19:34:45.359Z",TRUE,"pitch","c7f48b73-96f2-41ba-a213-8c4f89ff3510",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.21,1.54,NA,138.13,155.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Davis Schneider flies out to right fielder Adam Frazier.",0,0,0,13,"bottom",2,"2024-05-01T19:33:55.980Z","2024-05-01T19:35:08.921Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78.4,1,2,0.4398,6.3004,24.7389,-24.5206,4.0841,4.8671,-0.5542,3.0888,0.9873,-124.5023,-1.1009,-1.4863,50.0001,5.564,6.4172,14.4,7.2,24,2780,84,NA,NA,NA,NA,NA,NA,FALSE,-28.6,8.8,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",1,"2024-05-01T19:34:29.646Z","2024-05-01T19:34:33.154Z",TRUE,"pitch","8598ea25-256f-443b-a088-1df3ce239def",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.21,1.54,NA,132.72,155.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Davis Schneider flies out to right fielder Adam Frazier.",0,0,0,13,"bottom",2,"2024-05-01T19:33:55.980Z","2024-05-01T19:35:08.921Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.7,1,0.56,0.4009,6.6552,30.8336,-16.0009,-2.7429,8.5612,-0.4125,3.0677,2.9576,-136.7451,-3.2474,-1.1529,50.0038,5.3718,-5.1825,15.6,3.6,24,2244,212,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",0,"2024-05-01T19:34:15.681Z","2024-05-01T19:34:19.769Z",TRUE,"pitch","9094cb4c-c181-458f-a9aa-78c45d9131bb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3199,1.6486,NA,68.6,195.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Davis Schneider flies out to right fielder Adam Frazier.",0,0,0,13,"bottom",2,"2024-05-01T19:33:55.980Z","2024-05-01T19:35:08.921Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.9,14,0.94,0.4014,6.364,29.5896,-11.4533,-4.5886,10.9862,1.2697,1.5966,7.1165,-136.3699,-8.1059,-0.7759,50.0016,5.3948,-8.6541,28.8,3.6,24,2399,214,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.4,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",3,"2024-05-01T19:34:52.500Z","2024-05-01T19:35:00.131Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,676914,"/api/v1/people/676914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Davis Schneider flies out to right fielder Adam Frazier.",0,0,0,13,"bottom",2,"2024-05-01T19:33:55.980Z","2024-05-01T19:35:08.921Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",3,"2024-05-01T19:33:50.212Z","2024-05-01T19:33:53.850Z",TRUE,"pitch","9145ef3a-b49e-48cf-a098-45787765020c",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.26,1.53,NA,120.18,145.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,0,0,12,"bottom",2,"2024-05-01T19:32:56.629Z","2024-05-01T19:33:53.850Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86,11,0.92,0.3999,6.0858,29.7943,-13.6451,-4.0198,9.7529,-0.0834,3.4705,3.4978,-136.8776,-3.3718,-0.8546,50.0063,5.6508,-7.6405,25.2,3.6,24,2129,208,NA,NA,NA,NA,NA,NA,TRUE,-13.7,17.2,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",2,"2024-05-01T19:33:38.452Z","2024-05-01T19:33:41.736Z",TRUE,"pitch","5c2ccde4-61b7-42fc-b9c0-2d59e0b286e6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3389,1.7054,NA,60.18,203.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,0,0,12,"bottom",2,"2024-05-01T19:32:56.629Z","2024-05-01T19:33:53.850Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.5,74.7,14,0.51,0.4614,6.0624,29.1006,-41.9616,9.1086,-6.9062,1.4905,1.3087,3.4274,-119.9811,-1.1575,-1.1509,50.0013,5.6294,12.915,18,13.2,24,3405,40,NA,NA,NA,NA,NA,NA,FALSE,-53.5,-12.4,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",1,"2024-05-01T19:33:26.094Z","2024-05-01T19:33:30.302Z",TRUE,"pitch","7e46f9d0-b964-4c39-b601-a5202cb66052",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.37,1.6689,NA,102.99,155.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,0,0,12,"bottom",2,"2024-05-01T19:32:56.629Z","2024-05-01T19:33:53.850Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.4,3,0.91,0.4024,6.8118,30.8539,-21.9672,-8.9832,5.4458,0.3675,3.078,6.6674,-136.2801,-2.2775,-0.9476,50.0043,5.4471,-16.8441,34.8,6,24,2390,214,NA,NA,NA,NA,NA,NA,FALSE,-21.7,9.6,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",0,"2024-05-01T19:33:13.703Z","2024-05-01T19:33:17.633Z",TRUE,"pitch","7db5fdd1-d1b5-4fd1-a4ce-4300507500bf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3999,1.6987,NA,95.68,188.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,0,0,12,"bottom",2,"2024-05-01T19:32:56.629Z","2024-05-01T19:33:53.850Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.9,9,0.88,0.4243,6.2645,23.7431,-26.573,1.7911,3.3083,0.5594,1.8568,3.9661,-128.5175,-3.8938,-1.2294,50.0016,5.4284,3.0299,7.2,6,24,2693,146,NA,NA,NA,NA,NA,NA,FALSE,-29.3,5.4,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",5,"2024-05-01T19:32:47.659Z","2024-05-01T19:32:51.921Z",TRUE,"pitch","4dcafe10-5b46-468f-8399-87ea420085a2",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",3,3,0,NA,NA,3.16,1.41,NA,117.85,172.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,0,0,11,"bottom",2,"2024-05-01T19:31:24.291Z","2024-05-01T19:32:51.921Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.1,5,0.91,0.3992,6.5495,31.4568,-21.7766,-9.2992,5.4602,-0.0222,2.4517,6.1363,-137.3954,-3.7275,-1.0804,50.0049,5.3123,-17.7176,36,6,24,2445,215,NA,NA,NA,NA,NA,NA,TRUE,-21.5,9.2,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",4,"2024-05-01T19:32:34.629Z","2024-05-01T19:32:38.604Z",TRUE,"pitch","c56037e6-0f4b-4234-bc76-ba345bb2d762",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.1569,1.5065,NA,121.07,215.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,0,0,11,"bottom",2,"2024-05-01T19:31:24.291Z","2024-05-01T19:32:51.921Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.6,79.7,13,2,0.4349,5.9644,25.218,-23.5571,-7.1304,5.3623,-0.1069,0.874,4.4254,-125.8809,-6.8616,-0.96,50.0037,5.5385,-11.4598,22.8,7.2,24,1511,214,NA,NA,NA,NA,NA,NA,FALSE,-28.1,8.4,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",3,"2024-05-01T19:32:18.309Z","2024-05-01T19:32:23.253Z",TRUE,"pitch","d4ea900f-4e91-4ca7-a708-640898b1f338",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.16,1.41,NA,139.83,190.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,0,0,11,"bottom",2,"2024-05-01T19:31:24.291Z","2024-05-01T19:32:51.921Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,80.6,7,0.91,0.4285,6.5407,27.1273,-29.1538,-10.548,1.824,-0.5989,1.7872,4.9125,-127.9564,-3.5733,-1.1764,50.0003,5.4933,-17.4367,28.8,8.4,24,1702,236,NA,NA,NA,NA,NA,NA,FALSE,-32.8,2.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",2,"2024-05-01T19:32:05.908Z","2024-05-01T19:32:11.630Z",TRUE,"pitch","72f8a644-6b5d-4e5d-9a16-13bd8ca21144",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.2068,1.5055,NA,120.28,182.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,0,0,11,"bottom",2,"2024-05-01T19:31:24.291Z","2024-05-01T19:32:51.921Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,84.4,5,0.91,0.4082,6.3094,29.7938,-22.8626,-8.9229,5.111,-0.0861,2.0872,5.6366,-134.3182,-4.2274,-1.0553,50.004,5.3123,-16.2629,32.4,6,24,2464,218,NA,NA,NA,NA,NA,NA,FALSE,-23.6,8.5,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",1,"2024-05-01T19:31:53.228Z","2024-05-01T19:31:58.535Z",TRUE,"pitch","ff690f8b-128d-4563-9a31-b0bcb6f8e421",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2078,1.5405,NA,160.86,191.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,0,0,11,"bottom",2,"2024-05-01T19:31:24.291Z","2024-05-01T19:32:51.921Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84,13,0.94,0.4095,6.1062,29.8308,-14.2912,-4.6368,9.8786,-1.1507,1.7334,1.3234,-133.9146,-7.0791,-1.0499,50.0009,5.44,-8.392,27.6,3.6,24,2333,208,NA,NA,NA,NA,NA,NA,FALSE,-15.8,16.6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",0,"2024-05-01T19:31:39.201Z","2024-05-01T19:31:42.610Z",TRUE,"pitch","d45ee743-1a60-4bd6-8fad-7764d8edca75",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9792,1.481,NA,170.83,181.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,0,0,11,"bottom",2,"2024-05-01T19:31:24.291Z","2024-05-01T19:32:51.921Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.1,13,0.62,0.4141,6.7217,28.9113,-16.7819,-2.2367,8.6898,-1.4122,2.115,0.2429,-132.4068,-5.4815,-1.2147,50.0027,5.4447,-3.9615,12,4.8,24,2133,208,NA,NA,NA,NA,NA,NA,FALSE,-18.4,14.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
