"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718179,"2023-05-14",0,"2023-05-14T20:09:19.781Z","2023-05-14T20:09:23.248Z",TRUE,"pitch","8285797c-a99a-463e-813b-3a3c3692e75d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2922,1.5848,NA,101,130.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","James McCann strikes out swinging.",0,4,0,74,"bottom",9,"2023-05-14T20:09:10.967Z","2023-05-14T20:10:56.599Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543510,"James McCann","/api/v1/people/543510","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.7,12,0.92,0.3832,6.7495,32.7011,-11.5806,-5.2454,9.9532,0.4197,4.0024,8.5228,-142.8838,-3.3804,-1.9193,50.0046,5.9277,-10.8559,36,2.4,24,2457,209,NA,NA,NA,NA,NA,NA,FALSE,-10.8,17.5,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",4,"2023-05-14T20:10:27.305Z","2023-05-14T20:10:52.557Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,543510,"/api/v1/people/543510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","James McCann strikes out swinging.",0,4,0,74,"bottom",9,"2023-05-14T20:09:10.967Z","2023-05-14T20:10:56.599Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543510,"James McCann","/api/v1/people/543510","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",4,"2023-05-14T20:08:48.343Z","2023-05-14T20:08:52.985Z",TRUE,"pitch","55c03941-2061-4d5a-9f59-a37ee26d7915",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.59,1.75,NA,103.75,131.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Kyle Stowers strikes out swinging.",0,4,0,73,"bottom",9,"2023-05-14T20:07:24.392Z","2023-05-14T20:08:52.985Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.9,12,0.92,0.3837,7.0108,30.244,-12.083,-5.6022,9.7181,0.3476,3.9568,8.658,-142.308,-3.1123,-1.9952,50.0006,5.8214,-11.5804,37.2,3.6,24,2475,211,NA,NA,NA,NA,NA,NA,TRUE,-11.2,17.2,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,624428,"Adam Frazier","/api/v1/people/624428",NA,NA,NA,NA
718179,"2023-05-14",3,"2023-05-14T20:08:27.963Z","2023-05-14T20:08:30.965Z",TRUE,"pitch","01b7abd3-8967-4121-a5b9-a1f7b4d1c8a0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5978,1.7954,NA,119.25,120.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Kyle Stowers strikes out swinging.",0,4,0,73,"bottom",9,"2023-05-14T20:07:24.392Z","2023-05-14T20:08:52.985Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,88.7,11,0.92,0.3864,6.8465,33.625,-11.4367,-6.0495,10.1983,-0.059,4.3968,7.9279,-141.9638,-2.1082,-2.1067,50.0038,5.8804,-12.3032,40.8,3.6,24,2545,212,NA,NA,NA,NA,NA,NA,FALSE,-10.7,18.2,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",1,"2023-05-14T20:07:42.873Z","2023-05-14T20:07:46.007Z",TRUE,"pitch","59be0807-eb21-4f74-ab0b-5d8cbe56196f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.59,1.75,NA,74.53,151.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Kyle Stowers strikes out swinging.",0,4,0,73,"bottom",9,"2023-05-14T20:07:24.392Z","2023-05-14T20:08:52.985Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.1,12,0.92,0.3859,6.7944,32.874,-10.738,-8.3141,10.5086,1.1143,3.2466,11.2825,-142.0068,-5.2844,-1.8323,50.0029,5.8163,-16.961,50.4,3.6,24,2528,206,NA,NA,NA,NA,NA,NA,FALSE,-10.7,18,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",0,"2023-05-14T20:07:24.392Z","2023-05-14T20:07:27.997Z",TRUE,"pitch","8b15f82f-240f-49b3-985f-a7f7eec20287",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.59,1.75,NA,97.52,157.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Kyle Stowers strikes out swinging.",0,4,0,73,"bottom",9,"2023-05-14T20:07:24.392Z","2023-05-14T20:08:52.985Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.5,6,0.92,0.388,6.7663,33.2915,-10.4352,-7.9902,10.7783,0.5109,3.0053,10.0046,-141.3765,-5.9232,-2.0415,50.0064,5.8026,-16.1215,49.2,3.6,24,2488,211,NA,NA,NA,NA,NA,NA,FALSE,-10.7,18.4,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",2,"2023-05-14T20:08:10.010Z","2023-05-14T20:08:27.963Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,669065,"/api/v1/people/669065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Kyle Stowers strikes out swinging.",0,4,0,73,"bottom",9,"2023-05-14T20:07:24.392Z","2023-05-14T20:08:52.985Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",1,"2023-05-14T20:06:42.573Z","2023-05-14T20:06:51.853Z",TRUE,"pitch","5172cfa3-6d1b-4db8-abc9-736f9c08e503",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.15,1.46,NA,106.54,167.07,"ground_ball","hard","7",98.83,166.83,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Austin Hays singles on a sharp ground ball to left fielder Bryan Reynolds. Adam Frazier to 2nd.",0,4,0,72,"bottom",9,"2023-05-14T20:06:25.298Z","2023-05-14T20:06:51.853Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,669720,"Austin Hays","/api/v1/people/669720","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.6,2,0.9,0.3963,6.765,32.7423,-10.6783,-8.6592,11.1272,0.2745,2.6558,9.0199,-138.5478,-6.9494,-1.908,50.0051,5.9206,-16.7324,50.4,3.6,24,2545,208,103.5,0,55,NA,NA,NA,FALSE,-11.6,18.7,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,624428,"Adam Frazier","/api/v1/people/624428",NA,NA,NA,NA
718179,"2023-05-14",0,"2023-05-14T20:06:25.298Z","2023-05-14T20:06:29.554Z",TRUE,"pitch","dad065f5-4afe-4978-a03c-da6b49b21a33",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1298,1.4428,NA,79.21,184.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Austin Hays singles on a sharp ground ball to left fielder Bryan Reynolds. Adam Frazier to 2nd.",0,4,0,72,"bottom",9,"2023-05-14T20:06:25.298Z","2023-05-14T20:06:51.853Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,669720,"Austin Hays","/api/v1/people/669720","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.3,70.2,14,0.91,0.4958,6.0559,21.7392,-42.0379,4.6902,-7.9986,0.9913,1.9956,5.2281,-110.9018,0.8472,-2.0153,50.0038,6.0295,5.7821,8.4,14.4,24,2348,42,NA,NA,NA,NA,NA,NA,FALSE,-61.3,-13.8,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",1,"2023-05-14T20:05:47.843Z","2023-05-14T20:05:59.673Z",TRUE,"pitch","e569cb5d-5fe5-4a2a-ae20-dfbe79672810",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.13,1.43,NA,153.4,183.62,"fly_ball","medium","8",107.41,105.35,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Adam Frazier singles on a fly ball to center fielder Ji Hwan Bae.",0,4,0,71,"bottom",9,"2023-05-14T20:05:45.583Z","2023-05-14T20:05:59.673Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,624428,"Adam Frazier","/api/v1/people/624428","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.5,70.4,13,0.9,0.4929,6.0123,21.427,-40.2316,3.9252,-6.457,-0.955,2.0428,1.7416,-111.4351,0.6021,-2.2584,50.0024,5.9506,4.8988,7.2,13.2,24,2359,46,68.4,32,226,NA,NA,NA,FALSE,-58.1,-11.2,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,624428,"Adam Frazier","/api/v1/people/624428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",0,"2023-05-14T20:04:24.091Z","2023-05-14T20:05:47.843Z",FALSE,"action",NA,NA,"Pitching Change: David Bednar replaces Colin Holderman.","Pitching Substitution",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670280,"/api/v1/people/670280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"71","atBat","Single","single","Adam Frazier singles on a fly ball to center fielder Ji Hwan Bae.",0,4,0,71,"bottom",9,"2023-05-14T20:05:45.583Z","2023-05-14T20:05:59.673Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,624428,"Adam Frazier","/api/v1/people/624428","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,624428,"Adam Frazier","/api/v1/people/624428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",7,"2023-05-14T20:02:55.115Z","2023-05-14T20:03:02.123Z",TRUE,"pitch","c63a76cb-f1ff-4d6b-92e6-28e1d392643c",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.28,1.61,NA,110.95,194.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Carlos Santana strikes out swinging.",0,4,0,70,"top",9,"2023-05-14T19:58:30.033Z","2023-05-14T20:03:02.123Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.7,8,0.91,0.4041,6.4827,27.2596,-12.8901,-4.5577,10.3451,0.1587,1.6398,8.2995,-135.1369,-7.7763,-2.3492,50.0061,5.445,-8.4993,25.2,3.6,24,2203,214,NA,NA,NA,NA,NA,NA,TRUE,-14.2,17.4,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624428,"Adam Frazier","/api/v1/people/624428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",5,"2023-05-14T20:00:29.154Z","2023-05-14T20:00:35.861Z",TRUE,"pitch","0e3755f0-7006-4aee-b606-f50d61da0d1e",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.317,1.6082,NA,128.05,188.56,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Carlos Santana strikes out swinging.",0,4,0,70,"top",9,"2023-05-14T19:58:30.033Z","2023-05-14T20:03:02.123Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.8,71.4,7,0.9,0.4858,6.2549,22.9457,-38.5333,8.7774,-4.9532,-0.2898,1.8601,2.8197,-113.2674,0.1753,-2.695,50.002,5.6721,11.2707,16.8,13.2,24,2966,66,NA,NA,NA,NA,NA,NA,FALSE,-54.1,-8.5,-16.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624428,"Adam Frazier","/api/v1/people/624428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",4,"2023-05-14T20:00:05.413Z","2023-05-14T20:00:10.368Z",TRUE,"pitch","8fa03d7d-6448-48de-a93f-fdd295eb7e0a",3,"Pitchout",NA,NA,NA,NA,FALSE,"P","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"P","Pitchout",2,1,2,NA,NA,3.28,1.61,NA,262.94,144.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Carlos Santana strikes out swinging.",0,4,0,70,"top",9,"2023-05-14T19:58:30.033Z","2023-05-14T20:03:02.123Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84,11,0.91,0.4099,6.3433,28.1389,-15.4345,-4.2708,9.2536,-3.8286,3.4866,-0.7348,-133.4972,-2.5442,-2.995,50.002,5.56,-7.725,26.4,3.6,24,2148,224,NA,NA,NA,NA,NA,NA,FALSE,-16,16.4,7.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624428,"Adam Frazier","/api/v1/people/624428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",2,"2023-05-14T19:59:22.281Z","2023-05-14T19:59:27.297Z",TRUE,"pitch","f01ab476-deac-4999-986b-20401060788f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5744,1.7252,NA,74.76,164.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Carlos Santana strikes out swinging.",0,4,0,70,"top",9,"2023-05-14T19:58:30.033Z","2023-05-14T20:03:02.123Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.8,12,0.89,0.4074,6.4509,27.7933,-13.313,-6.5992,10.288,1.1081,2.7577,11.5392,-134.2239,-4.6567,-2.3802,50.0006,5.4561,-12.0967,34.8,3.6,24,2313,220,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17.9,9.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624428,"Adam Frazier","/api/v1/people/624428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",0,"2023-05-14T19:58:40.277Z","2023-05-14T19:58:43.390Z",TRUE,"pitch","405c14d9-5249-4c27-9f64-87acd0abcf45",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.2622,1.5927,NA,96.99,196.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Carlos Santana strikes out swinging.",0,4,0,70,"top",9,"2023-05-14T19:58:30.033Z","2023-05-14T20:03:02.123Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.1,71.6,9,0.9,0.4847,6.294,23.5117,-39.4394,6.611,-5.6311,0.525,1.5575,5.0762,-113.6165,-0.3341,-2.6085,50.0051,5.6726,8.5236,13.2,13.2,24,3058,54,NA,NA,NA,NA,NA,NA,FALSE,-55.3,-10,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624428,"Adam Frazier","/api/v1/people/624428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
