"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747128,"2024-05-13",0,"2024-05-13T23:43:08.918Z","2024-05-13T23:43:14.954Z",TRUE,"pitch","c603d6ca-43fa-421d-84c3-27a29a10c9f7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1635,1.5791,NA,158.91,182.21,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"12","atBat","Caught Stealing 2B","caught_stealing_2b","Michael Busch caught stealing 2nd base, catcher Travis d'Arnaud to shortstop Orlando Arcia.",0,0,0,12,"top",2,"2024-05-13T23:42:53.324Z","2024-05-13T23:43:14.954Z",TRUE,FALSE,FALSE,TRUE,17,1,0,3,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.4,13,0.9,0.3955,6.5909,28.9228,-12.2185,-3.4151,10.2552,-1.0995,2.0953,2.8335,-138.164,-7.8123,-1.6914,50.0026,5.7687,-6.6452,24,3.6,24,2060,209,NA,NA,NA,NA,NA,NA,TRUE,-13,17.3,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",0,"2024-05-13T23:42:30.644Z","2024-05-13T23:42:41.541Z",TRUE,"pitch","1466463a-b05f-4c80-85ab-19bce888ecc2",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.13,1.43,NA,132.16,170.65,"line_drive","medium","7",76.86,138.66,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Michael Busch singles on a line drive to left fielder Adam Duvall.",0,0,0,11,"top",2,"2024-05-13T23:42:24.255Z","2024-05-13T23:42:41.541Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,683737,"Michael Busch","/api/v1/people/683737","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.3,69.8,4,0.92,0.4988,6.3211,18.8836,-37.423,3.8836,-4.2996,-0.3977,2.5232,1.5668,-109.6892,0.5816,-1.625,50.0008,6.2356,4.7448,7.2,12,24,2486,43,91.4,9,137,NA,NA,NA,FALSE,-55.3,-7.3,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,683737,"Michael Busch","/api/v1/people/683737",NA,NA,NA,NA,NA,NA
747128,"2024-05-13",2,"2024-05-13T23:41:53.081Z","2024-05-13T23:42:01.733Z",TRUE,"pitch","202eceb6-4aa9-45b5-bb6e-bb5921decebf",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.3,1.57,NA,142.17,153.09,"popup","medium","3",159.17,194.73,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Pop Out","field_out","Nico Hoerner pops out to first baseman Matt Olson in foul territory.",0,0,0,10,"top",2,"2024-05-13T23:41:09.259Z","2024-05-13T23:42:01.733Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.4,1,0.91,0.3901,6.4464,29.8367,-12.472,-3.701,9.8509,-0.6604,3.1736,4.0272,-140.096,-4.8517,-1.6315,50.0028,5.7345,-7.4022,26.4,3.6,24,2007,213,60.2,73,83,NA,NA,NA,TRUE,-12.2,17.2,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",1,"2024-05-13T23:41:36.689Z","2024-05-13T23:41:42.007Z",TRUE,"pitch","45b7ece9-860c-4e6a-8186-1861a95d6173",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.3,1.57,NA,86.85,206.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Pop Out","field_out","Nico Hoerner pops out to first baseman Matt Olson in foul territory.",0,0,0,10,"top",2,"2024-05-13T23:41:09.259Z","2024-05-13T23:42:01.733Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,78.6,14,0.9,0.4433,6.5329,23.15,-30.58,2.2048,1.0278,0.791,1.19,5.2992,-123.2861,-4.533,-1.6676,50.0027,5.6163,3.4126,7.2,8.4,24,2375,105,NA,NA,NA,NA,NA,NA,FALSE,-36.8,1.1,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",0,"2024-05-13T23:41:19.909Z","2024-05-13T23:41:23.856Z",TRUE,"pitch","811c281a-424e-47fa-a0f5-01c57114cf59",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.301,1.5241,NA,99.55,168.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Pop Out","field_out","Nico Hoerner pops out to first baseman Matt Olson in foul territory.",0,0,0,10,"top",2,"2024-05-13T23:41:09.259Z","2024-05-13T23:42:01.733Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,77.8,6,0.91,0.448,6.3628,21.0359,-32.343,3.0767,-0.1122,0.4577,2.596,4.4872,-121.68,-1.1697,-1.8011,50.002,5.8534,4.6714,9.6,8.4,24,2408,93,NA,NA,NA,NA,NA,NA,FALSE,-39,-0.2,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",4,"2024-05-13T23:40:51.230Z","2024-05-13T23:40:55.464Z",TRUE,"pitch","85fb1fb4-f446-47f7-ad15-f4e70069c8f0",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.53,1.63,NA,129.63,195.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Ian Happ strikes out swinging.",0,0,0,9,"top",2,"2024-05-13T23:39:30.119Z","2024-05-13T23:40:55.464Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664023,"Ian Happ","/api/v1/people/664023","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.4,7,0.9,0.3912,6.6191,30.1097,-13.0129,-5.0493,9.6399,-0.3313,1.5855,5.6094,-139.7599,-8.7563,-1.7039,50.0044,5.6045,-10.0374,31.2,3.6,24,2025,208,NA,NA,NA,NA,NA,NA,TRUE,-13.7,16,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",3,"2024-05-13T23:40:27.413Z","2024-05-13T23:40:31.998Z",TRUE,"pitch","a4e791dd-8c38-4e4b-b30e-05821b066ba8",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5485,1.6615,NA,95.4,230.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Ian Happ strikes out swinging.",0,0,0,9,"top",2,"2024-05-13T23:39:30.119Z","2024-05-13T23:40:55.464Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664023,"Ian Happ","/api/v1/people/664023","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,78.2,14,0.89,0.45,6.5289,19.242,-33.5986,2.5849,-0.9471,0.5668,0.3129,4.4627,-120.8289,-5.5653,-1.626,50.0028,5.5328,3.8951,7.2,9.6,24,2484,81,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-2.6,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",2,"2024-05-13T23:40:10.818Z","2024-05-13T23:40:15.108Z",TRUE,"pitch","2aff8621-20e5-423a-aba3-0012e7cf91f0",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.5485,1.689,NA,107.71,172.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Ian Happ strikes out swinging.",0,0,0,9,"top",2,"2024-05-13T23:39:30.119Z","2024-05-13T23:40:55.464Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664023,"Ian Happ","/api/v1/people/664023","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.2,5,0.9,0.3962,6.5488,28.895,-13.6751,-5.4378,9.5416,0.2437,2.445,6.942,-137.9246,-6.497,-1.592,50.0029,5.7425,-10.5425,31.2,3.6,24,2049,204,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.2,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",1,"2024-05-13T23:39:55.414Z","2024-05-13T23:39:59.813Z",TRUE,"pitch","175fbd77-5f1f-4d33-856d-d1da596e4a88",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.576,1.634,NA,143.02,158.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Ian Happ strikes out swinging.",0,0,0,9,"top",2,"2024-05-13T23:39:30.119Z","2024-05-13T23:40:55.464Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664023,"Ian Happ","/api/v1/people/664023","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.1,69.2,1,0.92,0.505,6.2446,16.6689,-38.9874,5.433,-5.7029,-0.6827,2.9731,0.6385,-107.9695,2.0523,-1.6881,50.0029,6.2629,6.4914,9.6,13.2,24,2439,60,NA,NA,NA,NA,NA,NA,FALSE,-58.8,-9.6,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",0,"2024-05-13T23:39:40.648Z","2024-05-13T23:39:44.787Z",TRUE,"pitch","0b8d352a-7869-47e7-b5da-e6bc91ec93df",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5485,1.634,NA,182.71,178.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Ian Happ strikes out swinging.",0,0,0,9,"top",2,"2024-05-13T23:39:30.119Z","2024-05-13T23:40:55.464Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664023,"Ian Happ","/api/v1/people/664023","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,83.6,13,0.73,0.4129,6.4421,27.7068,-15.6468,-5.6978,9.2677,-1.7238,2.2414,1.7388,-132.5416,-6.4362,-1.6471,50.0046,5.8394,-10.1618,30,4.8,24,1999,204,NA,NA,NA,NA,NA,NA,FALSE,-17.3,15.6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",4,"2024-05-13T23:37:29.326Z","2024-05-13T23:37:35.187Z",TRUE,"pitch","cb3a55ec-8d14-4f72-a991-e0c9b52f1f35",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.43,1.57,NA,118.4,195.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Adam Duvall strikes out swinging.",0,0,0,8,"bottom",1,"2024-05-13T23:35:49.464Z","2024-05-13T23:37:35.187Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,594807,"Adam Duvall","/api/v1/people/594807","R","Right",684007,"Shota Imanaga","/api/v1/people/684007","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.4,77.8,8,0.88,0.4455,6.3806,22.9361,-24.1175,7.4014,5.2579,-0.0366,1.6128,-7.5855,-122.6727,-4.2057,2.1255,50.0042,5.3912,11.3474,21.6,7.2,24,1090,128,NA,NA,NA,NA,NA,NA,TRUE,-29.5,8.8,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",2,"2024-05-13T23:36:52.245Z","2024-05-13T23:36:56.295Z",TRUE,"pitch","c78feaf1-af14-49d2-9868-eb5f4022672a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.43,1.57,NA,134.96,144.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Adam Duvall strikes out swinging.",0,0,0,8,"bottom",1,"2024-05-13T23:35:49.464Z","2024-05-13T23:37:35.187Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,594807,"Adam Duvall","/api/v1/people/594807","R","Right",684007,"Shota Imanaga","/api/v1/people/684007","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.8,1,0.89,0.4061,6.2208,28.3811,-15.7624,7.2507,8.9034,-0.4712,3.5003,-9.196,-134.698,-2.3542,2.04,50.0049,5.4961,13.3691,34.8,4.8,24,2455,147,NA,NA,NA,NA,NA,NA,FALSE,-16,15.8,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",1,"2024-05-13T23:36:31.095Z","2024-05-13T23:36:35.600Z",TRUE,"pitch","31c74c22-667f-47c5-8c51-b1649c55b4e9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3835,1.4966,NA,159.18,178.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Adam Duvall strikes out swinging.",0,0,0,8,"bottom",1,"2024-05-13T23:35:49.464Z","2024-05-13T23:37:35.187Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,594807,"Adam Duvall","/api/v1/people/594807","R","Right",684007,"Shota Imanaga","/api/v1/people/684007","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.7,13,0.9,0.407,6.2947,28.8502,-14.6149,6.7715,9.5746,-1.1066,2.2496,-10.6058,-134.4964,-5.6759,2.0059,50.0036,5.4217,12.4207,32.4,3.6,24,2472,146,NA,NA,NA,NA,NA,NA,FALSE,-15.7,16.3,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",0,"2024-05-13T23:36:10.709Z","2024-05-13T23:36:15.200Z",TRUE,"pitch","5d053256-3ff0-4140-a19e-49352046f126",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3835,1.4966,NA,135.04,195.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Adam Duvall strikes out swinging.",0,0,0,8,"bottom",1,"2024-05-13T23:35:49.464Z","2024-05-13T23:37:35.187Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,594807,"Adam Duvall","/api/v1/people/594807","R","Right",684007,"Shota Imanaga","/api/v1/people/684007","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.4,76.5,7,0.9,0.4522,6.5244,23.6252,-25.4959,8.1221,4.4918,-0.4733,1.5951,-9.0771,-121.1265,-3.7326,2.2672,50.0024,5.3851,12.0713,21.6,7.2,24,1201,132,NA,NA,NA,NA,NA,NA,FALSE,-32,7.4,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",3,"2024-05-13T23:37:11.964Z","2024-05-13T23:37:29.326Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,594807,"/api/v1/people/594807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Adam Duvall strikes out swinging.",0,0,0,8,"bottom",1,"2024-05-13T23:35:49.464Z","2024-05-13T23:37:35.187Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,594807,"Adam Duvall","/api/v1/people/594807","R","Right",684007,"Shota Imanaga","/api/v1/people/684007","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",0,"2024-05-13T23:35:22.496Z","2024-05-13T23:35:33.403Z",TRUE,"pitch","21a6aeb9-78b7-4104-ab67-30835af02fe2",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.59,1.72,NA,90.27,165.66,"line_drive","medium","8",133.04,87.02,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Matt Olson singles on a line drive to center fielder Cody Bellinger. Marcell Ozuna to 2nd.",0,0,0,7,"bottom",1,"2024-05-13T23:35:19.643Z","2024-05-13T23:35:33.403Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,621566,"Matt Olson","/api/v1/people/621566","L","Left",684007,"Shota Imanaga","/api/v1/people/684007","L","Left","vs_LHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.7,6,0.89,0.4104,6.191,29.6932,-16.9596,5.8369,8.4424,0.7013,2.7082,-5.9581,-133.6218,-3.8593,2.2052,50.0049,5.3954,10.5214,27.6,4.8,24,2409,144,81.8,16,225,NA,NA,NA,FALSE,-17.9,14.6,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621566,"Matt Olson","/api/v1/people/621566",542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA
