"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718307,"2023-05-05",2,"2023-05-05T23:15:39.500Z","2023-05-05T23:15:42.833Z",TRUE,"pitch","902fd45f-533b-4898-9a35-338891c18deb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3328,1.5611,NA,116.12,146.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Mark Mathias strikes out swinging.",0,1,0,20,"bottom",3,"2023-05-05T23:14:40.732Z","2023-05-05T23:16:17.222Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664029,"Mark Mathias","/api/v1/people/664029","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.1,82.7,2,2,0.4172,6.1944,26.5862,-22.0165,-8.5698,5.8119,0.0231,3.41,5.8496,-131.0854,-1.7588,-1.119,50.004,5.7263,-14.9797,31.2,6,24,1958,213,NA,NA,NA,NA,NA,NA,FALSE,-23.2,10.3,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",1,"2023-05-05T23:15:22.748Z","2023-05-05T23:15:26.243Z",TRUE,"pitch","3dea3e80-6ad2-4fb7-8786-4a19714a1188",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2043,1.5611,NA,154.31,135.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Mark Mathias strikes out swinging.",0,1,0,20,"bottom",3,"2023-05-05T23:14:40.732Z","2023-05-05T23:16:17.222Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664029,"Mark Mathias","/api/v1/people/664029","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.2,82.3,11,0.93,0.4173,6.3533,28.4286,-18.5708,-4.5898,7.8003,-0.9787,3.8163,2.7748,-131.3657,-1.2077,-1.4536,50.0009,5.6656,-8.0023,21.6,4.8,24,1984,217,NA,NA,NA,NA,NA,NA,FALSE,-19.6,14,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",0,"2023-05-05T23:15:07.188Z","2023-05-05T23:15:10.945Z",TRUE,"pitch","367bc247-a771-49d4-b04b-a3bd51c345ec",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3341,1.5622,NA,77.37,167.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Mark Mathias strikes out swinging.",0,1,0,20,"bottom",3,"2023-05-05T23:14:40.732Z","2023-05-05T23:16:17.222Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664029,"Mark Mathias","/api/v1/people/664029","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",76.6,70,12,2,0.4934,6.6888,21.9858,-31.5857,6.9351,0.4674,1.0397,2.6256,3.0798,-111.4673,0.1885,-1.2651,50.0004,5.8293,8.6332,15.6,10.8,24,2153,71,NA,NA,NA,NA,NA,NA,FALSE,-45.7,1.2,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",4,"2023-05-05T23:12:50.478Z","2023-05-05T23:13:01.460Z",TRUE,"pitch","19ebdc7b-7f82-4456-9e36-1ca7afe7dcda",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.66,1.69,NA,75.93,157.43,"fly_ball","medium","9",161.35,120.13,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Vladimir Guerrero Jr. flies out to right fielder Miguel Andujar.",0,1,0,19,"top",3,"2023-05-05T23:11:41.659Z","2023-05-05T23:13:01.460Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",63.1,57.6,12,0.94,0.6001,5.0888,14.4321,-30.8883,-11.997,1.53,1.0774,3.0131,0.5785,-91.5346,5.8497,2.3131,50.004,4.5241,-10.1064,18,15.6,24,2117,271,83,55,211,NA,NA,NA,TRUE,-64.3,5.3,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",3,"2023-05-05T23:12:34.751Z","2023-05-05T23:12:38.152Z",TRUE,"pitch","ab867305-4a65-40a5-80e6-43d5b3a228f6",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.6101,1.6911,NA,123.36,145.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Vladimir Guerrero Jr. flies out to right fielder Miguel Andujar.",0,1,0,19,"top",3,"2023-05-05T23:11:41.659Z","2023-05-05T23:13:01.460Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.2,79.6,2,0.89,0.4317,6.4439,26.5211,-15.8046,4.6251,10.0478,-0.1667,3.4395,-4.7273,-126.9786,-3.0134,1.1201,50.006,5.9025,7.5381,21.6,4.8,24,2101,148,NA,NA,NA,NA,NA,NA,FALSE,-18.2,17.8,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",2,"2023-05-05T23:12:22.920Z","2023-05-05T23:12:26.575Z",TRUE,"pitch","3b60dbd3-aa40-4d48-86e1-64af89dcfce5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.6872,1.6911,NA,73.38,168.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Vladimir Guerrero Jr. flies out to right fielder Miguel Andujar.",0,1,0,19,"top",3,"2023-05-05T23:11:41.659Z","2023-05-05T23:13:01.460Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.9,80.3,14,0.9,0.4285,6.6956,27.0652,-14.62,5.568,10.6149,1.1443,2.6021,-2.4731,-127.9618,-4.9572,1.4013,50.0062,5.7149,9.2105,28.8,4.8,24,2124,145,NA,NA,NA,NA,NA,NA,FALSE,-17.2,18.2,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",1,"2023-05-05T23:12:07.123Z","2023-05-05T23:12:10.123Z",TRUE,"pitch","47c23074-0d08-4eb7-80e5-84cb87d76a93",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.66,1.69,NA,98.1,138.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Vladimir Guerrero Jr. flies out to right fielder Miguel Andujar.",0,1,0,19,"top",3,"2023-05-05T23:11:41.659Z","2023-05-05T23:13:01.460Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",71.5,65.1,3,0.84,0.5303,6.2766,19.8935,-40.8518,-8.7706,-8.0584,0.4959,3.7071,0.2004,-103.891,5.1274,1.5341,50.0041,6.1091,-9.4409,13.2,15.6,24,2555,314,NA,NA,NA,NA,NA,NA,FALSE,-66.7,-12.5,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",0,"2023-05-05T23:11:56.641Z","2023-05-05T23:11:59.641Z",TRUE,"pitch","ed2b6d4b-470f-43aa-94df-cb951d2c58e7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6101,1.6911,NA,86.01,112.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Vladimir Guerrero Jr. flies out to right fielder Miguel Andujar.",0,1,0,19,"top",3,"2023-05-05T23:11:41.659Z","2023-05-05T23:13:01.460Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",81.8,75.6,12,0.9,0.4576,6.0796,20.5022,-28.8555,-1.9912,2.2821,0.8129,4.6649,-1.3324,-119.176,3.0698,1.6358,50.003,5.9484,-2.896,6,8.4,24,2148,190,NA,NA,NA,NA,NA,NA,FALSE,-35.4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",2,"2023-05-05T23:11:23.848Z","2023-05-05T23:11:30.854Z",TRUE,"pitch","8c12373f-db54-444f-8d19-223184ad79f2",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.66,1.7,NA,137.47,173.16,"ground_ball","medium","3",152.72,166.4,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Bo Bichette grounds out to first baseman Carlos Santana.",0,1,0,18,"top",3,"2023-05-05T23:10:34.586Z","2023-05-05T23:11:30.854Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.8,79.9,4,0.9,0.4301,6.4899,27.8734,-14.1866,4.0163,10.9682,-0.537,2.4304,-5.432,-127.6601,-5.5147,1.103,50.0013,5.7473,6.5859,19.2,3.6,24,2233,156,96.2,-22,5,NA,NA,NA,TRUE,-17,18.7,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",1,"2023-05-05T23:11:05.403Z","2023-05-05T23:11:09.308Z",TRUE,"pitch","920f92dd-7376-4a72-bbca-275b0832ce70",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.66,1.7,NA,123.12,161.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Bo Bichette grounds out to first baseman Carlos Santana.",0,1,0,18,"top",3,"2023-05-05T23:10:34.586Z","2023-05-05T23:11:30.854Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",62.7,57,5,0.94,0.6054,5.2547,15.0733,-30.4647,-10.6925,2.0667,-0.1605,2.8517,-1.8655,-90.9648,5.9734,2.2702,50.0022,4.2844,-8.8349,16.8,15.6,24,2331,267,NA,NA,NA,NA,NA,NA,FALSE,-64.3,6.5,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",0,"2023-05-05T23:10:50.657Z","2023-05-05T23:10:53.718Z",TRUE,"pitch","90e9324e-2841-452c-a903-0a25d2dcd1dd",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.8171,1.8051,NA,144.32,196.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Bo Bichette grounds out to first baseman Carlos Santana.",0,1,0,18,"top",3,"2023-05-05T23:10:34.586Z","2023-05-05T23:11:30.854Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.2,66.1,13,0.84,0.5251,6.5628,21.0184,-40.2433,-8.3838,-7.355,-0.7167,1.5532,-2.1932,-105.0919,0.8937,1.4347,50.0029,5.8697,-9.1964,13.2,15.6,24,2516,317,NA,NA,NA,NA,NA,NA,FALSE,-65.8,-12.5,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",0,"2023-05-05T23:10:19.399Z","2023-05-05T23:10:25.931Z",TRUE,"pitch","26402c55-6b6d-4254-938b-d2d69993874a",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.51,1.61,NA,101.58,150.55,"line_drive","hard","7",74.83,73.65,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Lineout","field_out","George Springer lines out sharply to left fielder Bryan Reynolds.",0,1,0,17,"top",3,"2023-05-05T23:09:55.730Z","2023-05-05T23:10:25.931Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,543807,"George Springer","/api/v1/people/543807","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.5,79.7,3,0.9,0.431,5.99,27.4175,-14.7163,3.0919,10.6878,0.4045,3.2679,-3.1744,-127.3443,-3.785,1.2686,50.0056,5.946,5.0525,15.6,3.6,24,2214,154,110.6,16,336,NA,NA,NA,TRUE,-17.2,18.7,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",2,"2023-05-05T23:07:39.417Z","2023-05-05T23:07:49.435Z",TRUE,"pitch","12c05bca-e081-4a11-93ec-a45d86d724b9",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.28,1.56,NA,80.72,250.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Runner Out","other_out","Rodolfo Castro out at home, catcher Danny Jansen to pitcher Chris Bassitt.",0,1,0,16,"bottom",2,"2023-05-05T23:06:23.995Z","2023-05-05T23:07:49.435Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664029,"Mark Mathias","/api/v1/people/664029","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",71.8,65.5,14,2,0.5319,6.6098,23.143,-41.7661,5.998,-9.0011,0.9517,-0.4443,2.4016,-104.3615,-2.7409,-1.0058,50.0045,5.9694,6.3901,9.6,16.8,24,2228,29,NA,NA,NA,NA,NA,NA,TRUE,-71.3,-16.7,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",1,"2023-05-05T23:07:04.137Z","2023-05-05T23:07:07.743Z",TRUE,"pitch","3604d63a-7497-438b-b92a-2dcea64ab96b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2043,1.5611,NA,117.03,156.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Runner Out","other_out","Rodolfo Castro out at home, catcher Danny Jansen to pitcher Chris Bassitt.",0,1,0,16,"bottom",2,"2023-05-05T23:06:23.995Z","2023-05-05T23:07:49.435Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664029,"Mark Mathias","/api/v1/people/664029","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.8,81.8,2,2,0.42,6.4139,28.7588,-20.5731,-8.8043,6.7436,-7e-04,3.0504,6.3412,-130.6557,-2.7286,-1.3212,50.0036,5.6626,-15.1498,33.6,6,24,2058,217,NA,NA,NA,NA,NA,NA,FALSE,-22.3,11.8,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",0,"2023-05-05T23:06:45.039Z","2023-05-05T23:06:48.790Z",TRUE,"pitch","a78bd5c2-b471-4860-b977-d6908f7a3186",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1529,1.5611,NA,99.36,171.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Runner Out","other_out","Rodolfo Castro out at home, catcher Danny Jansen to pitcher Chris Bassitt.",0,1,0,16,"bottom",2,"2023-05-05T23:06:23.995Z","2023-05-05T23:07:49.435Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664029,"Mark Mathias","/api/v1/people/664029","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",71.2,65.2,6,2,0.5305,6.1848,18.9529,-32.1536,9.4081,0.0213,0.4628,2.5016,2.1309,-103.647,1.9447,-1.8033,50.0035,5.4192,10.1331,18,13.2,24,2117,67,NA,NA,NA,NA,NA,NA,FALSE,-53.3,1.1,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",1,"2023-05-05T23:05:51.387Z","2023-05-05T23:06:03.907Z",TRUE,"pitch","b9723443-2216-4fa9-a09f-979ab4318e9f",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.25,1.58,NA,111.1,148.52,"line_drive","medium","7",77.74,109.8,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Tucupita Marcano singles on a line drive to left fielder Whit Merrifield. Rodolfo Castro to 3rd.",0,1,0,15,"bottom",2,"2023-05-05T23:04:58.214Z","2023-05-05T23:06:03.907Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,672779,"Tucupita Marcano","/api/v1/people/672779","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.1,79,2,2,0.4367,6.2036,25.0479,-23.8215,1.204,5.2387,0.1548,3.3428,3.8181,-125.3704,-0.6565,-1.5435,50.002,5.5503,1.9177,6,6,24,2103,190,83.7,22,254,NA,NA,NA,FALSE,-27.2,9.6,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,672779,"Tucupita Marcano","/api/v1/people/672779",666801,"Rodolfo Castro","/api/v1/people/666801"
