"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718604,"2023-04-12",0,"2023-04-12T17:58:36.093Z","2023-04-12T17:58:45.655Z",TRUE,"pitch","ef7d49a2-1c31-4103-b286-cf64d1efba97",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1577,1.5283,NA,107.48,182.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Home Run","home_run","Amed Rosario homers (1) on a fly ball to right center field.",1,0,3,20,"bottom",3,"2023-04-12T17:58:16.105Z","2023-04-12T17:59:28.091Z",TRUE,TRUE,FALSE,FALSE,75,1,1,0,642708,"Amed Rosario","/api/v1/people/642708","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.6,79.9,5,0.91,0.4363,6.252,21.4104,-29.229,3.7146,1.8394,0.2496,2.0808,3.8561,-124.8012,-2.3547,-1.7893,50.0039,5.4066,5.9517,12,7.2,24,2954,92,NA,NA,NA,NA,NA,NA,FALSE,-33.6,3.1,-7.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",3,"2023-04-12T17:56:24.109Z","2023-04-12T17:56:31.606Z",TRUE,"pitch","c3d1a492-87e4-48f4-abec-612c7c641ff1",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.1,1.49,NA,100.61,222.22,"line_drive","medium","8",150.58,98.57,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Lineout","field_out","Anthony Volpe lines out to center fielder Myles Straw.",0,0,2,19,"top",3,"2023-04-12T17:55:15.400Z","2023-04-12T17:56:31.606Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",685410,"Peyton Battenfield","/api/v1/people/685410","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,83.1,14,2,0.4257,6.3216,17.756,-27.543,-1.0591,2.7408,0.4299,0.6133,5.9648,-127.0398,-9.3642,-1.7774,50.0021,6.4252,-1.7896,2.4,7.2,24,2483,183,75.5,29,260,NA,NA,NA,TRUE,-31.3,3.7,1.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",2,"2023-04-12T17:56:10.443Z","2023-04-12T17:56:14.252Z",TRUE,"pitch","52e5d8e4-6dd3-439c-b44e-5b418f8ef2b6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.0826,1.5283,NA,124.74,142.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Lineout","field_out","Anthony Volpe lines out to center fielder Myles Straw.",0,0,2,19,"top",3,"2023-04-12T17:55:15.400Z","2023-04-12T17:56:31.606Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",685410,"Peyton Battenfield","/api/v1/people/685410","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,85.7,11,2,0.4049,6.2483,24.3385,-11.2823,-4.3106,11.2293,-0.2031,3.559,5.2313,-134.3726,-5.9906,-1.5993,50.004,6.5912,-8.0214,30,3.6,24,2444,200,NA,NA,NA,NA,NA,NA,FALSE,-12.1,19.6,7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",1,"2023-04-12T17:55:55.902Z","2023-04-12T17:55:59.434Z",TRUE,"pitch","9a6bc62c-7003-4f24-830e-de9cfb18a39b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.1,1.49,NA,99.72,204.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Lineout","field_out","Anthony Volpe lines out to center fielder Myles Straw.",0,0,2,19,"top",3,"2023-04-12T17:55:15.400Z","2023-04-12T17:56:31.606Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",685410,"Peyton Battenfield","/api/v1/people/685410","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,82.3,14,2,0.4263,6.1964,21.3102,-29.2897,0.5357,1.7164,0.4533,1.2577,5.3783,-127.5329,-7.3523,-1.7353,50.0044,6.4267,0.8987,3.6,7.2,24,2400,186,NA,NA,NA,NA,NA,NA,FALSE,-33.1,1.9,-1.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",0,"2023-04-12T17:55:43.907Z","2023-04-12T17:55:47.733Z",TRUE,"pitch","ed5815b7-b1b0-4eee-ac0f-42069f7e157c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0576,1.5032,NA,112.23,176.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Lineout","field_out","Anthony Volpe lines out to center fielder Myles Straw.",0,0,2,19,"top",3,"2023-04-12T17:55:15.400Z","2023-04-12T17:56:31.606Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",685410,"Peyton Battenfield","/api/v1/people/685410","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.1,74.7,5,2,0.4678,6.1627,19.9318,-36.1649,-0.6969,-2.8673,0.1252,2.3086,3.843,-116.6604,-2.3475,-1.446,50.0027,6.7051,-0.9703,1.2,10.8,24,2428,17,NA,NA,NA,NA,NA,NA,FALSE,-47.8,-5.5,0.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",2,"2023-04-12T17:55:02.470Z","2023-04-12T17:55:10.617Z",TRUE,"pitch","324fb06f-c5f4-4232-825d-09003c3201a6",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.55,1.68,NA,127,198.4,"ground_ball","medium","3",155.26,163.35,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Aaron Hicks grounds out, first baseman Josh Bell to pitcher Peyton Battenfield.",0,0,2,18,"top",3,"2023-04-12T17:54:17.964Z","2023-04-12T17:55:10.617Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",685410,"Peyton Battenfield","/api/v1/people/685410","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,82.7,13,2,0.4226,6.3488,22.257,-21.9232,-1.5436,5.9993,-0.2625,1.4956,5.137,-128.7259,-8.3476,-2.0679,50.0025,6.4291,-2.6377,4.8,6,24,2350,192,73.4,-13,9,NA,NA,NA,TRUE,-25,9.6,1.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",1,"2023-04-12T17:54:47.115Z","2023-04-12T17:54:51.861Z",TRUE,"pitch","601cf061-79ac-4717-b7d3-6ded6f1ae6fb",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.55,1.68,NA,144.54,176.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Aaron Hicks grounds out, first baseman Josh Bell to pitcher Peyton Battenfield.",0,0,2,18,"top",3,"2023-04-12T17:54:17.964Z","2023-04-12T17:55:10.617Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",685410,"Peyton Battenfield","/api/v1/people/685410","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,82.8,4,2,0.4213,6.1484,22.0789,-22.3261,-0.0544,5.7271,-0.7224,2.293,3.2952,-129.0806,-6.5185,-1.9983,50.0041,6.5235,-0.0943,1.2,6,24,2432,171,NA,NA,NA,NA,NA,NA,FALSE,-24.8,9.5,-0.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",0,"2023-04-12T17:54:35.546Z","2023-04-12T17:54:39.160Z",TRUE,"pitch","79a92004-1ef1-45bc-9c58-1728f3661b3c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6323,1.7546,NA,114.08,209.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Aaron Hicks grounds out, first baseman Josh Bell to pitcher Peyton Battenfield.",0,0,2,18,"top",3,"2023-04-12T17:54:17.964Z","2023-04-12T17:55:10.617Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",685410,"Peyton Battenfield","/api/v1/people/685410","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,86.5,14,2,0.4057,6.3203,20.5716,-12.7163,-4.6456,10.4693,0.0765,1.0776,6.0265,-133.4769,-11.955,-1.5758,50.006,6.4522,-8.6378,27.6,3.6,24,2408,187,NA,NA,NA,NA,NA,NA,FALSE,-14.4,17.4,7.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",4,"2023-04-12T17:54:11.132Z","2023-04-12T17:54:15.503Z",TRUE,"pitch","fca9d471-fbdb-42d3-8e8d-f6ce4de0de1f",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.44,1.63,NA,101.95,185.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,2,17,"top",3,"2023-04-12T17:52:48.761Z","2023-04-12T17:54:15.503Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",685410,"Peyton Battenfield","/api/v1/people/685410","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.1,83.2,9,2,0.4223,6.1021,19.8955,-29.3098,0.8225,1.6674,0.3949,1.99,5.3794,-128.3956,-6.0281,-1.8114,50.0017,6.5735,1.4083,3.6,7.2,24,2404,96,NA,NA,NA,NA,NA,NA,TRUE,-32.3,2.2,-2.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",3,"2023-04-12T17:53:48.948Z","2023-04-12T17:53:53.120Z",TRUE,"pitch","e046ee25-1548-4809-96f6-de2dc3ee8df9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.44,1.63,NA,111.76,188.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,2,17,"top",3,"2023-04-12T17:52:48.761Z","2023-04-12T17:54:15.503Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",685410,"Peyton Battenfield","/api/v1/people/685410","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.8,77,8,2,0.4564,6.2769,19.0112,-38.2489,0.6481,-4.1459,0.1374,1.8798,4.0374,-119.1862,-3.3125,-1.6502,50.005,6.6802,0.9483,2.4,10.8,24,2607,23,NA,NA,NA,NA,NA,NA,FALSE,-48.2,-8,-1.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",1,"2023-04-12T17:53:22.379Z","2023-04-12T17:53:26.037Z",TRUE,"pitch","d38eb699-efe7-4f23-ab4b-b406e8780888",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.44,1.63,NA,87.45,179.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,2,17,"top",3,"2023-04-12T17:52:48.761Z","2023-04-12T17:54:15.503Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",685410,"Peyton Battenfield","/api/v1/people/685410","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,81.6,6,2,0.4283,6.1019,21.6244,-23.9291,0.1774,4.9537,0.7751,2.2105,6.6559,-127.0267,-5.8637,-1.8824,50.0006,6.4057,0.2943,3.6,6,24,2445,198,NA,NA,NA,NA,NA,NA,FALSE,-27.4,8,-1.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",0,"2023-04-12T17:53:10.542Z","2023-04-12T17:53:14.373Z",TRUE,"pitch","1892ce81-1d8d-4af3-95a9-5ce7fa131cc3",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.44,1.63,NA,95.64,172.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,2,17,"top",3,"2023-04-12T17:52:48.761Z","2023-04-12T17:54:15.503Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",685410,"Peyton Battenfield","/api/v1/people/685410","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,81.6,6,2,0.4272,6.0998,22.4172,-22.552,-0.4957,5.7615,0.5604,2.4646,6.3137,-127.4584,-5.9783,-1.8684,50.0041,6.5838,-0.8283,0,6,24,2401,190,NA,NA,NA,NA,NA,NA,FALSE,-25.7,9.5,-0.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",2,"2023-04-12T17:53:35.137Z","2023-04-12T17:53:48.948Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,543309,"/api/v1/people/543309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,2,17,"top",3,"2023-04-12T17:52:48.761Z","2023-04-12T17:54:15.503Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",685410,"Peyton Battenfield","/api/v1/people/685410","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",5,"2023-04-12T17:50:51.774Z","2023-04-12T17:50:58.633Z",TRUE,"pitch","19c0795f-0874-4dc5-8b69-008b95516615",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.2924,1.5524,NA,122.17,159.51,"line_drive","medium","8",116.41,64.83,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Lineout","field_out","Steven Kwan lines out to center fielder Aaron Hicks.",0,0,2,16,"bottom",2,"2023-04-12T17:49:11.152Z","2023-04-12T17:50:58.633Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,680757,"Steven Kwan","/api/v1/people/680757","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84,77.7,2,0.76,0.4466,5.8248,22.9735,-35.8045,7.0799,-2.3792,-0.1357,2.936,0.3037,-122.3925,0.3458,-1.1817,50.0029,5.846,10.7976,16.8,9.6,24,3078,50,97.5,23,335,NA,NA,NA,TRUE,-42.5,-4,-13,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",4,"2023-04-12T17:50:31.685Z","2023-04-12T17:50:37.848Z",TRUE,"pitch","f77d0f86-db1e-4b20-85ec-b138deee0af4",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.29,1.55,NA,100.83,164.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Lineout","field_out","Steven Kwan lines out to center fielder Aaron Hicks.",0,0,2,16,"bottom",2,"2023-04-12T17:49:11.152Z","2023-04-12T17:50:58.633Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,680757,"Steven Kwan","/api/v1/people/680757","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93,87.3,3,0.9,0.3999,6.0695,22.4742,-26.4989,0.1161,2.9662,0.4241,2.756,4.8096,-135.643,-2.671,-1.3681,50.001,5.5518,0.2206,2.4,6,24,2708,197,NA,NA,NA,NA,NA,NA,FALSE,-25.7,5.2,-1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",3,"2023-04-12T17:50:12.323Z","2023-04-12T17:50:16.468Z",TRUE,"pitch","e1a8fa52-6925-4476-85cf-183992901ecd",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.2577,1.5535,NA,56.72,179.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Lineout","field_out","Steven Kwan lines out to center fielder Aaron Hicks.",0,0,2,16,"bottom",2,"2023-04-12T17:49:11.152Z","2023-04-12T17:50:58.633Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,680757,"Steven Kwan","/api/v1/people/680757","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.7,85.4,14,0.85,0.4102,6.1456,20.7381,-27.4684,0.14,2.5866,1.5814,2.2043,7.1609,-132.127,-3.3649,-1.1507,50.0015,5.4522,0.2528,2.4,6,24,2797,194,NA,NA,NA,NA,NA,NA,FALSE,-28.2,4.3,-1.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
