"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716935,"2023-08-19",2,"2023-08-19T23:06:02.269Z","2023-08-19T23:06:06.107Z",TRUE,"pitch","b0994fe0-59d9-4695-9a59-8e9537de313d",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.2758,1.5916,NA,99.5,176.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,0,0,13,"bottom",2,"2023-08-19T23:05:27.942Z","2023-08-19T23:06:37.380Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.8,83,6,2,0.4152,6.3842,28.2347,-20.1891,-9.2358,6.798,0.4591,2.3133,7.5994,-131.9623,-4.9692,-1.2589,50.0017,5.7093,-16.2785,34.8,6,24,2036,216,NA,NA,NA,NA,NA,NA,FALSE,-21.8,11.4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",1,"2023-08-19T23:05:46.940Z","2023-08-19T23:05:50.705Z",TRUE,"pitch","abaffa40-9543-454c-ae01-f2c459c895b4",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3019,1.5916,NA,102.13,160.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,0,0,13,"bottom",2,"2023-08-19T23:05:27.942Z","2023-08-19T23:06:37.380Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.3,82.3,3,2,0.418,6.4354,28.6289,-22.312,-10.0647,5.6753,0.39,2.8939,8.8076,-131.1975,-2.4642,-1.7084,50.0013,5.5141,-17.4854,34.8,6,24,2064,222,NA,NA,NA,NA,NA,NA,FALSE,-23.8,10,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",0,"2023-08-19T23:05:28.374Z","2023-08-19T23:05:32.395Z",TRUE,"pitch","d6db7fd6-5476-455e-a55c-bae44f3ef1e9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3019,1.6181,NA,136.75,138.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,0,0,13,"bottom",2,"2023-08-19T23:05:27.942Z","2023-08-19T23:06:37.380Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,82.2,11,2,0.4171,6.2828,29.4393,-22.0065,-10.0578,5.8296,-0.518,3.713,5.9139,-131.5988,-1.1487,-1.4945,50.0007,5.7942,-17.5366,36,6,24,2080,221,NA,NA,NA,NA,NA,NA,FALSE,-23,10.6,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",5,"2023-08-19T23:03:10.896Z","2023-08-19T23:03:16.084Z",TRUE,"pitch","e512fd16-e35e-48c1-825d-d2c624dcc2b4",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.3,1.55,NA,127.22,175.7,"line_drive","medium","3",151.16,153.87,NA,NA,TRUE,NA,NA,NA,NA,NA,"12","atBat","Lineout","field_out","Whit Merrifield lines out to first baseman Joey Votto.",0,0,0,12,"top",2,"2023-08-19T23:01:22.041Z","2023-08-19T23:03:16.084Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.3,84.3,5,0.89,0.4111,6.1033,26.8188,-19.7448,-1.0259,6.9004,-0.2681,2.3363,-2.9227,-132.9244,-6.6466,0.9762,50.0007,6.2887,-1.8466,6,4.8,24,2309,166,61.3,19,135,NA,NA,NA,TRUE,-21.2,11.4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",4,"2023-08-19T23:02:48.837Z","2023-08-19T23:02:53.205Z",TRUE,"pitch","692a82f1-f537-4aaf-b584-5c010e0ce1fa",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.0927,1.4455,NA,75.18,139.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Lineout","field_out","Whit Merrifield lines out to first baseman Joey Votto.",0,0,0,12,"top",2,"2023-08-19T23:01:22.041Z","2023-08-19T23:03:16.084Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,78.6,12,0.86,0.4392,5.9615,24.3216,-25.371,8.5144,4.3156,1.0972,3.6933,-2.5287,-124.5658,-1.5624,1.0175,50.0035,6.4203,13.4201,26.4,7.2,24,1863,111,NA,NA,NA,NA,NA,NA,FALSE,-29.5,7.7,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",3,"2023-08-19T23:02:30.011Z","2023-08-19T23:02:34.325Z",TRUE,"pitch","23c6cf80-8602-4561-8aa0-37caff46bd0c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1712,1.4721,NA,66.48,104.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Lineout","field_out","Whit Merrifield lines out to first baseman Joey Votto.",0,0,0,12,"top",2,"2023-08-19T23:01:22.041Z","2023-08-19T23:03:16.084Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.1,12,0.89,0.3982,5.8972,32.3699,-17.4551,6.6482,7.6943,1.3254,4.9675,-0.8148,-137.8581,-1.4364,0.7627,50.0033,6.6807,12.7195,34.8,4.8,24,2151,143,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.8,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",2,"2023-08-19T23:02:04.206Z","2023-08-19T23:02:08.335Z",TRUE,"pitch","1cc0b46c-b414-43b4-9c4e-74a33d6c83e2",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.1973,1.4986,NA,103.1,186.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Lineout","field_out","Whit Merrifield lines out to first baseman Joey Votto.",0,0,0,12,"top",2,"2023-08-19T23:01:22.041Z","2023-08-19T23:03:16.084Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.4,9,0.76,0.4085,6.0549,29.9287,-13.0932,4.6514,10.4912,0.3647,1.9227,-2.6421,-134.2371,-9.4682,0.759,50.0063,6.4352,8.4634,27.6,3.6,24,2061,148,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",1,"2023-08-19T23:01:43.628Z","2023-08-19T23:01:47.080Z",TRUE,"pitch","3416827e-6076-4f6f-8155-af57b18c78f8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.3,1.55,NA,108.13,192.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Lineout","field_out","Whit Merrifield lines out to first baseman Joey Votto.",0,0,0,12,"top",2,"2023-08-19T23:01:22.041Z","2023-08-19T23:03:16.084Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,78,8,0.91,0.4417,6.0834,27.8976,-27.3199,11.9304,3.1242,0.2327,1.7102,-5.5325,-124.6014,-5.49,0.9467,50.0016,6.2342,18.5282,31.2,8.4,24,2045,116,NA,NA,NA,NA,NA,NA,FALSE,-33.2,4.4,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",0,"2023-08-19T23:01:26.286Z","2023-08-19T23:01:30.949Z",TRUE,"pitch","4ea066df-6216-41c7-a61a-5a8e9aab6572",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1973,1.4986,NA,156.87,167.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Lineout","field_out","Whit Merrifield lines out to first baseman Joey Votto.",0,0,0,12,"top",2,"2023-08-19T23:01:22.041Z","2023-08-19T23:03:16.084Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.9,11,0.9,0.4006,6.1913,31.6254,-15.1799,8.328,8.9886,-1.046,2.6583,-7.4679,-136.9701,-7.2466,0.6403,50.0034,6.3859,15.7476,39.6,4.8,24,2218,144,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.8,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",0,"2023-08-19T23:00:47.262Z","2023-08-19T23:00:55.808Z",TRUE,"pitch","0306eb94-f60c-4d3f-97dd-f5838a7f89f9",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.23,1.45,NA,134.05,184.79,"bunt_grounder","soft","5",116.18,192.92,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Daulton Varsho singles on a soft bunt ground ball to third baseman Spencer Steer. Alejandro Kirk to 3rd. Santiago Espinal to 2nd.",0,0,0,11,"top",2,"2023-08-19T23:00:45.799Z","2023-08-19T23:00:55.808Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.4,82.3,7,0.89,0.421,5.8618,27.1178,-24.3763,-1.6226,4.5479,-0.4473,1.9996,-3.609,-130.06,-6.4739,1.1688,50.0038,6.3682,-2.7803,7.2,6,24,2389,175,29.4,-35,4,NA,NA,NA,FALSE,-27.2,7.1,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,662139,"Daulton Varsho","/api/v1/people/662139",669289,"Santiago Espinal","/api/v1/people/669289",672386,"Alejandro Kirk","/api/v1/people/672386"
716935,"2023-08-19",3,"2023-08-19T23:00:11.270Z","2023-08-19T23:00:22.493Z",TRUE,"pitch","b019aec7-fa25-4dd2-a695-898558bde8f1",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.41,1.62,NA,128.29,191.13,"ground_ball","medium","9",174.49,131.54,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Santiago Espinal singles on a ground ball to right fielder Will Benson. Alejandro Kirk to 2nd.",0,0,0,10,"top",2,"2023-08-19T22:59:14.082Z","2023-08-19T23:00:22.493Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91,83.9,7,0.9,0.4131,6.0885,27.7018,-26.3198,0.2468,3.283,-0.2962,1.7649,-3.3353,-132.4767,-6.9734,0.9457,50.0005,6.349,0.4402,0,6,24,2421,171,80.3,1,43,NA,NA,NA,FALSE,-28.3,4.7,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA
716935,"2023-08-19",2,"2023-08-19T22:59:47.147Z","2023-08-19T22:59:51.012Z",TRUE,"pitch","194abb18-bdd4-4d72-a5d1-726bd861217d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.41,1.62,NA,144.33,152.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Santiago Espinal singles on a ground ball to right fielder Will Benson. Alejandro Kirk to 2nd.",0,0,0,10,"top",2,"2023-08-19T22:59:14.082Z","2023-08-19T23:00:22.493Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,83.4,1,0.89,0.4099,6.055,33.0771,-10.1184,5.4196,12.2372,-0.7169,3.1899,-5.3459,-134.3854,-6.783,0.6081,50.0055,6.4902,9.7703,36,3.6,24,2247,145,NA,NA,NA,NA,NA,NA,FALSE,-11.8,20.6,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",1,"2023-08-19T22:59:31.547Z","2023-08-19T22:59:35.397Z",TRUE,"pitch","e82f9ba3-3ffd-41b5-8066-a9424dd1482f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4119,1.5951,NA,107.96,156.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Santiago Espinal singles on a ground ball to right fielder Will Benson. Alejandro Kirk to 2nd.",0,0,0,10,"top",2,"2023-08-19T22:59:14.082Z","2023-08-19T23:00:22.493Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,81.7,2,0.83,0.4206,6.0078,29.6241,-21.18,0.3866,6.417,0.2372,3.0506,-2.4505,-130.6331,-4.5673,1.1405,50.0053,6.4308,0.6626,0,4.8,24,2447,172,NA,NA,NA,NA,NA,NA,FALSE,-23.4,10.7,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",0,"2023-08-19T22:59:14.289Z","2023-08-19T22:59:18.646Z",TRUE,"pitch","7ad2cbe3-e903-4e9e-8ada-da5671360c15",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3597,1.6216,NA,89.38,144.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Santiago Espinal singles on a ground ball to right fielder Will Benson. Alejandro Kirk to 2nd.",0,0,0,10,"top",2,"2023-08-19T22:59:14.082Z","2023-08-19T23:00:22.493Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,82.9,12,0.87,0.4137,5.9677,30.7622,-13.9019,7.5014,10.3094,0.7245,3.4855,-3.0861,-132.854,-5.584,0.9324,50.0012,6.64,13.2916,39.6,4.8,24,2322,150,NA,NA,NA,NA,NA,NA,FALSE,-15.5,17.5,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",3,"2023-08-19T22:58:47.829Z","2023-08-19T22:58:53.418Z",TRUE,"pitch","26730fee-ef16-45d6-85b6-3db2a07d26f0",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.39,1.58,NA,169,189.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,0,0,9,"top",2,"2023-08-19T22:57:51.138Z","2023-08-19T22:58:53.418Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.2,84.1,13,0.92,0.4124,6.151,27.3921,-20.5053,-1.3008,6.5238,-1.3643,1.8292,-5.6784,-132.645,-7.7276,0.9699,50.0031,6.2663,-2.3255,8.4,4.8,24,2537,172,NA,NA,NA,NA,NA,NA,TRUE,-22.4,10.4,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
716935,"2023-08-19",2,"2023-08-19T22:58:32.107Z","2023-08-19T22:58:36.190Z",TRUE,"pitch","59a51016-358f-4b78-b963-eb7f16993bb0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2875,1.5286,NA,142.76,134.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,0,0,9,"top",2,"2023-08-19T22:57:51.138Z","2023-08-19T22:58:53.418Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.3,11,0.91,0.4025,6.0427,31.2276,-15.078,8.6188,9.1263,-0.6758,3.8546,-6.6303,-136.3108,-4.4021,0.6739,50.0023,6.5385,16.1453,42,4.8,24,2354,145,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.7,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
