"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717027,"2023-08-13",3,"2023-08-13T22:44:11.836Z","2023-08-13T22:44:15.827Z",TRUE,"pitch","612a654e-7633-47f5-b5ec-21b74c162d1d",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.7157,1.7258,NA,144.36,190.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Home Run","home_run","Liover Peguero homers (4) on a fly ball to left center field.",1,2,3,16,"bottom",2,"2023-08-13T22:42:40.966Z","2023-08-13T22:44:56.002Z",TRUE,TRUE,FALSE,FALSE,65,2,2,0,678894,"Liover Peguero","/api/v1/people/678894","R","Right",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,86.1,7,2,0.4018,6.0755,27.6737,-11.7235,-4.366,10.8451,-0.7178,1.7749,3.3756,-135.9292,-7.5819,-1.4039,50.003,5.4005,-8.2323,30,3.6,24,2348,202,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18.4,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592656,"Henry Ramos","/api/v1/people/592656",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",2,"2023-08-13T22:43:58.333Z","2023-08-13T22:44:01.367Z",TRUE,"pitch","b948aed7-2b1f-40a3-82b3-e0258f7c40de",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.7157,1.7258,NA,80.49,203.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Home Run","home_run","Liover Peguero homers (4) on a fly ball to left center field.",1,2,3,16,"bottom",2,"2023-08-13T22:42:40.966Z","2023-08-13T22:44:56.002Z",TRUE,TRUE,FALSE,FALSE,65,2,2,0,678894,"Liover Peguero","/api/v1/people/678894","R","Right",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,79.7,14,2,0.4357,6.4248,23.6654,-28.1307,-8.5176,2.5236,0.9579,1.316,8.1889,-125.3754,-4.5741,-1.233,50.0034,5.4409,-13.6566,22.8,8.4,24,1673,225,NA,NA,NA,NA,NA,NA,FALSE,-32.9,3.8,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592656,"Henry Ramos","/api/v1/people/592656",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",1,"2023-08-13T22:43:45.831Z","2023-08-13T22:43:49.051Z",TRUE,"pitch","38b2fc38-c9c9-435a-8326-5541c5792f9e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.7157,1.7258,NA,63.19,205.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Home Run","home_run","Liover Peguero homers (4) on a fly ball to left center field.",1,2,3,16,"bottom",2,"2023-08-13T22:42:40.966Z","2023-08-13T22:44:56.002Z",TRUE,TRUE,FALSE,FALSE,65,2,2,0,678894,"Liover Peguero","/api/v1/people/678894","R","Right",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91,84.6,14,2,0.4118,6.0698,24.6789,-18.2786,1.5219,7.7283,1.4118,1.242,6.785,-132.3424,-7.5636,-1.3688,50.0001,5.4447,2.7354,10.8,4.8,24,2529,194,NA,NA,NA,NA,NA,NA,FALSE,-19.9,12.7,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592656,"Henry Ramos","/api/v1/people/592656",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",0,"2023-08-13T22:43:08.685Z","2023-08-13T22:43:12.918Z",TRUE,"pitch","a7dff46f-72dd-4702-b792-e426d96ac26d",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.63,1.71,NA,135.51,148.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Home Run","home_run","Liover Peguero homers (4) on a fly ball to left center field.",1,2,3,16,"bottom",2,"2023-08-13T22:42:40.966Z","2023-08-13T22:44:56.002Z",TRUE,TRUE,FALSE,FALSE,65,2,2,0,678894,"Liover Peguero","/api/v1/people/678894","R","Right",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.1,76.4,1,2,0.455,5.6616,20.1273,-34.1263,4.2213,-1.3256,-0.4855,3.3618,1.6189,-119.7429,1.4664,-1.7162,50.0038,5.7637,6.2142,10.8,9.6,24,2233,47,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-1.9,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592656,"Henry Ramos","/api/v1/people/592656",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",3,"2023-08-13T22:40:45.440Z","2023-08-13T22:40:55.446Z",TRUE,"pitch","5be9d30a-0910-4d1b-a107-542e20cb207d",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.03,1.43,NA,136.31,159.65,"popup","medium","5",97.91,165.89,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Pop Out","field_out","TJ Friedl pops out to third baseman Jared Triolo.",0,2,2,15,"top",2,"2023-08-13T22:40:02.499Z","2023-08-13T22:40:55.446Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,670770,"TJ Friedl","/api/v1/people/670770","L","Left",656578,"Andre Jackson","/api/v1/people/656578","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.8,1,0.9,0.3963,7.3088,31.123,-11.0666,-4.2507,10.9157,-0.5067,2.9309,4.2516,-138.2594,-5.9626,-1.5129,50.0058,5.8598,-8.2223,30,3.6,24,2391,207,83.3,71,119,NA,NA,NA,TRUE,-11.6,18.7,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592656,"Henry Ramos","/api/v1/people/592656",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",2,"2023-08-13T22:40:25.424Z","2023-08-13T22:40:29.160Z",TRUE,"pitch","6c54c4aa-d88d-425d-8373-9233d833d02f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1499,1.4456,NA,123.55,208.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Pop Out","field_out","TJ Friedl pops out to third baseman Jared Triolo.",0,2,2,15,"top",2,"2023-08-13T22:40:02.499Z","2023-08-13T22:40:55.446Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,670770,"TJ Friedl","/api/v1/people/670770","L","Left",656578,"Andre Jackson","/api/v1/people/656578","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,81,13,0.89,0.4296,7.191,24.4393,-29.6703,1.2677,1.523,-0.1717,1.1223,4.2522,-127.1746,-5.6464,-2.0258,50.0059,5.7054,2.091,4.8,7.2,24,2289,200,NA,NA,NA,NA,NA,NA,FALSE,-33.8,1.8,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592656,"Henry Ramos","/api/v1/people/592656",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",1,"2023-08-13T22:40:04.877Z","2023-08-13T22:40:08.106Z",TRUE,"pitch","6dbce95c-2338-4f83-ab69-86d1b86578cf",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.03,1.43,NA,137.01,175.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Pop Out","field_out","TJ Friedl pops out to third baseman Jared Triolo.",0,2,2,15,"top",2,"2023-08-13T22:40:02.499Z","2023-08-13T22:40:55.446Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,670770,"TJ Friedl","/api/v1/people/670770","L","Left",656578,"Andre Jackson","/api/v1/people/656578","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.9,4,0.91,0.3952,7.001,32.8996,-11.4314,-6.1553,10.6772,-0.5248,2.3408,4.9426,-138.916,-7.4438,-1.5329,50.0005,5.8258,-11.9549,39.6,3.6,24,2379,208,NA,NA,NA,NA,NA,NA,FALSE,-12.4,17.9,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592656,"Henry Ramos","/api/v1/people/592656",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",0,"2023-08-13T22:39:31.876Z","2023-08-13T22:40:04.877Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"15","atBat","Pop Out","field_out","TJ Friedl pops out to third baseman Jared Triolo.",0,2,2,15,"top",2,"2023-08-13T22:40:02.499Z","2023-08-13T22:40:55.446Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,670770,"TJ Friedl","/api/v1/people/670770","L","Left",656578,"Andre Jackson","/api/v1/people/656578","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592656,"Henry Ramos","/api/v1/people/592656",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",5,"2023-08-13T22:38:38.702Z","2023-08-13T22:38:52.464Z",TRUE,"pitch","4d6f545e-5525-4534-896c-93938f88e9d6",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,2,NA,NA,3.07,1.41,NA,93.61,180.7,"line_drive","hard","9",183.66,57.53,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Double","double","Luke Maile doubles (10) on a sharp line drive to right fielder Henry Davis. Henry Ramos scores. Will Benson scores.",2,2,2,14,"top",2,"2023-08-13T22:36:48.181Z","2023-08-13T22:38:52.464Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",656578,"Andre Jackson","/api/v1/people/656578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.2,6,0.91,0.3946,7.4056,32.0799,-12.1918,-5.8694,10.2495,0.6137,2.1511,7.7117,-138.9756,-7.9365,-1.4387,50.0056,5.8599,-11.4465,34.8,3.6,24,2302,206,101.9,19,348,NA,NA,NA,FALSE,-13.1,17,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592656,"Henry Ramos","/api/v1/people/592656",571912,"Luke Maile","/api/v1/people/571912",NA,NA,NA
717027,"2023-08-13",4,"2023-08-13T22:38:16.497Z","2023-08-13T22:38:19.497Z",TRUE,"pitch","2acf31c9-a21a-4626-9ea1-8dc27e8eb340",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.07,1.41,NA,132.65,134.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Double","double","Luke Maile doubles (10) on a sharp line drive to right fielder Henry Davis. Henry Ramos scores. Will Benson scores.",2,2,2,14,"top",2,"2023-08-13T22:36:48.181Z","2023-08-13T22:38:52.464Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",656578,"Andre Jackson","/api/v1/people/656578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.9,11,0.9,0.3951,6.8196,31.3038,-13.4466,-5.36,9.6231,-0.4105,3.859,4.8321,-138.6858,-3.3511,-1.4799,50.0018,5.9811,-10.4304,33.6,3.6,24,2309,210,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.9,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592656,"Henry Ramos","/api/v1/people/592656",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",3,"2023-08-13T22:37:56.949Z","2023-08-13T22:38:00.030Z",TRUE,"pitch","ca6df281-8ea8-4b75-a96f-6a013331fada",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.07,1.41,NA,110.11,152.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Double","double","Luke Maile doubles (10) on a sharp line drive to right fielder Henry Davis. Henry Ramos scores. Will Benson scores.",2,2,2,14,"top",2,"2023-08-13T22:36:48.181Z","2023-08-13T22:38:52.464Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",656578,"Andre Jackson","/api/v1/people/656578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87,2,0.9,0.3954,6.917,31.1341,-13.2129,-5.2725,9.7598,0.1809,3.1815,6.1389,-138.5498,-5.1186,-1.3792,50.0059,5.937,-10.2467,31.2,3.6,24,2297,210,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.8,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592656,"Henry Ramos","/api/v1/people/592656",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",1,"2023-08-13T22:37:15.505Z","2023-08-13T22:37:18.531Z",TRUE,"pitch","66205474-207b-472d-b615-787e1d51ef83",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2271,1.5399,NA,97.94,122.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Double","double","Luke Maile doubles (10) on a sharp line drive to right fielder Henry Davis. Henry Ramos scores. Will Benson scores.",2,2,2,14,"top",2,"2023-08-13T22:36:48.181Z","2023-08-13T22:38:52.464Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",656578,"Andre Jackson","/api/v1/people/656578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.3,12,0.89,0.3939,7.4678,30.6234,-14.9191,-4.8633,8.809,0.5001,4.2969,6.8989,-138.9696,-2.0305,-1.3807,50.0065,6.026,-9.5311,27.6,3.6,24,2212,212,NA,NA,NA,NA,NA,NA,FALSE,-14.2,15.7,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592656,"Henry Ramos","/api/v1/people/592656",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",0,"2023-08-13T22:36:58.274Z","2023-08-13T22:37:01.274Z",TRUE,"pitch","1d10431e-9d68-4923-a1e1-02def98a07c0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2528,1.5399,NA,145.15,122.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Double","double","Luke Maile doubles (10) on a sharp line drive to right fielder Henry Davis. Henry Ramos scores. Will Benson scores.",2,2,2,14,"top",2,"2023-08-13T22:36:48.181Z","2023-08-13T22:38:52.464Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",656578,"Andre Jackson","/api/v1/people/656578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.2,11,0.9,0.398,6.7969,30.8597,-12.9122,-4.5099,10.0469,-0.7386,4.3121,4.0319,-137.6594,-2.2138,-1.637,50.0035,6.0021,-8.647,30,3.6,24,2299,210,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17.9,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592656,"Henry Ramos","/api/v1/people/592656",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",2,"2023-08-13T22:37:26.259Z","2023-08-13T22:37:56.949Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"14","atBat","Double","double","Luke Maile doubles (10) on a sharp line drive to right fielder Henry Davis. Henry Ramos scores. Will Benson scores.",2,2,2,14,"top",2,"2023-08-13T22:36:48.181Z","2023-08-13T22:38:52.464Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",656578,"Andre Jackson","/api/v1/people/656578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592656,"Henry Ramos","/api/v1/people/592656",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",3,"2023-08-13T22:36:20.396Z","2023-08-13T22:36:24.599Z",TRUE,"pitch","74864e07-58bb-474b-a065-ad506bcbb579",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.51,1.6686,NA,170.09,154.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Will Benson walks.",0,0,2,13,"top",2,"2023-08-13T22:34:58.537Z","2023-08-13T22:36:24.599Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,666181,"Will Benson","/api/v1/people/666181","L","Left",656578,"Andre Jackson","/api/v1/people/656578","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,79.9,11,0.9,0.432,6.8145,25.2282,-26.0444,-7.0711,3.7638,-1.3927,3.1239,3.2609,-126.6696,-1.8901,-1.7762,50.0037,5.9566,-11.5221,22.8,7.2,24,1729,251,NA,NA,NA,NA,NA,NA,FALSE,-29.4,6.6,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666181,"Will Benson","/api/v1/people/666181",592656,"Henry Ramos","/api/v1/people/592656",NA,NA,NA
717027,"2023-08-13",2,"2023-08-13T22:35:55.795Z","2023-08-13T22:36:00.211Z",TRUE,"pitch","479968bc-ff3b-4424-af6f-7a00ef81027f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.4843,1.7715,NA,118.16,206.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Will Benson walks.",0,0,2,13,"top",2,"2023-08-13T22:34:58.537Z","2023-08-13T22:36:24.599Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,666181,"Will Benson","/api/v1/people/666181","L","Left",656578,"Andre Jackson","/api/v1/people/656578","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,80,13,0.9,0.4345,6.7471,24.455,-28.7439,-8.5766,2.1263,-0.0304,1.1794,7.1349,-125.8311,-5.7854,-1.7822,50.0001,5.8241,-13.8134,22.8,8.4,24,1788,252,NA,NA,NA,NA,NA,NA,FALSE,-33.7,2.8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666181,"Will Benson","/api/v1/people/666181",NA,NA,NA,NA,NA,NA
