"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718769,"2023-03-31",6,"2023-03-31T02:32:10.681Z","2023-03-31T02:32:17.464Z",TRUE,"pitch","e0b6a503-81bf-4d8d-9d50-8c982dad87f3",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.3955,1.5495,NA,116.66,150.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Anthony Rendon called out on strikes.",0,0,0,7,"top",2,"2023-03-31T02:30:28.284Z","2023-03-31T02:32:17.464Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86.1,2,0.89,0.4012,6.5747,28.0936,-19.8379,2.316,6.5227,0.0088,3.2648,-4.4496,-136.2002,-3.7767,1.358,50.0015,6.0301,4.3796,9.6,4.8,24,2364,149,NA,NA,NA,NA,NA,NA,TRUE,-19.8,11.3,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",4,"2023-03-31T02:31:44.345Z","2023-03-31T02:31:49.344Z",TRUE,"pitch","d8452125-0f1d-425b-bfed-0cdbcfc57156",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4239,1.5777,NA,87.99,144.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Anthony Rendon called out on strikes.",0,0,0,7,"top",2,"2023-03-31T02:30:28.284Z","2023-03-31T02:32:17.464Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85.7,3,0.77,0.4041,6.4637,26.1814,-26.6352,0.2972,2.973,0.7611,3.4784,-2.3447,-134.9339,-2.0677,1.5985,50.0059,6.1098,0.5545,0,6,24,2369,153,NA,NA,NA,NA,NA,NA,FALSE,-26.3,5.2,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",3,"2023-03-31T02:31:28.903Z","2023-03-31T02:31:33.536Z",TRUE,"pitch","47a52e5f-1760-46b5-a73d-386e58f69659",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.3955,1.6341,NA,102.33,170.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Anthony Rendon called out on strikes.",0,0,0,7,"top",2,"2023-03-31T02:30:28.284Z","2023-03-31T02:32:17.464Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,78.7,6,0.92,0.4372,6.3655,28.3594,-30.3909,-0.1748,1.124,0.3848,2.5314,-2.3502,-125.851,-2.6636,1.3581,50.0033,6.0949,-0.2764,1.2,8.4,24,2021,3,NA,NA,NA,NA,NA,NA,FALSE,-35.3,1.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",2,"2023-03-31T02:31:16.095Z","2023-03-31T02:31:20.928Z",TRUE,"pitch","5fa0b972-edd2-4bfb-b207-91076434b3af",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.282,1.6059,NA,108.9,168.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Anthony Rendon called out on strikes.",0,0,0,7,"top",2,"2023-03-31T02:30:28.284Z","2023-03-31T02:32:17.464Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,78.7,5,0.91,0.4371,6.4423,28.3696,-29.8314,-1.3162,1.4742,0.2125,2.5917,-2.372,-125.8741,-2.5316,1.3424,50.0015,6.055,-2.0861,4.8,8.4,24,1986,180,NA,NA,NA,NA,NA,NA,FALSE,-34.6,2.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",1,"2023-03-31T02:31:03.194Z","2023-03-31T02:31:07.862Z",TRUE,"pitch","cdb20e0b-3088-4d0b-add0-a0971964b6b9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4239,1.6059,NA,141.79,205.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Anthony Rendon called out on strikes.",0,0,0,7,"top",2,"2023-03-31T02:30:28.284Z","2023-03-31T02:32:17.464Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,86.7,13,0.86,0.402,6.6741,25.74,-19.5414,1.2355,6.6959,-0.6505,1.2205,-5.8253,-135.541,-9.054,1.3531,50.0021,5.9334,2.3309,3.6,4.8,24,2365,139,NA,NA,NA,NA,NA,NA,FALSE,-20.5,10.7,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",0,"2023-03-31T02:30:49.034Z","2023-03-31T02:30:54.275Z",TRUE,"pitch","5ea6d6cc-f03b-445d-a532-f479c49f88c8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2537,1.5777,NA,109.76,139.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Anthony Rendon called out on strikes.",0,0,0,7,"top",2,"2023-03-31T02:30:28.284Z","2023-03-31T02:32:17.464Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,85.1,12,0.85,0.4059,6.5974,27.1428,-21.6401,2.4111,5.7015,0.1899,3.6932,-4.2405,-134.5699,-2.4477,1.4675,50.0039,6.1352,4.4561,9.6,4.8,24,2336,149,NA,NA,NA,NA,NA,NA,FALSE,-21.7,10.1,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",5,"2023-03-31T02:31:59.316Z","2023-03-31T02:32:10.681Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,543685,"/api/v1/people/543685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Anthony Rendon called out on strikes.",0,0,0,7,"top",2,"2023-03-31T02:30:28.284Z","2023-03-31T02:32:17.464Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",1,"2023-03-31T02:28:27.464Z","2023-03-31T02:28:36.850Z",TRUE,"pitch","b5ad8bc3-441a-409d-9041-b875b7adc281",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.51,1.72,NA,96.65,177.58,"fly_ball","medium","9",158.61,94.06,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Flyout","field_out","Seth Brown flies out to right fielder Hunter Renfroe.",0,0,0,6,"bottom",1,"2023-03-31T02:27:47.431Z","2023-03-31T02:28:36.850Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,664913,"Seth Brown","/api/v1/people/664913","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,77,9,2,0.4514,6.593,23.0966,-29.8745,9.7789,1.5425,0.5339,2.2665,3.521,-121.2187,-1.7259,-2.207,50.0046,5.5894,14.5918,26.4,9.6,24,2605,72,88.2,45,276,NA,NA,NA,TRUE,-36.7,2.6,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",0,"2023-03-31T02:28:07.624Z","2023-03-31T02:28:12.555Z",TRUE,"pitch","63e880da-3079-4e34-ba03-bd8e6a590972",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5374,1.747,NA,59.89,206.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Flyout","field_out","Seth Brown flies out to right fielder Hunter Renfroe.",0,0,0,6,"bottom",1,"2023-03-31T02:27:47.431Z","2023-03-31T02:28:36.850Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,664913,"Seth Brown","/api/v1/people/664913","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.4,77.7,14,2,0.4472,6.6529,25.378,-28.1467,9.9783,2.6555,1.4982,1.2065,6.024,-122.6944,-4.4718,-2.2892,50.003,5.4646,15.1394,28.8,8.4,24,2655,58,NA,NA,NA,NA,NA,NA,FALSE,-34.7,4,-19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",4,"2023-03-31T02:27:37.918Z","2023-03-31T02:27:45.444Z",TRUE,"pitch","61163d08-3597-4718-862f-1e494719be69",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.6226,1.7188,NA,97.07,174.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Aledmys Diaz called out on strikes.",0,0,0,5,"bottom",1,"2023-03-31T02:26:05.077Z","2023-03-31T02:27:45.444Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.5,6,2,0.3866,6.8849,29.5774,-9.5426,-2.2185,11.1096,0.523,2.385,7.6324,-141.2272,-7.0553,-1.9163,50.0051,5.5161,-4.5205,15.6,2.4,24,2491,214,NA,NA,NA,NA,NA,NA,TRUE,-9.8,19,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668843,"Conner Capel","/api/v1/people/668843",NA,NA,NA,NA,NA,NA
718769,"2023-03-31",3,"2023-03-31T02:27:16.048Z","2023-03-31T02:27:20.563Z",TRUE,"pitch","eb55fcaf-6b12-460c-9cb4-4503d10973e4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.7078,1.7753,NA,14.15,206.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Aledmys Diaz called out on strikes.",0,0,0,5,"bottom",1,"2023-03-31T02:26:05.077Z","2023-03-31T02:27:45.444Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.2,78.7,14,2,0.4432,6.6475,25.5698,-29.9041,9.0913,1.4715,2.6982,1.1978,9.0828,-123.7658,-4.029,-2.2056,50.004,5.3616,14.0526,26.4,9.6,24,2741,63,NA,NA,NA,NA,NA,NA,FALSE,-36,1.9,-18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",2,"2023-03-31T02:26:54.368Z","2023-03-31T02:26:58.611Z",TRUE,"pitch","9a8cc752-e048-4490-a49f-c13c79512308",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.43,1.65,NA,91.6,176.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Aledmys Diaz called out on strikes.",0,0,0,5,"bottom",1,"2023-03-31T02:26:05.077Z","2023-03-31T02:27:45.444Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.3,78.9,6,2,0.4403,6.7314,24.1135,-28.9922,7.6698,2.0274,0.6664,2.3001,4.7042,-124.2331,-2.0299,-2.2459,50.0017,5.5298,12.0267,24,8.4,24,2599,70,NA,NA,NA,NA,NA,NA,FALSE,-34,3.5,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",1,"2023-03-31T02:26:37.255Z","2023-03-31T02:26:41.662Z",TRUE,"pitch","15dd40ad-9de5-4ba4-a53c-e1040b04a6ee",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.43,1.65,NA,96.38,205.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Aledmys Diaz called out on strikes.",0,0,0,5,"bottom",1,"2023-03-31T02:26:05.077Z","2023-03-31T02:27:45.444Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,76.4,14,2,0.4532,6.7643,25.6816,-28.7206,10.0101,2.3373,0.541,1.2294,3.461,-121.2652,-4.0555,-2.2085,50.0018,5.454,14.7731,27.6,9.6,24,2566,69,NA,NA,NA,NA,NA,NA,FALSE,-36.2,3.5,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",0,"2023-03-31T02:26:22.229Z","2023-03-31T02:26:27.528Z",TRUE,"pitch","136166f4-288e-4769-8501-b81e0a6b6c60",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.566,1.7472,NA,147.72,146.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Aledmys Diaz called out on strikes.",0,0,0,5,"bottom",1,"2023-03-31T02:26:05.077Z","2023-03-31T02:27:45.444Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,76.9,1,2,0.4498,6.6188,23.4909,-28.65,10.4417,2.3439,-0.8058,3.4233,0.5074,-121.6878,0.5149,-2.3737,50.0015,5.6876,15.6846,28.8,8.4,24,2555,70,NA,NA,NA,NA,NA,NA,FALSE,-34.4,4.7,-19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",3,"2023-03-31T02:25:43.903Z","2023-03-31T02:25:52.764Z",TRUE,"pitch","13bfeaf3-1086-42bb-b519-4c4affce5b9b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.36,1.66,NA,117.76,166.96,"ground_ball","medium","3",147.14,171.48,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Forceout","force_out","Conner Capel grounds into a force out, first baseman Brandon Drury to shortstop Gio Urshela. Tony Kemp out at 2nd. Conner Capel to 1st.",0,0,0,4,"bottom",1,"2023-03-31T02:24:18.717Z","2023-03-31T02:25:52.764Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,668843,"Conner Capel","/api/v1/people/668843","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.4,77.4,5,2,0.4463,6.729,25.0595,-25.0564,7.8256,4.6707,-0.02,2.6602,2.9872,-122.8686,-2.065,-2.2693,50.0033,5.6474,11.9271,26.4,7.2,24,2552,65,94.2,0,47,NA,NA,NA,TRUE,-30.2,8.2,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668843,"Conner Capel","/api/v1/people/668843",NA,NA,NA,NA,NA,NA
718769,"2023-03-31",2,"2023-03-31T02:25:23.404Z","2023-03-31T02:25:29.459Z",TRUE,"pitch","e16bbc1a-3b05-4fd3-af32-3e251c931577",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4807,1.6906,NA,47.96,207.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Forceout","force_out","Conner Capel grounds into a force out, first baseman Brandon Drury to shortstop Gio Urshela. Tony Kemp out at 2nd. Conner Capel to 1st.",0,0,0,4,"bottom",1,"2023-03-31T02:24:18.717Z","2023-03-31T02:25:52.764Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,668843,"Conner Capel","/api/v1/people/668843","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,90.2,14,2,0.3845,6.9993,30.3099,-12.7812,-4.3954,9.4178,1.8113,1.1573,11.6799,-142.0614,-9.8889,-1.7688,50.0013,5.4802,-9.0505,24,3.6,24,2367,219,NA,NA,NA,NA,NA,NA,FALSE,-13.3,15.2,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
