"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716909,"2023-08-19",0,"2023-08-19T19:29:08.070Z","2023-08-19T19:29:11.610Z",TRUE,"pitch","0571b6cc-0c34-4d64-b13e-2125248eebf7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3782,1.4883,NA,85.62,205.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Chris Taylor doubles (10) on a sharp fly ball to left fielder Bryan De La Cruz.",0,0,0,13,"bottom",2,"2023-08-19T19:28:51.535Z","2023-08-19T19:30:07.938Z",TRUE,FALSE,FALSE,FALSE,34,2,1,2,621035,"Chris Taylor","/api/v1/people/621035","R","Right",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,82.9,14,0.83,0.4179,6.588,27.1327,-23.3397,-3.8001,5.0725,0.8232,1.2378,8.0521,-130.9697,-6.6244,-1.7945,50.0014,5.5404,-6.6159,12,6,24,2538,210,NA,NA,NA,NA,NA,NA,FALSE,-25.8,7.9,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",6,"2023-08-19T19:28:38.800Z","2023-08-19T19:28:44.309Z",TRUE,"pitch","c1c9029d-beaf-480f-a56c-5bdf018099e9",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.6003,1.7466,NA,96.61,174.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","David Peralta called out on strikes.",0,0,0,12,"bottom",2,"2023-08-19T19:26:36.690Z","2023-08-19T19:28:44.309Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,444482,"David Peralta","/api/v1/people/444482","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.2,90.7,6,0.91,0.3799,6.7665,33.2857,-10.8437,-6.7582,10.133,0.5349,2.3816,8.2532,-144.1222,-8.0457,-1.487,50.0043,5.8781,-14.2283,44.4,3.6,24,2620,210,NA,NA,NA,NA,NA,NA,TRUE,-11,16.9,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",5,"2023-08-19T19:28:16.819Z","2023-08-19T19:28:20.441Z",TRUE,"pitch","e0d5e3dd-292e-428b-aba8-0eb390c4c6d0",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.54,1.71,NA,173.17,170.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","David Peralta called out on strikes.",0,0,0,12,"bottom",2,"2023-08-19T19:26:36.690Z","2023-08-19T19:28:44.309Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,444482,"David Peralta","/api/v1/people/444482","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,89.7,13,0.92,0.3827,6.6158,34.9271,-10.0504,-5.7808,10.6752,-1.4737,2.5218,2.9397,-143.4463,-7.4059,-1.7639,50.0015,5.7727,-11.978,43.2,3.6,24,2660,214,NA,NA,NA,NA,NA,NA,FALSE,-10.3,17.9,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",4,"2023-08-19T19:27:59.467Z","2023-08-19T19:28:02.693Z",TRUE,"pitch","9e1543d8-0347-4a9b-898c-67262ae8673e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5399,1.7466,NA,142.94,221.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","David Peralta called out on strikes.",0,0,0,12,"bottom",2,"2023-08-19T19:26:36.690Z","2023-08-19T19:28:44.309Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,444482,"David Peralta","/api/v1/people/444482","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.5,82.9,13,0.92,0.4197,6.686,25.2653,-22.9513,-9.6949,5.3373,-0.6805,0.6256,6.1235,-130.1169,-8.3726,-1.7953,50.0029,5.6018,-16.7564,32.4,7.2,24,1886,221,NA,NA,NA,NA,NA,NA,FALSE,-25.9,8.2,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",3,"2023-08-19T19:27:36.467Z","2023-08-19T19:27:41.296Z",TRUE,"pitch","e5b25988-05e8-4d2a-92f8-2bf228f8e3ff",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.5399,1.802,NA,76.34,227.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","David Peralta called out on strikes.",0,0,0,12,"bottom",2,"2023-08-19T19:26:36.690Z","2023-08-19T19:28:44.309Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,444482,"David Peralta","/api/v1/people/444482","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",85.6,80.4,14,0.82,0.4371,6.4445,20.9768,-30.927,2.7169,0.78,1.0667,0.4035,6.0266,-124.4916,-7.2167,-1.7221,50.0019,5.8432,4.3367,9.6,8.4,24,2534,94,NA,NA,NA,NA,NA,NA,FALSE,-36.7,0.2,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",1,"2023-08-19T19:27:09.878Z","2023-08-19T19:27:13.437Z",TRUE,"pitch","182411fd-e476-44c9-a0cc-51a7c8e92888",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.54,1.71,NA,95.15,199.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","David Peralta called out on strikes.",0,0,0,12,"bottom",2,"2023-08-19T19:26:36.690Z","2023-08-19T19:28:44.309Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,444482,"David Peralta","/api/v1/people/444482","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84,78.5,14,0.9,0.4456,6.2346,21.3973,-32.4781,2.2533,-0.1966,0.5732,1.4407,5.0051,-122.3549,-4.2705,-1.7819,50.0044,5.9552,3.4574,7.2,8.4,24,2500,95,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-1.1,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",0,"2023-08-19T19:26:52.693Z","2023-08-19T19:26:55.916Z",TRUE,"pitch","7df16a19-5264-4e86-b434-1f5483f441b9",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.54,1.71,NA,119.69,179.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","David Peralta called out on strikes.",0,0,0,12,"bottom",2,"2023-08-19T19:26:36.690Z","2023-08-19T19:28:44.309Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,444482,"David Peralta","/api/v1/people/444482","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,91.1,8,0.89,0.3811,6.7818,28.1237,-11.9278,-5.6268,9.6421,-0.0705,2.1883,6.1841,-142.8827,-8.2249,-1.5159,50.0061,5.8258,-11.8183,38.4,3.6,24,2581,210,NA,NA,NA,NA,NA,NA,FALSE,-11.8,16.3,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",2,"2023-08-19T19:27:19.090Z","2023-08-19T19:27:36.467Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,444482,"/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","David Peralta called out on strikes.",0,0,0,12,"bottom",2,"2023-08-19T19:26:36.690Z","2023-08-19T19:28:44.309Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,444482,"David Peralta","/api/v1/people/444482","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",5,"2023-08-19T19:26:24.695Z","2023-08-19T19:26:30.217Z",TRUE,"pitch","386c86ff-df34-4390-91a9-48a8c7def06d",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",3,3,0,NA,NA,3.08,1.54,NA,140.64,158.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Max Muncy strikes out on a foul tip.",0,0,0,11,"bottom",2,"2023-08-19T19:24:33.305Z","2023-08-19T19:26:30.217Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,571970,"Max Muncy","/api/v1/people/571970","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,90.6,1,0.91,0.3815,6.6575,29.9477,-9.7054,-6.1385,10.7366,-0.6203,2.9719,5.1572,-143.0357,-6.7077,-1.6404,50.0009,5.9413,-12.8435,46.8,3.6,24,2677,211,NA,NA,NA,NA,NA,NA,TRUE,-9.7,18.5,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",4,"2023-08-19T19:26:06.763Z","2023-08-19T19:26:11.329Z",TRUE,"pitch","779dbaa0-7c1d-4161-a115-fb5394fa24aa",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.0799,1.5252,NA,110.48,223.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Max Muncy strikes out on a foul tip.",0,0,0,11,"bottom",2,"2023-08-19T19:24:33.305Z","2023-08-19T19:26:30.217Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,571970,"Max Muncy","/api/v1/people/571970","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.4,77.9,14,0.89,0.4492,6.7612,21.204,-30.8471,1.093,0.8738,0.1711,0.5693,4.7372,-121.3995,-6.2241,-1.9383,50.0009,5.8138,1.6485,3.6,8.4,24,2477,121,NA,NA,NA,NA,NA,NA,FALSE,-38.4,0.5,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",2,"2023-08-19T19:25:21.665Z","2023-08-19T19:25:26.215Z",TRUE,"pitch","ea9a2bfe-347b-4487-ad65-828d063f9822",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.08,1.54,NA,91.24,208.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Max Muncy strikes out on a foul tip.",0,0,0,11,"bottom",2,"2023-08-19T19:24:33.305Z","2023-08-19T19:26:30.217Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,571970,"Max Muncy","/api/v1/people/571970","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83,76.9,14,0.89,0.4532,6.6399,22.8708,-30.9668,1.0633,0.8147,0.6758,1.1119,5.6654,-120.7305,-4.9527,-1.8366,50.0029,5.9065,1.5733,4.8,8.4,24,2384,156,NA,NA,NA,NA,NA,NA,FALSE,-39.1,0.6,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",3,"2023-08-19T19:25:41.496Z","2023-08-19T19:25:47.407Z",FALSE,"no_pitch","503aeab1-bbfc-4127-b6e2-8e292c05cea8",3,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Max Muncy strikes out on a foul tip.",0,0,0,11,"bottom",2,"2023-08-19T19:24:33.305Z","2023-08-19T19:26:30.217Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,571970,"Max Muncy","/api/v1/people/571970","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",691587,"Eury Pérez",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",1,"2023-08-19T19:25:05.803Z","2023-08-19T19:25:09.297Z",TRUE,"pitch","6a2837ed-bf8f-4ae7-bdac-20e0100159de",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.0799,1.5437,NA,162.97,171.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Max Muncy strikes out on a foul tip.",0,0,0,11,"bottom",2,"2023-08-19T19:24:33.305Z","2023-08-19T19:26:30.217Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,571970,"Max Muncy","/api/v1/people/571970","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,82.5,11,0.89,0.4201,6.4573,24.9822,-23.7812,-8.4677,4.862,-1.2059,2.5071,4.5275,-129.9497,-3.8509,-1.8626,50.0011,5.7961,-14.6082,28.8,6,24,1881,222,NA,NA,NA,NA,NA,NA,FALSE,-25.8,8.3,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",0,"2023-08-19T19:24:50.044Z","2023-08-19T19:24:53.508Z",TRUE,"pitch","b8a82426-ab2c-4307-855c-5eb860fb5247",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0799,1.5068,NA,109.84,176.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Max Muncy strikes out on a foul tip.",0,0,0,11,"bottom",2,"2023-08-19T19:24:33.305Z","2023-08-19T19:26:30.217Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,571970,"Max Muncy","/api/v1/people/571970","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.3,75.4,5,0.9,0.461,6.4084,21.1741,-30.9899,1.1767,0.8276,0.1879,2.3054,4.1484,-118.494,-2.0883,-1.7335,50.0032,6.0107,1.6846,4.8,8.4,24,2320,119,NA,NA,NA,NA,NA,NA,FALSE,-39.7,1.3,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",2,"2023-08-19T19:22:31.249Z","2023-08-19T19:22:39.239Z",TRUE,"pitch","f1a0fdec-0c82-4514-a075-1b788791a92e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.23,1.48,NA,78.2,188.83,"ground_ball","medium","1",135.3,190.53,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Jacob Stallings grounds out, pitcher Ryan Pepiot to first baseman Freddie Freeman.",0,0,0,10,"top",2,"2023-08-19T19:22:00.868Z","2023-08-19T19:22:39.239Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,83.3,14,0.89,0.4191,6.3685,22.4916,-25.9113,3.4938,3.6036,1.0178,1.8501,4.9866,-129.7978,-5.0138,-1.3688,50.0026,5.7355,6.0698,14.4,6,24,2634,159,65.8,-42,3,NA,NA,NA,TRUE,-28.1,5.9,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",1,"2023-08-19T19:22:14.954Z","2023-08-19T19:22:19.976Z",TRUE,"pitch","f98afe87-2ebb-41ef-85a4-509b188911fe",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,2,NA,NA,3.23,1.48,NA,122.44,140.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Jacob Stallings grounds out, pitcher Ryan Pepiot to first baseman Freddie Freeman.",0,0,0,10,"top",2,"2023-08-19T19:22:00.868Z","2023-08-19T19:22:39.239Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.9,11,0.9,0.4005,6.8508,29.2489,-12.5018,-4.1906,10.3774,-0.1427,3.6394,4.4314,-136.6114,-3.5063,-1.239,50.0025,5.7951,-7.9445,27.6,3.6,24,2342,208,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.2,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
