"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
718686,"2023-04-06",2,"2023-04-06T18:48:29.772Z","2023-04-06T18:48:33.843Z",TRUE,"pitch","757be6b9-640f-41f8-8852-fc05222e4278",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.4681,1.5921,NA,84.73,182.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Whit Merrifield grounds out, second baseman Michael Massey to first baseman Vinnie Pasquantino.",0,3,0,19,"top",3,"2023-04-06T18:47:46.497Z","2023-04-06T18:48:48.670Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83.4,14,2,0.415,6.9421,26.2733,-18.5017,-9.7865,7.7368,0.8467,2.0777,9.3869,-131.6553,-6.008,-1.4825,50.0001,5.7451,-17.2878,38.4,6,24,2202,205,NA,NA,NA,NA,NA,NA,FALSE,-20.3,13,15.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",1,"2023-04-06T18:48:13.526Z","2023-04-06T18:48:16.570Z",TRUE,"pitch","dee0b768-9dfd-49e9-ba32-8e09663edb1d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4711,1.6245,NA,76,231.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Whit Merrifield grounds out, second baseman Michael Massey to first baseman Vinnie Pasquantino.",0,3,0,19,"top",3,"2023-04-06T18:47:46.497Z","2023-04-06T18:48:48.670Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80,73.8,14,0.9,0.4732,6.6923,24.4616,-45.4026,1.2127,-9.7745,1.0756,0.2763,5.6034,-116.3322,-2.9039,-1.535,50.0055,5.8986,1.6398,3.6,13.2,24,2849,352,NA,NA,NA,NA,NA,NA,FALSE,-61.3,-18.1,-3.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",0,"2023-04-06T18:48:00.641Z","2023-04-06T18:48:04.960Z",TRUE,"pitch","a37a8ab3-d6fb-4f63-b0b8-36c766a3df76",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4711,1.6245,NA,96.35,175.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Whit Merrifield grounds out, second baseman Michael Massey to first baseman Vinnie Pasquantino.",0,3,0,19,"top",3,"2023-04-06T18:47:46.497Z","2023-04-06T18:48:48.670Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.5,6,2,0.4094,6.875,26.4208,-13.0352,-5.6417,10.5337,0.5417,2.3374,7.6362,-133.3687,-6.5822,-1.6144,50.0007,5.7622,-10.2485,31.2,3.6,24,2403,206,NA,NA,NA,NA,NA,NA,FALSE,-14.4,18,8.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",3,"2023-04-06T18:47:33.933Z","2023-04-06T18:47:39.110Z",TRUE,"pitch","0d8e5fe6-97ba-451a-b606-200345d44c01",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.3579,1.5786,NA,94.97,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,3,0,18,"top",3,"2023-04-06T18:46:32.313Z","2023-04-06T18:47:39.110Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,82.1,3,2,0.418,NA,29.9994,-21.6474,-10.95,6.064,0.5779,2.955,8.7332,-131.4656,-3.199,-1.3779,50.0049,5.8097,-19.0129,37.2,6,24,2070,208,NA,NA,NA,NA,NA,NA,TRUE,-23.3,10.4,17.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",2,"2023-04-06T18:47:18.687Z","2023-04-06T18:47:25.169Z",TRUE,"pitch","60562e1c-8d08-4438-8e24-8c946b50b308",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3579,1.6366,NA,92.21,197.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,3,0,18,"top",3,"2023-04-06T18:46:32.313Z","2023-04-06T18:47:39.110Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,75.2,9,0.91,0.4624,6.5578,22.6243,-29.5296,7.9881,1.8635,0.6503,1.5381,3.5174,-118.4587,-3.4194,-1.8917,50.0039,5.6997,11.3538,21.6,9.6,24,2541,54,NA,NA,NA,NA,NA,NA,FALSE,-38.5,2.8,-15.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",1,"2023-04-06T18:46:56.985Z","2023-04-06T18:47:02.344Z",TRUE,"pitch","46cf6221-55e3-4af9-b360-8cc6aed0efac",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.39,1.64,NA,154.46,168.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,3,0,18,"top",3,"2023-04-06T18:46:32.313Z","2023-04-06T18:47:39.110Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83.8,11,2,0.4133,6.9144,25.8242,-21.6124,-7.631,5.9242,-0.9827,2.5878,4.6566,-132.0884,-4.2824,-1.7692,50.0007,5.8015,-13.601,30,6,24,2115,206,NA,NA,NA,NA,NA,NA,FALSE,-22.9,10.1,13,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",0,"2023-04-06T18:46:43.006Z","2023-04-06T18:46:47.191Z",TRUE,"pitch","fd8741ce-43c9-481f-9a26-4ea03e0a21dd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.445,1.6656,NA,91.01,180.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,3,0,18,"top",3,"2023-04-06T18:46:32.313Z","2023-04-06T18:47:39.110Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,85.2,9,2,0.4077,6.8842,24.8168,-15.1834,-6.7763,9.2624,0.6819,2.1484,8.5609,-133.6018,-6.6587,-1.6617,50.0015,5.7357,-12.4295,33.6,4.8,24,2286,217,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15.7,10.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",7,"2023-04-06T18:46:18.955Z","2023-04-06T18:46:23.850Z",TRUE,"pitch","f26cd7f8-b78a-4971-b082-1fefb94e9d6a",8,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.3179,1.472,NA,83.49,184.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Daulton Varsho called out on strikes.",0,3,0,17,"top",3,"2023-04-06T18:44:26.022Z","2023-04-06T18:46:23.850Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.8,82.9,14,2,0.4184,7.0292,25.2752,-23.8309,-8.1811,4.7982,0.8792,2.0093,8.867,-130.4935,-5.015,-1.4863,50.0051,5.7321,-14.2319,26.4,6,24,2015,216,NA,NA,NA,NA,NA,NA,TRUE,-25.9,7.8,13.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",6,"2023-04-06T18:45:59.057Z","2023-04-06T18:46:03.191Z",TRUE,"pitch","6c000dd6-9444-41f1-89c0-a9b4722503cb",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.15,1.45,NA,100.1,136.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Daulton Varsho called out on strikes.",0,3,0,17,"top",3,"2023-04-06T18:44:26.022Z","2023-04-06T18:46:23.850Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,82.4,12,2,0.4153,6.8788,30.84,-14.5224,-5.3423,10.0431,0.4433,3.8015,7.29,-132.3824,-2.5925,-1.6647,50.0012,5.8692,-9.3886,27.6,3.6,24,2112,209,NA,NA,NA,NA,NA,NA,FALSE,-15.6,17.8,7.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",5,"2023-04-06T18:45:40.281Z","2023-04-06T18:45:44.961Z",TRUE,"pitch","42898db3-d92f-40a9-97f3-6b3bcb215588",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.15,1.45,NA,113.12,173.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Daulton Varsho called out on strikes.",0,3,0,17,"top",3,"2023-04-06T18:44:26.022Z","2023-04-06T18:46:23.850Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.1,81.5,5,2,0.423,6.875,27.6417,-21.7198,-7.2291,6.1587,0.1018,2.4213,6.5808,-129.6127,-4.5653,-1.5335,50.0051,5.8689,-12.275,25.2,6,24,2025,210,NA,NA,NA,NA,NA,NA,FALSE,-24.2,10.3,11.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",4,"2023-04-06T18:45:25.822Z","2023-04-06T18:45:28.909Z",TRUE,"pitch","f5a27f2b-64d1-4889-b625-bb55c4ce001e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.15,1.45,NA,119.04,177.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Daulton Varsho called out on strikes.",0,3,0,17,"top",3,"2023-04-06T18:44:26.022Z","2023-04-06T18:46:23.850Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.6,82.3,5,2,0.4171,6.8869,29.9235,-14.5594,-3.8574,10.1058,-0.0536,2.2863,5.8632,-131.6938,-6.1555,-1.8154,50.0047,5.7451,-6.7255,19.2,3.6,24,2059,206,NA,NA,NA,NA,NA,NA,FALSE,-16.6,17,5.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",3,"2023-04-06T18:45:12.916Z","2023-04-06T18:45:16.779Z",TRUE,"pitch","a45f026b-b762-4f41-b968-b903c816aa5a",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.1178,1.5045,NA,130.92,163.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Daulton Varsho called out on strikes.",0,3,0,17,"top",3,"2023-04-06T18:44:26.022Z","2023-04-06T18:46:23.850Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.4,81.6,1,2,0.4215,6.866,28.0788,-17.9852,-4.1144,8.305,-0.3653,2.8004,5.0628,-130.0869,-4.2265,-1.805,50.0025,5.8151,-7.0298,18,4.8,24,1961,209,NA,NA,NA,NA,NA,NA,FALSE,-20,14.3,6.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",2,"2023-04-06T18:45:01.730Z","2023-04-06T18:45:06.301Z",TRUE,"pitch","2eb2ec47-8748-42bc-b8d1-f0069ccb621a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.292,1.4755,NA,95.38,135.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Daulton Varsho called out on strikes.",0,3,0,17,"top",3,"2023-04-06T18:44:26.022Z","2023-04-06T18:46:23.850Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,81.8,12,2,0.4187,6.8055,29.8363,-17.0192,-4.9843,8.7615,0.5672,3.8394,7.2295,-131.2214,-2.1023,-1.5862,50.0052,5.9302,-8.6248,21.6,4.8,24,2081,211,NA,NA,NA,NA,NA,NA,FALSE,-18.2,15.6,7.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",1,"2023-04-06T18:44:48.483Z","2023-04-06T18:44:52.359Z",TRUE,"pitch","95c5a7ce-a18f-4ac3-a297-286a2ea0ad38",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2049,1.4755,NA,87.05,140.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Daulton Varsho called out on strikes.",0,3,0,17,"top",3,"2023-04-06T18:44:26.022Z","2023-04-06T18:46:23.850Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.4,82.2,12,2,0.4177,6.7742,29.4249,-14.9845,-3.7168,9.8868,0.7859,3.6536,7.4097,-131.4321,-3.1254,-1.5948,50.0063,5.9798,-6.4656,16.8,3.6,24,2109,211,NA,NA,NA,NA,NA,NA,FALSE,-16.3,17.4,5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",0,"2023-04-06T18:44:38.118Z","2023-04-06T18:44:41.853Z",TRUE,"pitch","a5e542e2-11ff-4661-b7b6-b20fa26b30a0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1178,1.4465,NA,158.46,110.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Daulton Varsho called out on strikes.",0,3,0,17,"top",3,"2023-04-06T18:44:26.022Z","2023-04-06T18:46:23.850Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77,70.3,11,0.9,0.4906,6.5043,21.3642,-44.5735,4.2945,-9.8402,-1.0878,4.7666,0.4034,-111.9107,6.4876,-1.8282,50.001,6.4119,5.4127,7.2,14.4,24,2410,23,NA,NA,NA,NA,NA,NA,FALSE,-62.2,-15.7,-7.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",5,"2023-04-06T18:42:27.000Z","2023-04-06T18:42:35.527Z",TRUE,"pitch","9115c0e6-6ac3-47f9-8d2c-a4604277f726",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.51,1.7,NA,151.45,153.2,"fly_ball","medium","7",38.49,93.51,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Michael Massey flies out to left fielder Daulton Varsho.",0,3,0,16,"bottom",2,"2023-04-06T18:40:40.237Z","2023-04-06T18:42:35.527Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,686681,"Michael Massey","/api/v1/people/686681","L","Left",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.5,11,0.9,0.4059,6.422,30.8624,-11.3797,-5.9499,11.2888,-0.9038,3.1695,5.6818,-135.2001,-4.8414,-2.2647,50.0025,5.7893,-10.9597,38.4,3.6,24,2236,210,97.9,25,338,NA,NA,NA,TRUE,-12.2,19.6,9.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",4,"2023-04-06T18:42:07.294Z","2023-04-06T18:42:10.888Z",TRUE,"pitch","70781a9d-c7ec-4d47-b6c4-96280f1050f2",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4457,1.6932,NA,98.95,239.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Michael Massey flies out to left fielder Daulton Varsho.",0,3,0,16,"bottom",2,"2023-04-06T18:40:40.237Z","2023-04-06T18:42:35.527Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,686681,"Michael Massey","/api/v1/people/686681","L","Left",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.6,77,14,0.9,0.452,6.486,23.5063,-26.8803,-10.714,3.5567,0.4735,-0.0249,10.0455,-121.1529,-7.7566,-2.3331,50.0017,5.5651,-15.9382,26.4,8.4,24,1809,238,NA,NA,NA,NA,NA,NA,FALSE,-34.7,4.7,17,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
