"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717602,"2023-06-27",4,"2023-06-27T03:06:36.288Z","2023-06-27T03:06:41.255Z",TRUE,"pitch","0e0215ba-f63d-47c1-abca-321335d23a54",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.4593,1.5934,NA,152.82,168.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Jarred Kelenic walks.",0,3,4,46,"bottom",5,"2023-06-27T03:05:18.764Z","2023-06-27T03:06:41.255Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.2,11,0.93,0.3997,6.2494,29.7692,-14.9512,-6.8161,9.0544,-0.9397,2.5978,7.4692,-136.949,-4.3405,-2.8147,50.0061,5.2234,-12.9713,36,3.6,24,2412,216,NA,NA,NA,NA,NA,NA,FALSE,-15.1,15.7,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA,NA,NA,NA
717602,"2023-06-27",3,"2023-06-27T03:06:08.607Z","2023-06-27T03:06:12.015Z",TRUE,"pitch","897a6c72-3f52-400f-a8b3-e36875bfa256",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.4593,1.6212,NA,140.5,246.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Jarred Kelenic walks.",0,3,4,46,"bottom",5,"2023-06-27T03:05:18.764Z","2023-06-27T03:06:41.255Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,82.9,13,0.8,0.4206,6.2259,26.0424,-27.6095,-8.6812,2.6567,-0.6164,-0.2967,7.7617,-129.9897,-9.2348,-2.5063,50.0059,5.3832,-14.9298,25.2,7.2,24,2276,226,NA,NA,NA,NA,NA,NA,FALSE,-31.2,3,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",1,"2023-06-27T03:05:43.722Z","2023-06-27T03:05:47.173Z",TRUE,"pitch","c114e5ec-a119-41d6-bd50-151e688c646c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4871,1.6212,NA,137.62,202.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Jarred Kelenic walks.",0,3,4,46,"bottom",5,"2023-06-27T03:05:18.764Z","2023-06-27T03:06:41.255Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.6,79.3,13,0.9,0.4391,6.0669,24.1953,-38.6393,1.4521,-4.0983,-0.541,1.3381,4.6278,-124.5826,-2.6688,-2.6087,50.0042,5.606,2.2895,4.8,9.6,24,2619,23,NA,NA,NA,NA,NA,NA,FALSE,-45,-7.8,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",0,"2023-06-27T03:05:31.934Z","2023-06-27T03:05:35.914Z",TRUE,"pitch","8b6425bd-6359-4ec5-b08d-0272c2ae3925",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5149,1.649,NA,147.18,137.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Jarred Kelenic walks.",0,3,4,46,"bottom",5,"2023-06-27T03:05:18.764Z","2023-06-27T03:06:41.255Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.2,11,0.94,0.3993,6.06,29.4704,-14.2899,-7.9592,9.3774,-0.7919,3.761,8.781,-137.0262,-1.6231,-2.9995,50.0017,5.3344,-15.1784,42,4.8,24,2369,217,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16.8,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",2,"2023-06-27T03:05:53.954Z","2023-06-27T03:06:08.607Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,672284,"/api/v1/people/672284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Jarred Kelenic walks.",0,3,4,46,"bottom",5,"2023-06-27T03:05:18.764Z","2023-06-27T03:06:41.255Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",1,"2023-06-27T03:04:45.698Z","2023-06-27T03:04:59.897Z",TRUE,"pitch","73626d48-2e9e-46c2-8d41-44f605b3efd8",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.48,1.62,NA,81.61,166.65,"fly_ball","hard","9",221.12,106.88,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Sac Fly","sac_fly","Eugenio Suarez out on a sacrifice fly to right fielder Lane Thomas. Teoscar Hernandez scores.",1,3,4,45,"bottom",5,"2023-06-27T03:04:20.750Z","2023-06-27T03:04:59.897Z",TRUE,TRUE,FALSE,TRUE,0,0,1,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.6,12,0.93,0.402,6.7669,30.6845,-14.8926,-6.4883,9.1992,0.9285,2.6716,11.3427,-136.3603,-3.9618,-2.4467,50.0008,5.1743,-12.187,31.2,3.6,24,2350,215,101.8,41,326,NA,NA,NA,TRUE,-15.2,16,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",0,"2023-06-27T03:04:28.158Z","2023-06-27T03:04:31.307Z",TRUE,"pitch","a3fbfad0-696f-43a8-b77b-ce9d01ae7f01",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2294,1.5912,NA,97.06,174.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Sac Fly","sac_fly","Eugenio Suarez out on a sacrifice fly to right fielder Lane Thomas. Teoscar Hernandez scores.",1,3,4,45,"bottom",5,"2023-06-27T03:04:20.750Z","2023-06-27T03:04:59.897Z",TRUE,TRUE,FALSE,TRUE,0,0,1,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.8,6,0.93,0.4014,6.3718,29.7647,-13.9261,-7.0691,9.6768,0.5232,2.3886,10.4901,-136.3914,-4.9635,-2.4528,50.0005,5.1909,-13.3281,36,3.6,24,2345,215,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.7,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",3,"2023-06-27T03:03:47.392Z","2023-06-27T03:03:55.604Z",TRUE,"pitch","c9c17882-9f67-4470-a908-70f2b31d0e9a",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.58,1.7,NA,151.89,196.62,"ground_ball","medium","6",128.7,141.95,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Cal Raleigh grounds out, shortstop CJ Abrams to first baseman Dominic Smith. Teoscar Hernandez to 3rd.",0,3,3,44,"bottom",5,"2023-06-27T03:02:26.214Z","2023-06-27T03:03:55.604Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.8,78.8,13,0.9,0.4396,6.1583,26.4773,-40.4174,0.6832,-5.2442,-0.9154,1.5615,3.8204,-124.8676,-1.7141,-2.5577,50.0054,5.5996,1.0732,2.4,10.8,24,2359,27,81.4,3,81,NA,NA,NA,TRUE,-46.9,-9.6,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,606192,"Teoscar Hernández","/api/v1/people/606192"
717602,"2023-06-27",2,"2023-06-27T03:03:20.290Z","2023-06-27T03:03:23.290Z",TRUE,"pitch","2932d2da-15e2-46a6-8e46-416d6eae5258",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.58,1.7,NA,113.43,165.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Cal Raleigh grounds out, shortstop CJ Abrams to first baseman Dominic Smith. Teoscar Hernandez to 3rd.",0,3,3,44,"bottom",5,"2023-06-27T03:02:26.214Z","2023-06-27T03:03:55.604Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.2,5,0.93,0.4044,6.2863,28.5442,-15.6259,-6.7226,8.9013,0.0938,2.7224,9.3056,-135.2493,-3.6778,-2.5125,50.0024,5.1905,-12.498,32.4,4.8,24,2390,218,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.6,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",1,"2023-06-27T03:02:58.675Z","2023-06-27T03:03:02.126Z",TRUE,"pitch","4f02dbbd-2529-44fc-98f1-20bb42274a1f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6349,1.7545,NA,160.8,146.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Cal Raleigh grounds out, shortstop CJ Abrams to first baseman Dominic Smith. Teoscar Hernandez to 3rd.",0,3,3,44,"bottom",5,"2023-06-27T03:02:26.214Z","2023-06-27T03:03:55.604Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.7,11,0.94,0.4012,6.0948,29.6205,-14.2787,-6.7039,9.4763,-1.1492,3.4283,6.408,-136.4404,-2.3874,-2.6556,50.0001,5.2969,-12.6559,37.2,3.6,24,2433,215,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.9,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",0,"2023-06-27T03:02:37.668Z","2023-06-27T03:02:41.017Z",TRUE,"pitch","482fb951-e3d5-4154-add0-bd8716d8d0da",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6071,1.7267,NA,143.04,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Cal Raleigh grounds out, shortstop CJ Abrams to first baseman Dominic Smith. Teoscar Hernandez to 3rd.",0,3,3,44,"bottom",5,"2023-06-27T03:02:26.214Z","2023-06-27T03:03:55.604Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.2,79.2,7,0.9,0.4397,5.9696,22.872,-38.7892,1.2473,-4.199,-0.6832,2.0289,4.2372,-124.1616,-1.0838,-2.5681,50.0053,5.6747,1.9631,3.6,9.6,24,2398,30,NA,NA,NA,NA,NA,NA,FALSE,-45,-7.7,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",2,"2023-06-27T03:01:38.769Z","2023-06-27T03:01:52.594Z",TRUE,"pitch","b0c930e1-b5d0-4dc2-ab8e-e5a987a452d8",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.51,1.7,NA,87.32,182.72,"ground_ball","medium","1",128.19,182,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Teoscar Hernandez singles on a ground ball to first baseman Dominic Smith, deflected by pitcher Cory Abbott. Teoscar Hernandez to 2nd. Teoscar Hernandez advances to 2nd, on a throwing error by first baseman Dominic Smith.",0,3,3,43,"bottom",5,"2023-06-27T03:01:25.230Z","2023-06-27T03:01:52.594Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.4,9,0.93,0.4044,6.4104,28.3433,-12.7537,-6.8634,10.4412,0.7786,2.0762,11.6757,-135.2388,-5.8455,-2.6948,50.0034,5.1535,-12.7675,36,3.6,24,2425,218,83.9,-1,32,NA,NA,NA,FALSE,-13.7,17.9,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA
717602,"2023-06-27",1,"2023-06-27T03:01:27.525Z","2023-06-27T03:01:30.926Z",TRUE,"pitch","b5353cdb-2af9-4e76-845e-272231590a16",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4538,1.699,NA,145.21,165.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Teoscar Hernandez singles on a ground ball to first baseman Dominic Smith, deflected by pitcher Cory Abbott. Teoscar Hernandez to 2nd. Teoscar Hernandez advances to 2nd, on a throwing error by first baseman Dominic Smith.",0,3,3,43,"bottom",5,"2023-06-27T03:01:25.230Z","2023-06-27T03:01:52.594Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.9,79.6,4,0.9,0.4368,NA,23.4051,-38.8928,1.0332,-4.217,-0.74,2.709,4.9959,-125.0333,0.4836,-2.8918,50.0003,5.6851,1.6465,3.6,9.6,24,2366,25,NA,NA,NA,NA,NA,NA,FALSE,-44.2,-7.3,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",0,"2023-06-27T03:00:29.167Z","2023-06-27T03:01:27.525Z",FALSE,"action",NA,NA,"Pitching Change: Cory Abbott replaces Trevor Williams.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676265,"/api/v1/people/676265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"43","atBat","Single","single","Teoscar Hernandez singles on a ground ball to first baseman Dominic Smith, deflected by pitcher Cory Abbott. Teoscar Hernandez to 2nd. Teoscar Hernandez advances to 2nd, on a throwing error by first baseman Dominic Smith.",0,3,3,43,"bottom",5,"2023-06-27T03:01:25.230Z","2023-06-27T03:01:52.594Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",4,"2023-06-27T02:58:55.168Z","2023-06-27T02:59:00.434Z",TRUE,"pitch","99828e8c-6288-42e5-af7b-02c64d2fa06a",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.63,1.74,NA,128.21,196.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Joey Meneses strikes out swinging.",0,3,3,42,"top",5,"2023-06-27T02:57:13.599Z","2023-06-27T02:59:00.434Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,608841,"Joey Meneses","/api/v1/people/608841","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,90.4,13,0.91,0.3842,5.5693,28.5162,-27.6327,-9.7108,2.1959,-0.2942,1.5743,8.4097,-141.8785,-4.4205,-2.0163,50.0003,4.8864,-20.0515,32.4,7.2,24,2111,236,NA,NA,NA,NA,NA,NA,TRUE,-25.2,3.4,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",3,"2023-06-27T02:58:30.157Z","2023-06-27T02:58:33.157Z",TRUE,"pitch","1dc2b8f6-7505-4481-b983-3a8f832adee4",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.63,1.74,NA,101.54,164.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Joey Meneses strikes out swinging.",0,3,3,42,"top",5,"2023-06-27T02:57:13.599Z","2023-06-27T02:59:00.434Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,608841,"Joey Meneses","/api/v1/people/608841","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.7,6,0.91,0.387,5.5361,33.4785,-16.9002,-7.43,7.5338,0.4057,2.7639,8.9876,-141.7356,-3.5497,-1.8465,50.0034,5.117,-15.0644,36,4.8,24,2184,237,NA,NA,NA,NA,NA,NA,FALSE,-15.8,13.1,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
