"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716584,"2023-09-14",0,"2023-09-14T18:10:23.608Z","2023-09-14T18:10:29.379Z",TRUE,"pitch","ba90934e-6acd-4ea4-8634-fed1b9852b13",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6376,1.6498,NA,81.55,154.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Home Run","home_run","Akil Baddoo homers (10) on a line drive to right field. Tyler Nevin scores.",2,0,3,29,"bottom",4,"2023-09-14T18:10:14.254Z","2023-09-14T18:11:26.709Z",TRUE,TRUE,FALSE,FALSE,75,1,1,0,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.3,12,0.89,0.4129,7.4197,28.5795,-16.7401,-4.5956,8.6617,0.93,3.1156,7.4574,-132.7038,-1.8421,-1.3205,50.0064,5.0392,-8.1934,21.6,3.6,24,1973,213,NA,NA,NA,NA,NA,NA,FALSE,-17.4,15.5,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",6,"2023-09-14T18:09:42.283Z","2023-09-14T18:09:53.763Z",TRUE,"pitch","cfaf4543-d68d-42d3-a1a2-a721651860e3",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.51,1.6,NA,122.1,168.81,"ground_ball","medium","8",129.49,115.91,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Tyler Nevin singles on a ground ball to center fielder TJ Friedl.",0,0,1,28,"bottom",4,"2023-09-14T18:08:12.829Z","2023-09-14T18:09:53.763Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,83.8,5,0.91,0.4106,7.4452,28.8159,-22.5376,-9.077,5.3514,-0.1338,2.5916,6.4992,-133.4034,-1.6235,-1.4228,50.0047,4.8334,-16.3549,33.6,6,24,1811,219,92.4,0,39,NA,NA,NA,FALSE,-23,9.6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663527,"Tyler Nevin","/api/v1/people/663527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",5,"2023-09-14T18:09:27.702Z","2023-09-14T18:09:33.719Z",TRUE,"pitch","474c4f1a-2f81-4902-a0e0-91f2127f79c0",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.5599,1.6341,NA,66.82,176.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Tyler Nevin singles on a ground ball to center fielder TJ Friedl.",0,0,1,28,"bottom",4,"2023-09-14T18:08:12.829Z","2023-09-14T18:09:53.763Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,83.7,14,0.9,0.4121,7.382,27.4723,-24.3201,-9.9521,4.3903,1.3163,2.3118,10.535,-132.7332,-1.814,-1.4045,50.0063,4.7687,-17.8239,32.4,7.2,24,1952,219,NA,NA,NA,NA,NA,NA,FALSE,-25,7.8,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",3,"2023-09-14T18:09:02.678Z","2023-09-14T18:09:08.007Z",TRUE,"pitch","93f14eec-f9f6-417a-af62-c9ce923e4b43",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.534,1.6599,NA,112.08,159.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Tyler Nevin singles on a ground ball to center fielder TJ Friedl.",0,0,1,28,"bottom",4,"2023-09-14T18:08:12.829Z","2023-09-14T18:09:53.763Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,83,5,0.91,0.414,7.5825,28.8455,-21.745,-9.463,5.8856,0.1291,2.9267,7.1558,-132.4058,-1.1793,-1.382,50.0018,4.9723,-16.7645,34.8,6,24,1911,215,NA,NA,NA,NA,NA,NA,FALSE,-22.4,10.6,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",2,"2023-09-14T18:08:48.025Z","2023-09-14T18:08:53.424Z",TRUE,"pitch","9d39fe8a-2d83-43ed-9785-32033c95b6e5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5098,1.6341,NA,75.71,188.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Tyler Nevin singles on a ground ball to center fielder TJ Friedl.",0,0,1,28,"bottom",4,"2023-09-14T18:08:12.829Z","2023-09-14T18:09:53.763Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.5,72.1,14,2,0.4797,7.0011,21.6931,-29.4427,4.0912,2.0714,1.0832,1.8536,4.8574,-114.3216,-0.1304,-1.6032,50.004,4.809,5.3977,12,9.6,24,1883,73,NA,NA,NA,NA,NA,NA,FALSE,-40.4,4,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",1,"2023-09-14T18:08:31.911Z","2023-09-14T18:08:36.630Z",TRUE,"pitch","ec369d5e-a596-436b-8b1c-984220bc5e39",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5098,1.6599,NA,79.69,231.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Tyler Nevin singles on a ground ball to center fielder TJ Friedl.",0,0,1,28,"bottom",4,"2023-09-14T18:08:12.829Z","2023-09-14T18:09:53.763Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.5,73.7,14,2,0.4698,7.0557,24.3826,-30.1674,6.4858,1.4602,0.9788,0.2702,4.2075,-117.0772,-3.6191,-1.6911,50.0028,4.6929,8.9026,16.8,9.6,24,1984,78,NA,NA,NA,NA,NA,NA,FALSE,-40.7,1.9,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",0,"2023-09-14T18:08:20.443Z","2023-09-14T18:08:24.179Z",TRUE,"pitch","a440acfc-c557-4add-aa24-847ff73abd27",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5098,1.6341,NA,91.79,166.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Tyler Nevin singles on a ground ball to center fielder TJ Friedl.",0,0,1,28,"bottom",4,"2023-09-14T18:08:12.829Z","2023-09-14T18:09:53.763Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,74.3,6,2,0.4637,7.4888,23.8671,-29.6525,4.5949,1.7899,0.6612,2.6637,4.0869,-118.3894,0.9976,-1.6883,50.0052,4.9635,6.4832,14.4,8.4,24,1907,81,NA,NA,NA,NA,NA,NA,FALSE,-37.7,3.8,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",4,"2023-09-14T18:09:18.790Z","2023-09-14T18:09:27.702Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,663527,"/api/v1/people/663527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Tyler Nevin singles on a ground ball to center fielder TJ Friedl.",0,0,1,28,"bottom",4,"2023-09-14T18:08:12.829Z","2023-09-14T18:09:53.763Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",3,"2023-09-14T18:05:59.904Z","2023-09-14T18:06:07.260Z",TRUE,"pitch","58c1fe07-7068-4f66-90dd-f4c53a792170",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.23,1.49,NA,120.67,181.76,"line_drive","medium","7",72.15,96.45,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Lineout","field_out","Jonathan India lines out to left fielder Akil Baddoo.",0,0,1,27,"top",4,"2023-09-14T18:05:04.196Z","2023-09-14T18:06:07.260Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,77.5,5,0.9,0.449,5.7818,23.2578,-37.8879,3.7096,-3.7886,-0.0963,2.1117,5.1614,-121.8418,-1.054,-2.7216,50.0029,5.815,5.5938,9.6,10.8,24,2956,61,105.8,15,333,NA,NA,NA,TRUE,-45.8,-6.8,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",1,"2023-09-14T18:05:35.487Z","2023-09-14T18:05:46.134Z",TRUE,"pitch","d14d8d3c-a661-43fb-a234-a8582ec87daf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.301,1.5051,NA,97.88,206.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Lineout","field_out","Jonathan India lines out to left fielder Akil Baddoo.",0,0,1,27,"top",4,"2023-09-14T18:05:04.196Z","2023-09-14T18:06:07.260Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79,14,0.91,0.4408,5.8843,25.3892,-36.3483,2.996,-2.6683,0.5016,1.1894,6.5627,-124.3488,-3.7678,-2.5632,50.0043,5.7461,4.6826,8.4,9.6,24,2942,58,NA,NA,NA,NA,NA,NA,FALSE,-43,-5.5,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",0,"2023-09-14T18:05:19.564Z","2023-09-14T18:05:23.820Z",TRUE,"pitch","246fb82c-9b49-4139-ae10-a2fd42f9aab2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.301,1.5567,NA,116.48,161.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Lineout","field_out","Jonathan India lines out to left fielder Akil Baddoo.",0,0,1,27,"top",4,"2023-09-14T18:05:04.196Z","2023-09-14T18:06:07.260Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,86.6,2,0.9,0.3983,5.8932,30.1711,-25.144,-10.3945,3.6694,0.0136,2.8632,10.515,-137.4699,-3.2788,-2.5086,50.0032,5.7762,-19.9167,34.8,7.2,24,2071,224,NA,NA,NA,NA,NA,NA,FALSE,-24.5,6.1,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",2,"2023-09-14T18:05:51.828Z","2023-09-14T18:05:59.904Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"d14d8d3c-a661-43fb-a234-a8582ec87daf",NA,NA,NA,NA,NA,NA,NA,"27","atBat","Lineout","field_out","Jonathan India lines out to left fielder Akil Baddoo.",0,0,1,27,"top",4,"2023-09-14T18:05:04.196Z","2023-09-14T18:06:07.260Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",3,"2023-09-14T18:04:48.645Z","2023-09-14T18:04:56.106Z",TRUE,"pitch","3260bc22-bbd8-409e-bc8c-4780b05f39bd",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.0423,1.4298,NA,153.75,182.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Walk","walk","TJ Friedl walks. Nick Martini to 2nd.",0,0,1,26,"top",4,"2023-09-14T18:03:39.444Z","2023-09-14T18:04:56.106Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,670770,"TJ Friedl","/api/v1/people/670770","L","Left",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.3,13,2,0.3981,5.9121,32.7764,-15.7775,-6.5547,8.5656,-0.9641,2.0937,6.9792,-137.9612,-6.6027,-2.6838,50.0002,5.5952,-12.5422,32.4,4.8,24,2193,234,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.2,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670770,"TJ Friedl","/api/v1/people/670770",NA,NA,NA,605361,"Nick Martini","/api/v1/people/605361",NA,NA,NA,NA
716584,"2023-09-14",2,"2023-09-14T18:04:27.905Z","2023-09-14T18:04:32.766Z",TRUE,"pitch","77528fe0-2d05-4c47-af94-e4261e19c3b3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.1716,1.5309,NA,69.89,167.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Walk","walk","TJ Friedl walks. Nick Martini to 2nd.",0,0,1,26,"top",4,"2023-09-14T18:03:39.444Z","2023-09-14T18:04:56.106Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,670770,"TJ Friedl","/api/v1/people/670770","L","Left",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.2,12,0.89,0.3998,5.8263,31.0108,-14.7285,-5.2208,9.186,1.236,2.6393,11.6195,-137.1264,-5.5898,-2.3828,50.0068,5.7133,-9.9203,25.2,3.6,24,2287,227,NA,NA,NA,NA,NA,NA,FALSE,-15.4,15.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",1,"2023-09-14T18:04:04.396Z","2023-09-14T18:04:10.951Z",TRUE,"pitch","c23144fd-7ec2-4f57-b5f6-88824198e4af",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1716,1.5309,NA,80.05,132.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Walk","walk","TJ Friedl walks. Nick Martini to 2nd.",0,0,1,26,"top",4,"2023-09-14T18:03:39.444Z","2023-09-14T18:04:56.106Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,670770,"TJ Friedl","/api/v1/people/670770","L","Left",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.7,12,0.89,0.4018,5.914,29.8676,-16.2198,-4.3227,8.4753,0.9693,3.939,10.7905,-136.3134,-2.0564,-2.4783,50.0027,5.8225,-8.138,19.2,3.6,24,2355,219,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.1,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",0,"2023-09-14T18:03:43.582Z","2023-09-14T18:03:47.513Z",TRUE,"pitch","048a8672-acea-4f60-b5d9-edb1f3321261",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1458,1.4298,NA,203.31,132.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Walk","walk","TJ Friedl walks. Nick Martini to 2nd.",0,0,1,26,"top",4,"2023-09-14T18:03:39.444Z","2023-09-14T18:04:56.106Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,670770,"TJ Friedl","/api/v1/people/670770","L","Left",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Detroit Tigers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.4,71.7,11,0.9,0.4813,5.7659,22.3222,-42.0014,7.2193,-7.5085,-2.2644,3.9256,-0.8255,-114.0934,4.22,-2.8336,50.0007,6.2094,9.4518,13.2,13.2,24,2551,39,NA,NA,NA,NA,NA,NA,FALSE,-56.9,-12.1,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
