"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746575,"2024-04-07",2,"2024-04-07T00:42:10.547Z","2024-04-07T00:42:15.808Z",TRUE,"pitch","7e0c8377-e2e0-4f90-9202-d33f79ff9384",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.45,1.66,NA,140.59,137.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Walk","walk","Jose Siri walks.",0,1,1,16,"top",3,"2024-04-07T00:41:39.396Z","2024-04-07T00:43:16.151Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642350,"Jose Siri","/api/v1/people/642350","R","Right",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,89.1,11,2,0.3915,6.3067,21.7758,-21.2054,-4.0785,5.4916,-0.6188,3.7463,3.3492,-138.2835,-1.3254,-1.2973,50.0029,5.6123,-8.1461,19.2,4.8,24,2388,192,NA,NA,NA,NA,NA,NA,FALSE,-19.6,10,7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",1,"2024-04-07T00:41:57.487Z","2024-04-07T00:42:01.447Z",TRUE,"pitch","9d9f1545-fa02-4630-9ad9-4a93c44bc0ae",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2137,1.541,NA,122.21,152.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Walk","walk","Jose Siri walks.",0,1,1,16,"top",3,"2024-04-07T00:41:39.396Z","2024-04-07T00:43:16.151Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642350,"Jose Siri","/api/v1/people/642350","R","Right",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,87.8,2,0.83,0.397,6.3147,22.2514,-18.8438,-1.2669,6.8686,-0.1367,3.2026,3.4333,-136.5329,-2.9201,-1.2307,50.0013,5.5415,-2.4588,6,3.6,24,2330,192,NA,NA,NA,NA,NA,NA,FALSE,-18.2,12.2,1.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",0,"2024-04-07T00:41:45.743Z","2024-04-07T00:41:50.084Z",TRUE,"pitch","dea7374a-fe64-4607-ad8c-a844bc8e989b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1902,1.541,NA,81.38,207.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Walk","walk","Jose Siri walks.",0,1,1,16,"top",3,"2024-04-07T00:41:39.396Z","2024-04-07T00:43:16.151Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642350,"Jose Siri","/api/v1/people/642350","R","Right",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,88.6,14,2,0.3957,6.3852,21.2151,-22.6726,-5.8072,4.8584,0.9345,1.1711,7.499,-136.7909,-7.2242,-1.0482,50.0002,5.3263,-11.3517,24,4.8,24,2275,200,NA,NA,NA,NA,NA,NA,FALSE,-22.3,7.9,9.5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",3,"2024-04-07T00:42:34.260Z","2024-04-07T00:42:41.530Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,642350,"/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"16","atBat","Walk","walk","Jose Siri walks.",0,1,1,16,"top",3,"2024-04-07T00:41:39.396Z","2024-04-07T00:43:16.151Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642350,"Jose Siri","/api/v1/people/642350","R","Right",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",0,"2024-04-07T00:39:21.494Z","2024-04-07T00:39:33.841Z",TRUE,"pitch","b604f3a5-9603-4e84-8baa-4a458c83c4ca",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.72,1.81,NA,153.42,167.06,"popup","medium","3",150.79,169.4,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Pop Out","field_out","Michael Toglia pops out to first baseman Yandy Díaz.",0,1,1,15,"bottom",2,"2024-04-07T00:39:13.149Z","2024-04-07T00:39:33.841Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,669911,"Michael Toglia","/api/v1/people/669911","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",82.5,77.2,13,2,0.4522,6.3645,19.068,-28.4009,-1.9224,2.5284,-0.9555,2.6562,-4.2959,-120.2429,-1.4987,1.0904,50.0036,5.7625,-2.8692,7.2,8.4,24,2276,212,88.6,72,97,NA,NA,NA,TRUE,-34.9,4.6,4.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",3,"2024-04-07T00:38:44.040Z","2024-04-07T00:38:54.293Z",TRUE,"pitch","2ea7a738-82d5-4951-8b9e-ee2f2af4906e",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.25,1.53,NA,147.64,197.78,"ground_ball","medium","7",64.91,109.53,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Ezequiel Tovar singles on a ground ball to left fielder Randy Arozarena.",0,1,1,14,"bottom",2,"2024-04-07T00:37:35.420Z","2024-04-07T00:38:54.293Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.4,74.6,7,2,0.4733,6.2981,14.8899,-34.4974,-6.9492,-1.7015,-0.8039,1.5186,-2.501,-114.3741,-1.9493,1.1971,50.0019,5.6682,-9.4943,15.6,10.8,24,2012,337,94.3,8,123,NA,NA,NA,FALSE,-46.4,-3.2,13.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,678662,"Ezequiel Tovar","/api/v1/people/678662",NA,NA,NA,NA,NA,NA
746575,"2024-04-07",2,"2024-04-07T00:38:23.188Z","2024-04-07T00:38:27.216Z",TRUE,"pitch","17fea9b3-e646-470c-931b-1690ff38a72c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.25,1.53,NA,107.85,171.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Ezequiel Tovar singles on a ground ball to left fielder Randy Arozarena.",0,1,1,14,"bottom",2,"2024-04-07T00:37:35.420Z","2024-04-07T00:38:54.293Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.3,84.6,5,2,0.4146,6.1211,17.9579,-21.6536,2.3254,5.9022,0.2402,2.4904,-3.2368,-130.2968,-4.2699,1.1759,50.0014,5.7136,4.1444,9.6,4.8,24,1990,131,NA,NA,NA,NA,NA,NA,FALSE,-22.8,10.3,-3.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",1,"2024-04-07T00:37:55.509Z","2024-04-07T00:37:59.421Z",TRUE,"pitch","1b63bf47-3f15-47bf-9c68-7f2677eff35d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.25,1.53,NA,97.25,176.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Ezequiel Tovar singles on a ground ball to left fielder Randy Arozarena.",0,1,1,14,"bottom",2,"2024-04-07T00:37:35.420Z","2024-04-07T00:38:54.293Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.3,76.6,6,2,0.4572,6.5244,16.9994,-29.6138,4.7185,1.7512,0.5183,2.3068,-3.3495,-118.5991,-1.7802,1.3175,50.003,5.7012,6.9013,12,8.4,24,1792,161,NA,NA,NA,NA,NA,NA,FALSE,-37.3,3.1,-8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",0,"2024-04-07T00:37:42.081Z","2024-04-07T00:37:46.208Z",TRUE,"pitch","d6bf4eba-d359-4832-8dc5-4955bf5b9d66",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2137,1.5174,NA,154.31,214.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Ezequiel Tovar singles on a ground ball to left fielder Randy Arozarena.",0,1,1,14,"bottom",2,"2024-04-07T00:37:35.420Z","2024-04-07T00:38:54.293Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.2,81.1,13,2,0.435,6.3554,16.4969,-26.6263,-2.9679,3.4278,-0.9788,0.8826,-4.1848,-124.2342,-6.2336,1.0907,50.0057,5.5367,-4.8054,10.8,7.2,24,2233,161,NA,NA,NA,NA,NA,NA,FALSE,-31.1,5.5,6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",0,"2024-04-07T00:37:09.933Z","2024-04-07T00:37:16.803Z",TRUE,"pitch","5cbd1121-6a07-4a0a-8017-7c4cf8884373",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.29,1.65,NA,102.44,166.73,"ground_ball","medium","4",127.76,147.58,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Elehuris Montero grounds out, second baseman Brandon Lowe to first baseman Yandy Díaz.",0,1,1,13,"bottom",2,"2024-04-07T00:37:05.315Z","2024-04-07T00:37:16.803Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.5,75.3,6,2,0.4632,6.1871,18.1071,-28.4304,2.7445,2.6301,0.382,2.6684,-2.6074,-117.3822,-1.3381,1.1403,50.0026,5.8455,3.9056,7.2,8.4,24,2196,121,100.3,-27,6,NA,NA,NA,TRUE,-36.6,4.8,-4.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",4,"2024-04-07T00:36:23.537Z","2024-04-07T00:36:45.024Z",TRUE,"pitch","2801e3b1-23b2-4d1c-9ca8-7c2656a620e1",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.41,1.57,NA,116.64,170.54,"fly_ball","medium","7",22.36,90.4,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Home Run","home_run","Ryan McMahon homers (2) on a fly ball to left field.",1,1,1,12,"bottom",2,"2024-04-07T00:34:57.625Z","2024-04-07T00:36:45.024Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.6,80.8,5,2,0.4258,6.228,28.0784,-21.4993,6.5705,6.3766,0.0094,2.5273,-4.7658,-128.8861,-3.5749,1.0336,50.0016,5.6028,10.9964,24,6,24,2661,151,95.8,27,369,NA,NA,NA,FALSE,-24.1,10.9,-10.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",3,"2024-04-07T00:36:01.661Z","2024-04-07T00:36:04.796Z",TRUE,"pitch","16c9f4ee-85a5-4e3a-ab2f-9b37a2489fb7",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.41,1.57,NA,103.54,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Home Run","home_run","Ryan McMahon homers (2) on a fly ball to left field.",1,1,1,12,"bottom",2,"2024-04-07T00:34:57.625Z","2024-04-07T00:36:45.024Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.3,79.7,3,2,0.4398,6.2643,16.9726,-29.1406,-3.618,1.9158,0.3532,3.14,-1.079,-123.0342,-0.6224,1.2642,50.0026,5.7978,-5.7261,10.8,7.2,24,1429,218,NA,NA,NA,NA,NA,NA,FALSE,-33.7,3.6,6.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",2,"2024-04-07T00:35:43.909Z","2024-04-07T00:35:47.803Z",TRUE,"pitch","8d4486f6-d1d8-47f0-8c86-33d7e4dcc7b8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.402,1.6119,NA,116.15,136.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Home Run","home_run","Ryan McMahon homers (2) on a fly ball to left field.",1,1,1,12,"bottom",2,"2024-04-07T00:34:57.625Z","2024-04-07T00:36:45.024Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.9,82.2,12,2,0.4209,6.1909,24.0624,-18.0226,0.6393,8.2277,0.0223,3.8039,-2.9187,-129.5519,-1.834,1.0747,50.0017,5.8816,1.0995,1.2,4.8,24,2016,138,NA,NA,NA,NA,NA,NA,FALSE,-19.4,14.8,-0.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",1,"2024-04-07T00:35:27.487Z","2024-04-07T00:35:31.846Z",TRUE,"pitch","f02bcfbb-fd77-42db-9801-98ac47ae8415",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.535,1.6973,NA,122.44,145.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Home Run","home_run","Ryan McMahon homers (2) on a fly ball to left field.",1,1,1,12,"bottom",2,"2024-04-07T00:34:57.625Z","2024-04-07T00:36:45.024Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89,81.9,2,2,0.4214,6.1432,25.4034,-17.3533,1.274,8.6499,-0.1428,3.4681,-3.6884,-129.6458,-2.7019,1.1286,50.0058,5.8381,2.1843,4.8,4.8,24,2148,148,NA,NA,NA,NA,NA,NA,FALSE,-19,15.4,-1.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",0,"2024-04-07T00:35:12.994Z","2024-04-07T00:35:16.907Z",TRUE,"pitch","0134a5e9-6981-47c2-b816-7ef94cb35911",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3785,1.6356,NA,114.76,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Home Run","home_run","Ryan McMahon homers (2) on a fly ball to left field.",1,1,1,12,"bottom",2,"2024-04-07T00:34:57.625Z","2024-04-07T00:36:45.024Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89,82.6,5,2,0.42,6.1184,23.3058,-23.0601,6.2499,5.2762,0.0587,2.6956,-4.899,-129.6555,-3.1629,1.1468,50.0044,5.6618,10.8011,22.8,6,24,1963,138,NA,NA,NA,NA,NA,NA,FALSE,-24.8,9.1,-10.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",1,"2024-04-07T00:34:39.183Z","2024-04-07T00:34:44.758Z",TRUE,"pitch","e24bf2ea-8c1f-4ace-9fb4-0f76a9eb745a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.16,1.43,NA,106.66,179.18,"line_drive","medium","3",146.45,170.34,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Elias Díaz lines out to first baseman Yandy Díaz.",0,1,0,11,"bottom",2,"2024-04-07T00:33:58.642Z","2024-04-07T00:34:44.758Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,553869,"Elias Díaz","/api/v1/people/553869","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.1,75.5,5,2,0.4612,6.2887,19.7673,-29.0345,4.9336,2.1903,0.2712,2.2075,-3.8737,-118.1798,-2.2969,1.2802,50.0034,5.8251,7.0702,12,8.4,24,2595,153,66.3,9,95,NA,NA,NA,TRUE,-37.3,3.7,-8.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",0,"2024-04-07T00:34:21.264Z","2024-04-07T00:34:24.794Z",TRUE,"pitch","19eed5bc-1f51-4629-b3b8-043b2b86f870",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.16,1.43,NA,150.36,186.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Elias Díaz lines out to first baseman Yandy Díaz.",0,1,0,11,"bottom",2,"2024-04-07T00:33:58.642Z","2024-04-07T00:34:44.758Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,553869,"Elias Díaz","/api/v1/people/553869","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.4,77.8,13,2,0.448,6.1476,20.5843,-28.0764,-2.6065,2.6962,-0.8752,1.9454,-4.256,-121.5799,-3.2247,1.2267,50.0011,5.6883,-3.9581,9.6,7.2,24,2238,217,NA,NA,NA,NA,NA,NA,FALSE,-34.3,4.4,5.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
