"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717406,"2023-07-15",3,"2023-07-15T02:52:37.134Z","2023-07-15T02:52:42.788Z",TRUE,"pitch","9c5b14cb-8120-4d93-918a-6c5868a9c0dd",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.27,1.55,NA,113.66,215.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Kerry Carpenter strikes out swinging.",0,2,0,21,"top",4,"2023-07-15T02:51:35.171Z","2023-07-15T02:52:42.788Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,82.6,14,0.89,0.4228,5.3884,22.2307,-31.9623,-9.026,0.1272,0.0877,0.8478,8.6554,-128.6635,-3.6393,-2.1188,50.0047,4.7108,-15.4048,22.8,8.4,24,1932,252,NA,NA,NA,NA,NA,NA,TRUE,-34.8,-0.2,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",2,"2023-07-15T02:52:23.800Z","2023-07-15T02:52:27.428Z",TRUE,"pitch","6815d82a-1349-423d-873c-f808d37ccab3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3215,1.6289,NA,103.04,132.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Kerry Carpenter strikes out swinging.",0,2,0,21,"top",4,"2023-07-15T02:51:35.171Z","2023-07-15T02:52:42.788Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.6,12,0.91,0.3853,5.4498,29.4283,-18.239,-7.2802,6.7925,0.3662,3.9241,9.7079,-141.6327,-0.1526,-2.1446,50,5.1356,-14.9311,34.8,4.8,24,2341,233,NA,NA,NA,NA,NA,NA,FALSE,-16.2,12.5,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",1,"2023-07-15T02:52:09.060Z","2023-07-15T02:52:12.741Z",TRUE,"pitch","b88a4ba3-a635-489f-b227-d9b914be1852",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.27,1.55,NA,95.81,156.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Kerry Carpenter strikes out swinging.",0,2,0,21,"top",4,"2023-07-15T02:51:35.171Z","2023-07-15T02:52:42.788Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.8,3,0.91,0.3883,5.4467,30.2146,-17.1909,-8.0027,7.4263,0.556,3.0339,10.2264,-140.7414,-2.5173,-2.0751,50.0032,5.0458,-16.1481,38.4,4.8,24,2324,232,NA,NA,NA,NA,NA,NA,FALSE,-16,13.2,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",0,"2023-07-15T02:51:54.690Z","2023-07-15T02:51:58.332Z",TRUE,"pitch","751ef4c2-02a0-4f0d-bbf6-1e16f0366a36",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.27,1.55,NA,115.86,168.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Kerry Carpenter strikes out swinging.",0,2,0,21,"top",4,"2023-07-15T02:51:35.171Z","2023-07-15T02:52:42.788Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.7,5,0.9,0.3936,5.4735,28.6865,-17.6377,-8.6987,7.3968,0.0298,2.5941,9.0218,-138.7277,-3.3386,-2.1217,50.0007,4.9769,-17.0904,39.6,4.8,24,2367,229,NA,NA,NA,NA,NA,NA,FALSE,-16.9,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",1,"2023-07-15T02:51:19.128Z","2023-07-15T02:51:28.546Z",TRUE,"pitch","c8093937-9c5c-465c-a4db-ba18fcb79feb",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.52,1.61,NA,118.13,152.76,"fly_ball","medium","9",182.86,74.17,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Flyout","field_out","Spencer Torkelson flies out to right fielder Teoscar Hernandez.",0,2,0,20,"top",4,"2023-07-15T02:50:44.635Z","2023-07-15T02:51:28.546Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.3,2,0.9,0.3908,5.4839,28.7982,-17.3413,-8.6737,7.4404,-0.0295,3.186,8.6586,-139.6632,-2.1171,-2.0296,50.0019,5.083,-17.2893,40.8,4.8,24,2304,240,97.4,38,340,NA,NA,NA,TRUE,-16.2,13.3,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",0,"2023-07-15T02:51:05.597Z","2023-07-15T02:51:08.955Z",TRUE,"pitch","6b1340f7-9a94-44cb-bc20-5f43e23d3666",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.52,1.61,NA,113.36,160.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Flyout","field_out","Spencer Torkelson flies out to right fielder Teoscar Hernandez.",0,2,0,20,"top",4,"2023-07-15T02:50:44.635Z","2023-07-15T02:51:28.546Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,87.3,5,0.89,0.3965,5.4157,26.9104,-18.1524,-7.3074,7.2328,0.0954,2.9089,8.4225,-137.5019,-2.4643,-2.04,50.004,5.0311,-14.1693,33.6,4.8,24,2218,230,NA,NA,NA,NA,NA,NA,FALSE,-17.5,12.8,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",1,"2023-07-15T02:48:41.382Z","2023-07-15T02:48:50.225Z",TRUE,"pitch","bcb64d4f-40ff-48ca-baff-c54842ec4d9f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.47,1.62,NA,99.74,171.19,"fly_ball","hard","9",175.16,54.04,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Dylan Moore flies out sharply to right fielder Kerry Carpenter.",0,2,0,19,"bottom",3,"2023-07-15T02:48:07.073Z","2023-07-15T02:48:50.225Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,664238,"Dylan Moore","/api/v1/people/664238","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.5,6,0.92,0.4002,6.1661,26.7695,-15.8927,3.6386,8.556,0.4527,2.5032,-3.9692,-136.28,-5.8904,1.4475,50.0001,5.7699,6.921,20.4,3.6,24,2126,145,100.9,31,379,NA,NA,NA,TRUE,-16.3,14.6,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",0,"2023-07-15T02:48:28.542Z","2023-07-15T02:48:33.569Z",TRUE,"pitch","ba7ad8e5-d3c3-42b5-94ca-59376bd20517",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6396,1.6776,NA,75.85,198.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Dylan Moore flies out sharply to right fielder Kerry Carpenter.",0,2,0,19,"bottom",3,"2023-07-15T02:48:07.073Z","2023-07-15T02:48:50.225Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,664238,"Dylan Moore","/api/v1/people/664238","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.6,14,2,0.4004,6.2077,27.1749,-15.5734,2.3673,8.7409,1.0795,1.4761,-2.2385,-136.2784,-8.4825,1.6001,50.0061,5.6834,4.4977,13.2,3.6,24,2119,152,NA,NA,NA,NA,NA,NA,FALSE,-16.6,14.4,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",2,"2023-07-15T02:47:59.745Z","2023-07-15T02:48:05.229Z",TRUE,"pitch","3f4c8bc6-81ea-47df-8fe5-b0b143f2da7c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.05,1.41,NA,96.15,181.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Jose Caballero strikes out swinging.",0,2,0,18,"bottom",3,"2023-07-15T02:47:01.423Z","2023-07-15T02:48:05.229Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,676609,"José Caballero","/api/v1/people/676609","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.7,6,0.84,0.3988,6.3231,28.5714,-19.4505,7.6049,6.6509,0.5469,2.1039,-4.952,-137.029,-6.0889,1.3838,50.0028,5.6713,14.5495,33.6,4.8,24,2141,147,NA,NA,NA,NA,NA,NA,TRUE,-19.7,11,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",1,"2023-07-15T02:47:44.121Z","2023-07-15T02:47:48.726Z",TRUE,"pitch","382ed7f3-870a-4204-99d6-be305754faa8",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.1504,1.3854,NA,95.44,198.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Jose Caballero strikes out swinging.",0,2,0,18,"bottom",3,"2023-07-15T02:47:01.423Z","2023-07-15T02:48:05.229Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,676609,"José Caballero","/api/v1/people/676609","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,81.4,9,0.9,0.4263,6.2333,25.4014,-27.1453,9.4632,3.0066,0.5655,1.4738,-5.5349,-128.2529,-5.4438,1.5171,50.0038,5.729,15.8371,27.6,7.2,24,1992,129,NA,NA,NA,NA,NA,NA,FALSE,-30.6,4.4,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",0,"2023-07-15T02:47:25.658Z","2023-07-15T02:47:31.049Z",TRUE,"pitch","8ccc47ee-8126-4c1e-9822-c3a379714812",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.05,1.41,NA,159.35,159.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Jose Caballero strikes out swinging.",0,2,0,18,"bottom",3,"2023-07-15T02:47:01.423Z","2023-07-15T02:48:05.229Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,676609,"José Caballero","/api/v1/people/676609","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.3,83.6,11,2,0.4149,6.2917,24.8959,-21.4221,-1.2216,6.0794,-1.111,2.9275,-6.35,-131.4401,-3.1658,1.484,50.0064,5.7177,-2.162,8.4,4.8,24,2142,152,NA,NA,NA,NA,NA,NA,FALSE,-22.7,10.6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",4,"2023-07-15T02:46:54.316Z","2023-07-15T02:46:59.592Z",TRUE,"pitch","80b292a6-c95d-4884-8390-4544982d0aa1",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.59,1.72,NA,100.16,160.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","AJ Pollock strikes out swinging.",0,2,0,17,"bottom",3,"2023-07-15T02:45:38.699Z","2023-07-15T02:46:59.592Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.3,6,2,0.4006,6.0827,27.56,-16.1952,5.2557,8.423,0.4418,2.8893,-5.3193,-136.2889,-4.4907,1.7281,50.0058,5.6633,9.9737,27.6,3.6,24,2194,145,NA,NA,NA,NA,NA,NA,TRUE,-16.4,14.6,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",2,"2023-07-15T02:46:25.757Z","2023-07-15T02:46:31.798Z",TRUE,"pitch","f9906926-9fbb-4f62-b246-cdf8635abce0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.59,1.72,NA,106,159.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","AJ Pollock strikes out swinging.",0,2,0,17,"bottom",3,"2023-07-15T02:45:38.699Z","2023-07-15T02:46:59.592Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,81.2,6,2,0.4279,6.1902,22.1686,-22.9471,-2.077,5.5422,0.2887,2.924,-3.0051,-127.2303,-2.5625,1.7479,50.0061,5.7321,-3.4602,9.6,6,24,2155,160,NA,NA,NA,NA,NA,NA,FALSE,-25.6,9.8,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",1,"2023-07-15T02:46:13.054Z","2023-07-15T02:46:17.121Z",TRUE,"pitch","5c3acc84-c3c7-4500-8a40-1225923c173b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.7375,1.8237,NA,73.88,162.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","AJ Pollock strikes out swinging.",0,2,0,17,"bottom",3,"2023-07-15T02:45:38.699Z","2023-07-15T02:46:59.592Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.2,81.9,12,2,0.4237,6.1091,22.9048,-22.1446,-0.6803,5.9056,1.1313,2.8226,-1.4952,-128.5389,-2.9521,1.8055,50.0034,5.6771,-1.1552,3.6,6,24,2193,157,NA,NA,NA,NA,NA,NA,FALSE,-24.2,10.3,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",0,"2023-07-15T02:46:00.798Z","2023-07-15T02:46:05.069Z",TRUE,"pitch","eb5232f8-b13f-4915-ae1d-c0a10fc10169",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7865,1.8481,NA,95.92,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","AJ Pollock strikes out swinging.",0,2,0,17,"bottom",3,"2023-07-15T02:45:38.699Z","2023-07-15T02:46:59.592Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.7,9,2,0.409,6.2254,26.119,-15.94,2.4132,8.9184,0.553,1.9177,-3.3363,-133.4402,-7.0086,1.5004,50.0059,5.707,4.3947,12,3.6,24,2101,149,NA,NA,NA,NA,NA,NA,FALSE,-17.3,15,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",3,"2023-07-15T02:46:47.273Z","2023-07-15T02:46:54.316Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,572041,"/api/v1/people/572041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","AJ Pollock strikes out swinging.",0,2,0,17,"bottom",3,"2023-07-15T02:45:38.699Z","2023-07-15T02:46:59.592Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
