"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717333,"2023-07-20",4,"2023-07-20T01:36:55.911Z","2023-07-20T01:37:00.682Z",TRUE,"pitch","84fbae4a-cdfa-4861-97df-cef176e5cab5",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.56,1.72,NA,82.37,195.72,"line_drive","medium","1",127.26,180.56,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Maikel Garcia lines out to pitcher Eduardo Rodriguez.",0,3,2,44,"bottom",6,"2023-07-20T01:36:12.255Z","2023-07-20T01:37:00.682Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.5,76.3,14,0.89,0.455,6.6567,22.1379,-25.5,9.1081,4.5453,0.9086,1.5949,-4.4675,-120.134,-4.4344,1.6038,50.0057,5.7177,13.3846,25.2,8.4,24,1811,131,92.2,6,104,NA,NA,NA,TRUE,-32.5,7.4,-15.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",3,"2023-07-20T01:36:43.766Z","2023-07-20T01:36:47.504Z",TRUE,"pitch","21a1abf7-3034-4951-829e-95567b559773",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3354,1.698,NA,18.47,153.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Maikel Garcia lines out to pitcher Eduardo Rodriguez.",0,3,2,44,"bottom",6,"2023-07-20T01:36:12.255Z","2023-07-20T01:37:00.682Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.8,75.4,12,0.81,0.459,5.8647,22.0803,-28.2091,7.1715,2.7483,2.585,3.1673,-0.7159,-119.1671,-0.6101,1.9565,50.0037,5.9664,10.3542,20.4,8.4,24,1624,130,NA,NA,NA,NA,NA,NA,FALSE,-35.5,5,-12.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T01:36:14.598Z","2023-07-20T01:36:18.745Z",TRUE,"pitch","ce4f51b2-d09c-4a89-991e-05ddb810fa4d",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,0,NA,NA,3.56,1.72,NA,123.35,169.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Maikel Garcia lines out to pitcher Eduardo Rodriguez.",0,3,2,44,"bottom",6,"2023-07-20T01:36:12.255Z","2023-07-20T01:37:00.682Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.4,78,5,2,0.4445,6.4937,22.5701,-24.2542,0.5126,5.1447,-0.1667,2.5553,-5.1512,-122.8674,-2.6934,1.8836,50.0061,5.7099,0.7897,0,6,24,1972,155,NA,NA,NA,NA,NA,NA,FALSE,-29.2,9,0.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T01:36:07.488Z","2023-07-20T01:36:07.503Z",FALSE,"action",NA,NA,"Zach McKinstry remains in the game as the third baseman.","Defensive Switch",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656716,"/api/v1/people/656716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","801","44","atBat","Lineout","field_out","Maikel Garcia lines out to pitcher Eduardo Rodriguez.",0,3,2,44,"bottom",6,"2023-07-20T01:36:12.255Z","2023-07-20T01:37:00.682Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,628451,"/api/v1/people/628451",NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T01:36:07.503Z","2023-07-20T01:36:14.598Z",FALSE,"action",NA,NA,"Defensive switch from third base to second base for Zack Short.","Defensive Switch",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670097,"/api/v1/people/670097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","900","44","atBat","Lineout","field_out","Maikel Garcia lines out to pitcher Eduardo Rodriguez.",0,3,2,44,"bottom",6,"2023-07-20T01:36:12.255Z","2023-07-20T01:37:00.682Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T01:34:02.144Z","2023-07-20T01:34:08.938Z",TRUE,"pitch","f825f0ec-1f9f-4c18-90fd-81461210c2ca",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.35,1.57,NA,125.58,176.33,"line_drive","medium","9",195.35,97.61,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Lineout","field_out","Zach McKinstry lines out to right fielder Drew Waters.",0,3,2,43,"top",6,"2023-07-20T01:33:46.722Z","2023-07-20T01:34:08.938Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.4,80.7,5,0.93,0.4295,6.9202,24.4028,-25.7811,-5.008,3.8716,-0.2251,2.3128,4.9144,-127.1846,-3.9158,-1.5254,50.0001,5.9009,-8.2602,15.6,7.2,24,1350,215,90.3,24,305,NA,NA,NA,TRUE,-29.2,6.4,8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T01:33:48.984Z","2023-07-20T01:33:54.177Z",TRUE,"pitch","322bec23-1c0d-4c24-a2be-91af76148061",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4235,1.6709,NA,110.38,194.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Lineout","field_out","Zach McKinstry lines out to right fielder Drew Waters.",0,3,2,43,"top",6,"2023-07-20T01:33:46.722Z","2023-07-20T01:34:08.938Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.5,79.1,8,0.9,0.4423,6.6302,21.2693,-35.8405,0.5346,-2.3554,0.1736,1.655,4.005,-123.177,-3.3493,-1.5335,50.0014,6.02,0.8324,2.4,9.6,24,2244,40,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-4.8,-1.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T01:33:40.097Z","2023-07-20T01:33:48.984Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Zach McKinstry replaces Andy Ibanez.","Offensive Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,656716,"/api/v1/people/656716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","43","atBat","Lineout","field_out","Zach McKinstry lines out to right fielder Drew Waters.",0,3,2,43,"top",6,"2023-07-20T01:33:46.722Z","2023-07-20T01:34:08.938Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,628451,"/api/v1/people/628451",NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",4,"2023-07-20T01:32:47.703Z","2023-07-20T01:32:59.409Z",TRUE,"pitch","ddee4341-6dc5-436e-9fb6-579ae40f5dae",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.61,1.83,NA,112.14,165.56,"line_drive","medium","8",164.81,81.74,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Miguel Cabrera singles on a line drive to center fielder Kyle Isbel. Kerry Carpenter scores. Javier Baez to 3rd.",1,3,2,42,"top",6,"2023-07-20T01:31:30.442Z","2023-07-20T01:32:59.409Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100,91.8,5,0.92,0.3759,6.9258,32.4084,-11.1468,-6.3281,9.7686,0.1276,2.7119,6.2623,-145.404,-7.1286,-1.2264,50.0055,5.8635,-13.6242,44.4,3.6,24,2402,216,99.3,14,269,NA,NA,NA,FALSE,-10.8,16.6,10.3,NA,NA,NA,NA,NA,FALSE,TRUE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,595879,"Javier Báez","/api/v1/people/595879"
717333,"2023-07-20",3,"2023-07-20T01:32:24.631Z","2023-07-20T01:32:30.055Z",TRUE,"pitch","ba7c65f7-e8dd-4040-9529-d91b08f51026",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.61,1.83,NA,76.98,171.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Miguel Cabrera singles on a line drive to center fielder Kyle Isbel. Kerry Carpenter scores. Javier Baez to 3rd.",1,3,2,42,"top",6,"2023-07-20T01:31:30.442Z","2023-07-20T01:32:59.409Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.5,92.1,14,0.92,0.3745,7.0467,33.0045,-9.3485,-5.886,10.5235,1.0499,2.5052,8.3136,-146.0286,-8.0816,-1.0635,50.0018,5.864,-12.7663,44.4,2.4,24,2439,215,NA,NA,NA,NA,NA,NA,FALSE,-9.4,17.6,9.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T01:32:06.037Z","2023-07-20T01:32:10.297Z",TRUE,"pitch","dada0e95-493c-43b0-9eaa-4a6ddc71ebb5",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.61,1.83,NA,103,171.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Miguel Cabrera singles on a line drive to center fielder Kyle Isbel. Kerry Carpenter scores. Javier Baez to 3rd.",1,3,2,42,"top",6,"2023-07-20T01:31:30.442Z","2023-07-20T01:32:59.409Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,90.6,6,0.91,0.3813,6.8351,30.5084,-9.7067,-5.3453,10.7314,0.3673,2.5075,7.1187,-143.1942,-7.6941,-1.4469,50.0031,5.8231,-11.1922,40.8,2.4,24,2463,214,NA,NA,NA,NA,NA,NA,FALSE,-9.8,18.2,8.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T01:31:46.550Z","2023-07-20T01:31:52.375Z",TRUE,"pitch","cc7b9d74-fdae-485f-bfc3-3fe3e4f7933c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.61,1.83,NA,104.94,163.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Miguel Cabrera singles on a line drive to center fielder Kyle Isbel. Kerry Carpenter scores. Javier Baez to 3rd.",1,3,2,42,"top",6,"2023-07-20T01:31:30.442Z","2023-07-20T01:32:59.409Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.5,6,0.91,0.3884,6.705,32.5739,-10.9282,-4.6258,10.5531,0.3165,2.7756,6.572,-141.1087,-6.4072,-1.4434,50.0064,5.7823,-9.3164,32.4,2.4,24,2496,214,NA,NA,NA,NA,NA,NA,FALSE,-11.2,17.9,7,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T01:31:30.442Z","2023-07-20T01:31:35.422Z",TRUE,"pitch","ee967e67-b0f8-49f6-9156-4d0ee923240e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4726,1.8081,NA,73.91,173.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Miguel Cabrera singles on a line drive to center fielder Kyle Isbel. Kerry Carpenter scores. Javier Baez to 3rd.",1,3,2,42,"top",6,"2023-07-20T01:31:30.442Z","2023-07-20T01:32:59.409Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,88.8,14,0.91,0.3872,6.6772,33.2215,-9.3123,-5.0745,11.2869,1.1304,2.4233,9.0795,-141.6288,-7.6855,-1.462,50.0053,5.7726,-10.2813,36,2.4,24,2465,216,NA,NA,NA,NA,NA,NA,FALSE,-10,19,7.3,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",6,"2023-07-20T01:30:59.912Z","2023-07-20T01:31:04.267Z",TRUE,"pitch","887302c8-8078-4219-892f-67b8d74badba",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.3956,1.6405,NA,87.86,192.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Javier Baez walks. Kerry Carpenter to 2nd.",0,2,2,41,"top",6,"2023-07-20T01:25:44.145Z","2023-07-20T01:31:04.267Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,90.6,9,0.91,0.3809,6.7731,32.7229,-9.153,-6.2407,10.9862,0.7645,1.729,8.8965,-143.7133,-9.5314,-1.5578,50.0035,5.6536,-13.0787,44.4,3.6,24,2567,214,NA,NA,NA,NA,NA,NA,FALSE,-9.8,18.1,9.6,NA,NA,NA,NA,NA,FALSE,TRUE,595879,"Javier Báez","/api/v1/people/595879",681481,"Kerry Carpenter","/api/v1/people/681481",NA,NA,NA
717333,"2023-07-20",5,"2023-07-20T01:30:44.564Z","2023-07-20T01:30:48.568Z",TRUE,"pitch","ac744dfa-4677-4a35-8ba4-39444055656d",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.4762,1.6636,NA,84.92,174.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Javier Baez walks. Kerry Carpenter to 2nd.",0,2,2,41,"top",6,"2023-07-20T01:25:44.145Z","2023-07-20T01:31:04.267Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.6,14,0.89,0.3891,6.706,31.6347,-9.9841,-5.8746,11.056,0.8416,2.3654,9.021,-140.7013,-7.5391,-1.6415,50.0039,5.7251,-11.7922,39.6,3.6,24,2376,219,NA,NA,NA,NA,NA,NA,FALSE,-10.6,18.6,8.8,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T01:27:08.680Z","2023-07-20T01:27:12.309Z",TRUE,"pitch","91382b1a-1296-4d3a-a49a-aa3f253e1cc7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.4397,1.686,NA,216.34,168.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Javier Baez walks. Kerry Carpenter to 2nd.",0,2,2,41,"top",6,"2023-07-20T01:25:44.145Z","2023-07-20T01:31:04.267Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.8,77.4,11,0.91,0.4498,6.5266,22.1138,-25.2039,1.5236,4.6348,-2.606,2.6195,-13.6344,-121.4234,-0.8063,2.8662,50.0039,5.1343,2.2932,0,7.2,24,1919,132,NA,NA,NA,NA,NA,NA,FALSE,-30.6,8.5,0.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T01:26:51.087Z","2023-07-20T01:26:56.518Z",TRUE,"pitch","1d66a5b9-a5f1-42dd-96df-ea2cae30fdd6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4106,1.657,NA,75.26,191.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Javier Baez walks. Kerry Carpenter to 2nd.",0,2,2,41,"top",6,"2023-07-20T01:25:44.145Z","2023-07-20T01:31:04.267Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",77.7,71.8,14,0.9,0.4834,6.5709,19.4433,-27.217,9.0901,3.8102,1.095,1.7382,-6.7322,-113.0534,-1.5231,2.9217,50.0049,5.137,11.8393,21.6,9.6,24,1875,99,NA,NA,NA,NA,NA,NA,FALSE,-38.3,6.8,-14.9,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
