"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745415,"2024-05-25",0,"2024-05-25T02:12:53.483Z","2024-05-25T02:13:00.471Z",TRUE,"pitch","6ba92485-ec00-4da6-b84b-06d0936f8b25",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.45,1.63,NA,128.44,179.99,"bunt_grounder","soft","1",135.29,187.4,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Sac Bunt","sac_bunt","Anthony Volpe out on a sacrifice bunt, pitcher Yu Darvish to first baseman Luis Arraez. Austin Wells to 2nd.",0,1,0,16,"top",3,"2024-05-25T02:12:33.635Z","2024-05-25T02:13:00.471Z",TRUE,FALSE,FALSE,TRUE,4,0,0,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","San Diego Padres","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.1,7,2,0.4001,6.6969,30.82,-25.0005,-11.0824,3.783,-0.3002,2.1775,8.245,-136.9925,-4.0222,-1.912,50.0035,5.3777,-21.0237,37.2,7.2,24,2144,211,50.1,-48,3,NA,NA,NA,TRUE,-24.7,6.1,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,669224,"Austin Wells","/api/v1/people/669224"
745415,"2024-05-25",5,"2024-05-25T02:12:18.604Z","2024-05-25T02:12:24.901Z",TRUE,"pitch","68d9fbe7-8c23-456c-b3dd-87676c5fafbb",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.4206,1.6943,NA,140.41,195.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jon Berti called out on strikes.",0,1,0,15,"top",3,"2024-05-25T02:10:15.670Z","2024-05-25T02:12:24.901Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,542932,"Jon Berti","/api/v1/people/542932","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","San Diego Padres","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,77.9,7,2,0.4454,6.6189,23.5758,-31.5228,2.9882,0.4286,-0.6141,1.6045,1.9858,-122.82,-3.0943,-1.8206,50.005,5.5524,4.5808,8.4,8.4,24,2595,53,NA,NA,NA,NA,NA,NA,TRUE,-38,0.4,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683011,"Anthony Volpe","/api/v1/people/683011",669224,"Austin Wells","/api/v1/people/669224",NA,NA,NA
745415,"2024-05-25",4,"2024-05-25T02:11:57.097Z","2024-05-25T02:12:02.221Z",TRUE,"pitch","7f9ce24b-aa43-4c17-952f-f7305ec12be0",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4551,1.6714,NA,144.99,134.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jon Berti called out on strikes.",0,1,0,15,"top",3,"2024-05-25T02:10:15.670Z","2024-05-25T02:12:24.901Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,542932,"Jon Berti","/api/v1/people/542932","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,83.7,11,2,0.4098,6.5775,30.6147,-23.8784,-8.9119,4.5932,-0.7344,3.8599,6.3505,-133.9829,0.3513,-1.9848,50.0056,5.442,-16.1055,31.2,6,24,2124,215,NA,NA,NA,NA,NA,NA,FALSE,-23.8,8.6,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",3,"2024-05-25T02:11:35.413Z","2024-05-25T02:11:39.389Z",TRUE,"pitch","6fe123d9-bd4e-4217-af43-d634224d293f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3748,1.6256,NA,111.7,119.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jon Berti called out on strikes.",0,1,0,15,"top",3,"2024-05-25T02:10:15.670Z","2024-05-25T02:12:24.901Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,542932,"Jon Berti","/api/v1/people/542932","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85,12,2,0.4009,6.6093,34.6271,-14.026,-4.1449,9.6345,0.139,4.4289,6.4448,-137.3979,-0.5719,-1.7146,50.0026,5.606,-7.808,24,3.6,24,2272,209,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17.5,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",2,"2024-05-25T02:11:11.551Z","2024-05-25T02:11:18.890Z",TRUE,"pitch","27f08f7c-dbeb-40f9-bdcc-854ff21a67b1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.46,1.63,NA,113.67,175.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jon Berti called out on strikes.",0,1,0,15,"top",3,"2024-05-25T02:10:15.670Z","2024-05-25T02:12:24.901Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,542932,"Jon Berti","/api/v1/people/542932","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,78.9,5,2,0.4384,6.7177,25.4413,-31.1266,2.7093,0.6608,0.0873,2.33,4.0309,-124.987,-1.7966,-1.8989,50.0009,5.6167,4.281,9.6,8.4,24,2574,103,NA,NA,NA,NA,NA,NA,FALSE,-36.1,1.1,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",1,"2024-05-25T02:10:50.955Z","2024-05-25T02:10:57.208Z",TRUE,"pitch","37b3bdd2-73b0-43bb-a25a-7e967b79d4b8",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,0,NA,NA,3.3977,1.6485,NA,103.78,224.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jon Berti called out on strikes.",0,1,0,15,"top",3,"2024-05-25T02:10:15.670Z","2024-05-25T02:12:24.901Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,542932,"Jon Berti","/api/v1/people/542932","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79.5,14,2,0.438,6.6841,24.0087,-29.146,1.3614,1.9072,0.3468,0.5346,5.1678,-124.8126,-6.1041,-1.9233,50.0012,5.3978,2.1567,6,7.2,24,2638,135,NA,NA,NA,NA,NA,NA,FALSE,-34.7,2.3,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",0,"2024-05-25T02:10:33.687Z","2024-05-25T02:10:37.754Z",TRUE,"pitch","2013aee0-d5be-43f9-b7c4-4e0f48010cbb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4206,1.6485,NA,110.44,180.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jon Berti called out on strikes.",0,1,0,15,"top",3,"2024-05-25T02:10:15.670Z","2024-05-25T02:12:24.901Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,542932,"Jon Berti","/api/v1/people/542932","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,83.6,8,2,0.4107,6.6432,31.0232,-21.4595,-8.5235,5.9625,0.172,2.1449,8.3899,-133.7705,-4.3588,-1.9098,50.0066,5.35,-15.327,31.2,6,24,2148,223,NA,NA,NA,NA,NA,NA,FALSE,-22.7,10,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",0,"2024-05-25T02:09:53.107Z","2024-05-25T02:10:06.052Z",TRUE,"pitch","b4207156-7f8d-40e7-9b88-b5dad11ea811",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.49,1.65,NA,123.43,186.02,"ground_ball","medium","3",177.74,100.7,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Austin Wells singles on a ground ball to right fielder Fernando Tatis Jr. , deflected by first baseman Luis Arraez.",0,1,0,14,"top",3,"2024-05-25T02:09:37.660Z","2024-05-25T02:10:06.052Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,669224,"Austin Wells","/api/v1/people/669224","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","San Diego Padres","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,83.5,8,2,0.4101,6.6138,32.7178,-19.7634,-11.0093,6.8945,-0.1687,1.9542,8.4634,-134.2473,-5.2113,-1.9531,50.0045,5.3545,-19.826,40.8,6,24,2266,208,101.6,-9,13,NA,NA,NA,FALSE,-21.1,11.4,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,683011,"Anthony Volpe","/api/v1/people/683011",669224,"Austin Wells","/api/v1/people/669224",NA,NA,NA
745415,"2024-05-25",2,"2024-05-25T02:07:29.676Z","2024-05-25T02:07:39.778Z",TRUE,"pitch","610c113a-0271-486b-b852-0c7f1780411d",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.4,1.54,NA,122.37,146.94,"fly_ball","medium","9",184.4,127.94,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Luis Campusano flies out to right fielder Juan Soto.",0,1,0,13,"bottom",2,"2024-05-25T02:07:10.254Z","2024-05-25T02:07:39.778Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,669134,"Luis Campusano","/api/v1/people/669134","R","Right",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,85.9,2,0.93,0.3969,6.102,36.1311,-9.2615,4.9154,11.9317,-0.1408,3.4016,-6.7353,-138.9075,-5.6168,1.6965,50.0054,6.0897,9.4416,36,2.4,24,2378,145,88.6,57,226,NA,NA,NA,TRUE,-10.1,20.3,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",1,"2024-05-25T02:07:12.304Z","2024-05-25T02:07:19.377Z",TRUE,"pitch","70928aa5-992a-42e4-9c79-9548a3c2c0ec",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3232,1.551,NA,72.01,198.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Luis Campusano flies out to right fielder Juan Soto.",0,1,0,13,"bottom",2,"2024-05-25T02:07:10.254Z","2024-05-25T02:07:39.778Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,669134,"Luis Campusano","/api/v1/people/669134","R","Right",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,85.5,14,0.93,0.3989,6.1002,37.4646,-7.5544,7.1455,12.9595,1.1802,1.4899,-4.2387,-138.5251,-10.806,1.8202,50.0025,5.994,13.5727,50.4,3.6,24,2336,146,NA,NA,NA,NA,NA,NA,FALSE,-10,20.8,-11.8,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",0,"2024-05-25T02:06:55.866Z","2024-05-25T02:07:01.473Z",FALSE,"pickoff","aad4c655-cda9-4692-b534-20278c274bd5",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Luis Campusano flies out to right fielder Juan Soto.",0,1,0,13,"bottom",2,"2024-05-25T02:07:10.254Z","2024-05-25T02:07:39.778Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,669134,"Luis Campusano","/api/v1/people/669134","R","Right",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",3,"2024-05-25T02:06:15.939Z","2024-05-25T02:06:29.218Z",TRUE,"pitch","929a9242-b878-4c3d-a0b0-9f40ab850ac1",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.22,1.47,NA,125.75,192.44,"fly_ball","medium","9",209.3,125.06,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Donovan Solano flies out to right fielder Juan Soto in foul territory.",0,1,0,12,"bottom",2,"2024-05-25T02:05:38.956Z","2024-05-25T02:06:29.218Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,456781,"Donovan Solano","/api/v1/people/456781","R","Right",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.8,8,0.76,0.4058,6.2163,31.6262,-16.4223,3.2853,8.5532,-0.2294,1.7163,-6.6309,-135.3603,-8.2905,1.8335,50.0043,5.9858,6.0518,14.4,3.6,24,2237,146,86.7,41,276,NA,NA,NA,TRUE,-18,13.7,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",592518,"Manny Machado","/api/v1/people/592518",NA,NA,NA
745415,"2024-05-25",2,"2024-05-25T02:05:58.364Z","2024-05-25T02:06:03.803Z",TRUE,"pitch","a4b010ce-2057-4b1e-b4c5-0d646a6e32a2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1629,1.5281,NA,96.56,141.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Donovan Solano flies out to right fielder Juan Soto in foul territory.",0,1,0,12,"bottom",2,"2024-05-25T02:05:38.956Z","2024-05-25T02:06:29.218Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,456781,"Donovan Solano","/api/v1/people/456781","R","Right",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.8,12,0.92,0.3959,6.0736,31.5766,-10.645,4.1983,11.113,0.5362,3.6126,-4.7647,-138.4573,-5.2144,1.7358,50.0002,6.2357,8.1317,31.2,2.4,24,2361,147,NA,NA,NA,NA,NA,NA,FALSE,-11,19.2,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",1,"2024-05-25T02:05:41.124Z","2024-05-25T02:05:45.496Z",TRUE,"pitch","138f73ac-2a6e-4130-82d0-d5e0d9f40a5c",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.22,1.47,NA,108.38,154.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Donovan Solano flies out to right fielder Juan Soto in foul territory.",0,1,0,12,"bottom",2,"2024-05-25T02:05:38.956Z","2024-05-25T02:06:29.218Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,456781,"Donovan Solano","/api/v1/people/456781","R","Right",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.3,2,0.92,0.4017,6.1975,32.9099,-10.9603,5.7701,11.2879,0.2261,3.1122,-6.3876,-136.8653,-6.1369,1.8512,50.0001,6.1493,10.841,37.2,3.6,24,2307,147,NA,NA,NA,NA,NA,NA,FALSE,-12,19.2,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",0,"2024-05-25T02:04:47.899Z","2024-05-25T02:05:41.124Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Donovan Solano flies out to right fielder Juan Soto in foul territory.",0,1,0,12,"bottom",2,"2024-05-25T02:05:38.956Z","2024-05-25T02:06:29.218Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,456781,"Donovan Solano","/api/v1/people/456781","R","Right",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",5,"2024-05-25T02:04:08.866Z","2024-05-25T02:04:23.720Z",TRUE,"pitch","5cde5e5c-e294-44f2-b275-15f714c9cfbd",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.45,1.64,NA,112.31,169.15,"fly_ball","medium","7",84.58,73.35,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Jake Cronenworth flies out to left fielder Alex Verdugo.",0,1,0,11,"bottom",2,"2024-05-25T02:01:44.334Z","2024-05-25T02:04:23.720Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.3,5,0.91,0.3965,6.2773,35.0691,-11.6602,3.5236,10.6476,0.1229,2.5789,-5.8299,-138.874,-7.3321,1.8049,50.0008,6.0531,6.7877,21.6,3.6,24,2335,146,92.9,41,329,NA,NA,NA,TRUE,-12.7,17.6,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",592518,"Manny Machado","/api/v1/people/592518",NA,NA,NA
