"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
746307,"2024-05-20",0,"2024-05-21T02:13:50.253Z","2024-05-21T02:13:54.491Z",TRUE,"pitch","243bc86c-8f31-4438-b776-9cd4c35ff581",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.5134,1.6083,NA,73.15,229.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Vinnie Pasquantino grounds out, second baseman Colt Keith to first baseman Spencer Torkelson.",0,3,8,71,"bottom",8,"2024-05-21T02:13:45.164Z","2024-05-21T02:14:37.169Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",89.9,83,14,2,0.4194,6.254,27.3424,-31.2152,-1.8508,0.5546,1.1505,0.3542,7.6326,-130.5549,-7.3344,-1.5697,50.0015,5.5473,-3.1965,3.6,7.2,24,2167,344,NA,NA,NA,NA,NA,NA,FALSE,-34.4,-0.5,1.7,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",8,"2024-05-21T02:13:15.450Z","2024-05-21T02:13:20.079Z",TRUE,"pitch","e66e9844-8735-4f4d-be45-47a290d73a2a",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.5996,1.8028,NA,70.03,181.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Bobby Witt Jr. walks.",0,3,8,70,"bottom",8,"2024-05-21T02:10:43.286Z","2024-05-21T02:13:20.079Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,89.9,14,0.9,0.3863,6.6106,28.0791,-24.5711,-9.4221,3.722,1.2321,2.1311,11.4202,-141.0818,-5.2602,-1.6188,50.0036,5.5757,-19.249,33.6,6,24,2140,192,NA,NA,NA,NA,NA,NA,FALSE,-22.9,5.9,15.1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,672580,"Maikel Garcia","/api/v1/people/672580",677951,"Bobby Witt Jr.","/api/v1/people/677951"
746307,"2024-05-20",6,"2024-05-21T02:12:29.655Z","2024-05-21T02:12:40.343Z",TRUE,"pitch","83318d05-0fae-4bd0-810d-1ed1737b600e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.5179,1.7112,NA,68.88,230.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Bobby Witt Jr. walks.",0,3,8,70,"bottom",8,"2024-05-21T02:10:43.286Z","2024-05-21T02:13:20.079Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",90.2,82.8,14,2,0.4189,6.6034,29.1078,-29.0299,-0.8359,1.8183,1.2624,0.294,7.2596,-131.0306,-8.1637,-1.442,50.0047,5.6366,-1.4473,0,7.2,24,2236,11,NA,NA,NA,NA,NA,NA,FALSE,-32.3,1.6,-0.1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",4,"2024-05-21T02:12:02.622Z","2024-05-21T02:12:07.041Z",TRUE,"pitch","6efed979-f16d-49aa-9076-506e3e110a5f",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.6252,1.7548,NA,82.06,187.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Bobby Witt Jr. walks.",0,3,8,70,"bottom",8,"2024-05-21T02:10:43.286Z","2024-05-21T02:13:20.079Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.7,90.1,14,0.91,0.3846,6.4076,29.7408,-23.5104,-8.9233,4.2118,0.9166,1.8892,10.1421,-141.9121,-6.2995,-1.529,50.0056,5.6161,-18.3676,33.6,6,24,2197,225,NA,NA,NA,NA,NA,NA,FALSE,-22,6.6,14.3,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",2,"2024-05-21T02:11:35.800Z","2024-05-21T02:11:39.499Z",TRUE,"pitch","934b99c7-b35f-4a79-ae7f-3eb89e2b07dd",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.579,1.74,NA,55.79,244.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Bobby Witt Jr. walks.",0,3,8,70,"bottom",8,"2024-05-21T02:10:43.286Z","2024-05-21T02:13:20.079Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.1,80.9,14,2,0.4296,6.83,28.2152,-29.0684,-1.6531,1.8908,1.6059,-0.2069,8.3415,-127.8526,-8.8169,-1.4948,50.0023,5.5928,-2.7159,2.4,7.2,24,2201,323,NA,NA,NA,NA,NA,NA,FALSE,-34.2,1.4,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",1,"2024-05-21T02:11:15.046Z","2024-05-21T02:11:18.376Z",TRUE,"pitch","736e48ae-31be-4cd4-a481-f40e2e5b5fce",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6129,1.774,NA,46.13,211.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Bobby Witt Jr. walks.",0,3,8,70,"bottom",8,"2024-05-21T02:10:43.286Z","2024-05-21T02:13:20.079Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.3,80.7,14,2,0.4288,6.2117,28.8351,-31.4757,-2.711,0.4242,1.8592,0.9935,9.323,-128.1924,-5.4587,-1.4877,50.005,5.6358,-4.472,4.8,8.4,24,2180,347,NA,NA,NA,NA,NA,NA,FALSE,-35.9,-0.4,2.6,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",0,"2024-05-21T02:10:50.331Z","2024-05-21T02:10:56.270Z",TRUE,"pitch","207cc3a7-8cda-485c-8ced-8a6e1562904b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.53,1.67,NA,120.11,192.99,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Bobby Witt Jr. walks.",0,3,8,70,"bottom",8,"2024-05-21T02:10:43.286Z","2024-05-21T02:13:20.079Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",89,82.2,8,2,0.4222,6.2474,26.273,-30.2346,-1.0148,1.1329,-0.0816,1.6959,4.5743,-129.583,-4.4928,-1.7353,50,5.7535,-1.7318,1.2,7.2,24,2276,353,NA,NA,NA,NA,NA,NA,FALSE,-33.1,1.3,0.8,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",3,"2024-05-21T02:11:46.182Z","2024-05-21T02:12:02.622Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"934b99c7-b35f-4a79-ae7f-3eb89e2b07dd",NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Bobby Witt Jr. walks.",0,3,8,70,"bottom",8,"2024-05-21T02:10:43.286Z","2024-05-21T02:13:20.079Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",5,"2024-05-21T02:12:15.510Z","2024-05-21T02:12:29.655Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,677951,"/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Bobby Witt Jr. walks.",0,3,8,70,"bottom",8,"2024-05-21T02:10:43.286Z","2024-05-21T02:13:20.079Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",7,"2024-05-21T02:12:53.796Z","2024-05-21T02:13:15.450Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Alex Lange. Maikel Garcia to 3rd.","Wild Pitch",3,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,672580,"/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83318d05-0fae-4bd0-810d-1ed1737b600e","wild_pitch",NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Bobby Witt Jr. walks.",0,3,8,70,"bottom",8,"2024-05-21T02:10:43.286Z","2024-05-21T02:13:20.079Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",6,"2024-05-21T02:10:22.204Z","2024-05-21T02:10:26.393Z",TRUE,"pitch","628f0f8f-fa7b-4d65-a4bd-3635ba895c68",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.6272,1.7574,NA,73.67,201.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Maikel Garcia walks.",0,3,8,69,"bottom",8,"2024-05-21T02:08:00.272Z","2024-05-21T02:10:26.393Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,89.5,14,0.9,0.3874,6.638,29.0725,-14.7046,-5.3592,8.6082,1.1368,1.3968,9.2794,-140.8484,-9.0081,-1.4895,50.0007,5.5667,-10.8731,28.8,3.6,24,2295,217,NA,NA,NA,NA,NA,NA,FALSE,-14.9,14,8,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,672580,"Maikel Garcia","/api/v1/people/672580"
746307,"2024-05-20",5,"2024-05-21T02:10:01.576Z","2024-05-21T02:10:06.507Z",TRUE,"pitch","53bcdf99-7205-45cb-a042-ffac8a707c22",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.62,1.7,NA,102.26,177.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Maikel Garcia walks.",0,3,8,69,"bottom",8,"2024-05-21T02:08:00.272Z","2024-05-21T02:10:26.393Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",89.8,83.7,9,2,0.4163,6.4484,23.348,-30.0087,-0.6661,1.2292,0.3866,2.2746,5.709,-130.7665,-3.3981,-1.7232,50.0028,5.8032,-1.1736,0,7.2,24,2142,294,NA,NA,NA,NA,NA,NA,FALSE,-31.7,1.8,0.1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",4,"2024-05-21T02:09:29.295Z","2024-05-21T02:09:37.209Z",TRUE,"pitch","faeb6bfd-0375-48c3-ad66-018ee2a3cc1f",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.62,1.7,NA,110.06,173.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Maikel Garcia walks.",0,3,8,69,"bottom",8,"2024-05-21T02:08:00.272Z","2024-05-21T02:10:26.393Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88.3,5,0.91,0.3902,6.3541,31.885,-20.2593,-8.7234,5.9699,0.1822,2.4111,8.2314,-140.388,-5.3426,-1.655,50.0007,5.6581,-17.4046,36,4.8,24,2229,224,NA,NA,NA,NA,NA,NA,FALSE,-19.6,9.8,14,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",3,"2024-05-21T02:09:15.503Z","2024-05-21T02:09:19.406Z",TRUE,"pitch","38575ef0-5b09-4b45-9ed5-2eb97fe65e31",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.6176,1.6985,NA,95.63,212.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Maikel Garcia walks.",0,3,8,69,"bottom",8,"2024-05-21T02:08:00.272Z","2024-05-21T02:10:26.393Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",89.1,81.7,14,2,0.4236,6.4364,28.2758,-27.5974,-2.0483,2.7079,0.5607,0.9616,6.5421,-129.5335,-6.5052,-1.7369,50.0058,5.6293,-3.4657,4.8,7.2,24,2172,287,NA,NA,NA,NA,NA,NA,FALSE,-31.1,3.6,2.2,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",2,"2024-05-21T02:08:59.937Z","2024-05-21T02:09:04.053Z",TRUE,"pitch","aec70ca0-5c32-424d-8e81-6d0ab0f91abc",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.6745,1.7394,NA,76.51,195.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Maikel Garcia walks.",0,3,8,69,"bottom",8,"2024-05-21T02:08:00.272Z","2024-05-21T02:10:26.393Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,89.8,14,0.77,0.3872,6.7519,27.7291,-19.731,-7.6402,6.1242,1.0621,1.589,9.9652,-140.691,-7.4198,-1.5101,50.0058,5.5091,-15.5335,32.4,4.8,24,2248,229,NA,NA,NA,NA,NA,NA,FALSE,-19.1,10,12.1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",1,"2024-05-21T02:08:27.665Z","2024-05-21T02:08:31.784Z",TRUE,"pitch","1a53d694-a21f-4caa-a24c-d8392d321368",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.6028,1.7023,NA,97.81,166.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Maikel Garcia walks.",0,3,8,69,"bottom",8,"2024-05-21T02:08:00.272Z","2024-05-21T02:10:26.393Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,89.5,6,2,0.3865,6.4216,29.8551,-18.3485,-6.4753,6.7837,0.5034,2.6926,8.7235,-141.3015,-4.9472,-1.7714,50.0018,5.6318,-13.1955,30,4.8,24,2246,216,NA,NA,NA,NA,NA,NA,FALSE,-17.3,11.5,10.1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",0,"2024-05-21T02:08:12.077Z","2024-05-21T02:08:15.795Z",TRUE,"pitch","3b356cb4-5385-4f76-bc93-29de24e23e39",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6491,1.7143,NA,90.13,228.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Maikel Garcia walks.",0,3,8,69,"bottom",8,"2024-05-21T02:08:00.272Z","2024-05-21T02:10:26.393Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",89.8,82.7,14,2,0.4201,6.4832,27.8651,-30.7515,-1.6828,0.8279,0.7049,0.393,6.9146,-130.4551,-7.2783,-1.7633,50.0037,5.5423,-2.8962,2.4,7.2,24,2328,279,NA,NA,NA,NA,NA,NA,FALSE,-34.1,0,1.4,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
