"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717824,"2023-06-10",2,"2023-06-10T02:19:50.959Z","2023-06-10T02:19:54.655Z",TRUE,"pitch","73731ed0-39d2-4aa5-9311-b28b272527a0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.23,1.47,NA,104.54,175.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","Ty France singles on a line drive to right fielder Mickey Moniak.",0,2,0,18,"top",3,"2023-06-10T02:18:33.907Z","2023-06-10T02:20:50.138Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,664034,"Ty France","/api/v1/people/664034","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,89.5,6,0.91,0.3836,6.9167,34.917,-12.5605,-2.0629,9.5126,0.3268,2.3543,7.5249,-143.1323,-6.4583,-2.0754,50.0052,5.4363,-4.2546,9.6,2.4,24,2432,222,NA,NA,NA,NA,NA,NA,FALSE,-12.5,16,2.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",1,"2023-06-10T02:19:32.198Z","2023-06-10T02:19:36.058Z",TRUE,"pitch","0aef8ad9-54b5-49dd-938a-e5638172914e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.0939,1.4661,NA,107.04,192.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","Ty France singles on a line drive to right fielder Mickey Moniak.",0,2,0,18,"top",3,"2023-06-10T02:18:33.907Z","2023-06-10T02:20:50.138Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,664034,"Ty France","/api/v1/people/664034","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.1,8,0.91,0.3902,7.0259,33.658,-13.039,-2.6354,9.6033,0.2612,1.7119,7.1558,-140.6792,-7.8737,-1.9797,50.0048,5.4035,-5.253,13.2,3.6,24,2318,218,NA,NA,NA,NA,NA,NA,FALSE,-13.6,15.8,3.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",0,"2023-06-10T02:18:40.645Z","2023-06-10T02:18:44.771Z",TRUE,"pitch","025839a5-82ec-49c9-b7fb-4601adb6831e",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.23,1.47,NA,161.79,163.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","Ty France singles on a line drive to right fielder Mickey Moniak.",0,2,0,18,"top",3,"2023-06-10T02:18:33.907Z","2023-06-10T02:20:50.138Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,664034,"Ty France","/api/v1/people/664034","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86,11,0.91,0.3983,7.0986,33.062,-14.8109,-1.3989,9.0846,-1.175,2.7791,3.3778,-137.9434,-4.3993,-2.2381,50.0021,5.4057,-2.6739,7.2,3.6,24,2150,218,NA,NA,NA,NA,NA,NA,FALSE,-15,15.6,1.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",4,"2023-06-10T02:18:10.890Z","2023-06-10T02:18:18.806Z",TRUE,"pitch","fcff9908-8482-420c-8773-64c5ca36bd62",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.2242,1.4261,NA,94.85,190.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Julio Rodriguez called out on strikes.",0,2,0,17,"top",3,"2023-06-10T02:16:48.102Z","2023-06-10T02:18:18.806Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.8,9,0.91,0.3914,7.1709,34.2414,-15.5762,-0.5107,8.3879,0.5811,1.7875,7.6682,-140.3842,-6.9141,-2.1293,50.006,5.312,-1.0106,2.4,3.6,24,2431,204,NA,NA,NA,NA,NA,NA,TRUE,-15.8,13.8,-0.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",3,"2023-06-10T02:17:54.498Z","2023-06-10T02:17:58.651Z",TRUE,"pitch","e86e8daf-b33f-4d58-b5b8-e2003b1f0712",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1361,1.4261,NA,144.04,210.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Julio Rodriguez called out on strikes.",0,2,0,17,"top",3,"2023-06-10T02:16:48.102Z","2023-06-10T02:18:18.806Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,79.6,13,0.6,0.4342,7.0751,28.4359,-30.7431,3.617,0.8871,-0.7093,1.0572,1.9884,-126.6643,-5.874,-1.9771,50.002,5.8969,5.8134,10.8,8.4,24,2386,92,NA,NA,NA,NA,NA,NA,FALSE,-36,0.4,-7.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",2,"2023-06-10T02:17:34.033Z","2023-06-10T02:17:37.340Z",TRUE,"pitch","7ab1d5f0-81d7-4c3f-abbf-1684911d7148",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.36,1.52,NA,91.37,160.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Julio Rodriguez called out on strikes.",0,2,0,17,"top",3,"2023-06-10T02:16:48.102Z","2023-06-10T02:18:18.806Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.5,3,0.65,0.4076,7.0665,28.9356,-17.2727,-8.4197,8.1483,0.6723,2.9107,9.5406,-134.3408,-3.7352,-1.8302,50.0028,5.5459,-15.3992,36,4.8,24,1952,205,NA,NA,NA,NA,NA,NA,FALSE,-18,14.2,13.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",1,"2023-06-10T02:17:15.575Z","2023-06-10T02:17:18.682Z",TRUE,"pitch","7a05a8fe-015b-40f2-bf7d-9d929d9a6533",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2022,1.4261,NA,48.87,172.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Julio Rodriguez called out on strikes.",0,2,0,17,"top",3,"2023-06-10T02:16:48.102Z","2023-06-10T02:18:18.806Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.4,12,2,0.4073,7.0638,31.3259,-17.8142,-5.5384,7.8565,1.7875,2.4592,11.4724,-134.8546,-4.5912,-1.8165,50.0057,5.4534,-10.128,21.6,4.8,24,2043,211,NA,NA,NA,NA,NA,NA,FALSE,-18.7,13.3,7.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",0,"2023-06-10T02:17:00.549Z","2023-06-10T02:17:04.625Z",TRUE,"pitch","c2ed23ff-d1cc-44bc-902b-aa22dfb0e1d5",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.36,1.52,NA,133.11,201.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Julio Rodriguez called out on strikes.",0,2,0,17,"top",3,"2023-06-10T02:16:48.102Z","2023-06-10T02:18:18.806Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.3,78,13,0.75,0.4428,7.0449,26.9049,-28.7676,2.2979,2.2071,-0.4226,1.3744,3.4065,-124.1104,-4.5295,-2.1163,50.0057,5.6438,3.5533,8.4,8.4,24,2231,161,NA,NA,NA,NA,NA,NA,FALSE,-34.8,3.1,-5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",2,"2023-06-10T02:14:18.215Z","2023-06-10T02:14:24.213Z",TRUE,"pitch","e24b8377-9bd9-408d-944b-f9ea0212578b",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,2,NA,NA,3.32,1.6,NA,101.92,156.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Mickey Moniak strikes out on a foul tip.",0,2,0,16,"bottom",2,"2023-06-10T02:13:48.816Z","2023-06-10T02:14:24.213Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.2,3,0.9,0.3928,5.744,33.9248,-14.3492,-6.8777,9.0704,0.3957,3.0325,8.623,-139.8741,-2.9411,-1.8453,50.0056,5.0485,-13.5207,37.2,3.6,24,2310,233,NA,NA,NA,NA,NA,NA,TRUE,-13.9,16,10.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",1,"2023-06-10T02:14:05.418Z","2023-06-10T02:14:10.150Z",TRUE,"pitch","3e2aadbb-c0e8-464b-9fd7-cbad4b141643",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.32,1.6,NA,147.33,158.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Mickey Moniak strikes out on a foul tip.",0,2,0,16,"bottom",2,"2023-06-10T02:13:48.816Z","2023-06-10T02:14:24.213Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.6,1,0.9,0.3916,5.5649,32.914,-14.1654,-7.5575,9.0964,-0.7956,2.9729,6.0153,-140.1092,-3.249,-1.993,50.0016,5.0785,-14.9606,42,3.6,24,2409,228,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16,12.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",0,"2023-06-10T02:13:53.920Z","2023-06-10T02:13:57.962Z",TRUE,"pitch","cb13fc17-cbf5-41c6-9b0b-d2a5c8b0ab58",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.32,1.6,NA,101.55,133.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Mickey Moniak strikes out on a foul tip.",0,2,0,16,"bottom",2,"2023-06-10T02:13:48.816Z","2023-06-10T02:14:24.213Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.8,12,0.91,0.3952,5.6489,31.9637,-13.8813,-7.9899,9.4112,0.4053,3.8878,9.1699,-138.7673,-0.8941,-1.9089,50.0048,5.1417,-15.5349,43.2,3.6,24,2328,237,NA,NA,NA,NA,NA,NA,FALSE,-13.1,17,12.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",6,"2023-06-10T02:13:28.553Z","2023-06-10T02:13:34.954Z",TRUE,"pitch","570813ad-9fcb-4718-82ac-8591dd1784b5",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.39,1.57,NA,135.1,141.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jared Walsh strikes out swinging.",0,2,0,15,"bottom",2,"2023-06-10T02:12:07.952Z","2023-06-10T02:13:34.954Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,665120,"Jared Walsh","/api/v1/people/665120","L","Left",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.6,11,0.91,0.3913,5.867,32.7782,-15.7878,-8.4148,8.268,-0.4749,3.613,7.201,-140.1663,-1.4869,-1.9887,50.0062,5.1853,-16.6849,43.2,4.8,24,2424,233,NA,NA,NA,NA,NA,NA,TRUE,-14.8,14.9,13.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",4,"2023-06-10T02:13:06.052Z","2023-06-10T02:13:09.341Z",TRUE,"pitch","ee7c12dc-6e31-49fe-a5ba-89d398e28a36",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3861,1.4987,NA,170.06,145.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jared Walsh strikes out swinging.",0,2,0,15,"bottom",2,"2023-06-10T02:12:07.952Z","2023-06-10T02:13:34.954Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,665120,"Jared Walsh","/api/v1/people/665120","L","Left",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.7,79.1,11,0.89,0.4348,5.7645,26.3265,-32.0433,-10.5559,0.0802,-1.3919,3.4452,5.2991,-126.1186,2.4172,-2.1521,50.0015,5.0637,-16.9553,26.4,8.4,24,1586,233,NA,NA,NA,NA,NA,NA,FALSE,-35.5,1,17.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",3,"2023-06-10T02:12:51.925Z","2023-06-10T02:12:56.890Z",TRUE,"pitch","b2d54da6-1568-480d-a42a-c2b27e50f692",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3861,1.5212,NA,156.67,137.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jared Walsh strikes out swinging.",0,2,0,15,"bottom",2,"2023-06-10T02:12:07.952Z","2023-06-10T02:13:34.954Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,665120,"Jared Walsh","/api/v1/people/665120","L","Left",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.3,11,0.91,0.3924,5.5945,33.1911,-14.0845,-7.8967,9.1801,-1.0407,3.7661,5.4578,-139.8683,-1.0763,-1.9969,50.0004,5.0847,-15.5566,44.4,3.6,24,2377,239,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.6,13.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",2,"2023-06-10T02:12:36.873Z","2023-06-10T02:12:40.619Z",TRUE,"pitch","3d13d6be-9ce9-40f8-9f2e-6b0bef5a7898",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.39,1.57,NA,97.02,156.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jared Walsh strikes out swinging.",0,2,0,15,"bottom",2,"2023-06-10T02:12:07.952Z","2023-06-10T02:13:34.954Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,665120,"Jared Walsh","/api/v1/people/665120","L","Left",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.5,3,0.91,0.3957,5.7147,33.8887,-15.6959,-7.728,8.5126,0.5243,3.0647,8.8409,-138.9343,-2.587,-1.7095,50.0064,5.0632,-14.9673,38.4,4.8,24,2349,226,NA,NA,NA,NA,NA,NA,FALSE,-15.2,15,12,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",1,"2023-06-10T02:12:23.869Z","2023-06-10T02:12:27.473Z",TRUE,"pitch","06a47d22-8679-4ee0-adf1-1b4d582aa059",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3203,1.4987,NA,56.11,141.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jared Walsh strikes out swinging.",0,2,0,15,"bottom",2,"2023-06-10T02:12:07.952Z","2023-06-10T02:13:34.954Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,665120,"Jared Walsh","/api/v1/people/665120","L","Left",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,86.5,12,0.91,0.3957,5.8723,33.8714,-12.9958,-7.5293,9.9086,1.5974,3.596,11.6582,-138.9193,-1.9976,-1.6939,50.0066,5.1981,-14.5798,40.8,3.6,24,2429,234,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.6,10.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
