"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718670,"2023-04-08",1,"2023-04-08T02:44:20.437Z","2023-04-08T02:44:25.954Z",TRUE,"pitch","80289ee7-933f-4283-8fcd-fb6a91233d40",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5261,1.6799,NA,154.93,221.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","George Springer flies out to second baseman Brandon Drury.",0,0,2,19,"top",3,"2023-04-08T02:44:01.523Z","2023-04-08T02:45:31.713Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,80,13,0.9,0.435,6.1438,25.6378,-26.1153,-3.4401,3.7725,-0.995,0.6494,-4.4621,-125.9388,-7.9904,1.2468,50.0031,5.9764,-5.5238,13.2,7.2,24,2385,224,NA,NA,NA,NA,NA,NA,FALSE,-31.3,5.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",0,"2023-04-08T02:44:08.493Z","2023-04-08T02:44:11.923Z",TRUE,"pitch","83432314-38f1-453a-84e4-fe08dc79e05d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5975,1.609,NA,177.74,191.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","George Springer flies out to second baseman Brandon Drury.",0,0,2,19,"top",3,"2023-04-08T02:44:01.523Z","2023-04-08T02:45:31.713Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.2,13,0.9,0.4081,6.1655,32.209,-11.779,1.4164,11.2078,-1.5936,1.7353,-7.0317,-134.7618,-9.1309,0.8776,50.002,6.0224,2.578,3.6,3.6,24,2049,148,NA,NA,NA,NA,NA,NA,FALSE,-13.9,18.2,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",0,"2023-04-08T02:43:34.849Z","2023-04-08T02:43:43.231Z",TRUE,"pitch","6ef9932a-2eae-4b57-92f6-fd774da1be14",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.38,1.65,NA,75.91,161.31,"ground_ball","soft","6",117.82,143.08,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Kevin Kiermaier grounds out softly, shortstop David Fletcher to first baseman Jake Lamb.",0,0,2,18,"top",3,"2023-04-08T02:43:27.381Z","2023-04-08T02:43:43.231Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,84,12,0.89,0.4103,6.0914,28.399,-18.9932,8.7283,7.3035,1.078,2.8693,-3.3462,-133.4231,-4.9078,1.2136,50.0033,6.0991,15.755,37.2,6,24,1886,148,54.6,20,122,NA,NA,NA,TRUE,-20.2,12.4,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",3,"2023-04-08T02:41:14.108Z","2023-04-08T02:41:22.511Z",TRUE,"pitch","4082c5af-3b73-408d-b835-7e8bab152318",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.47,1.69,NA,119.23,162.26,"ground_ball","hard","3",154.68,162.69,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Taylor Ward grounds out sharply to first baseman Vladimir Guerrero Jr.",0,0,2,17,"bottom",2,"2023-04-08T02:40:08.243Z","2023-04-08T02:41:22.511Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,621493,"Taylor Ward","/api/v1/people/621493","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.3,5,2,0.4075,6.2192,30.7576,-22.2082,-7.948,5.4532,-0.0585,2.834,5.6662,-134.7099,-3.1798,-1.1623,50.0049,5.6096,-14.5293,30,6,24,2195,211,100.7,3,101,NA,NA,NA,TRUE,-22.7,9.4,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",2,"2023-04-08T02:40:53.454Z","2023-04-08T02:40:57.501Z",TRUE,"pitch","a4cf51f8-69cc-413c-8ef0-2e9b8917906a",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.5499,1.7981,NA,90.56,178.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Taylor Ward grounds out sharply to first baseman Vladimir Guerrero Jr.",0,0,2,17,"bottom",2,"2023-04-08T02:40:08.243Z","2023-04-08T02:41:22.511Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,621493,"Taylor Ward","/api/v1/people/621493","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83.3,9,2,0.4134,6.4806,29.2981,-20.7213,-9.751,6.4499,0.6936,2.2256,7.6977,-132.6599,-4.886,-0.9837,50.0066,5.6091,-17.3236,36,6,24,2113,214,NA,NA,NA,NA,NA,NA,FALSE,-22.2,10.8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",1,"2023-04-08T02:40:35.145Z","2023-04-08T02:40:39.101Z",TRUE,"pitch","884825b1-bb76-4d10-8677-6ca45de67c1c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3832,1.609,NA,144.14,207.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Taylor Ward grounds out sharply to first baseman Vladimir Guerrero Jr.",0,0,2,17,"bottom",2,"2023-04-08T02:40:08.243Z","2023-04-08T02:41:22.511Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,621493,"Taylor Ward","/api/v1/people/621493","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",71.5,65.3,13,2,0.5297,6.1766,20.2483,-34.8396,11.9298,-2.4751,-0.7119,1.1751,-1.1419,-104.0911,0.066,-1.6975,50.0008,5.327,12.8662,20.4,14.4,24,2176,57,NA,NA,NA,NA,NA,NA,FALSE,-58.2,-4,-21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",0,"2023-04-08T02:40:18.026Z","2023-04-08T02:40:22.021Z",TRUE,"pitch","0c4b12e2-e2e2-43ac-b3a3-450f72a2a707",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3139,1.5166,NA,81.1,168.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Taylor Ward grounds out sharply to first baseman Vladimir Guerrero Jr.",0,0,2,17,"bottom",2,"2023-04-08T02:40:08.243Z","2023-04-08T02:41:22.511Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,621493,"Taylor Ward","/api/v1/people/621493","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",70.9,64.4,12,2,0.5354,6.2149,20.0648,-32.3329,11.7222,-0.1521,0.9418,2.6026,2.5374,-103.0269,2.3597,-1.8336,50.0022,5.4021,12.3673,21.6,13.2,24,2176,61,NA,NA,NA,NA,NA,NA,FALSE,-54.4,1,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",1,"2023-04-08T02:39:41.674Z","2023-04-08T02:39:49.475Z",TRUE,"pitch","2ca68f54-a54c-47a8-aa9e-31f1406e94d4",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.24,1.5,NA,157.9,158.99,"ground_ball","medium","5",109.25,176.02,NA,NA,TRUE,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","David Fletcher grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr. Logan O'Hoppe to 2nd.",0,0,2,16,"bottom",2,"2023-04-08T02:39:15.481Z","2023-04-08T02:39:49.475Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,664058,"David Fletcher","/api/v1/people/664058","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,82.4,11,2,0.4188,6.2787,26.8583,-22.1459,-8.8249,5.7849,-1.0731,2.9552,3.3349,-130.6653,-2.6344,-1.2175,50.0042,5.6359,-15.3003,32.4,6,24,2270,283,65.2,-43,5,NA,NA,NA,TRUE,-23.8,10.1,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,681351,"Logan O'Hoppe","/api/v1/people/681351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",0,"2023-04-08T02:39:22.546Z","2023-04-08T02:39:26.782Z",TRUE,"pitch","fbc6fa92-76ea-46e3-9efb-8ba73d0acbce",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0993,1.4451,NA,21.21,209.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","David Fletcher grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr. Logan O'Hoppe to 2nd.",0,0,2,16,"bottom",2,"2023-04-08T02:39:15.481Z","2023-04-08T02:39:49.475Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,664058,"David Fletcher","/api/v1/people/664058","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",70.1,64.8,14,2,0.54,6.4499,18.9531,-40.8088,6.5663,-8.3092,2.513,1.0993,4.8648,-101.9788,0.3901,-0.7688,50.0043,5.9974,6.8201,10.8,15.6,24,2246,31,NA,NA,NA,NA,NA,NA,FALSE,-70.7,-14.4,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",4,"2023-04-08T02:38:51.384Z","2023-04-08T02:38:56.756Z",TRUE,"pitch","ac56e9c7-2d9d-40f7-8fb8-c4a411aba7da",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.0983,1.6095,NA,50.18,183.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Logan O'Hoppe walks.",0,0,2,15,"bottom",2,"2023-04-08T02:37:30.797Z","2023-04-08T02:38:56.756Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83.6,14,2,0.4132,6.6998,27.9364,-20.7814,-9.9772,6.4008,1.7529,2.0514,10.5697,-132.4743,-5.0884,-0.9898,50.0015,5.5132,-17.7563,36,6,24,2032,228,NA,NA,NA,NA,NA,NA,FALSE,-22.3,10.7,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,681351,"Logan O'Hoppe","/api/v1/people/681351",NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",3,"2023-04-08T02:38:32.938Z","2023-04-08T02:38:38.421Z",TRUE,"pitch","bdb3e31e-8499-4f75-a575-77913ca034c1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.1696,1.6568,NA,147.33,128.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Logan O'Hoppe walks.",0,0,2,15,"bottom",2,"2023-04-08T02:37:30.797Z","2023-04-08T02:38:56.756Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89,81.5,11,2,0.4224,6.3844,27.0919,-24.1653,-8.2221,4.7027,-0.7958,4.0962,3.3521,-129.6729,0.2245,-1.037,50.0028,5.8519,-14.0034,28.8,6,24,2005,261,NA,NA,NA,NA,NA,NA,FALSE,-25.7,8.8,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",2,"2023-04-08T02:38:15.081Z","2023-04-08T02:38:19.802Z",TRUE,"pitch","4bf9448b-832e-48c0-a5c6-c9a00377faf0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1221,1.4205,NA,63.48,198.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Logan O'Hoppe walks.",0,0,2,15,"bottom",2,"2023-04-08T02:37:30.797Z","2023-04-08T02:38:56.756Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",70.8,64.8,14,2,0.5363,6.2783,20.3372,-40.8349,7.2467,-8.2445,1.4042,1.5004,2.6753,-102.9417,1.0268,-0.8616,50.0003,6.0197,7.617,10.8,15.6,24,2276,26,NA,NA,NA,NA,NA,NA,FALSE,-69.6,-14,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",1,"2023-04-08T02:37:49.669Z","2023-04-08T02:37:52.818Z",TRUE,"pitch","210a57d1-bcd9-45a8-a700-9e9e94ec478c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1706,1.4451,NA,5.88,211.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Logan O'Hoppe walks.",0,0,2,15,"bottom",2,"2023-04-08T02:37:30.797Z","2023-04-08T02:38:56.756Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",73.7,67.6,14,2,0.5146,6.313,21.4874,-33.0557,10.6139,-0.7722,2.9152,1.0199,6.0526,-107.1428,-1.4025,-1.342,50.0029,5.4356,12.1258,21.6,13.2,24,2290,61,NA,NA,NA,NA,NA,NA,FALSE,-52.6,-1.4,-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",0,"2023-04-08T02:37:37.285Z","2023-04-08T02:37:41.262Z",TRUE,"pitch","d4a0cc45-fdf1-4d61-8584-37f693528369",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2182,1.5869,NA,107.67,184.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Logan O'Hoppe walks.",0,0,2,15,"bottom",2,"2023-04-08T02:37:30.797Z","2023-04-08T02:38:56.756Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,82.5,8,2,0.4171,6.0688,29.4168,-21.6385,-10.2647,6.0429,0.2448,1.9929,6.2336,-131.6128,-5.3234,-0.8276,50.0061,5.6569,-17.9088,36,6,24,2045,203,NA,NA,NA,NA,NA,NA,FALSE,-23.6,9.8,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",1,"2023-04-08T02:37:07.135Z","2023-04-08T02:37:16.191Z",TRUE,"pitch","07ff0e3c-6bfe-455e-9ae9-d14ae835f9d5",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.45,1.63,NA,123.72,156.29,"fly_ball","medium","4",152.12,118.58,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Gio Urshela flies out to second baseman Santiago Espinal.",0,0,2,14,"bottom",2,"2023-04-08T02:36:48.052Z","2023-04-08T02:37:16.191Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,570482,"Gio Urshela","/api/v1/people/570482","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.8,81.8,2,2,0.4201,6.5242,28.6308,-20.9825,-9.2431,6.5102,-0.1763,3.0552,5.3082,-130.5975,-2.7799,-1.0389,50.0059,5.7194,-15.899,34.8,6,24,2096,205,92.2,59,215,NA,NA,NA,TRUE,-22.7,11.4,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",0,"2023-04-08T02:36:52.972Z","2023-04-08T02:36:56.875Z",TRUE,"pitch","eac0bd3e-fa12-4a57-ae6b-5042fe751f43",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.48,1.6341,NA,77.1,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Gio Urshela flies out to second baseman Santiago Espinal.",0,0,2,14,"bottom",2,"2023-04-08T02:36:48.052Z","2023-04-08T02:37:16.191Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,570482,"Gio Urshela","/api/v1/people/570482","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.4,82.9,14,2,0.417,6.6011,27.2032,-21.0159,-9.9048,6.3843,1.0468,1.5474,8.8813,-131.2472,-6.3915,-1.0904,50.0048,5.5742,-17.32,34.8,6,24,2023,214,NA,NA,NA,NA,NA,NA,FALSE,-23.3,10.3,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
