"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716747,"2023-09-03",0,"2023-09-03T02:56:00.472Z","2023-09-03T02:56:04.809Z",TRUE,"pitch","a3be8770-8942-4d4a-a1cc-cd3c5d8c4c01",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2189,1.5452,NA,129.09,142.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Home Run","home_run","Gabriel Moreno homers (7) on a fly ball to left center field.",1,7,3,73,"bottom",9,"2023-09-03T02:55:50.137Z","2023-09-03T02:57:34.662Z",TRUE,TRUE,FALSE,FALSE,38,3,1,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",607216,"Joey Krehbiel","/api/v1/people/607216","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.7,11,0.87,0.4007,6.0295,30.3786,-15.0906,-8.2317,9.0284,-0.317,3.5716,3.2624,-136.7458,-2.3611,-0.4566,50.0033,5.4825,-15.5774,43.2,4.8,24,2341,229,NA,NA,NA,NA,NA,NA,FALSE,-15,16.1,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",6,"2023-09-03T02:55:32.298Z","2023-09-03T02:55:37.545Z",TRUE,"pitch","adecc53d-6866-4a79-a5bf-8094419fd7a3",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.5817,1.7052,NA,113.27,189.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. called out on strikes.",0,7,2,72,"bottom",9,"2023-09-03T02:54:29.019Z","2023-09-03T02:55:37.545Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",607216,"Joey Krehbiel","/api/v1/people/607216","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.6,8,0.86,0.3983,5.8353,29.6522,-16.2267,-8.3164,8.3258,0.0978,1.8421,4.6296,-137.3575,-6.5241,-0.5265,50.0056,5.3463,-15.937,40.8,4.8,24,2230,232,NA,NA,NA,NA,NA,NA,TRUE,-16.7,13.9,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",5,"2023-09-03T02:55:17.355Z","2023-09-03T02:55:20.696Z",TRUE,"pitch","3f397b32-ed6c-4938-a95c-7fd61df56be8",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.5151,1.6722,NA,100.89,186.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. called out on strikes.",0,7,2,72,"bottom",9,"2023-09-03T02:54:29.019Z","2023-09-03T02:55:37.545Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",607216,"Joey Krehbiel","/api/v1/people/607216","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86,9,0.88,0.4014,5.9932,28.8738,-15.7627,-7.4169,8.6989,0.4226,1.9301,5.2604,-136.2475,-6.3112,-0.5658,50.0067,5.3589,-14.0003,37.2,4.8,24,2281,228,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.6,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",4,"2023-09-03T02:55:02.972Z","2023-09-03T02:55:05.972Z",TRUE,"pitch","75367ed9-325a-45b2-953b-795ab7a25053",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5151,1.6393,NA,78.95,204.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. called out on strikes.",0,7,2,72,"bottom",9,"2023-09-03T02:54:29.019Z","2023-09-03T02:55:37.545Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",607216,"Joey Krehbiel","/api/v1/people/607216","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80.8,14,0.92,0.4298,6.2415,24.6775,-25.1817,4.4456,4.248,0.9981,1.2661,3.1324,-127.1702,-5.595,-0.8249,50.0059,5.4775,7.3241,16.8,7.2,24,2488,168,NA,NA,NA,NA,NA,NA,FALSE,-28.9,6.7,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",3,"2023-09-03T02:54:44.380Z","2023-09-03T02:54:47.380Z",TRUE,"pitch","d87aac6e-c2e5-46c7-8dc6-01bb58233697",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.65,1.74,NA,98.6,160.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. called out on strikes.",0,7,2,72,"bottom",9,"2023-09-03T02:54:29.019Z","2023-09-03T02:55:37.545Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",607216,"Joey Krehbiel","/api/v1/people/607216","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.1,6,0.9,0.399,6.1108,31.4734,-14.234,-7.0421,9.4092,0.4827,2.911,5.635,-137.4511,-4.395,-0.6827,50.0019,5.5024,-13.4262,38.4,3.6,24,2262,228,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.2,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",2,"2023-09-03T02:54:31.237Z","2023-09-03T02:54:34.237Z",TRUE,"pitch","786c9613-30a1-4e2a-8fb4-fb06e442391f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5817,1.6722,NA,60.94,208.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. called out on strikes.",0,7,2,72,"bottom",9,"2023-09-03T02:54:29.019Z","2023-09-03T02:55:37.545Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",607216,"Joey Krehbiel","/api/v1/people/607216","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.8,14,0.91,0.4019,6.2033,30.3633,-12.106,-7.3742,10.6721,1.4707,1.1118,7.7042,-136.3549,-9.6459,-0.4351,50.003,5.5335,-13.8674,40.8,3.6,24,2283,218,NA,NA,NA,NA,NA,NA,FALSE,-13.8,17.4,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",0,"2023-09-03T02:53:36.023Z","2023-09-03T02:53:36.042Z",FALSE,"action",NA,NA,"Ryan McKenna remains in the game as the right fielder.","Defensive Switch",7,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663630,"/api/v1/people/663630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","301","72","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. called out on strikes.",0,7,2,72,"bottom",9,"2023-09-03T02:54:29.019Z","2023-09-03T02:55:37.545Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",607216,"Joey Krehbiel","/api/v1/people/607216","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,623993,"/api/v1/people/623993",NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",1,"2023-09-03T02:53:36.042Z","2023-09-03T02:54:31.237Z",FALSE,"action",NA,NA,"Pitching Change: Joey Krehbiel replaces Jacob Webb.","Pitching Substitution",7,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,607216,"/api/v1/people/607216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"72","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. called out on strikes.",0,7,2,72,"bottom",9,"2023-09-03T02:54:29.019Z","2023-09-03T02:55:37.545Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",607216,"Joey Krehbiel","/api/v1/people/607216","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",12,"2023-09-03T02:51:38.609Z","2023-09-03T02:51:45.683Z",TRUE,"pitch","837cc892-89dd-41fe-9f70-fc16137e3682",10,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.47,1.69,NA,118.78,193.94,"ground_ball","medium","3",153.69,171.61,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Ryan O'Hearn grounds out to first baseman Emmanuel Rivera.",0,7,2,71,"top",9,"2023-09-03T02:48:19.458Z","2023-09-03T02:51:45.683Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",666818,"Luis Frías","/api/v1/people/666818","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,75.2,8,0.94,0.4605,6.0532,24.9743,-34.9742,1.7862,-1.9623,-0.0468,1.6608,1.6071,-119.371,-3.6258,-0.9631,50.0016,6.3787,2.553,4.8,9.6,24,1913,35,100,-22,5,NA,NA,NA,TRUE,-45.1,-4.2,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",11,"2023-09-03T02:51:19.525Z","2023-09-03T02:51:22.525Z",TRUE,"pitch","1efa4b60-cba3-4038-9075-cbb11dcd4945",9,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5015,1.6223,NA,192.63,153.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Ryan O'Hearn grounds out to first baseman Emmanuel Rivera.",0,7,2,71,"top",9,"2023-09-03T02:48:19.458Z","2023-09-03T02:51:45.683Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",666818,"Luis Frías","/api/v1/people/666818","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,80.3,11,2,0.4294,5.9804,26.7816,-24.7443,-3.3688,4.5117,-1.9841,3.1515,-0.6305,-127.6607,-3.4713,-1.2962,50.003,6.4811,-5.5491,12,6,24,1194,213,NA,NA,NA,NA,NA,NA,FALSE,-28,7.6,6.2,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",10,"2023-09-03T02:50:58.407Z","2023-09-03T02:51:01.407Z",TRUE,"pitch","608f523f-5bae-4ac6-bd77-36117b2df067",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.47,1.69,NA,117.71,180.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Ryan O'Hearn grounds out to first baseman Emmanuel Rivera.",0,7,2,71,"top",9,"2023-09-03T02:48:19.458Z","2023-09-03T02:51:45.683Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",666818,"Luis Frías","/api/v1/people/666818","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,74.8,8,0.96,0.4628,5.9604,25.2921,-39.8078,4.2378,-5.3913,-0.0187,2.157,1.6128,-118.8908,-1.7289,-1.2588,50.0053,6.5457,5.9962,8.4,12,24,2374,37,NA,NA,NA,NA,NA,NA,FALSE,-51.2,-10,-8,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",9,"2023-09-03T02:50:35.459Z","2023-09-03T02:50:38.459Z",TRUE,"pitch","696afbca-5ef5-4d1f-bc25-9a5d5ca63139",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.47,1.69,NA,72.01,196.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Ryan O'Hearn grounds out to first baseman Emmanuel Rivera.",0,7,2,71,"top",9,"2023-09-03T02:48:19.458Z","2023-09-03T02:51:45.683Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",666818,"Luis Frías","/api/v1/people/666818","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.4,81.8,14,0.93,0.4224,6.0054,28.7999,-23.5825,4.4076,5.054,1.1802,1.5611,4.2035,-129.9759,-6.99,-1.0344,50.0053,6.0924,7.4952,18,6,24,2158,183,NA,NA,NA,NA,NA,NA,FALSE,-26.8,7.7,-9,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",8,"2023-09-03T02:50:12.355Z","2023-09-03T02:50:15.355Z",TRUE,"pitch","2a1655a7-c7ee-432d-b383-bff1f8360427",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.47,1.69,NA,119.21,155.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Ryan O'Hearn grounds out to first baseman Emmanuel Rivera.",0,7,2,71,"top",9,"2023-09-03T02:48:19.458Z","2023-09-03T02:51:45.683Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",666818,"Luis Frías","/api/v1/people/666818","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,86.9,2,0.8,0.3946,6.0102,33.8819,-14.7142,-3.2473,8.9672,-0.0579,3.0855,3.7723,-139.2862,-6.2207,-1.0137,50.0037,6.3364,-6.324,18,3.6,24,2034,210,NA,NA,NA,NA,NA,NA,FALSE,-15.1,15,5,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",7,"2023-09-03T02:49:46.819Z","2023-09-03T02:49:49.819Z",TRUE,"pitch","be36e0cc-fca3-4705-a7cf-1b011959e1fb",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.47,1.69,NA,81.03,190.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Ryan O'Hearn grounds out to first baseman Emmanuel Rivera.",0,7,2,71,"top",9,"2023-09-03T02:48:19.458Z","2023-09-03T02:51:45.683Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",666818,"Luis Frías","/api/v1/people/666818","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,82.5,14,0.78,0.4215,6.1408,25.4601,-27.3612,1.4236,2.8119,0.9436,1.8063,4.6699,-129.6287,-5.9411,-1.0617,50.0059,6.1997,2.4377,6,7.2,24,2013,183,NA,NA,NA,NA,NA,NA,FALSE,-30.2,4.1,-3.6,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",6,"2023-09-03T02:49:25.193Z","2023-09-03T02:49:28.304Z",TRUE,"pitch","8be638db-48af-4751-a9fb-9dca7fa27a40",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.47,1.69,NA,110.67,171.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Ryan O'Hearn grounds out to first baseman Emmanuel Rivera.",0,7,2,71,"top",9,"2023-09-03T02:48:19.458Z","2023-09-03T02:51:45.683Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",666818,"Luis Frías","/api/v1/people/666818","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,75.1,5,0.95,0.4592,5.9112,26.6567,-35.8527,4.3285,-2.5627,0.166,2.4835,1.7551,-120.0099,-1.9818,-1.1405,50.0027,6.5617,6.2134,10.8,10.8,24,2241,34,NA,NA,NA,NA,NA,NA,FALSE,-45.6,-4.9,-8.3,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",5,"2023-09-03T02:49:05.896Z","2023-09-03T02:49:08.896Z",TRUE,"pitch","bcc0ae52-9f02-4cfc-8082-dbd939f378a7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.435,1.6223,NA,138.09,214.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Ryan O'Hearn grounds out to first baseman Emmanuel Rivera.",0,7,2,71,"top",9,"2023-09-03T02:48:19.458Z","2023-09-03T02:51:45.683Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",666818,"Luis Frías","/api/v1/people/666818","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.2,13,2,0.4044,6.0368,31.8542,-13.3655,-4.2657,10.1385,-0.5533,0.9004,2.7691,-135.8446,-11.3554,-1.0356,50.0024,6.0831,-7.9121,24,3.6,24,2131,211,NA,NA,NA,NA,NA,NA,FALSE,-15.6,16,7.1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
