"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745515,"2024-04-20",2,"2024-04-20T20:24:46.256Z","2024-04-20T20:24:50.247Z",TRUE,"pitch","76e3bae8-cdce-4afe-898d-85d5d9a18a33",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.572,1.5654,NA,138.79,220.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jack Suwinski called out on strikes.",0,2,0,10,"bottom",1,"2024-04-20T20:23:50.011Z","2024-04-20T20:25:36.834Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.5,76.2,13,2,0.4562,5.8607,22.9441,-25.8816,-7.63,4.3095,-0.5717,0.6697,3.5967,-119.995,-6.7238,-1.0976,50.0046,5.8104,-11.1417,21.6,8.4,24,1270,218,NA,NA,NA,NA,NA,NA,FALSE,-33.7,6.5,13,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,663698,"Joey Bart","/api/v1/people/663698",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",0,"2024-04-20T20:24:08.739Z","2024-04-20T20:24:12.781Z",TRUE,"pitch","c8b2b928-fdfb-471a-a5a6-8550748660bd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6922,1.644,NA,131.69,185.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jack Suwinski called out on strikes.",0,2,0,10,"bottom",1,"2024-04-20T20:23:50.011Z","2024-04-20T20:25:36.834Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.9,7,0.91,0.4095,5.8676,30.9215,-10.457,-7.0875,12.0043,-0.3855,1.9832,4.093,-134.1244,-8.3453,-1.0162,50.0009,5.8942,-12.8204,44.4,3.6,24,2509,211,NA,NA,NA,NA,NA,NA,FALSE,-12.4,19.9,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663698,"Joey Bart","/api/v1/people/663698",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",1,"2024-04-20T20:24:26.804Z","2024-04-20T20:24:31.804Z",FALSE,"stepoff","b0c868ce-4cfb-4f78-8068-b1116b32187c",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jack Suwinski called out on strikes.",0,2,0,10,"bottom",1,"2024-04-20T20:23:50.011Z","2024-04-20T20:25:36.834Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,663698,"Joey Bart","/api/v1/people/663698",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",2,"2024-04-20T20:23:29.219Z","2024-04-20T20:23:41.304Z",TRUE,"pitch","fbf40294-aa16-46b4-b9c3-71247a724c18",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.28,1.55,NA,71.95,207.3,"fly_ball","medium","9",166.42,124.7,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Ke'Bryan Hayes flies out to right fielder Rob Refsnyder.",0,2,0,9,"bottom",1,"2024-04-20T20:22:29.055Z","2024-04-20T20:23:41.304Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.8,73.1,14,0.89,0.4737,5.8397,24.4089,-34.6084,8.8572,-1.801,0.0091,1.4208,0.2793,-116.2102,-2.8472,-1.2616,50.0042,5.992,11.9581,19.2,10.8,24,2173,56,83.1,58,209,NA,NA,NA,TRUE,-47,-3.7,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663698,"Joey Bart","/api/v1/people/663698",668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA
745515,"2024-04-20",1,"2024-04-20T20:23:08.479Z","2024-04-20T20:23:11.763Z",TRUE,"pitch","912371e4-0dca-4340-bb92-5aa40b51d50e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2765,1.5515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Ke'Bryan Hayes flies out to right fielder Rob Refsnyder.",0,2,0,9,"bottom",1,"2024-04-20T20:22:29.055Z","2024-04-20T20:23:41.304Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80,74.3,14,0.84,0.4697,5.8958,21.4413,-31.98,6.6437,0.1351,1.1818,1.1657,3.2754,-116.5182,-4.111,-1.104,50.0006,5.9676,9.1522,16.8,9.6,24,2208,47,NA,NA,NA,NA,NA,NA,FALSE,-43.1,-0.5,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663698,"Joey Bart","/api/v1/people/663698",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",0,"2024-04-20T20:22:45.764Z","2024-04-20T20:22:49.407Z",TRUE,"pitch","e01594f9-cbd0-4d61-a5d3-da5379cdcebc",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.28,1.55,NA,112.28,183.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Ke'Bryan Hayes flies out to right fielder Rob Refsnyder.",0,2,0,9,"bottom",1,"2024-04-20T20:22:29.055Z","2024-04-20T20:23:41.304Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,81.1,8,0.92,0.4285,5.6404,23.3129,-19.7859,2.5713,7.4673,0.1237,2.0366,2.286,-127.2721,-6.0159,-1.1166,50.0046,5.9718,4.2669,12,4.8,24,2447,173,NA,NA,NA,NA,NA,NA,FALSE,-22.9,12.6,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663698,"Joey Bart","/api/v1/people/663698",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",6,"2024-04-20T20:22:11.050Z","2024-04-20T20:22:20.884Z",TRUE,"pitch","e3b9f777-fb59-4767-91d9-c6afa50f368c",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.12,1.52,NA,109.14,168.19,"line_drive","medium","9",184.19,122.85,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Bryan Reynolds singles on a line drive to right fielder Rob Refsnyder.",0,2,0,8,"bottom",1,"2024-04-20T20:20:22.758Z","2024-04-20T20:22:20.884Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.8,80.7,5,0.86,0.4309,5.7744,22.9439,-27.173,2.8241,3.0477,0.2061,2.6143,2.6168,-126.5414,-3.3475,-1.2039,50.0031,6.1034,4.6341,10.8,7.2,24,2421,162,90.3,13,166,NA,NA,NA,FALSE,-30.7,5,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663698,"Joey Bart","/api/v1/people/663698",668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA
745515,"2024-04-20",5,"2024-04-20T20:21:49.630Z","2024-04-20T20:21:52.870Z",TRUE,"pitch","b8891841-491b-49f3-b25d-fecfd4b7b029",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.12,1.52,NA,121.42,146.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Bryan Reynolds singles on a line drive to right fielder Rob Refsnyder.",0,2,0,8,"bottom",1,"2024-04-20T20:20:22.758Z","2024-04-20T20:22:20.884Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.7,11,0.85,0.4065,5.8163,28.8061,-12.3721,-3.0533,10.7667,-0.1159,3.43,3.6757,-134.6497,-4.7231,-1.101,50.0012,6.0799,-5.615,20.4,3.6,24,2381,202,NA,NA,NA,NA,NA,NA,FALSE,-13.2,18.7,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663698,"Joey Bart","/api/v1/people/663698",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",4,"2024-04-20T20:21:31.345Z","2024-04-20T20:21:34.824Z",TRUE,"pitch","62e4e4cd-ef87-4392-9e31-e93a69d6b81a",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.12,1.52,NA,82.77,180.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Bryan Reynolds singles on a line drive to right fielder Rob Refsnyder.",0,2,0,8,"bottom",1,"2024-04-20T20:20:22.758Z","2024-04-20T20:22:20.884Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80.3,14,0.91,0.4309,5.6407,25.7725,-21.315,2.5966,6.6353,0.898,2.1621,4.2558,-127.0584,-5.3638,-1.1354,50.003,5.9918,4.25,13.2,6,24,2474,181,NA,NA,NA,NA,NA,NA,FALSE,-24.8,11,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663698,"Joey Bart","/api/v1/people/663698",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",3,"2024-04-20T20:21:10.570Z","2024-04-20T20:21:13.927Z",TRUE,"pitch","825dce79-dc60-41be-9a87-81a809e1903a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.0238,1.4231,NA,60.82,229.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Bryan Reynolds singles on a line drive to right fielder Rob Refsnyder.",0,2,0,8,"bottom",1,"2024-04-20T20:20:22.758Z","2024-04-20T20:22:20.884Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.7,75.7,14,0.9,0.4575,5.9446,24.6001,-21.5423,-3.7149,7.3342,1.4738,0.3597,7.1462,-120.0218,-8.2342,-1.0681,50.0037,5.7728,-5.3864,9.6,6,24,971,218,NA,NA,NA,NA,NA,NA,FALSE,-29,11.4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663698,"Joey Bart","/api/v1/people/663698",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",1,"2024-04-20T20:20:45.871Z","2024-04-20T20:20:50.011Z",TRUE,"pitch","505b7228-26c0-4582-8f7f-16b89bf17691",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.12,1.52,NA,102.41,197.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Bryan Reynolds singles on a line drive to right fielder Rob Refsnyder.",0,2,0,8,"bottom",1,"2024-04-20T20:20:22.758Z","2024-04-20T20:22:20.884Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87,80.2,9,0.9,0.4322,5.6596,25.2556,-22.8709,2.2027,5.7173,0.3827,1.5106,3.1291,-126.6162,-6.5751,-1.1542,50.0045,5.9649,3.5853,9.6,6,24,2485,170,NA,NA,NA,NA,NA,NA,FALSE,-26.9,9.1,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663698,"Joey Bart","/api/v1/people/663698",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",0,"2024-04-20T20:20:30.228Z","2024-04-20T20:20:33.840Z",TRUE,"pitch","21fd41d8-58a5-459d-9928-9183796683e0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.9584,1.3985,NA,161.62,158.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Bryan Reynolds singles on a line drive to right fielder Rob Refsnyder.",0,2,0,8,"bottom",1,"2024-04-20T20:20:22.758Z","2024-04-20T20:22:20.884Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.7,11,0.89,0.4064,5.8805,29.0023,-11.8454,-4.8434,11.0444,-1.1706,2.9697,1.8277,-134.7425,-5.7591,-1.228,50.0044,5.9704,-8.9153,33.6,3.6,24,2465,204,NA,NA,NA,NA,NA,NA,FALSE,-12.8,19,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663698,"Joey Bart","/api/v1/people/663698",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",2,"2024-04-20T20:21:02.805Z","2024-04-20T20:21:10.570Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,668804,"/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Bryan Reynolds singles on a line drive to right fielder Rob Refsnyder.",0,2,0,8,"bottom",1,"2024-04-20T20:20:22.758Z","2024-04-20T20:22:20.884Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663698,"Joey Bart","/api/v1/people/663698",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",5,"2024-04-20T20:19:52.822Z","2024-04-20T20:20:03.790Z",TRUE,"pitch","6b0419e9-ada9-4449-82cf-e4f0f8576e00",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.63,1.75,NA,102.86,172.46,"ground_ball","medium","5",109.59,173.01,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Edward Olivares grounds out, third baseman Pablo Reyes to first baseman Bobby Dalbec.",0,2,0,7,"bottom",1,"2024-04-20T20:18:50.164Z","2024-04-20T20:20:03.790Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,658668,"Edward Olivares","/api/v1/people/658668","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,81.4,6,0.92,0.4264,5.8082,23.9911,-21.9197,2.43,6.1225,0.371,2.4564,2.9868,-127.9637,-4.7839,-1.1227,50.0006,6.0458,4.0687,10.8,6,24,2469,176,74,-32,5,NA,NA,NA,TRUE,-24.7,10.3,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663698,"Joey Bart","/api/v1/people/663698",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",4,"2024-04-20T20:19:28.451Z","2024-04-20T20:19:32.857Z",TRUE,"pitch","e418ff4d-cebc-4bdc-ba82-aca814a62774",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.63,1.75,NA,129.21,183.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Edward Olivares grounds out, third baseman Pablo Reyes to first baseman Bobby Dalbec.",0,2,0,7,"bottom",1,"2024-04-20T20:18:50.164Z","2024-04-20T20:20:03.790Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,658668,"Edward Olivares","/api/v1/people/658668","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.4,74.7,7,0.91,0.466,5.7127,20.5658,-29.1952,5.4316,2.1226,-0.3203,2.0379,0.4337,-117.1945,-2.998,-1.2136,50.0007,6.0393,7.6118,14.4,8.4,24,2229,55,NA,NA,NA,NA,NA,NA,FALSE,-38.5,3.5,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663698,"Joey Bart","/api/v1/people/663698",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",3,"2024-04-20T20:19:06.103Z","2024-04-20T20:19:12.199Z",TRUE,"pitch","d23bb22e-b5c4-4b28-8e39-6600b9d555e8",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.63,1.75,NA,139.92,177.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Edward Olivares grounds out, third baseman Pablo Reyes to first baseman Bobby Dalbec.",0,2,0,7,"bottom",1,"2024-04-20T20:18:50.164Z","2024-04-20T20:20:03.790Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,658668,"Edward Olivares","/api/v1/people/658668","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83.4,7,0.89,0.4118,6.3132,30.4035,-10.1007,-4.4934,12.3387,-0.6014,2.2753,2.5258,-133.3396,-7.8311,-0.9803,50.005,5.9912,-8.0398,32.4,3.6,24,2481,204,NA,NA,NA,NA,NA,NA,FALSE,-12,20.8,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663698,"Joey Bart","/api/v1/people/663698",NA,NA,NA,NA,NA,NA
