"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717413,"2023-07-14",4,"2023-07-14T23:32:43.030Z","2023-07-14T23:32:50.443Z",TRUE,"pitch","f27fd843-d5b2-45d9-8bcf-aea4aa65ae9d",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.4299,1.6511,NA,97.88,130.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Pete Alonso walks.",0,0,0,8,"bottom",1,"2023-07-14T23:31:09.823Z","2023-07-14T23:32:50.443Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.2,12,0.91,0.4039,5.6347,28.9871,-13.1221,1.6298,10.2227,0.5016,4.0145,-2.6269,-135.5044,-3.0216,1.2709,50.002,6.058,3.0375,10.8,3.6,24,2458,158,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.1,-2.4,NA,NA,FALSE,FALSE,624413,"Pete Alonso","/api/v1/people/624413",607043,"Brandon Nimmo","/api/v1/people/607043",NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",3,"2023-07-14T23:32:20.262Z","2023-07-14T23:32:24.948Z",TRUE,"pitch","ce4e82a6-3007-4408-8443-5a3afd31c247",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.4299,1.6511,NA,56.03,160.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Pete Alonso walks.",0,0,0,8,"bottom",1,"2023-07-14T23:31:09.823Z","2023-07-14T23:32:50.443Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,80.4,12,0.9,0.4288,5.8506,26.4883,-24.099,8.6194,4.8888,1.5994,2.9095,-2.5988,-127.7734,-2.9383,1.5102,50.005,5.9694,14.2441,28.8,7.2,24,1928,132,NA,NA,NA,NA,NA,NA,FALSE,-27.1,8.4,-15,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",2,"2023-07-14T23:31:58.611Z","2023-07-14T23:32:02.809Z",TRUE,"pitch","6d592b33-c62b-4eb2-8815-582859b0e314",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5751,1.6798,NA,187.14,162.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Pete Alonso walks.",0,0,0,8,"bottom",1,"2023-07-14T23:31:09.823Z","2023-07-14T23:32:50.443Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.4,11,0.9,0.4043,5.7802,28.5253,-13.8431,2.4157,9.8508,-1.8402,2.8393,-7.8809,-135.2954,-5.8968,0.7919,50.002,6.0112,4.4964,10.8,3.6,24,2417,159,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.8,-2.8,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",1,"2023-07-14T23:31:38.693Z","2023-07-14T23:31:43.367Z",TRUE,"pitch","6248c51b-c373-4ef9-a9dc-35bc97368d6b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.5464,1.7371,NA,129.84,171.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Pete Alonso walks.",0,0,0,8,"bottom",1,"2023-07-14T23:31:09.823Z","2023-07-14T23:32:50.443Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.7,4,0.88,0.404,5.6645,26.8135,-15.5167,1.8102,8.9268,-0.3367,2.4948,-5.1061,-135.0848,-6.1707,1.3348,50.0013,5.882,3.3779,8.4,3.6,24,2404,156,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15.2,-2.3,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",0,"2023-07-14T23:31:19.230Z","2023-07-14T23:31:23.311Z",TRUE,"pitch","63faa865-59f5-4434-8ee7-2d8597fc78cc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4299,1.6511,NA,141.33,118.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Pete Alonso walks.",0,0,0,8,"bottom",1,"2023-07-14T23:31:09.823Z","2023-07-14T23:32:50.443Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86.6,11,0.9,0.3998,5.6368,25.7011,-14.7636,1.0346,9.1256,-0.6383,4.468,-5.0944,-136.2281,-1.824,1.1095,50.0018,6.15,1.9741,3.6,3.6,24,2455,156,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.4,-1,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",6,"2023-07-14T23:30:47.106Z","2023-07-14T23:30:54.108Z",TRUE,"pitch","afbf90a6-7ab8-4f22-90a2-c238f4a9b6a6",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.3399,1.4218,NA,105.95,183.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Francisco Lindor called out on strikes.",0,0,0,7,"bottom",1,"2023-07-14T23:28:01.721Z","2023-07-14T23:30:54.108Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.7,6,0.9,0.3991,5.7159,27.7242,-14.0857,2.1399,9.4655,0.2898,2.0376,-3.0544,-136.7754,-7.7125,1.1386,50.0043,5.8429,4.0901,13.2,3.6,24,2449,151,NA,NA,NA,NA,NA,NA,TRUE,-14.9,15.8,-3.2,NA,NA,TRUE,FALSE,NA,NA,NA,607043,"Brandon Nimmo","/api/v1/people/607043",NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",5,"2023-07-14T23:30:16.961Z","2023-07-14T23:30:21.086Z",TRUE,"pitch","057cbd63-d85c-434e-852b-d7d9943ba495",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.34,1.55,NA,98.05,172.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Francisco Lindor called out on strikes.",0,0,0,7,"bottom",1,"2023-07-14T23:28:01.721Z","2023-07-14T23:30:54.108Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,81.3,6,0.91,0.4245,5.83,27.49,-25.5806,9.4503,3.916,0.4972,2.4388,-5.2437,-129.1489,-3.8374,1.3285,50.006,5.9168,15.9294,30,7.2,24,1931,136,NA,NA,NA,NA,NA,NA,FALSE,-28.3,6.5,-16,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",4,"2023-07-14T23:29:56.232Z","2023-07-14T23:30:00.478Z",TRUE,"pitch","b1eb419f-dfa0-4216-a3db-8a37a3cdd1be",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3399,1.5651,NA,168.39,188.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Francisco Lindor called out on strikes.",0,0,0,7,"bottom",1,"2023-07-14T23:28:01.721Z","2023-07-14T23:30:54.108Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,82.2,13,0.7,0.4229,5.9402,25.0432,-21.8113,-3.2833,6.0862,-1.3481,1.8752,-5.1999,-129.1662,-6.168,1.1118,50.0008,5.9535,-5.5873,15.6,6,24,2623,181,NA,NA,NA,NA,NA,NA,FALSE,-24.6,10,7.1,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",3,"2023-07-14T23:29:34.934Z","2023-07-14T23:29:40.423Z",TRUE,"pitch","73e3c6d4-dbbe-4660-ac89-b07d7497cdac",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3399,1.5365,NA,152.23,197.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Francisco Lindor called out on strikes.",0,0,0,7,"bottom",1,"2023-07-14T23:28:01.721Z","2023-07-14T23:30:54.108Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,81.4,13,0.89,0.4272,5.6539,24.8444,-25.0538,-2.5252,4.2669,-0.9242,1.5325,-4.4834,-127.919,-6.1362,1.1749,50.0011,5.9101,-4.2092,10.8,6,24,2571,190,NA,NA,NA,NA,NA,NA,FALSE,-28.6,6.6,5.5,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",2,"2023-07-14T23:29:06.186Z","2023-07-14T23:29:11.334Z",TRUE,"pitch","0864390a-57dc-45de-b8d0-6e1db42e7bf6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.34,1.55,NA,139.18,149.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Francisco Lindor called out on strikes.",0,0,0,7,"bottom",1,"2023-07-14T23:28:01.721Z","2023-07-14T23:30:54.108Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.4,1,0.88,0.4031,5.6539,29.9459,-14.575,0.573,9.4136,-0.5819,3.3123,-4.9112,-135.9018,-4.44,1.1747,50.0029,5.9805,1.0723,0,3.6,24,2360,150,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16.3,0,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",1,"2023-07-14T23:28:42.661Z","2023-07-14T23:28:47.425Z",TRUE,"pitch","e6d2fad5-767b-4710-bf78-06f56cb459aa",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.489,1.5078,NA,122.04,238.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Francisco Lindor called out on strikes.",0,0,0,7,"bottom",1,"2023-07-14T23:28:01.721Z","2023-07-14T23:30:54.108Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.3,80.3,13,0.91,0.4324,5.8455,26.0033,-24.9964,10.2188,4.4178,-0.1322,0.0049,-6.9817,-126.6823,-9.077,1.3326,50.0018,5.634,16.5997,30,7.2,24,2021,133,NA,NA,NA,NA,NA,NA,FALSE,-30,6.1,-16.9,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",0,"2023-07-14T23:28:22.609Z","2023-07-14T23:28:26.901Z",TRUE,"pitch","06545608-d45b-41dd-b84f-f24e4f1808eb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3399,1.5365,NA,127.19,181.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Francisco Lindor called out on strikes.",0,0,0,7,"bottom",1,"2023-07-14T23:28:01.721Z","2023-07-14T23:30:54.108Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",78.4,71.7,5,0.9,0.4822,5.732,23.7928,-36.7129,-10.1414,-3.4879,-0.2674,2.1385,-0.7577,-114.1941,-0.8777,1.385,50.0012,6.1845,-13.2036,20.4,12,24,2868,315,NA,NA,NA,NA,NA,NA,FALSE,-51.1,-6.2,18.5,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",5,"2023-07-14T23:27:46.142Z","2023-07-14T23:27:54.667Z",TRUE,"pitch","708475e5-bb59-49ac-a69f-eb56ee6c48e9",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.5,1.66,NA,104.8,198.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Tommy Pham strikes out swinging.",0,0,0,6,"bottom",1,"2023-07-14T23:26:01.937Z","2023-07-14T23:27:54.667Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,80,14,0.9,0.4341,5.9106,23.3419,-22.9924,9.4119,5.6821,0.3201,1.4952,-5.5189,-125.7488,-6.1054,1.3103,50.0036,5.7969,15.21,31.2,7.2,24,1828,132,NA,NA,NA,NA,NA,NA,TRUE,-27.1,9.2,-16,NA,NA,TRUE,FALSE,NA,NA,NA,607043,"Brandon Nimmo","/api/v1/people/607043",NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",4,"2023-07-14T23:27:28.238Z","2023-07-14T23:27:32.567Z",TRUE,"pitch","ffb2dc56-683e-4ad4-8470-d84058ccc140",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4999,1.6511,NA,146.19,127.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Tommy Pham strikes out swinging.",0,0,0,6,"bottom",1,"2023-07-14T23:26:01.937Z","2023-07-14T23:27:54.667Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.9,11,0.89,0.4105,5.7163,27.6838,-15.5554,1.7424,9.2097,-0.7658,4.1211,-5.9931,-133.2443,-2.1147,1.2827,50.0024,6.0446,3.1449,7.2,3.6,24,2441,160,NA,NA,NA,NA,NA,NA,FALSE,-16.1,16.4,-1.9,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",3,"2023-07-14T23:27:05.900Z","2023-07-14T23:27:10.439Z",TRUE,"pitch","0e7abb77-c8db-46e8-8f57-ecbd6f002dcf",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.5,1.66,NA,157.5,186.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Tommy Pham strikes out swinging.",0,0,0,6,"bottom",1,"2023-07-14T23:26:01.937Z","2023-07-14T23:27:54.667Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.7,79.6,13,0.92,0.4348,5.5721,26.6989,-26.8114,-3.2726,3.3441,-1.0626,1.946,-4.4268,-126.1737,-4.8767,1.1429,50.0055,6.0756,-5.2547,12,7.2,24,2655,195,NA,NA,NA,NA,NA,NA,FALSE,-31.3,5.2,7,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",2,"2023-07-14T23:26:47.943Z","2023-07-14T23:26:52.814Z",TRUE,"pitch","5d3f9864-c5f2-4663-ad48-1460b2800366",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4999,1.6511,NA,108.5,111.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Tommy Pham strikes out swinging.",0,0,0,6,"bottom",1,"2023-07-14T23:26:01.937Z","2023-07-14T23:27:54.667Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83.4,12,0.9,0.4105,5.6995,30.3083,-14.4581,1.7335,9.8384,0.2229,4.7192,-3.5979,-133.7095,-0.8474,1.364,50.0021,6.0831,3.1217,8.4,3.6,24,2393,148,NA,NA,NA,NA,NA,NA,FALSE,-14.8,17.9,-2.3,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",1,"2023-07-14T23:26:31.071Z","2023-07-14T23:26:36.679Z",TRUE,"pitch","b5c78d65-e986-4129-b55e-c38c1269b939",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.4999,1.6225,NA,105.94,178.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Tommy Pham strikes out swinging.",0,0,0,6,"bottom",1,"2023-07-14T23:26:01.937Z","2023-07-14T23:27:54.667Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",77.7,71,6,0.9,0.4869,5.5912,23.4469,-36.2121,-11.0666,-3.1661,0.2902,2.2358,0.6376,-113.1233,-0.8569,1.437,50.0008,6.2967,-14.1311,21.6,12,24,2746,317,NA,NA,NA,NA,NA,NA,FALSE,-51.4,-5.6,19.8,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
