"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718210,"2023-05-12",3,"2023-05-12T23:37:29.124Z","2023-05-12T23:37:32.824Z",TRUE,"pitch","88552d20-e75a-4c94-b758-951ed403fe1e",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.5137,1.6623,NA,86.28,150.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Yandy Diaz walks.",0,2,1,13,"top",2,"2023-05-12T23:36:17.658Z","2023-05-12T23:38:14.010Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,89.2,3,0.91,0.3846,6.691,34.1521,-9.5767,-5.3062,11.0113,0.806,3.273,8.193,-142.6621,-5.5478,-1.4195,50.0046,5.8523,-10.8919,39.6,2.4,24,2500,212,NA,NA,NA,NA,NA,NA,FALSE,-9.6,19,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",2,"2023-05-12T23:37:04.702Z","2023-05-12T23:37:08.220Z",TRUE,"pitch","4c613ee4-0551-4c70-91d9-ba8a3611982c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.4873,1.6623,NA,62.39,231.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Yandy Diaz walks.",0,2,1,13,"top",2,"2023-05-12T23:36:17.658Z","2023-05-12T23:38:14.010Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,82.3,14,0.91,0.4239,6.2703,26.5933,-30.9544,2.1089,0.7233,1.4327,0.2828,7.187,-129.1545,-7.6291,-1.6588,50.0061,5.6519,3.566,8.4,8.4,24,2594,78,NA,NA,NA,NA,NA,NA,FALSE,-34.9,-0.2,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",1,"2023-05-12T23:36:47.136Z","2023-05-12T23:36:50.280Z",TRUE,"pitch","d2f4283a-36a3-4dc5-ad6f-62c6d828ceab",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.45,1.6886,NA,94.12,221.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Yandy Diaz walks.",0,2,1,13,"top",2,"2023-05-12T23:36:17.658Z","2023-05-12T23:38:14.010Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.4,83,14,0.85,0.4174,6.5508,27.5782,-18.9252,-8.335,7.5939,0.6004,0.638,8.3122,-131.1965,-9.1692,-1.525,50.0017,5.5868,-14.5394,32.4,6,24,1480,227,NA,NA,NA,NA,NA,NA,FALSE,-21.7,11.9,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",0,"2023-05-12T23:36:34.067Z","2023-05-12T23:36:37.450Z",TRUE,"pitch","05f7885c-b460-4e6c-9f3b-ae062e6f701d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5137,1.6623,NA,52.58,196.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Yandy Diaz walks.",0,2,1,13,"top",2,"2023-05-12T23:36:17.658Z","2023-05-12T23:38:14.010Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.2,14,0.91,0.39,6.479,34.2538,-8.3205,-4.4877,11.9634,1.69,1.5831,10.0152,-140.8539,-10.0249,-1.3409,50.0052,5.7413,-8.9502,31.2,2.4,24,2473,210,NA,NA,NA,NA,NA,NA,FALSE,-9.8,19.4,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",2,"2023-05-12T23:35:45.857Z","2023-05-12T23:36:13.842Z",TRUE,"pitch","0d5fc576-ab8d-49ff-958a-56c362b63693",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,2,NA,NA,3.23,1.57,NA,117.8,145.14,"fly_ball","medium","7",18.41,80.01,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Home Run","home_run","Jose Siri homers (4) on a fly ball to left field.",1,2,1,12,"top",2,"2023-05-12T23:35:04.760Z","2023-05-12T23:36:13.842Z",TRUE,TRUE,FALSE,FALSE,65,1,1,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,87.7,11,0.91,0.3895,6.1413,36.4231,-10.8519,-6.8759,10.6829,-0.0209,3.468,6.5361,-141.3795,-4.7665,-1.4852,50.0043,5.8904,-13.7265,44.4,3.6,24,2501,208,109.1,26,394,NA,NA,NA,FALSE,-10.9,18.4,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",1,"2023-05-12T23:35:27.447Z","2023-05-12T23:35:31.461Z",TRUE,"pitch","a1758cac-be92-4ee8-841d-5630b7755624",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.23,1.57,NA,109.76,191.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Home Run","home_run","Jose Siri homers (4) on a fly ball to left field.",1,2,1,12,"top",2,"2023-05-12T23:35:04.760Z","2023-05-12T23:36:13.842Z",TRUE,TRUE,FALSE,FALSE,65,1,1,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.3,8,0.9,0.393,6.2989,34.3075,-10.3491,-6.9213,11.1178,0.19,1.7523,7.0121,-139.8756,-9.0701,-1.4615,50.0002,5.7335,-13.5844,43.2,3.6,24,2436,207,NA,NA,NA,NA,NA,NA,FALSE,-11.6,18.2,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",0,"2023-05-12T23:35:13.152Z","2023-05-12T23:35:17.356Z",TRUE,"pitch","25b21a7c-d9fc-443a-ac31-2f020561892e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4345,1.57,NA,162.47,162.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Home Run","home_run","Jose Siri homers (4) on a fly ball to left field.",1,2,1,12,"top",2,"2023-05-12T23:35:04.760Z","2023-05-12T23:36:13.842Z",TRUE,TRUE,FALSE,FALSE,65,1,1,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,87.9,11,0.91,0.3881,6.4763,37.5184,-8.3326,-5.6355,11.8622,-1.1929,2.8398,3.466,-142.047,-6.683,-1.7072,50.0064,5.7768,-11.3295,45.6,2.4,24,2563,210,NA,NA,NA,NA,NA,NA,FALSE,-9.1,20,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",0,"2023-05-12T23:34:42.901Z","2023-05-12T23:34:52.226Z",TRUE,"pitch","be890c5b-6185-4920-aace-4abef6e12b55",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.44,1.67,NA,106.7,157.32,"ground_ball","medium","6",114.48,149.65,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Christian Bethancourt grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,1,1,11,"top",2,"2023-05-12T23:34:30.383Z","2023-05-12T23:34:52.226Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.2,2,0.91,0.3922,6.5607,35.2486,-9.0729,-6.0233,11.726,0.2702,3.0169,7.2209,-140.3006,-6.1514,-1.5688,50,5.8459,-11.8641,43.2,3.6,24,2437,210,104.3,-1,46,NA,NA,NA,TRUE,-9.7,19.9,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",7,"2023-05-12T23:34:14.441Z","2023-05-12T23:34:18.980Z",TRUE,"pitch","63c49c04-8d37-44b8-bee1-680b4e437f06",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.7,1.77,NA,123.18,149.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,1,1,10,"top",2,"2023-05-12T23:32:13.060Z","2023-05-12T23:34:18.980Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,87.7,2,0.91,0.3892,6.268,36.6071,-8.9177,-5.7604,11.6353,-0.1622,3.3246,6.0625,-141.5069,-5.2527,-1.5989,50.007,5.7947,-11.5179,44.4,2.4,24,2563,210,NA,NA,NA,NA,NA,NA,TRUE,-9.2,19.9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",6,"2023-05-12T23:33:55.155Z","2023-05-12T23:33:58.474Z",TRUE,"pitch","0034ae57-cb52-4dc4-a985-6b36a3d93fc2",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.7249,1.8466,NA,52.32,239.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,1,1,10,"top",2,"2023-05-12T23:32:13.060Z","2023-05-12T23:34:18.980Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.4,77.2,14,0.9,0.4506,5.8795,29.2683,-44.6821,5.418,-8.4,1.6969,-0.0198,6.4319,-122.6142,-4.6403,-1.6866,50.0043,5.7999,8.0656,12,13.2,24,2906,34,NA,NA,NA,NA,NA,NA,FALSE,-55.3,-16.2,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",5,"2023-05-12T23:33:42.111Z","2023-05-12T23:33:45.872Z",TRUE,"pitch","a9fda3ff-e56d-4f6b-803c-4155dacbea27",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.8041,1.8466,NA,133.17,117.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,1,1,10,"top",2,"2023-05-12T23:32:13.060Z","2023-05-12T23:34:18.980Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,88.7,11,0.91,0.386,6.3103,34.7831,-11.7045,-7.3673,10.0548,-0.4243,4.4753,6.3003,-142.2933,-2.1329,-1.7176,50.0062,5.9828,-15.0047,48,3.6,24,2570,220,NA,NA,NA,NA,NA,NA,FALSE,-10.8,17.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",4,"2023-05-12T23:33:20.182Z","2023-05-12T23:33:23.182Z",TRUE,"pitch","6e659fe2-c623-47d7-b2d2-cd27189fb59e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.7,1.77,NA,94.75,133.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,1,1,10,"top",2,"2023-05-12T23:32:13.060Z","2023-05-12T23:34:18.980Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,87.9,12,0.89,0.3896,6.4332,34.5581,-14.0216,-4.7916,9.0871,0.5837,3.8889,7.7057,-141.032,-3.2519,-1.5719,50.0023,5.9715,-9.572,27.6,3.6,24,2420,214,NA,NA,NA,NA,NA,NA,FALSE,-13.4,15.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",3,"2023-05-12T23:32:58.178Z","2023-05-12T23:33:01.252Z",TRUE,"pitch","4d0ec188-9c77-43bf-be88-8f3a6c95f024",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.7,1.77,NA,101.23,198.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,1,1,10,"top",2,"2023-05-12T23:32:13.060Z","2023-05-12T23:34:18.980Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.8,76.8,14,0.9,0.4516,6.0354,27.2283,-44.2711,5.8224,-8.1502,0.4136,1.5036,3.0271,-121.9532,-1.7015,-1.6059,50.0017,6.0798,8.6425,12,12,24,2951,31,NA,NA,NA,NA,NA,NA,FALSE,-54.2,-14.9,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",2,"2023-05-12T23:32:45.469Z","2023-05-12T23:32:48.511Z",TRUE,"pitch","d511c25f-b8ff-499f-890b-41e85e290640",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.7,1.77,NA,104.72,135.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,1,1,10,"top",2,"2023-05-12T23:32:13.060Z","2023-05-12T23:34:18.980Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.3,12,0.89,0.3976,6.0401,31.5884,-12.077,-5.9128,10.4639,0.3223,3.8382,6.8894,-137.9273,-3.9141,-1.4435,50.0032,6.0942,-11.357,37.2,3.6,24,2399,209,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18.2,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",1,"2023-05-12T23:32:33.204Z","2023-05-12T23:32:36.991Z",TRUE,"pitch","e7255a8c-76f7-4c5f-a466-e02bb030e6be",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.8305,1.8993,NA,140.56,145.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,1,1,10,"top",2,"2023-05-12T23:32:13.060Z","2023-05-12T23:34:18.980Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.2,1,0.89,0.3977,6.1801,32.8263,-13.2145,-6.907,9.887,-0.6182,3.4568,5.2248,-138.0969,-4.6881,-1.6442,50.0031,6.076,-13.2447,39.6,3.6,24,2508,212,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",0,"2023-05-12T23:32:21.428Z","2023-05-12T23:32:25.488Z",TRUE,"pitch","6a775b0d-0f6a-4b3d-b125-1834462aeb5c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.8833,1.952,NA,76.6,166.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,1,1,10,"top",2,"2023-05-12T23:32:13.060Z","2023-05-12T23:34:18.980Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.3,14,0.9,0.3939,6.1049,32.4463,-10.2889,-6.3636,11.1893,1.0598,2.6611,8.9962,-139.2486,-7.2754,-1.3921,50.0038,5.9952,-12.4481,40.8,3.6,24,2480,208,NA,NA,NA,NA,NA,NA,FALSE,-11.2,18.8,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",8,"2023-05-12T23:30:12.410Z","2023-05-12T23:30:17.863Z",TRUE,"pitch","dc319e44-d021-4710-a777-1f07a1c378ad",9,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.3289,1.6096,NA,153.46,159.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","DJ LeMahieu called out on strikes.",0,1,1,9,"bottom",1,"2023-05-12T23:27:24.160Z","2023-05-12T23:30:17.863Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",665001,"Trevor Kelley","/api/v1/people/665001","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76,68.7,11,2,0.4995,6.2841,22.7972,-28.0223,9.078,3.4211,-0.9566,2.9428,5.2432,-110.3768,4.9014,-4.5559,50.001,3.6708,11.0056,24,9.6,24,2514,87,NA,NA,NA,NA,NA,NA,TRUE,-40.1,8,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
