"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
746965,"2024-05-12",3,"2024-05-12T18:11:04.432Z","2024-05-12T18:11:09.739Z",FALSE,"action",NA,NA,"Wild pitch by pitcher MacKenzie Gore. Jarren Duran scores. Ceddanne Rafaela to 3rd.","Wild Pitch",0,3,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,1,680776,"/api/v1/people/680776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9f83b6b7-749e-47b4-8841-591eaa2f184f","wild_pitch",NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Romy Gonzalez called out on strikes.",0,0,3,16,"bottom",2,"2024-05-12T18:09:48.436Z","2024-05-12T18:13:06.166Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663853,"Romy Gonzalez","/api/v1/people/663853","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656180,"Riley Adams","/api/v1/people/656180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",5,"2024-05-12T18:12:27.287Z","2024-05-12T18:12:36.916Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,1,663853,"/api/v1/people/663853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Romy Gonzalez called out on strikes.",0,0,3,16,"bottom",2,"2024-05-12T18:09:48.436Z","2024-05-12T18:13:06.166Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663853,"Romy Gonzalez","/api/v1/people/663853","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656180,"Riley Adams","/api/v1/people/656180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",1,"2024-05-12T18:09:08.635Z","2024-05-12T18:09:24.524Z",TRUE,"pitch","4b70491c-2157-483a-9f98-5cccbec7cf42",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,3.41,1.62,NA,146.98,189.2,"fly_ball","medium",NA,201.27,138.22,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Ceddanne Rafaela hits a ground-rule double (8) on a fly ball down the right-field line. Garrett Cooper scores. Vaughn Grissom scores. Jarren Duran to 3rd.",2,0,2,15,"bottom",2,"2024-05-12T18:08:36.680Z","2024-05-12T18:09:24.524Z",TRUE,TRUE,FALSE,FALSE,71,1,0,1,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88,7,2,0.3911,7.0272,33.1605,-10.9074,3.7753,10.7156,-0.7864,1.8362,-7.9573,-140.3087,-8.2108,1.6019,50.0011,5.52,7.4923,24,2.4,24,2258,160,72.6,50,206,NA,NA,NA,FALSE,-11.8,17.8,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656180,"Riley Adams","/api/v1/people/656180",680776,"Jarren Duran","/api/v1/people/680776",678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA
746965,"2024-05-12",0,"2024-05-12T18:08:52.362Z","2024-05-12T18:08:57.799Z",TRUE,"pitch","cc6eb7da-2220-45b7-8e02-af24981207b6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4521,1.5174,NA,103.79,204.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Ceddanne Rafaela hits a ground-rule double (8) on a fly ball down the right-field line. Garrett Cooper scores. Vaughn Grissom scores. Jarren Duran to 3rd.",2,0,2,15,"bottom",2,"2024-05-12T18:08:36.680Z","2024-05-12T18:09:24.524Z",TRUE,TRUE,FALSE,FALSE,71,1,0,1,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.4,14,2,0.394,6.968,32.062,-9.9246,3.6418,11.3754,0.3467,1.2872,-5.4269,-139.1569,-9.5519,1.8515,50.0016,5.4275,7.1223,26.4,2.4,24,2336,150,NA,NA,NA,NA,NA,NA,FALSE,-11.3,18.7,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656180,"Riley Adams","/api/v1/people/656180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",0,"2024-05-12T18:08:08.142Z","2024-05-12T18:08:15.583Z",TRUE,"pitch","04dfe1bf-29f0-40f6-8ae6-6f0e9aa11fbc",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.44,1.7,NA,141.87,174.31,"ground_ball","soft","2",126.25,201.07,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Forceout","force_out","Jarren Duran grounds into a force out, fielded by catcher Riley Adams. Connor Wong out at home. Garrett Cooper to 3rd. Vaughn Grissom to 2nd. Jarren Duran to 1st.",0,0,0,14,"bottom",2,"2024-05-12T18:08:01.873Z","2024-05-12T18:08:15.583Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.9,84.6,4,2,0.409,7.0321,28.0513,-23.253,-1.1664,4.9062,-0.6526,2.3878,-5.3694,-133.7644,-4.4314,1.5297,50.0004,5.7268,-2.1189,7.2,6,24,2074,176,49.1,-63,1,NA,NA,NA,TRUE,-24.1,8.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680776,"Jarren Duran","/api/v1/people/680776",643265,"Garrett Cooper","/api/v1/people/643265",687093,"Vaughn Grissom","/api/v1/people/687093",NA,NA,NA,NA
746965,"2024-05-12",3,"2024-05-12T18:07:16.150Z","2024-05-12T18:07:30.595Z",TRUE,"pitch","89a6a545-9f20-4890-813b-7e6617aaf5ab",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.47,1.65,NA,129.43,158.4,"fly_ball","medium","8",144.99,89.5,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Field Error","field_error","Vaughn Grissom reaches on a fielding error by center fielder Victor Robles. Connor Wong to 3rd. Garrett Cooper to 2nd.",0,0,0,13,"bottom",2,"2024-05-12T18:05:49.855Z","2024-05-12T18:07:30.595Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,86.9,1,2,0.3939,6.9578,34.2913,-11.899,4.344,10.3779,-0.3262,2.9769,-7.4808,-139.5729,-5.0286,1.8365,50.0004,5.5994,8.4854,26.4,3.6,24,2314,150,88.6,46,279,NA,NA,NA,FALSE,-12.1,17.8,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,687093,"Vaughn Grissom","/api/v1/people/687093",657136,"Connor Wong","/api/v1/people/657136",643265,"Garrett Cooper","/api/v1/people/643265",NA,NA,NA,NA
746965,"2024-05-12",2,"2024-05-12T18:06:49.304Z","2024-05-12T18:06:52.473Z",TRUE,"pitch","5b763cce-c58b-4190-bd79-40b3c3a7331f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.47,1.65,NA,128.71,152.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Field Error","field_error","Vaughn Grissom reaches on a fielding error by center fielder Victor Robles. Connor Wong to 3rd. Garrett Cooper to 2nd.",0,0,0,13,"bottom",2,"2024-05-12T18:05:49.855Z","2024-05-12T18:07:30.595Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.9,1,2,0.3948,7.0319,32.5148,-10.4546,2.6178,11.1536,-0.3073,3.1936,-6.315,-138.9891,-4.7079,1.6589,50.0048,5.6099,5.0996,18,2.4,24,2185,162,NA,NA,NA,NA,NA,NA,FALSE,-10.8,19.3,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,687093,"Vaughn Grissom","/api/v1/people/687093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",1,"2024-05-12T18:06:31.906Z","2024-05-12T18:06:35.885Z",TRUE,"pitch","ee78eb31-d1a4-4592-8b5b-29fcc0c5125e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4408,1.6171,NA,149.75,175.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Field Error","field_error","Vaughn Grissom reaches on a fielding error by center fielder Victor Robles. Connor Wong to 3rd. Garrett Cooper to 2nd.",0,0,0,13,"bottom",2,"2024-05-12T18:05:49.855Z","2024-05-12T18:07:30.595Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.1,13,2,0.3911,7.0065,31.6593,-9.1934,3.053,11.5696,-0.8591,2.3573,-8.3104,-140.0547,-7.2012,1.75,50.0022,5.5631,6.0642,21.6,2.4,24,2266,159,NA,NA,NA,NA,NA,NA,FALSE,-10,19.6,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,687093,"Vaughn Grissom","/api/v1/people/687093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",0,"2024-05-12T18:06:11.957Z","2024-05-12T18:06:16.150Z",TRUE,"pitch","7250ac20-7b0f-4287-9f7a-f51b2c38e31f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3399,1.6247,NA,76.56,144.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Field Error","field_error","Vaughn Grissom reaches on a fielding error by center fielder Victor Robles. Connor Wong to 3rd. Garrett Cooper to 2nd.",0,0,0,13,"bottom",2,"2024-05-12T18:05:49.855Z","2024-05-12T18:07:30.595Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.1,12,2,0.391,6.9103,30.1451,-14.0663,4.0027,9.1003,1.0608,3.4742,-3.4835,-139.8395,-3.5434,1.7998,50.0025,5.6744,7.9647,26.4,3.6,24,2255,149,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,687093,"Vaughn Grissom","/api/v1/people/687093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",2,"2024-05-12T18:05:34.019Z","2024-05-12T18:05:43.425Z",TRUE,"pitch","e5ad033e-f3ab-467b-bd6c-f3955534b30f",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,0,NA,NA,3.61,1.75,NA,111.17,193.07,"line_drive","medium","8",132.75,87.7,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Garrett Cooper singles on a line drive to center fielder Victor Robles. Connor Wong to 2nd.",0,0,0,12,"bottom",2,"2024-05-12T18:04:28.440Z","2024-05-12T18:05:43.425Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.7,78.7,8,2,0.4425,7.0414,23.0308,-37.7745,1.0297,-3.6034,0.153,1.6931,-3.496,-123.4609,-2.2977,1.4494,50.004,5.7948,1.6011,1.2,9.6,24,2375,321,105.3,7,157,NA,NA,NA,FALSE,-44.6,-6.8,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,643265,"Garrett Cooper","/api/v1/people/643265",NA,NA,NA,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA
746965,"2024-05-12",1,"2024-05-12T18:05:07.017Z","2024-05-12T18:05:10.301Z",TRUE,"pitch","4edaf608-9a75-4b6d-b8be-42bdfbaf1f44",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.61,1.75,NA,111.03,173.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Garrett Cooper singles on a line drive to center fielder Victor Robles. Connor Wong to 2nd.",0,0,0,12,"bottom",2,"2024-05-12T18:04:28.440Z","2024-05-12T18:05:43.425Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.8,77.2,5,2,0.4519,7.0314,20.9464,-39.7525,0.3625,-5.084,0.1565,2.4208,-3.4784,-120.6657,0.1388,1.5625,50.0011,5.8321,0.5412,0,10.8,24,2374,337,NA,NA,NA,NA,NA,NA,FALSE,-48.4,-9,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,643265,"Garrett Cooper","/api/v1/people/643265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",0,"2024-05-12T18:04:50.606Z","2024-05-12T18:04:56.059Z",TRUE,"pitch","858245cb-892e-4998-a694-14cc1a5d50d5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6063,1.6728,NA,131.9,167.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Garrett Cooper singles on a line drive to center fielder Victor Robles. Connor Wong to 2nd.",0,0,0,12,"bottom",2,"2024-05-12T18:04:28.440Z","2024-05-12T18:05:43.425Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.3,4,2,0.3942,6.8664,31.4816,-10.7534,2.1901,10.9599,-0.391,2.6552,-6.5398,-139.0002,-6.1154,1.709,50.0063,5.5997,4.2829,13.2,2.4,24,2226,153,NA,NA,NA,NA,NA,NA,FALSE,-11.3,18.7,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,643265,"Garrett Cooper","/api/v1/people/643265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",8,"2024-05-12T18:04:20.970Z","2024-05-12T18:04:24.641Z",TRUE,"pitch","92d1671b-a57a-441b-ad90-0a57f1336217",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.1474,1.4424,NA,184.69,156.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Connor Wong walks.",0,0,0,11,"bottom",2,"2024-05-12T18:01:37.430Z","2024-05-12T18:04:24.641Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.4,11,2,0.3935,7.0232,32.6182,-12.2153,3.1176,10.1833,-1.7759,3.0422,-10.4073,-139.424,-4.6542,1.6075,50.0065,5.5455,6.114,15.6,2.4,24,2250,152,NA,NA,NA,NA,NA,NA,FALSE,-12.4,17.5,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",7,"2024-05-12T18:04:00.820Z","2024-05-12T18:04:06.387Z",TRUE,"pitch","348d1596-d77e-4d58-8d36-797c5bc83e6a",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.31,1.45,NA,127.37,195.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Connor Wong walks.",0,0,0,11,"bottom",2,"2024-05-12T18:01:37.430Z","2024-05-12T18:04:24.641Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.1,77.2,8,2,0.4519,6.9714,22.7433,-43.5963,-1.1124,-7.6634,-0.272,1.6211,-4.1791,-121.029,-0.6732,1.619,50.0051,5.7078,-1.6572,3.6,12,24,2502,329,NA,NA,NA,NA,NA,NA,FALSE,-53.3,-13.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",5,"2024-05-12T18:03:28.771Z","2024-05-12T18:03:32.044Z",TRUE,"pitch","f1dbac1c-7389-477b-a7cd-2c0ef14840d0",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.31,1.45,NA,142.83,160.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Connor Wong walks.",0,0,0,11,"bottom",2,"2024-05-12T18:01:37.430Z","2024-05-12T18:04:24.641Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.1,1,2,0.3907,6.9449,31.464,-12.5469,3.2195,9.8545,-0.6777,2.9151,-7.5653,-140.1694,-5.1242,1.637,50.0003,5.585,6.4119,19.2,2.4,24,2310,161,NA,NA,NA,NA,NA,NA,FALSE,-12.5,16.9,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
