"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717648,"2023-06-23",3,"2023-06-23T23:43:50.485Z","2023-06-23T23:43:55.789Z",TRUE,"pitch","e3a7839e-d1fe-4d10-b500-ef281a51645a",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,0,NA,NA,3.42,1.61,NA,159.86,200.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Myles Straw strikes out on a foul tip.",0,1,0,19,"bottom",3,"2023-06-23T23:42:57.628Z","2023-06-23T23:43:55.789Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Milwaukee Brewers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,83.2,13,0.91,0.4185,6.4108,25.5402,-23.9167,0.2397,4.7505,-1.1244,1.4165,-6.6473,-130.5157,-7.5147,1.4163,50.0035,6.1141,0.4177,1.2,6,24,2329,180,NA,NA,NA,NA,NA,NA,TRUE,-26.5,7.2,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",2,"2023-06-23T23:43:38.450Z","2023-06-23T23:43:42.535Z",TRUE,"pitch","77039505-8bb2-4967-8f51-fbe080ade248",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.42,1.61,NA,105.38,225.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Myles Straw strikes out on a foul tip.",0,1,0,19,"bottom",3,"2023-06-23T23:42:57.628Z","2023-06-23T23:43:55.789Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.9,80.5,14,0.91,0.4326,6.1701,24.5345,-23.7722,-1.838,5.1664,0.3049,0.4967,-3.4338,-126.3704,-8.5538,1.9173,50.0003,5.8197,-2.9869,8.4,6,24,2340,164,NA,NA,NA,NA,NA,NA,FALSE,-28.4,7.7,4.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",1,"2023-06-23T23:43:27.238Z","2023-06-23T23:43:31.322Z",TRUE,"pitch","c1677c51-8488-45cb-9235-97c70f8d4fe6",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.4202,1.6588,NA,88.33,175.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Myles Straw strikes out on a foul tip.",0,1,0,19,"bottom",3,"2023-06-23T23:42:57.628Z","2023-06-23T23:43:55.789Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,81.6,6,0.88,0.4227,6.3904,27.8244,-22.4677,8.2664,5.7096,0.7521,2.3512,-5.172,-129.7092,-5.2668,1.7007,50.0012,6.1274,14.0457,28.8,6,24,1907,147,NA,NA,NA,NA,NA,NA,FALSE,-25.2,9.4,-13.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",0,"2023-06-23T23:43:15.561Z","2023-06-23T23:43:19.616Z",TRUE,"pitch","36b38b01-8280-45f7-8a9f-b242a38e4629",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4202,1.6588,NA,104.73,167.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Myles Straw strikes out on a foul tip.",0,1,0,19,"bottom",3,"2023-06-23T23:42:57.628Z","2023-06-23T23:43:55.789Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.9,82,6,0.9,0.4195,6.3322,28.5136,-12.7044,3.8001,11.2848,0.322,2.6299,-4.7565,-130.7548,-6.6922,1.6741,50.0006,6.1825,6.5552,21.6,3.6,24,2235,155,NA,NA,NA,NA,NA,NA,FALSE,-14.9,19.1,-5.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",3,"2023-06-23T23:41:01.820Z","2023-06-23T23:41:07.063Z",TRUE,"pitch","2f97093f-593c-4f01-a3ac-e6f77ae51abc",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.6,1.71,NA,92.79,217.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Rowdy Tellez strikes out swinging.",0,1,0,18,"top",3,"2023-06-23T23:39:32.527Z","2023-06-23T23:41:07.063Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.8,76.1,14,0.91,0.4562,6.6053,25.5241,-39.2562,6.565,-4.8626,0.6351,0.7816,2.4287,-120.5173,-3.0431,-1.2413,50.0027,5.5611,9.5632,14.4,12,24,2303,25,NA,NA,NA,NA,NA,NA,TRUE,-49.4,-9.2,-12.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",2,"2023-06-23T23:40:36.239Z","2023-06-23T23:40:40.965Z",TRUE,"pitch","d32e2cc2-8842-498f-9940-44e32a00cb99",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.6002,1.6837,NA,118.05,220.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Rowdy Tellez strikes out swinging.",0,1,0,18,"top",3,"2023-06-23T23:39:32.527Z","2023-06-23T23:41:07.063Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,78.2,13,0.9,0.4444,6.7972,24.5573,-32.5193,1.1885,-0.2243,-0.0276,0.6613,2.7854,-123.2538,-5.0563,-1.3269,50.004,5.4864,1.8276,3.6,8.4,24,2468,20,NA,NA,NA,NA,NA,NA,FALSE,-39.5,-1.3,-2.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",1,"2023-06-23T23:40:09.830Z","2023-06-23T23:40:13.840Z",TRUE,"pitch","fa748165-ed2e-4a1b-953d-1e03751cfeb7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.6,1.71,NA,124.4,180.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Rowdy Tellez strikes out swinging.",0,1,0,18,"top",3,"2023-06-23T23:39:32.527Z","2023-06-23T23:41:07.063Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.1,8,0.89,0.4106,6.9412,27.6076,-17.5327,-7.321,8.1207,-0.194,2.1574,5.3299,-133.1945,-5.4582,-1.2661,50.0053,5.4939,-13.2052,33.6,4.8,24,2188,217,NA,NA,NA,NA,NA,NA,FALSE,-18.8,13.8,12.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",0,"2023-06-23T23:39:51.334Z","2023-06-23T23:39:55.641Z",TRUE,"pitch","42327772-b58b-4509-ba4a-c1ec45ead768",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6002,1.7834,NA,139.21,185.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Rowdy Tellez strikes out swinging.",0,1,0,18,"top",3,"2023-06-23T23:39:32.527Z","2023-06-23T23:41:07.063Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,80.6,7,0.91,0.4304,6.8424,24.0887,-27.2932,0.0159,2.9722,-0.5827,1.9875,2.0676,-126.8747,-3.6725,-1.4077,50.004,5.6104,0.0259,1.2,7.2,24,2394,206,NA,NA,NA,NA,NA,NA,FALSE,-31,4.8,-0.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",5,"2023-06-23T23:39:19.030Z","2023-06-23T23:39:23.289Z",TRUE,"pitch","396578e7-195c-404f-b3ad-b5f6529f69d2",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,1,2,NA,NA,3.4562,1.7087,NA,61.41,230.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","William Contreras walks.",0,1,0,17,"top",3,"2023-06-23T23:38:17.751Z","2023-06-23T23:39:23.289Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,661388,"William Contreras","/api/v1/people/661388","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.2,77,14,0.91,0.4531,6.9599,24.8822,-38.777,7.199,-4.4698,1.4583,0.3168,4.1213,-121.1522,-4.4302,-1.203,50.0011,5.5779,10.6409,15.6,10.8,24,2317,26,NA,NA,NA,NA,NA,NA,FALSE,-48.6,-8.9,-14,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA
717648,"2023-06-23",4,"2023-06-23T23:39:01.783Z","2023-06-23T23:39:05.953Z",TRUE,"pitch","a2a65440-f952-4c0b-83cc-05ab282b690c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.6061,1.7834,NA,62.63,205.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","William Contreras walks.",0,1,0,17,"top",3,"2023-06-23T23:38:17.751Z","2023-06-23T23:39:23.289Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,661388,"William Contreras","/api/v1/people/661388","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.5,80.2,14,0.91,0.4337,7.087,23.4288,-25.0048,-0.0559,4.4265,1.4264,1.218,6.3835,-125.8588,-5.6718,-1.126,50.0001,5.5025,-0.0914,2.4,6,24,2496,199,NA,NA,NA,NA,NA,NA,FALSE,-29.3,7.1,-1.2,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",3,"2023-06-23T23:38:47.615Z","2023-06-23T23:38:51.776Z",TRUE,"pitch","1a52ac59-445a-444a-9d0e-5ab24df7d9e7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4559,1.7583,NA,79.21,195.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","William Contreras walks.",0,1,0,17,"top",3,"2023-06-23T23:38:17.751Z","2023-06-23T23:39:23.289Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,661388,"William Contreras","/api/v1/people/661388","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79.3,14,0.88,0.4392,7.2236,22.8589,-32.0837,1.3552,0.0551,0.9914,1.6164,5.0978,-124.2944,-3.0601,-1.2548,50.0014,5.5037,2.1382,4.8,8.4,24,2623,93,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-0.4,-3.5,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",2,"2023-06-23T23:38:32.618Z","2023-06-23T23:38:36.462Z",TRUE,"pitch","b37159e7-bba3-4c96-ad00-203358c57324",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4064,1.6839,NA,95.12,181.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","William Contreras walks.",0,1,0,17,"top",3,"2023-06-23T23:38:17.751Z","2023-06-23T23:39:23.289Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,661388,"William Contreras","/api/v1/people/661388","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.2,75,9,0.91,0.4605,6.9832,26.1579,-42.2916,7.3149,-7.087,0.574,2.1373,2.155,-119.5986,0.6168,-1.2922,50.0031,5.7135,10.4433,14.4,12,24,2282,30,NA,NA,NA,NA,NA,NA,FALSE,-53.3,-12.4,-13.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",1,"2023-06-23T23:38:20.119Z","2023-06-23T23:38:25.214Z",TRUE,"pitch","af3f4e67-3d36-4d71-b981-677e4c8396fb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5564,1.7836,NA,80.76,210.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","William Contreras walks.",0,1,0,17,"top",3,"2023-06-23T23:38:17.751Z","2023-06-23T23:39:23.289Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,661388,"William Contreras","/api/v1/people/661388","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.4,81.3,14,0.86,0.4259,7.0634,26.5181,-22.3197,-1.4748,5.8831,0.9508,1.0542,5.9076,-128.5889,-6.7078,-1.1843,50.0052,5.4269,-2.472,3.6,6,24,2483,199,NA,NA,NA,NA,NA,NA,FALSE,-25.7,9.4,1.3,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",0,"2023-06-23T23:37:58.031Z","2023-06-23T23:38:20.119Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,661388,"/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","William Contreras walks.",0,1,0,17,"top",3,"2023-06-23T23:38:17.751Z","2023-06-23T23:39:23.289Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,661388,"William Contreras","/api/v1/people/661388","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",1,"2023-06-23T23:37:31.770Z","2023-06-23T23:37:39.982Z",TRUE,"pitch","0d6cb73e-72c2-4e67-ac1a-b437b02c9c53",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.31,1.67,NA,118.92,165.18,"ground_ball","medium","6",109.59,155.21,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Christian Yelich grounds out, shortstop Amed Rosario to first baseman Josh Naylor.",0,1,0,16,"top",3,"2023-06-23T23:36:59.061Z","2023-06-23T23:37:39.982Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,81.3,5,0.91,0.4277,6.9476,22.0482,-23.3875,2.5799,5.2661,-0.0505,2.7259,2.6806,-127.2569,-2.5916,-1.4462,50.0002,5.5779,4.2996,10.8,6,24,2501,200,103.7,4,107,NA,NA,NA,TRUE,-26,9.2,-5.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",0,"2023-06-23T23:37:20.556Z","2023-06-23T23:37:24.577Z",TRUE,"pitch","98fe2c7d-d44c-4506-b88c-863a5f9077b6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2815,1.7338,NA,107.61,200.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Christian Yelich grounds out, shortstop Amed Rosario to first baseman Josh Naylor.",0,1,0,16,"top",3,"2023-06-23T23:36:59.061Z","2023-06-23T23:37:39.982Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.5,77.7,14,0.89,0.4491,7.0796,22.5756,-39.0739,5.3122,-4.5776,0.2464,1.4185,2.2688,-121.6992,-1.9687,-1.3863,50.0003,5.6039,8.0131,12,10.8,24,2247,35,NA,NA,NA,NA,NA,NA,FALSE,-47.4,-8.5,-10.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",4,"2023-06-23T23:36:51.012Z","2023-06-23T23:36:55.066Z",TRUE,"pitch","64040bb9-539a-4fca-a240-e6d761385bb7",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.23,1.47,NA,103.84,201.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Joey Wiemer strikes out swinging.",0,1,0,15,"top",3,"2023-06-23T23:35:22.527Z","2023-06-23T23:36:55.066Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,80,9,0.89,0.4369,6.9482,21.2074,-32.6179,1.0622,-0.2781,0.3453,1.3748,3.9041,-124.6029,-3.7018,-1.3695,50.0033,5.5287,1.6967,3.6,8.4,24,2565,112,NA,NA,NA,NA,NA,NA,TRUE,-37.9,-1.1,-2.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
