"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717778,"2023-06-14",6,"2023-06-14T00:36:18.012Z","2023-06-14T00:36:21.170Z",TRUE,"pitch","24aaef46-4d96-40fa-9d64-07d2aca9dfa9",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.36,1.56,NA,102.99,171.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Double","double","Jose Abreu doubles (9) on a sharp line drive to center fielder Alex Call.",0,0,0,10,"bottom",2,"2023-06-14T00:34:43.300Z","2023-06-14T00:36:50.794Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,547989,"José Abreu","/api/v1/people/547989","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,84.1,6,0.92,0.4082,6.787,32.1261,-20.8549,9.29,6.22,0.3675,2.4806,-7.2174,-134.7312,-6.0099,1.888,50.0022,6.2369,16.9007,34.8,6,24,2022,144,NA,NA,NA,NA,NA,NA,FALSE,-22.2,10,-15.1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",5,"2023-06-14T00:35:58.132Z","2023-06-14T00:36:03.079Z",TRUE,"pitch","323bce45-04e7-4da3-bcde-d4ba984fea2f",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.36,1.56,NA,152.05,173.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Double","double","Jose Abreu doubles (9) on a sharp line drive to center fielder Alex Call.",0,0,0,10,"bottom",2,"2023-06-14T00:34:43.300Z","2023-06-14T00:36:50.794Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,547989,"José Abreu","/api/v1/people/547989","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,84.9,13,0.91,0.4051,6.9115,31.3644,-18.0709,9.091,7.6301,-0.9195,2.42,-10.2067,-135.5316,-6.8231,1.7254,50.006,6.2458,16.8101,36,4.8,24,2092,144,NA,NA,NA,NA,NA,NA,FALSE,-19.3,12.4,-14.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",4,"2023-06-14T00:35:42.482Z","2023-06-14T00:35:47.109Z",TRUE,"pitch","dc26310a-7a0e-4a95-92ed-0e4ffe5cb923",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3604,1.5614,NA,155.13,187.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Double","double","Jose Abreu doubles (9) on a sharp line drive to center fielder Alex Call.",0,0,0,10,"bottom",2,"2023-06-14T00:34:43.300Z","2023-06-14T00:36:50.794Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,547989,"José Abreu","/api/v1/people/547989","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,84.8,13,0.93,0.406,6.8136,31.4234,-19.7145,9.9178,6.7699,-1.0002,1.9131,-10.5809,-135.2688,-7.7021,1.6866,50.0007,6.1958,18.2492,36,6,24,2025,144,NA,NA,NA,NA,NA,NA,FALSE,-21.2,10.6,-15.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",2,"2023-06-14T00:35:19.960Z","2023-06-14T00:35:23.557Z",TRUE,"pitch","d60e6ce6-e6c7-4885-b71b-56dec3b67090",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.3604,1.5043,NA,130.92,179.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Double","double","Jose Abreu doubles (9) on a sharp line drive to center fielder Alex Call.",0,0,0,10,"bottom",2,"2023-06-14T00:34:43.300Z","2023-06-14T00:36:50.794Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,547989,"José Abreu","/api/v1/people/547989","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,84.1,4,0.92,0.4096,6.8154,30.3279,-18.6715,9.1014,7.4607,-0.3651,2.2006,-8.8304,-133.9883,-7.2706,1.7989,50.0005,6.295,16.4629,36,6,24,2034,143,NA,NA,NA,NA,NA,NA,FALSE,-20.4,12,-14.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",1,"2023-06-14T00:35:07.169Z","2023-06-14T00:35:10.631Z",TRUE,"pitch","31decb4a-b1ba-48fb-ae20-388e75802812",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2695,1.5329,NA,143.27,185.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Double","double","Jose Abreu doubles (9) on a sharp line drive to center fielder Alex Call.",0,0,0,10,"bottom",2,"2023-06-14T00:34:43.300Z","2023-06-14T00:36:50.794Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,547989,"José Abreu","/api/v1/people/547989","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,83.5,7,0.9,0.4129,6.7744,29.9312,-17.3577,8.6989,8.3272,-0.6892,1.9725,-9.5577,-132.9235,-7.9181,1.8322,50.0047,6.2627,15.4836,34.8,4.8,24,2025,142,NA,NA,NA,NA,NA,NA,FALSE,-19.6,13.3,-13.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",0,"2023-06-14T00:34:55.411Z","2023-06-14T00:35:00.110Z",TRUE,"pitch","9dfe906c-dfc5-416b-b243-ff566de15958",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3604,1.59,NA,123.17,210.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Double","double","Jose Abreu doubles (9) on a sharp line drive to center fielder Alex Call.",0,0,0,10,"bottom",2,"2023-06-14T00:34:43.300Z","2023-06-14T00:36:50.794Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,547989,"José Abreu","/api/v1/people/547989","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",76.5,70.7,13,0.9,0.4931,6.495,20.6219,-33.0351,-0.2019,-0.6891,-0.1617,1.0401,-4.9277,-111.2264,-4.052,2.112,50.0035,6.3241,-0.2515,1.2,10.8,24,1952,293,NA,NA,NA,NA,NA,NA,FALSE,-49,-2,1.7,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",3,"2023-06-14T00:35:31.084Z","2023-06-14T00:35:42.482Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,547989,"/api/v1/people/547989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"10","atBat","Double","double","Jose Abreu doubles (9) on a sharp line drive to center fielder Alex Call.",0,0,0,10,"bottom",2,"2023-06-14T00:34:43.300Z","2023-06-14T00:36:50.794Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,547989,"José Abreu","/api/v1/people/547989","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",3,"2023-06-14T00:32:27.378Z","2023-06-14T00:32:35.051Z",TRUE,"pitch","3a355c8a-0d8b-46b0-b1ea-730334a60871",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.31,1.58,NA,131.46,173.99,"ground_ball","medium","4",157.26,142.07,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Jose Altuve to first baseman Jose Abreu.",0,0,0,9,"top",2,"2023-06-14T00:31:21.825Z","2023-06-14T00:32:35.051Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.5,76.1,4,0.9,0.4537,6.377,27.6748,-45.5491,1.8471,-9.0954,-0.3794,2.3996,1.6565,-121.5481,0.1382,-1.3141,50.0044,6.3547,2.7156,3.6,13.2,24,2512,19,99.7,2,59,NA,NA,NA,TRUE,-55.8,-16.1,-3.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",2,"2023-06-14T00:32:03.858Z","2023-06-14T00:32:07.621Z",TRUE,"pitch","62d6807c-a89d-45bb-b8bd-e29b81baa40a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.31,1.58,NA,98.71,209.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Jose Altuve to first baseman Jose Abreu.",0,0,0,9,"top",2,"2023-06-14T00:31:21.825Z","2023-06-14T00:32:35.051Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.7,77.7,14,0.9,0.4467,6.496,27.6548,-44.8395,2.5505,-8.3494,0.4797,1.1022,3.4018,-123.2573,-3.1178,-1.2569,50.0015,6.2212,3.8694,6,12,24,2540,20,NA,NA,NA,NA,NA,NA,FALSE,-54.1,-15.6,-5.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",1,"2023-06-14T00:31:40.344Z","2023-06-14T00:31:45.231Z",TRUE,"pitch","972820c3-df24-4333-82d4-4e4a7a59d94d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.31,1.58,NA,119.38,188.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Jose Altuve to first baseman Jose Abreu.",0,0,0,9,"top",2,"2023-06-14T00:31:21.825Z","2023-06-14T00:32:35.051Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91,83.1,8,2,0.415,6.4677,30.4303,-27.3634,0.6891,2.7318,-0.0624,1.8548,3.1085,-132.3934,-5.671,-1.3452,50.0014,6.0483,1.2132,3.6,7.2,24,2049,164,NA,NA,NA,NA,NA,NA,FALSE,-29.4,3.8,-1.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",0,"2023-06-14T00:31:24.959Z","2023-06-14T00:31:29.084Z",TRUE,"pitch","6a742c36-3c43-4238-9e44-7bc08fd59b46",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3103,1.5614,NA,117.01,169.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Jose Altuve to first baseman Jose Abreu.",0,0,0,9,"top",2,"2023-06-14T00:31:21.825Z","2023-06-14T00:32:35.051Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,86.6,5,0.91,0.3952,6.5605,35.2275,-8.6836,-3.8511,12.112,-4e-04,2.5652,4.2617,-139.3191,-8.1294,-1.0594,50.0006,6.1179,-7.4678,31.2,2.4,24,2157,204,NA,NA,NA,NA,NA,NA,FALSE,-10,20.2,6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",5,"2023-06-14T00:30:43.626Z","2023-06-14T00:30:51.449Z",TRUE,"pitch","4d3fb702-810c-406a-bd5f-a17553e5a67b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.45,1.57,NA,126.53,163.93,"ground_ball","medium","5",112.12,167.42,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Grounded Into DP","grounded_into_double_play","Corey Dickerson grounds into a double play, third baseman Alex Bregman to shortstop Mauricio Dubon to first baseman Jose Abreu. Jeimer Candelario out at 2nd. Corey Dickerson out at 1st.",0,0,0,8,"top",2,"2023-06-14T00:28:30.003Z","2023-06-14T00:30:51.449Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,572816,"Corey Dickerson","/api/v1/people/572816","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83,75.7,5,0.9,0.4561,6.3811,26.4051,-44.276,2.1261,-8.3149,-0.2499,2.7721,2.5814,-120.704,1.229,-1.6148,50.0017,6.1955,3.0947,4.8,12,24,2415,32,94.8,-21,7,NA,NA,NA,TRUE,-54.5,-14.4,-4.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",2,"2023-06-14T00:29:25.714Z","2023-06-14T00:29:30.278Z",TRUE,"pitch","6edaa70e-94c7-487d-b420-95819a2864d6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.45,1.57,NA,143.43,178.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Grounded Into DP","grounded_into_double_play","Corey Dickerson grounds into a double play, third baseman Alex Bregman to shortstop Mauricio Dubon to first baseman Jose Abreu. Jeimer Candelario out at 2nd. Corey Dickerson out at 1st.",0,0,0,8,"top",2,"2023-06-14T00:28:30.003Z","2023-06-14T00:30:51.449Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,572816,"Corey Dickerson","/api/v1/people/572816","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,80.6,4,2,0.4268,6.4036,28.3151,-23.3564,-8.5774,5.292,-0.6933,2.2298,5.2343,-128.6607,-4.3711,-1.6466,50.0014,5.7752,-14.2854,28.8,7.2,24,1460,228,NA,NA,NA,NA,NA,NA,FALSE,-26.4,8.8,14.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",1,"2023-06-14T00:29:03.109Z","2023-06-14T00:29:08.587Z",TRUE,"pitch","a27b3341-0420-49f4-a720-41d8853b5d66",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4505,1.5614,NA,153.44,181.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Grounded Into DP","grounded_into_double_play","Corey Dickerson grounds into a double play, third baseman Alex Bregman to shortstop Mauricio Dubon to first baseman Jose Abreu. Jeimer Candelario out at 2nd. Corey Dickerson out at 1st.",0,0,0,8,"top",2,"2023-06-14T00:28:30.003Z","2023-06-14T00:30:51.449Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,572816,"Corey Dickerson","/api/v1/people/572816","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,87.8,13,0.91,0.39,6.5886,35.6448,-11.0396,-5.4278,10.6132,-0.9561,2.1192,3.1706,-141.074,-8.5682,-1.3963,50.0061,5.9299,-10.8128,37.2,3.6,24,2334,207,NA,NA,NA,NA,NA,NA,FALSE,-12,17.4,9.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",0,"2023-06-14T00:28:34.376Z","2023-06-14T00:28:38.192Z",TRUE,"pitch","47a4dbe1-2c04-4a84-8d36-2aa34ef0e351",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.45,1.57,NA,116.88,169.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Grounded Into DP","grounded_into_double_play","Corey Dickerson grounds into a double play, third baseman Alex Bregman to shortstop Mauricio Dubon to first baseman Jose Abreu. Jeimer Candelario out at 2nd. Corey Dickerson out at 1st.",0,0,0,8,"top",2,"2023-06-14T00:28:30.003Z","2023-06-14T00:30:51.449Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,572816,"Corey Dickerson","/api/v1/people/572816","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.3,75.7,5,0.9,0.4555,6.2592,28.1507,-46.1832,2.6634,-9.6144,0.0031,2.572,2.7836,-121.1856,0.9538,-1.5152,50.0029,6.2733,3.8805,6,13.2,24,2509,24,NA,NA,NA,NA,NA,NA,FALSE,-56.8,-16.7,-5.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",3,"2023-06-14T00:29:55.148Z","2023-06-14T00:29:58.148Z",FALSE,"pickoff","65c5affe-1a17-4bcd-bb8c-238e5ceab050",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Grounded Into DP","grounded_into_double_play","Corey Dickerson grounds into a double play, third baseman Alex Bregman to shortstop Mauricio Dubon to first baseman Jose Abreu. Jeimer Candelario out at 2nd. Corey Dickerson out at 1st.",0,0,0,8,"top",2,"2023-06-14T00:28:30.003Z","2023-06-14T00:30:51.449Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,572816,"Corey Dickerson","/api/v1/people/572816","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
