"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
717704,"2023-06-18",2,"2023-06-18T20:45:53.196Z","2023-06-18T20:45:56.797Z",TRUE,"pitch","fcba37c6-c1ba-49a4-85c5-385fa53a12ca",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.27,1.55,NA,148.7,204.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Mike Ford strikes out swinging.",0,0,0,17,"bottom",3,"2023-06-18T20:45:16.781Z","2023-06-18T20:46:41.360Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,83.4,13,2,0.4159,6.4559,27.0746,-29.4802,-6.5285,1.5314,-0.8316,1.2562,8.3265,-131.5468,-5.0888,-3.185,50.0022,5.3928,-11.478,18,7.2,24,2333,205,NA,NA,NA,NA,NA,NA,FALSE,-31.6,1.9,10.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",1,"2023-06-18T20:45:35.246Z","2023-06-18T20:45:38.757Z",TRUE,"pitch","7ba4e76c-c137-43fd-94bb-2afd1fe73fb7",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.27,1.55,NA,123.46,193.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Mike Ford strikes out swinging.",0,0,0,17,"bottom",3,"2023-06-18T20:45:16.781Z","2023-06-18T20:46:41.360Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,82.2,8,2,0.4219,6.4534,25.9174,-24.999,0.4863,4.2017,-0.1695,1.6761,7.5269,-129.5886,-4.7708,-3.1695,50.0054,5.4399,0.8302,4.8,6,24,2561,195,NA,NA,NA,NA,NA,NA,FALSE,-27.6,6.8,-2.5,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",0,"2023-06-18T20:45:17.714Z","2023-06-18T20:45:22.089Z",TRUE,"pitch","d166ca45-2a30-479e-a2c2-d18468961e97",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3399,1.6853,NA,112.16,199.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Mike Ford strikes out swinging.",0,0,0,17,"bottom",3,"2023-06-18T20:45:16.781Z","2023-06-18T20:46:41.360Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,82.3,14,2,0.423,6.4419,25.0437,-25.7959,0.6726,3.7506,0.1271,1.4374,8.2316,-129.1251,-5.3726,-3.1798,50.0031,5.5113,1.1439,6,6,24,2623,211,NA,NA,NA,NA,NA,NA,FALSE,-28.7,5.9,-2.9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",3,"2023-06-18T20:46:03.457Z","2023-06-18T20:46:17.478Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,645801,"/api/v1/people/645801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Mike Ford strikes out swinging.",0,0,0,17,"bottom",3,"2023-06-18T20:45:16.781Z","2023-06-18T20:46:41.360Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",1,"2023-06-18T20:44:41.594Z","2023-06-18T20:44:53.196Z",TRUE,"pitch","9f9889bc-ccbf-49da-9516-323dea8474e7",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.55,1.66,NA,145.38,200.36,"ground_ball","medium","9",177.87,116.6,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Cal Raleigh singles on a ground ball to right fielder Gavin Sheets.",0,0,0,16,"bottom",3,"2023-06-18T20:44:23.128Z","2023-06-18T20:44:53.196Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.2,76.6,13,2,0.4524,6.8915,23.0124,-26.485,-7.6752,3.8265,-0.7446,1.4228,7.9638,-120.9617,-3.7456,-3.0782,50.0011,5.3066,-11.4032,20.4,8.4,24,1791,221,81.4,5,70,NA,NA,NA,FALSE,-33.2,6.2,12.1,NA,NA,NA,FALSE,FALSE,663728,"Cal Raleigh","/api/v1/people/663728",NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",0,"2023-06-18T20:44:26.687Z","2023-06-18T20:44:31.159Z",TRUE,"pitch","97462390-e908-4400-a0cd-3dbff8c5665c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5356,1.6585,NA,115.27,197.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Cal Raleigh singles on a ground ball to right fielder Gavin Sheets.",0,0,0,16,"bottom",3,"2023-06-18T20:44:23.128Z","2023-06-18T20:44:53.196Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,80.9,8,2,0.429,6.4576,25.2085,-24.1303,1.5221,4.8684,0.0454,1.5413,7.3196,-127.4781,-5.219,-3.0561,50.0035,5.5101,2.5149,8.4,6,24,2606,203,NA,NA,NA,NA,NA,NA,FALSE,-27.6,7.9,-4.3,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",1,"2023-06-18T20:42:06.023Z","2023-06-18T20:42:15.117Z",TRUE,"pitch","200b83f9-f53a-4b4f-bebd-6282ffd20c4b",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.26,1.51,NA,93.41,184.02,"fly_ball","medium","8",138.58,64.11,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Andrew Benintendi flies out to center fielder Julio Rodriguez.",0,0,0,15,"top",3,"2023-06-18T20:41:44.522Z","2023-06-18T20:42:15.117Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,80.7,9,0.9,0.4281,6.2084,26.9173,-29.8531,1.4351,1.4018,0.6188,2.028,3.769,-128.0298,-2.464,-1.06,50.0029,5.3438,2.3778,6,7.2,24,2499,122,90.7,36,337,NA,NA,NA,TRUE,-33.1,2.2,-3.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",0,"2023-06-18T20:41:45.928Z","2023-06-18T20:41:50.381Z",TRUE,"pitch","2b1b1427-462d-4456-8797-3df5d859e24e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2857,1.5085,NA,132.6,173.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Andrew Benintendi flies out to center fielder Julio Rodriguez.",0,0,0,15,"top",3,"2023-06-18T20:41:44.522Z","2023-06-18T20:42:15.117Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.9,4,0.9,0.3965,6.1757,29.8497,-10.1334,-1.6824,11.3965,-0.4093,2.4068,1.7757,-137.9794,-6.355,-0.8417,50.0013,5.418,-3.2533,14.4,2.4,24,2764,195,NA,NA,NA,NA,NA,NA,FALSE,-10.8,19.6,2.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",6,"2023-06-18T20:41:13.296Z","2023-06-18T20:41:18.603Z",TRUE,"pitch","33f8a926-9488-4208-8c41-4148bcc6c71a",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.1,1.42,NA,96.82,164.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Elvis Andrus strikes out swinging.",0,0,0,14,"top",3,"2023-06-18T20:39:28.608Z","2023-06-18T20:41:18.603Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,78.9,3,0.9,0.437,6.3085,26.0358,-27.7766,1.8947,2.767,0.5294,2.7686,3.5559,-125.461,-0.8356,-1.154,50.0039,5.3754,3.0116,7.2,7.2,24,2390,90,NA,NA,NA,NA,NA,NA,TRUE,-31.8,5,-4.3,NA,NA,NA,TRUE,TRUE,669394,"Jake Burger","/api/v1/people/669394",NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",4,"2023-06-18T20:40:33.973Z","2023-06-18T20:40:38.851Z",TRUE,"pitch","fd72358a-6cb3-4ee7-8b12-9ceb69a7bdbc",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.1,1.42,NA,116.37,146.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Elvis Andrus strikes out swinging.",0,0,0,14,"top",3,"2023-06-18T20:39:28.608Z","2023-06-18T20:41:18.603Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.4,12,0.89,0.3982,6.1818,29.7195,-13.6603,-1.6522,9.6554,0.0166,3.4171,2.6152,-137.4272,-3.4486,-0.7316,50.0038,5.6127,-3.1686,10.8,3.6,24,2602,188,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17,2.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",3,"2023-06-18T20:40:11.294Z","2023-06-18T20:40:15.744Z",TRUE,"pitch","4a40a6d3-dfdc-407b-8621-806c894c8ad8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.173,1.4994,NA,83.63,170.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Elvis Andrus strikes out swinging.",0,0,0,14,"top",3,"2023-06-18T20:39:28.608Z","2023-06-18T20:41:18.603Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.1,12,0.89,0.401,6.3661,28.4869,-12.1696,0.3164,10.5759,0.8753,2.5225,4.8214,-136.3122,-5.5052,-0.9536,50.0044,5.4004,0.5986,7.2,2.4,24,2531,191,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18.2,-1.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",2,"2023-06-18T20:39:51.302Z","2023-06-18T20:39:55.595Z",TRUE,"pitch","d008a534-9322-4514-8ff4-3178089187b9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3412,1.4184,NA,151.86,158.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Elvis Andrus strikes out swinging.",0,0,0,14,"top",3,"2023-06-18T20:39:28.608Z","2023-06-18T20:41:18.603Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.5,11,0.9,0.4369,6.167,21.8848,-32.938,1.6852,-0.4823,-0.9146,2.9862,0.2097,-124.7292,0.3775,-1.2187,50.0001,5.5194,2.6907,4.8,8.4,24,2292,97,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-0.6,-3.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",1,"2023-06-18T20:39:30.810Z","2023-06-18T20:39:34.853Z",TRUE,"pitch","ae71d79e-3270-46e7-a45f-8b6f0f50cac5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2579,1.4184,NA,92.41,136.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Elvis Andrus strikes out swinging.",0,0,0,14,"top",3,"2023-06-18T20:39:28.608Z","2023-06-18T20:41:18.603Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.4,12,0.89,0.394,6.2305,29.6308,-12.7112,1.6326,9.9361,0.6451,3.7936,3.2542,-138.7456,-2.8093,-0.753,50.0067,5.661,3.1983,16.8,2.4,24,2595,189,NA,NA,NA,NA,NA,NA,FALSE,-12.4,17.6,-3.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",0,"2023-06-18T20:38:16.425Z","2023-06-18T20:39:30.810Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,462101,"/api/v1/people/462101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Elvis Andrus strikes out swinging.",0,0,0,14,"top",3,"2023-06-18T20:39:28.608Z","2023-06-18T20:41:18.603Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",5,"2023-06-18T20:40:53.330Z","2023-06-18T20:41:13.296Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,462101,"/api/v1/people/462101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Elvis Andrus strikes out swinging.",0,0,0,14,"top",3,"2023-06-18T20:39:28.608Z","2023-06-18T20:41:18.603Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",2,"2023-06-18T20:37:48.162Z","2023-06-18T20:37:56.761Z",TRUE,"pitch","3e39f7bb-b113-4089-b907-96a65fc0f015",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.21,1.46,NA,101.02,150.1,"line_drive","hard","1",128.7,180.48,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Jake Burger singles on a sharp line drive to second baseman Kolten Wong, deflected by pitcher Bryce Miller.",0,0,0,13,"top",3,"2023-06-18T20:37:06.907Z","2023-06-18T20:37:56.761Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Seattle Mariners","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,77.6,3,0.92,0.4471,6.2554,22.5887,-36.8061,9.6986,-3.043,0.4191,3.2843,1.0309,-122.198,2.4204,-1.2684,50.0027,5.4284,14.7634,22.8,10.8,24,2234,43,107.3,2,75,NA,NA,NA,FALSE,-43.3,-4.8,-17.9,NA,NA,NA,FALSE,TRUE,669394,"Jake Burger","/api/v1/people/669394",NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",1,"2023-06-18T20:37:31.322Z","2023-06-18T20:37:34.397Z",TRUE,"pitch","0c94dd80-ffc4-4fc3-a95e-6469fb9f47ad",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.21,1.46,NA,139.45,155.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Jake Burger singles on a sharp line drive to second baseman Kolten Wong, deflected by pitcher Bryce Miller.",0,0,0,13,"top",3,"2023-06-18T20:37:06.907Z","2023-06-18T20:37:56.761Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,88.1,1,0.89,0.3928,6.3035,27.4429,-13.1891,-1.153,9.6151,-0.5889,3.0872,1.104,-138.7817,-4.7123,-0.8397,50.006,5.6679,-2.2774,8.4,2.4,24,2668,193,NA,NA,NA,NA,NA,NA,FALSE,-13,16.8,1.9,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
