"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716378,"2023-09-30",2,"2023-09-30T23:24:32.827Z","2023-09-30T23:24:48.009Z",TRUE,"pitch","2f619648-8912-4f7f-9466-a2679e586635",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.31,1.53,NA,103.41,161.15,"bunt_grounder","medium","1",129.19,197.09,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Sac Bunt","sac_bunt","Nick Gonzales hits a sacrifice bunt. Throwing error by pitcher George Soriano. Endy Rodriguez scores. Ji Hwan Bae to 3rd. Nick Gonzales to 2nd.",0,1,1,19,"bottom",2,"2023-09-30T23:23:40.431Z","2023-09-30T23:24:48.009Z",TRUE,TRUE,FALSE,FALSE,41,1,1,1,693304,"Nick Gonzales","/api/v1/people/693304","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,76.9,3,0.9,0.4499,6.0492,23.6896,-30.4839,8.7243,1.121,0.3565,2.8751,2.1039,-121.7131,0.962,-1.6521,50.0001,5.1128,13.097,24,8.4,24,2773,61,27.9,-64,2,NA,NA,NA,FALSE,-36.6,2.5,-16.3,NA,NA,NA,NA,NA,FALSE,FALSE,693304,"Nick Gonzales","/api/v1/people/693304",NA,NA,NA,678225,"Ji Hwan Bae","/api/v1/people/678225",NA,NA,NA,NA
716378,"2023-09-30",1,"2023-09-30T23:24:11.722Z","2023-09-30T23:24:15.640Z",TRUE,"pitch","3cabbee4-67b3-4b6c-94d9-94724a225ba4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3913,1.5382,NA,156.45,161.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Sac Bunt","sac_bunt","Nick Gonzales hits a sacrifice bunt. Throwing error by pitcher George Soriano. Endy Rodriguez scores. Ji Hwan Bae to 3rd. Nick Gonzales to 2nd.",0,1,1,19,"bottom",2,"2023-09-30T23:23:40.431Z","2023-09-30T23:24:48.009Z",TRUE,TRUE,FALSE,FALSE,41,1,1,1,693304,"Nick Gonzales","/api/v1/people/693304","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,78.5,11,0.9,0.4414,6.1501,22.3931,-29.5432,6.4536,1.687,-1.035,2.8465,-0.2379,-123.6177,0.6034,-1.7779,50.0048,5.0603,10.0867,19.2,8.4,24,2797,59,NA,NA,NA,NA,NA,NA,FALSE,-34.2,3.4,-11.6,NA,NA,NA,NA,NA,FALSE,FALSE,693304,"Nick Gonzales","/api/v1/people/693304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",0,"2023-09-30T23:23:54.034Z","2023-09-30T23:23:58.063Z",TRUE,"pitch","e0c5394a-6808-45b5-916b-f658eef2b18d",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.31,1.53,NA,89.69,183.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Sac Bunt","sac_bunt","Nick Gonzales hits a sacrifice bunt. Throwing error by pitcher George Soriano. Endy Rodriguez scores. Ji Hwan Bae to 3rd. Nick Gonzales to 2nd.",0,1,1,19,"bottom",2,"2023-09-30T23:23:40.431Z","2023-09-30T23:24:48.009Z",TRUE,TRUE,FALSE,FALSE,41,1,1,1,693304,"Nick Gonzales","/api/v1/people/693304","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,78.1,9,0.9,0.4455,6.2503,21.9748,-32.0672,3.1116,0.0734,0.7165,2.0582,4.579,-122.4767,-0.8288,-1.5748,50.0057,5.1199,4.7735,9.6,8.4,24,2743,48,NA,NA,NA,NA,NA,NA,FALSE,-38.2,0.2,-6.6,NA,NA,NA,NA,NA,FALSE,FALSE,693304,"Nick Gonzales","/api/v1/people/693304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",8,"2023-09-30T23:23:02.424Z","2023-09-30T23:23:10.415Z",TRUE,"pitch","de1d78f0-59e7-43ff-a2f0-c7cb9a30c819",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.08,1.41,NA,118.6,167.29,"ground_ball","medium","4",140.03,151.14,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Forceout","force_out","Ji Hwan Bae grounds into a force out, second baseman Jon Berti to shortstop Garrett Hampson. Endy Rodriguez to 3rd. Liover Peguero out at 2nd. Ji Hwan Bae to 1st.",0,1,0,18,"bottom",2,"2023-09-30T23:20:17.506Z","2023-09-30T23:23:10.415Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.3,2,2,0.4005,6.6455,27.4125,-21.6491,-3.338,5.5458,-0.0419,2.6476,5.1968,-136.2963,-2.4753,-1.5318,50.0047,5.048,-6.3379,13.2,4.8,24,1968,225,92.4,-20,8,NA,NA,NA,TRUE,-21.2,9.7,5,NA,NA,NA,NA,NA,TRUE,FALSE,693304,"Nick Gonzales","/api/v1/people/693304",678225,"Ji Hwan Bae","/api/v1/people/678225",682848,"Endy Rodríguez","/api/v1/people/682848",NA,NA,NA,NA
716378,"2023-09-30",7,"2023-09-30T23:22:36.696Z","2023-09-30T23:22:39.696Z",TRUE,"pitch","d4eaf496-98c2-4af5-9ba8-5de05ffb8e11",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.08,1.41,NA,121.39,203.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Forceout","force_out","Ji Hwan Bae grounds into a force out, second baseman Jon Berti to shortstop Garrett Hampson. Endy Rodriguez to 3rd. Liover Peguero out at 2nd. Ji Hwan Bae to 1st.",0,1,0,18,"bottom",2,"2023-09-30T23:20:17.506Z","2023-09-30T23:23:10.415Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76.2,8,0.9,0.4551,6.0773,23.1017,-31.7616,6.5649,0.286,-0.1151,1.3197,1.6486,-120.3084,-2.1994,-1.6622,50.0058,5.0578,9.6357,16.8,9.6,24,2617,53,NA,NA,NA,NA,NA,NA,FALSE,-39.7,0.2,-12.2,NA,NA,NA,NA,NA,TRUE,FALSE,693304,"Nick Gonzales","/api/v1/people/693304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",6,"2023-09-30T23:22:10.538Z","2023-09-30T23:22:14.480Z",TRUE,"pitch","a6b94687-7474-4fda-9c98-34604e62742e",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.08,1.41,NA,124.05,194.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Forceout","force_out","Ji Hwan Bae grounds into a force out, second baseman Jon Berti to shortstop Garrett Hampson. Endy Rodriguez to 3rd. Liover Peguero out at 2nd. Ji Hwan Bae to 1st.",0,1,0,18,"bottom",2,"2023-09-30T23:20:17.506Z","2023-09-30T23:23:10.415Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.4,8,2,0.396,6.4715,28.7052,-22.8015,-4.6734,4.8308,-0.1849,1.6332,5.2822,-137.9492,-4.7484,-1.5111,50.0031,4.9001,-9.0695,19.2,4.8,24,1958,226,NA,NA,NA,NA,NA,NA,FALSE,-22.3,8,7.4,NA,NA,NA,NA,NA,TRUE,FALSE,693304,"Nick Gonzales","/api/v1/people/693304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",5,"2023-09-30T23:21:43.473Z","2023-09-30T23:21:47.007Z",TRUE,"pitch","0f5d7ba4-f964-448a-b84d-871ef4722159",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.08,1.41,NA,122.78,168.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Forceout","force_out","Ji Hwan Bae grounds into a force out, second baseman Jon Berti to shortstop Garrett Hampson. Endy Rodriguez to 3rd. Liover Peguero out at 2nd. Ji Hwan Bae to 1st.",0,1,0,18,"bottom",2,"2023-09-30T23:20:17.506Z","2023-09-30T23:23:10.415Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87,2,2,0.3961,6.4235,29.8338,-20.4604,-4.6854,6.0442,-0.1516,2.59,5.6069,-138.1192,-2.9735,-1.5961,50.0041,5.0513,-9.0828,20.4,4.8,24,1981,233,NA,NA,NA,NA,NA,NA,FALSE,-19.8,10.6,7.3,NA,NA,NA,NA,NA,TRUE,FALSE,693304,"Nick Gonzales","/api/v1/people/693304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",4,"2023-09-30T23:21:23.486Z","2023-09-30T23:21:27.158Z",TRUE,"pitch","7788c3a2-6b73-4a5d-9199-f46467f081f7",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.0028,1.3824,NA,104.24,172.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Forceout","force_out","Ji Hwan Bae grounds into a force out, second baseman Jon Berti to shortstop Garrett Hampson. Endy Rodriguez to 3rd. Liover Peguero out at 2nd. Ji Hwan Bae to 1st.",0,1,0,18,"bottom",2,"2023-09-30T23:20:17.506Z","2023-09-30T23:23:10.415Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.2,6,2,0.3997,6.6098,29.8001,-20.6092,-6.3833,6.0815,0.3347,2.4383,7.1115,-136.9436,-3.1866,-1.4646,50.0064,5.0244,-12.1461,26.4,4.8,24,2023,229,NA,NA,NA,NA,NA,NA,FALSE,-20.3,10.6,10.1,NA,NA,NA,NA,NA,TRUE,FALSE,693304,"Nick Gonzales","/api/v1/people/693304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",3,"2023-09-30T23:21:02.470Z","2023-09-30T23:21:06.058Z",TRUE,"pitch","82ade700-64d3-4f88-ac26-cf20548fd874",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.0287,1.4343,NA,61.61,188.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Forceout","force_out","Ji Hwan Bae grounds into a force out, second baseman Jon Berti to shortstop Garrett Hampson. Endy Rodriguez to 3rd. Liover Peguero out at 2nd. Ji Hwan Bae to 1st.",0,1,0,18,"bottom",2,"2023-09-30T23:20:17.506Z","2023-09-30T23:23:10.415Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,76.1,14,0.9,0.4549,6.4894,24.1767,-30.0474,3.5739,1.4508,1.4531,1.8593,6.1007,-120.5562,-1.5244,-1.578,50.0038,5.1603,5.2421,12,8.4,24,2636,33,NA,NA,NA,NA,NA,NA,FALSE,-37.4,2.5,-7.9,NA,NA,NA,NA,NA,TRUE,FALSE,693304,"Nick Gonzales","/api/v1/people/693304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",2,"2023-09-30T23:20:38.287Z","2023-09-30T23:20:42.506Z",TRUE,"pitch","6a805b39-859f-44c5-91f9-e9d84b293b2c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.0287,1.4603,NA,153.97,155.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Forceout","force_out","Ji Hwan Bae grounds into a force out, second baseman Jon Berti to shortstop Garrett Hampson. Endy Rodriguez to 3rd. Liover Peguero out at 2nd. Ji Hwan Bae to 1st.",0,1,0,18,"bottom",2,"2023-09-30T23:20:17.506Z","2023-09-30T23:23:10.415Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.6,82,11,2,0.4203,6.6532,27.7876,-35.0521,-9.5257,-1.6704,-0.9698,3.0996,4.9115,-130.3917,1.0252,-1.6416,50.0063,5.3491,-16.3818,24,8.4,24,1914,254,NA,NA,NA,NA,NA,NA,FALSE,-36.7,-2.5,16.2,NA,NA,NA,NA,NA,TRUE,FALSE,693304,"Nick Gonzales","/api/v1/people/693304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",1,"2023-09-30T23:20:19.841Z","2023-09-30T23:20:23.537Z",TRUE,"pitch","b32eb495-e899-4d0e-8419-931fd0f4b2b4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0286,1.4087,NA,92.19,200.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Forceout","force_out","Ji Hwan Bae grounds into a force out, second baseman Jon Berti to shortstop Garrett Hampson. Endy Rodriguez to 3rd. Liover Peguero out at 2nd. Ji Hwan Bae to 1st.",0,1,0,18,"bottom",2,"2023-09-30T23:20:17.506Z","2023-09-30T23:23:10.415Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.5,9,0.91,0.3943,6.3937,30.9068,-18.0004,-5.181,7.2525,0.6508,1.4212,7.3333,-138.8751,-6.2356,-1.3501,50.0028,4.8916,-10.1267,24,4.8,24,2054,231,NA,NA,NA,NA,NA,NA,FALSE,-18,12,7.9,NA,NA,NA,NA,NA,TRUE,FALSE,693304,"Nick Gonzales","/api/v1/people/693304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",0,"2023-09-30T23:19:22.894Z","2023-09-30T23:20:19.841Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"18","atBat","Forceout","force_out","Ji Hwan Bae grounds into a force out, second baseman Jon Berti to shortstop Garrett Hampson. Endy Rodriguez to 3rd. Liover Peguero out at 2nd. Ji Hwan Bae to 1st.",0,1,0,18,"bottom",2,"2023-09-30T23:20:17.506Z","2023-09-30T23:23:10.415Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,693304,"Nick Gonzales","/api/v1/people/693304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",4,"2023-09-30T23:18:47.818Z","2023-09-30T23:18:57.420Z",TRUE,"pitch","3d93ad23-11af-40df-ade4-951064005adf",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.65,1.7,NA,73.1,181.39,"line_drive","medium","9",171.06,110.02,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","Liover Peguero singles on a line drive to right fielder Jesus Sanchez. Endy Rodriguez to 2nd.",0,1,0,17,"bottom",2,"2023-09-30T23:16:48.743Z","2023-09-30T23:18:57.420Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,678894,"Liover Peguero","/api/v1/people/678894","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.8,83.1,14,2,0.4154,6.6359,28.0641,-32.4356,-9.3959,-0.1503,1.1518,2.1256,9.4838,-131.857,-1.7355,-1.2709,50.0007,5.1857,-16.5411,24,8.4,24,2050,248,87.1,11,209,NA,NA,NA,FALSE,-33.7,-0.5,14.9,NA,NA,NA,NA,NA,FALSE,FALSE,682848,"Endy Rodríguez","/api/v1/people/682848",678894,"Liover Peguero","/api/v1/people/678894",NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",3,"2023-09-30T23:18:18.160Z","2023-09-30T23:18:23.038Z",TRUE,"pitch","95506162-36b0-4e08-8417-97ecff78862f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.65,1.7,NA,95.45,144.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","Liover Peguero singles on a line drive to right fielder Jesus Sanchez. Endy Rodriguez to 2nd.",0,1,0,17,"bottom",2,"2023-09-30T23:16:48.743Z","2023-09-30T23:18:57.420Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,678894,"Liover Peguero","/api/v1/people/678894","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.7,3,2,0.3982,6.2863,28.2208,-23.0694,-3.4131,4.7458,0.5655,3.5076,6.8257,-137.1637,0.115,-1.5036,50.0059,5.0285,-6.5534,13.2,4.8,24,1957,241,NA,NA,NA,NA,NA,NA,FALSE,-21.8,8.9,4.9,NA,NA,NA,NA,NA,FALSE,FALSE,682848,"Endy Rodríguez","/api/v1/people/682848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",2,"2023-09-30T23:17:53.496Z","2023-09-30T23:17:56.572Z",TRUE,"pitch","188a8d69-a491-47ae-8868-811f264d8e93",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.65,1.7,NA,97.01,192.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","Liover Peguero singles on a line drive to right fielder Jesus Sanchez. Endy Rodriguez to 2nd.",0,1,0,17,"bottom",2,"2023-09-30T23:16:48.743Z","2023-09-30T23:18:57.420Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,678894,"Liover Peguero","/api/v1/people/678894","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,76.1,9,0.9,0.4563,6.3234,22.7465,-35.0713,3.8402,-1.9864,0.5244,1.7311,3.8589,-119.9429,-0.6805,-1.6029,50.0014,5.1402,5.6058,9.6,9.6,24,2722,47,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-3.5,-7.9,NA,NA,NA,NA,NA,FALSE,FALSE,682848,"Endy Rodríguez","/api/v1/people/682848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
