"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717261,"2023-07-25",1,"2023-07-26T01:42:01.382Z","2023-07-26T01:42:05.252Z",TRUE,"pitch","7ba8710e-4e9d-4dfd-a15b-d3bb8d1f3204",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.36,1.68,NA,115.14,203.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Hit By Pitch","hit_by_pitch","Jarren Duran hit by pitch.",0,1,2,20,"bottom",2,"2023-07-26T01:41:22.988Z","2023-07-26T01:43:09.133Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,76.8,14,0.91,0.448,6.1763,27.2357,-30.8856,-10.3615,0.8553,0.0489,1.3109,8.0679,-122.8582,-2.7793,-1.952,50.0033,5.116,-15.6384,24,9.6,24,2203,265,NA,NA,NA,NA,NA,NA,FALSE,-37.7,1.1,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",0,"2023-07-26T01:41:48.446Z","2023-07-26T01:41:53.902Z",TRUE,"pitch","8efb3a3d-c55f-41d2-828f-84c2d694a899",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.36,1.68,NA,161.78,165.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Hit By Pitch","hit_by_pitch","Jarren Duran hit by pitch.",0,1,2,20,"bottom",2,"2023-07-26T01:41:22.988Z","2023-07-26T01:43:09.133Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85,11,0.88,0.4038,6.0659,31.5417,-21.886,-9.1771,5.5283,-1.1748,2.7097,5.7847,-135.9587,-2.6896,-2.1446,50.0007,5.2412,-17.0713,34.8,6,24,2254,241,NA,NA,NA,NA,NA,NA,FALSE,-21.8,9.6,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",2,"2023-07-26T01:42:13.920Z","2023-07-26T01:42:32.090Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,680776,"/api/v1/people/680776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"20","atBat","Hit By Pitch","hit_by_pitch","Jarren Duran hit by pitch.",0,1,2,20,"bottom",2,"2023-07-26T01:41:22.988Z","2023-07-26T01:43:09.133Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",0,"2023-07-26T01:41:11.696Z","2023-07-26T01:41:21.722Z",TRUE,"pitch","44f9be21-ae0e-4406-ba26-f08bc51f4c36",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.47,1.63,NA,110.3,161.14,"fly_ball","medium","8",144.05,52.15,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Yu Chang flies out to center fielder Michael Harris II.",0,1,2,19,"bottom",2,"2023-07-26T01:40:51.300Z","2023-07-26T01:41:21.722Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,644374,"Yu Chang","/api/v1/people/644374","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85,5,0.91,0.404,6.3321,30.4887,-16.715,-8.1474,8.306,0.1757,2.8756,8.5149,-135.7336,-3.2549,-1.9477,50.0004,5.2584,-15.1585,37.2,4.8,24,2270,241,95.9,30,367,NA,NA,NA,TRUE,-17,14.5,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",6,"2023-07-26T01:38:52.510Z","2023-07-26T01:39:02.012Z",TRUE,"pitch","d28e1c84-e508-4ff5-967c-8fdfbde06e74",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.11,1.53,NA,90.8,185.39,"popup","medium","3",165.48,180.4,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Pop Out","field_out","Ozzie Albies pops out to first baseman Triston Casas in foul territory.",0,1,2,18,"top",2,"2023-07-26T01:36:31.795Z","2023-07-26T01:39:02.012Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.6,9,2,0.395,7.0457,29.35,-9.3702,-3.4438,11.6948,0.6873,1.9773,5.9315,-138.3968,-10.409,-1.0311,50.0043,6.4036,-6.7165,25.2,2.4,24,2375,194,81.9,73,90,NA,NA,NA,TRUE,-10.8,19.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",5,"2023-07-26T01:38:34.490Z","2023-07-26T01:38:38.931Z",TRUE,"pitch","7fa78b03-1ac8-432e-a757-5cf995a44c9e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2431,1.5653,NA,71.47,191.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Pop Out","field_out","Ozzie Albies pops out to first baseman Triston Casas in foul territory.",0,1,2,18,"top",2,"2023-07-26T01:36:31.795Z","2023-07-26T01:39:02.012Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.7,73.2,14,2,0.4753,6.8616,24.884,-45.857,3.4615,-10.2128,1.1946,1.7603,3.7353,-115.9449,-1.1295,-0.8966,50.0018,6.6915,4.6378,6,14.4,24,2913,14,NA,NA,NA,NA,NA,NA,FALSE,-62,-18.4,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",4,"2023-07-26T01:38:12.006Z","2023-07-26T01:38:15.669Z",TRUE,"pitch","21d5c715-e0d5-49d0-b8bb-56ad0b685bb1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.11,1.53,NA,96.24,169.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Pop Out","field_out","Ozzie Albies pops out to first baseman Triston Casas in foul territory.",0,1,2,18,"top",2,"2023-07-26T01:36:31.795Z","2023-07-26T01:39:02.012Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.5,6,2,0.3937,7.0368,31.3797,-7.3353,-3.0333,12.6726,0.5446,2.5505,5.1423,-139.1414,-9.324,-0.9338,50.0005,6.4319,-5.9446,27.6,2.4,24,2477,193,NA,NA,NA,NA,NA,NA,FALSE,-8.8,21.1,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",3,"2023-07-26T01:37:37.095Z","2023-07-26T01:37:44.098Z",TRUE,"pitch","74c6cbb4-2ec8-4165-8ec6-ee500926ef48",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.11,1.53,NA,128.98,175.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Pop Out","field_out","Ozzie Albies pops out to first baseman Triston Casas in foul territory.",0,1,2,18,"top",2,"2023-07-26T01:36:31.795Z","2023-07-26T01:39:02.012Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.4,4,2,0.4016,7.1404,33.2867,-6.331,-4.0544,13.7518,-0.3142,2.3405,3.6147,-136.9565,-9.9113,-1.1314,50.004,6.4599,-7.6198,37.2,2.4,24,2457,192,NA,NA,NA,NA,NA,NA,FALSE,-8.4,22.7,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",1,"2023-07-26T01:36:34.150Z","2023-07-26T01:36:39.177Z",TRUE,"pitch","698f7a58-e7be-4af5-b6d7-4a9253ade9ce",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1077,1.506,NA,161.25,155.6,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"18","atBat","Pop Out","field_out","Ozzie Albies pops out to first baseman Triston Casas in foul territory.",0,1,2,18,"top",2,"2023-07-26T01:36:31.795Z","2023-07-26T01:39:02.012Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.1,11,2,0.3996,6.8857,30.5075,-8.0955,-2.9661,12.6604,-1.1608,3.0806,1.0688,-137.0908,-7.8218,-1.1704,50.0068,6.5248,-5.6429,28.8,2.4,24,2461,192,NA,NA,NA,NA,NA,NA,FALSE,-9.4,21.5,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",0,"2023-07-26T01:33:28.978Z","2023-07-26T01:36:34.150Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,645277,"/api/v1/people/645277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"18","atBat","Pop Out","field_out","Ozzie Albies pops out to first baseman Triston Casas in foul territory.",0,1,2,18,"top",2,"2023-07-26T01:36:31.795Z","2023-07-26T01:39:02.012Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",2,"2023-07-26T01:36:42.934Z","2023-07-26T01:37:37.095Z",FALSE,"action",NA,NA,"Ronald Acuna Jr. steals (47) 2nd base.","Stolen Base 2B",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,660670,"/api/v1/people/660670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"698f7a58-e7be-4af5-b6d7-4a9253ade9ce","stolen_base_2b",NA,NA,NA,NA,NA,NA,"18","atBat","Pop Out","field_out","Ozzie Albies pops out to first baseman Triston Casas in foul territory.",0,1,2,18,"top",2,"2023-07-26T01:36:31.795Z","2023-07-26T01:39:02.012Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",5,"2023-07-26T01:31:17.513Z","2023-07-26T01:31:25.435Z",TRUE,"pitch","08082458-c685-43b9-82c8-1a2bf3ef8e08",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.43,1.58,NA,103.88,184.62,"ground_ball","medium","6",102.53,154.46,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Forceout","force_out","Braves challenged (play at 1st), call on the field was overturned: Ronald Acuna Jr. grounds into a force out, shortstop Yu Chang to second baseman Christian Arroyo. Eddie Rosario to 3rd. Orlando Arcia out at 2nd. Ronald Acuna Jr. to 1st.",0,1,2,17,"top",2,"2023-07-26T01:29:29.489Z","2023-07-26T01:31:25.435Z",TRUE,FALSE,TRUE,TRUE,0,2,2,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.8,9,2,0.393,7.1318,31.6435,-9.0929,-1.725,11.7318,0.3443,2.0058,4.0271,-139.4364,-10.505,-0.8952,50.0005,6.424,-3.3935,12,2.4,24,2440,189,103,-18,7,NA,NA,NA,TRUE,-10.6,19.2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660670,"Ronald Acuña Jr.","/api/v1/people/660670",592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,TRUE,FALSE,"MF",144
717261,"2023-07-25",4,"2023-07-26T01:30:55.982Z","2023-07-26T01:30:59.486Z",TRUE,"pitch","977428ea-5159-43a4-a93d-73b8b0a8c784",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5687,1.5949,NA,17.75,208.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Forceout","force_out","Braves challenged (play at 1st), call on the field was overturned: Ronald Acuna Jr. grounds into a force out, shortstop Yu Chang to second baseman Christian Arroyo. Eddie Rosario to 3rd. Orlando Arcia out at 2nd. Ronald Acuna Jr. to 1st.",0,1,2,17,"top",2,"2023-07-26T01:29:29.489Z","2023-07-26T01:31:25.435Z",TRUE,FALSE,TRUE,TRUE,0,2,2,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,83.4,14,2,0.4186,7.054,26.2117,-28.2987,2.9332,2.2277,2.6039,1.1371,7.942,-130.5955,-8.0918,-0.8513,50.0009,6.389,5.0882,12,7.2,24,2496,146,NA,NA,NA,NA,NA,NA,FALSE,-31.3,2.5,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",2,"2023-07-26T01:30:27.796Z","2023-07-26T01:30:31.056Z",TRUE,"pitch","49f52871-4b33-4052-8d48-9870ec024abc",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.43,1.58,NA,93.91,210.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Forceout","force_out","Braves challenged (play at 1st), call on the field was overturned: Ronald Acuna Jr. grounds into a force out, shortstop Yu Chang to second baseman Christian Arroyo. Eddie Rosario to 3rd. Orlando Arcia out at 2nd. Ronald Acuna Jr. to 1st.",0,1,2,17,"top",2,"2023-07-26T01:29:29.489Z","2023-07-26T01:31:25.435Z",TRUE,FALSE,TRUE,TRUE,0,2,2,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.2,82.4,14,2,0.4248,6.9179,23.4493,-30.9372,2.3845,0.7338,0.6058,1.0468,4.4627,-128.3191,-7.1709,-1.4572,50.003,6.2485,4.0262,8.4,7.2,24,2445,133,NA,NA,NA,NA,NA,NA,FALSE,-34.7,0.1,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",1,"2023-07-26T01:30:07.745Z","2023-07-26T01:30:11.664Z",TRUE,"pitch","3666f83a-9490-42ab-a162-1da01b734a3c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5095,1.5653,NA,32.29,172.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Forceout","force_out","Braves challenged (play at 1st), call on the field was overturned: Ronald Acuna Jr. grounds into a force out, shortstop Yu Chang to second baseman Christian Arroyo. Eddie Rosario to 3rd. Orlando Arcia out at 2nd. Ronald Acuna Jr. to 1st.",0,1,2,17,"top",2,"2023-07-26T01:29:29.489Z","2023-07-26T01:31:25.435Z",TRUE,FALSE,TRUE,TRUE,0,2,2,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.4,77.6,14,2,0.45,6.8202,21.869,-28.7765,6.3418,2.2571,2.2224,2.4576,6.419,-121.3419,-3.4922,-1.2728,50.0019,6.4001,9.5342,19.2,8.4,24,2480,60,NA,NA,NA,NA,NA,NA,FALSE,-35.5,3.6,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",0,"2023-07-26T01:29:46.023Z","2023-07-26T01:29:49.232Z",TRUE,"pitch","8d0a6acc-c64e-4b19-9ead-5f2afcca2cd9",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.43,1.58,NA,85.42,192.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Forceout","force_out","Braves challenged (play at 1st), call on the field was overturned: Ronald Acuna Jr. grounds into a force out, shortstop Yu Chang to second baseman Christian Arroyo. Eddie Rosario to 3rd. Orlando Arcia out at 2nd. Ronald Acuna Jr. to 1st.",0,1,2,17,"top",2,"2023-07-26T01:29:29.489Z","2023-07-26T01:31:25.435Z",TRUE,FALSE,TRUE,TRUE,0,2,2,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.6,9,2,0.3902,7.0597,30.5088,-5.7478,-2.4488,13.2292,0.8284,1.7039,5.4694,-140.1639,-12.1612,-0.8266,50.0005,6.4656,-4.8911,24,2.4,24,2570,191,NA,NA,NA,NA,NA,NA,FALSE,-7.7,21.7,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
