"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745023,"2024-05-02",0,"2024-05-02T00:36:59.074Z","2024-05-02T00:37:11.312Z",TRUE,"pitch","dead2ff7-96a8-4750-9034-b79cfdb7194e",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.47,1.67,NA,115.73,157.36,"fly_ball","medium","9",214.16,107.06,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Riley Adams flies out to right fielder Adolis García.",0,1,0,16,"top",3,"2024-05-02T00:36:50.807Z","2024-05-02T00:37:11.312Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,656180,"Riley Adams","/api/v1/people/656180","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.2,2,0.9,0.413,6.3382,28.7753,-18.5289,8.1339,7.6649,0.0333,3.0157,-9.8333,-132.6939,-1.6301,2.7328,50.0057,4.99,14.4871,33.6,4.8,24,2342,129,91.8,37,315,NA,NA,NA,TRUE,-19.2,13.7,-12.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",4,"2024-05-02T00:34:46.126Z","2024-05-02T00:34:53.969Z",TRUE,"pitch","38e3f4ed-90f3-4230-9701-71e71be6c44b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.63,1.73,NA,143.6,164.51,"ground_ball","medium","6",114.93,148.56,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Leody Taveras grounds out, shortstop CJ Abrams to first baseman Joey Meneses.",0,1,0,15,"bottom",2,"2024-05-02T00:33:06.276Z","2024-05-02T00:34:53.969Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.8,4,0.85,0.4105,6.6666,28.7058,-23.5511,-3.3437,4.7847,-0.6978,2.7509,4.9232,-133.4175,-0.6603,-2.1326,50.0046,4.699,-6.0289,12,6,24,2279,229,98.7,-18,8,NA,NA,NA,TRUE,-23.8,8.8,5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",2,"2024-05-02T00:33:57.380Z","2024-05-02T00:34:01.052Z",TRUE,"pitch","49eb05e7-fa4b-48d3-a78f-54953401d720",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.63,1.73,NA,154.79,194.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Leody Taveras grounds out, shortstop CJ Abrams to first baseman Joey Meneses.",0,1,0,15,"bottom",2,"2024-05-02T00:33:06.276Z","2024-05-02T00:34:53.969Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.3,81.6,13,0.97,0.4219,6.8578,28.1165,-28.2724,-8.971,2.2889,-0.9913,1.6504,5.5369,-129.989,-2.1753,-1.9872,50.005,4.652,-15.3017,26.4,7.2,24,1900,233,NA,NA,NA,NA,NA,NA,FALSE,-30.5,3.8,15,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",1,"2024-05-02T00:33:33.017Z","2024-05-02T00:33:38.774Z",TRUE,"pitch","5a5954b9-764c-4fa3-bb64-879b5d45be3e",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.5199,1.6856,NA,181.35,219.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Leody Taveras grounds out, shortstop CJ Abrams to first baseman Joey Meneses.",0,1,0,15,"bottom",2,"2024-05-02T00:33:06.276Z","2024-05-02T00:34:53.969Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,76.1,13,0.92,0.4554,7.0401,23.5658,-32.667,-10.4034,-0.3348,-1.6881,0.726,4.1839,-120.3171,-2.2199,-2.0989,50.0051,4.5584,-15.2387,24,9.6,24,1627,255,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-0.8,17.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",0,"2024-05-02T00:33:14.923Z","2024-05-02T00:33:19.057Z",TRUE,"pitch","b474ff02-4a36-414e-8eec-9bc1efa4fca7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6948,1.8248,NA,122.67,184.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Leody Taveras grounds out, shortstop CJ Abrams to first baseman Joey Meneses.",0,1,0,15,"bottom",2,"2024-05-02T00:33:06.276Z","2024-05-02T00:34:53.969Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,82.7,8,0.94,0.4177,6.7244,25.879,-19.5056,-2.2808,7.2615,-0.1487,1.9925,5.296,-130.8046,-3.3005,-1.8972,50.0011,4.7215,-3.9786,8.4,4.8,24,2245,221,NA,NA,NA,NA,NA,NA,FALSE,-21,12.7,3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",3,"2024-05-02T00:34:15.807Z","2024-05-02T00:34:46.126Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,665750,"/api/v1/people/665750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Leody Taveras grounds out, shortstop CJ Abrams to first baseman Joey Meneses.",0,1,0,15,"bottom",2,"2024-05-02T00:33:06.276Z","2024-05-02T00:34:53.969Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",3,"2024-05-02T00:32:47.853Z","2024-05-02T00:32:51.991Z",TRUE,"pitch","6a9f6b42-d0df-446a-908d-420af34b4b3e",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,1,NA,NA,3.53,1.64,NA,124.83,181.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Jonah Heim strikes out on a foul tip.",0,1,0,14,"bottom",2,"2024-05-02T00:32:01.108Z","2024-05-02T00:32:51.991Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641680,"Jonah Heim","/api/v1/people/641680","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.2,70.9,8,2,0.4873,6.8451,20.6328,-25.4101,7.4952,5.2891,-0.2055,2.1337,2.6008,-112.4539,-0.0947,-2.3512,50.0038,4.7568,9.5871,21.6,8.4,24,2223,88,NA,NA,NA,NA,NA,NA,TRUE,-36,9.8,-14.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669701,"Josh Smith","/api/v1/people/669701",694671,"Wyatt Langford","/api/v1/people/694671",694497,"Evan Carter","/api/v1/people/694497"
745023,"2024-05-02",1,"2024-05-02T00:32:20.807Z","2024-05-02T00:32:27.867Z",TRUE,"pitch","f17ff765-2529-486b-8a82-2ee6d33d9904",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.4868,1.5727,NA,113.05,141.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Jonah Heim strikes out on a foul tip.",0,1,0,14,"bottom",2,"2024-05-02T00:32:01.108Z","2024-05-02T00:32:51.991Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641680,"Jonah Heim","/api/v1/people/641680","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.5,82.2,2,0.89,0.4194,6.6747,25.9902,-23.8543,-1.4869,4.8098,0.1036,3.5849,6.0079,-130.3347,1.5154,-2.0327,50.0021,4.7905,-2.572,3.6,6,24,2288,219,NA,NA,NA,NA,NA,NA,FALSE,-24.7,9.2,1.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",0,"2024-05-02T00:32:05.122Z","2024-05-02T00:32:10.231Z",TRUE,"pitch","15a83e23-93c1-46e5-9495-e8d612a8746b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3484,1.4794,NA,139.35,186.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Jonah Heim strikes out on a foul tip.",0,1,0,14,"bottom",2,"2024-05-02T00:32:01.108Z","2024-05-02T00:32:51.991Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641680,"Jonah Heim","/api/v1/people/641680","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.3,81.1,7,0.97,0.4258,6.759,26.0538,-30.1088,-8.5193,1.2293,-0.5863,1.951,6.5864,-128.5134,-0.923,-2.0726,50.0015,4.6487,-14.2824,22.8,8.4,24,1905,232,NA,NA,NA,NA,NA,NA,FALSE,-32.8,2.3,14,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",2,"2024-05-02T00:32:32.183Z","2024-05-02T00:32:47.853Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,641680,"/api/v1/people/641680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Jonah Heim strikes out on a foul tip.",0,1,0,14,"bottom",2,"2024-05-02T00:32:01.108Z","2024-05-02T00:32:51.991Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641680,"Jonah Heim","/api/v1/people/641680","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",0,"2024-05-02T00:31:24.652Z","2024-05-02T00:31:33.105Z",TRUE,"pitch","325fa1d4-72a2-4b97-a312-ba52afa84f3d",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.37,1.59,NA,102.87,183.1,"ground_ball","medium","5",113.12,181.2,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Wyatt Langford grounds into a force out, third baseman Trey Lipscomb to catcher Riley Adams. Adolis García out at home. Evan Carter to 3rd. Josh Smith to 2nd. Wyatt Langford to 1st.",0,1,0,13,"bottom",2,"2024-05-02T00:31:13.456Z","2024-05-02T00:31:33.105Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,694671,"Wyatt Langford","/api/v1/people/694671","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,76.3,9,0.91,0.4547,6.7525,21.9852,-29.7435,3.1393,1.6544,0.3707,2.0622,4.9735,-120.1815,-0.3766,-2.1287,50.0039,4.8491,4.6203,10.8,8.4,24,2240,127,74.5,-36,4,NA,NA,NA,TRUE,-36.7,3.1,-6.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669701,"Josh Smith","/api/v1/people/669701",694671,"Wyatt Langford","/api/v1/people/694671",694497,"Evan Carter","/api/v1/people/694497"
745023,"2024-05-02",5,"2024-05-02T00:30:42.353Z","2024-05-02T00:30:53.172Z",TRUE,"pitch","39785dc8-f7e9-4120-8c80-7b74c3ded384",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.13,1.48,NA,118.73,197.71,"line_drive","medium","9",179.6,110.49,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Josh Smith singles on a line drive to right fielder Alex Call. Adolis García to 3rd. Evan Carter to 2nd.",0,1,0,12,"bottom",2,"2024-05-02T00:29:03.905Z","2024-05-02T00:30:53.172Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,669701,"Josh Smith","/api/v1/people/669701","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,77,8,2,0.4489,6.978,24.2804,-33.2519,-10.5307,-0.7116,-0.0454,1.5209,8.177,-122.0638,-0.7808,-2.0724,50.0056,4.7108,-15.8757,22.8,9.6,24,1640,245,92.9,14,225,NA,NA,NA,FALSE,-40.1,-1.2,17.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,694497,"Evan Carter","/api/v1/people/694497",669701,"Josh Smith","/api/v1/people/669701",666969,"Adolis García","/api/v1/people/666969"
745023,"2024-05-02",4,"2024-05-02T00:30:19.191Z","2024-05-02T00:30:24.150Z",TRUE,"pitch","d33efea2-feeb-4f1b-a36a-5b3367eb4f06",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,0,NA,NA,3.1566,1.4522,NA,111.94,222.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Josh Smith singles on a line drive to right fielder Alex Call. Adolis García to 3rd. Evan Carter to 2nd.",0,1,0,12,"bottom",2,"2024-05-02T00:29:03.905Z","2024-05-02T00:30:53.172Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,669701,"Josh Smith","/api/v1/people/669701","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.4,71.1,14,2,0.4871,6.7636,21.5584,-28.5049,4.0911,2.8665,0.1326,0.6127,4.1249,-112.6928,-2.6842,-2.2567,50.0007,4.7149,5.2314,12,9.6,24,2193,86,NA,NA,NA,NA,NA,NA,FALSE,-41,4.8,-8.5,1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",2,"2024-05-02T00:29:47.197Z","2024-05-02T00:29:53.161Z",TRUE,"pitch","93e01ccd-7823-4625-bb9a-b9992200ccf6",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.13,1.48,NA,113.53,214.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Josh Smith singles on a line drive to right fielder Alex Call. Adolis García to 3rd. Evan Carter to 2nd.",0,1,0,12,"bottom",2,"2024-05-02T00:29:03.905Z","2024-05-02T00:30:53.172Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,669701,"Josh Smith","/api/v1/people/669701","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.9,71,14,2,0.486,6.919,23.6188,-30.1614,5.9992,1.5725,0.091,0.902,3.3145,-113.3615,-1.6609,-2.1769,50.0036,4.6977,7.6917,15.6,9.6,24,2199,94,NA,NA,NA,NA,NA,NA,FALSE,-43,2.6,-11.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",1,"2024-05-02T00:29:26.179Z","2024-05-02T00:29:30.435Z",TRUE,"pitch","8aead0af-28cd-4521-bee9-42f7a3b33330",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2822,1.5315,NA,102.8,210.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Josh Smith singles on a line drive to right fielder Alex Call. Adolis García to 3rd. Evan Carter to 2nd.",0,1,0,12,"bottom",2,"2024-05-02T00:29:03.905Z","2024-05-02T00:30:53.172Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,669701,"Josh Smith","/api/v1/people/669701","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,77.8,14,2,0.4453,6.9193,23.6686,-30.1698,-11.0652,1.3082,0.3726,1.0413,9.1934,-122.8719,-2.4277,-1.9744,50.0047,4.5983,-16.9718,26.4,9.6,24,1840,250,NA,NA,NA,NA,NA,NA,FALSE,-36.2,2,18,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",0,"2024-05-02T00:29:08.043Z","2024-05-02T00:29:12.741Z",TRUE,"pitch","02583d73-57a6-44c8-ad8c-eba4d3b9d2ea",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1699,1.5109,NA,100.53,195.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Josh Smith singles on a line drive to right fielder Alex Call. Adolis García to 3rd. Evan Carter to 2nd.",0,1,0,12,"bottom",2,"2024-05-02T00:29:03.905Z","2024-05-02T00:30:53.172Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,669701,"Josh Smith","/api/v1/people/669701","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.6,81.9,9,0.98,0.4211,6.9284,27.9573,-31.3175,-9.0723,0.5032,0.4321,1.6141,9.4396,-130.1973,-1.8304,-2.0661,50.0046,4.7018,-15.539,22.8,8.4,24,1887,231,NA,NA,NA,NA,NA,NA,FALSE,-33.5,0.7,14.3,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
