"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717805,"2023-06-11",2,"2023-06-11T18:21:57.108Z","2023-06-11T18:22:00.950Z",TRUE,"pitch","18a73036-1e3f-48ac-9f6e-4d4f487d7eea",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.28,1.68,NA,147.24,196.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Lineout","field_out","Alex Kirilloff lines out sharply to center fielder Daulton Varsho.",0,4,1,19,"top",3,"2023-06-11T18:21:21.705Z","2023-06-11T18:22:24.234Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.3,78,13,0.9,0.4427,6.4486,25.9846,-26.6095,-10.9637,3.5963,-0.7932,1.5486,7.0398,-123.9538,-4.3671,-2.2532,50.0031,5.5685,-16.9718,30,8.4,24,1873,238,NA,NA,NA,NA,NA,NA,FALSE,-32.2,5.6,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",1,"2023-06-11T18:21:40.683Z","2023-06-11T18:21:44.630Z",TRUE,"pitch","7c375ff0-c52f-4f68-ab71-6ad25c86db33",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3752,1.6786,NA,114.27,208.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Lineout","field_out","Alex Kirilloff lines out sharply to center fielder Daulton Varsho.",0,4,1,19,"top",3,"2023-06-11T18:21:21.705Z","2023-06-11T18:22:24.234Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.2,14,0.79,0.4493,6.2488,23.7473,-25.7908,0.9243,4.2377,0.0716,1.13,5.54,-121.8606,-5.1786,-2.3503,50.0004,5.5081,1.3905,4.8,7.2,24,2265,222,NA,NA,NA,NA,NA,NA,FALSE,-32.3,6.7,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",0,"2023-06-11T18:21:26.526Z","2023-06-11T18:21:30.204Z",TRUE,"pitch","ae6308e1-c2ee-4efc-b1c6-199ddf9b870b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3752,1.6786,NA,170.95,159.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Lineout","field_out","Alex Kirilloff lines out sharply to center fielder Daulton Varsho.",0,4,1,19,"top",3,"2023-06-11T18:21:21.705Z","2023-06-11T18:22:24.234Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81,73.3,11,0.91,0.4676,6.0604,25.7889,-31.0924,-0.3723,0.7837,-1.4153,2.9386,2.5855,-117.8638,0.241,-2.4858,50.0045,5.7449,-0.5156,0,9.6,24,2051,98,NA,NA,NA,NA,NA,NA,FALSE,-40.4,1.8,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",0,"2023-06-11T18:18:57.364Z","2023-06-11T18:19:05.181Z",TRUE,"pitch","386d57ea-b7a3-4b6a-b0af-b19b2ac8271b",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.319,1.513,NA,147.84,167.43,"ground_ball","medium","6",119.94,152.68,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Nathan Lukes grounds out, shortstop Carlos Correa to first baseman Alex Kirilloff.",0,4,1,18,"bottom",2,"2023-06-11T18:18:45.100Z","2023-06-11T18:19:05.181Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,664770,"Nathan Lukes","/api/v1/people/664770","L","Left",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.7,4,2,0.3951,6.9227,33.5038,-14.5124,-6.5815,9.0935,-0.8092,2.6427,4.7149,-139.0491,-4.3619,-1.6786,50.0045,5.2064,-12.786,37.2,3.6,24,2207,221,96.7,-8,17,NA,NA,NA,TRUE,-14.5,15.6,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",3,"2023-06-11T18:18:27.294Z","2023-06-11T18:18:33.627Z",TRUE,"pitch","a98286cf-048b-441a-b700-ad1751504642",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.03,1.42,NA,105.58,175.45,"line_drive","medium","9",204.46,104.36,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Lineout","field_out","Alejandro Kirk lines out to right fielder Max Kepler.",0,4,1,17,"bottom",2,"2023-06-11T18:17:28.736Z","2023-06-11T18:18:33.627Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.3,6,2,0.4207,6.6755,26.0667,-28.4856,1.9602,2.1444,0.2997,2.3456,3.8074,-129.9787,-2.4304,-1.436,50.0008,5.4455,3.3689,8.4,7.2,24,2267,146,91.1,23,305,NA,NA,NA,TRUE,-30.6,3.6,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",2,"2023-06-11T18:18:09.668Z","2023-06-11T18:18:12.953Z",TRUE,"pitch","164c693d-52ae-4e06-b5f1-c3fc661a5bc9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.03,1.42,NA,141.1,156.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Lineout","field_out","Alejandro Kirk lines out to right fielder Max Kepler.",0,4,1,17,"bottom",2,"2023-06-11T18:17:28.736Z","2023-06-11T18:18:33.627Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.7,1,2,0.4002,6.8734,31.6045,-14.7846,-5.5732,9.1765,-0.6323,3.0496,4.3069,-137.0921,-3.3657,-1.5032,50.0005,5.3086,-10.5583,31.2,3.6,24,2280,217,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.1,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",1,"2023-06-11T18:17:57.399Z","2023-06-11T18:18:00.725Z",TRUE,"pitch","7ea6d4bf-fef0-4c5c-9d64-6256887e8d1d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1155,1.4186,NA,87.48,212.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Lineout","field_out","Alejandro Kirk lines out to right fielder Max Kepler.",0,4,1,17,"bottom",2,"2023-06-11T18:17:28.736Z","2023-06-11T18:18:33.627Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.7,14,2,0.4296,6.8008,26.1924,-27.5917,2.9847,2.7825,0.7745,0.988,4.582,-127.4807,-5.4747,-1.4338,50.0014,5.3412,4.9119,10.8,7.2,24,2318,192,NA,NA,NA,NA,NA,NA,FALSE,-31.6,4.1,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",0,"2023-06-11T18:17:45.603Z","2023-06-11T18:17:49.025Z",TRUE,"pitch","892b2e66-be3e-4dcf-b0fd-467bb32e3c5f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0377,1.4186,NA,135.57,164.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Lineout","field_out","Alejandro Kirk lines out to right fielder Max Kepler.",0,4,1,17,"bottom",2,"2023-06-11T18:17:28.736Z","2023-06-11T18:18:33.627Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.1,1,2,0.3987,6.7709,32.0841,-16.3258,-5.9056,8.3021,-0.4871,2.7612,4.7947,-137.6677,-3.9777,-1.4886,50.0039,5.338,-11.2758,30,4.8,24,2211,221,NA,NA,NA,NA,NA,NA,FALSE,-16.3,14.3,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",1,"2023-06-11T18:17:11.669Z","2023-06-11T18:17:19.373Z",TRUE,"pitch","69ccdc48-2fd4-41dc-b17c-9bc89de7d2f7",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.35,1.57,NA,123.37,155.91,"fly_ball","medium","8",136.11,53.98,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Whit Merrifield flies out to center fielder Michael A. Taylor.",0,4,1,16,"bottom",2,"2023-06-11T18:16:56.348Z","2023-06-11T18:17:19.373Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.6,2,2,0.3977,7.0168,29.6676,-17.0003,-5.7224,7.8957,-0.1672,3.0693,5.2886,-137.5601,-3.0132,-1.3684,50.0064,5.3273,-11.002,28.8,4.8,24,2030,226,94.7,25,361,NA,NA,NA,TRUE,-16.7,13.9,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",0,"2023-06-11T18:17:01.084Z","2023-06-11T18:17:05.064Z",TRUE,"pitch","c41da585-2f64-457e-9cdc-a85452fec5be",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4012,1.5686,NA,113.74,206.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Whit Merrifield flies out to center fielder Michael A. Taylor.",0,4,1,16,"bottom",2,"2023-06-11T18:16:56.348Z","2023-06-11T18:17:19.373Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.5,14,2,0.3954,6.6372,28.8028,-14.8348,-6.2815,8.9065,0.0854,1.1998,6.3359,-138.1672,-8.1129,-1.4138,50.0044,5.1571,-12.23,33.6,3.6,24,2153,218,NA,NA,NA,NA,NA,NA,FALSE,-15.5,14.8,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",6,"2023-06-11T18:14:49.068Z","2023-06-11T18:14:57.830Z",TRUE,"pitch","adf398f6-1324-4ec1-8b0d-8a83676f33cf",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.14,1.47,NA,119.62,184.9,"ground_ball","hard","6",110.24,161.77,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Grounded Into DP","grounded_into_double_play","Donovan Solano grounds into a double play, shortstop Bo Bichette to second baseman Whit Merrifield to first baseman Cavan Biggio. Edouard Julien out at 2nd. Donovan Solano out at 1st.",0,4,1,15,"top",2,"2023-06-11T18:12:13.751Z","2023-06-11T18:14:57.830Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.9,80.7,5,0.9,0.4285,6.5366,25.6472,-26.2619,-10.7312,3.5694,-0.0687,1.9955,8.8363,-127.7,-3.747,-2.1751,50.0018,5.5416,-17.7693,31.2,7.2,24,1811,236,100.3,-10,13,NA,NA,NA,TRUE,-29.6,5.9,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",5,"2023-06-11T18:14:23.669Z","2023-06-11T18:14:28.587Z",TRUE,"pitch","9fba005d-8d87-4b41-8146-227ce987a15b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2194,1.4686,NA,122.81,219.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Grounded Into DP","grounded_into_double_play","Donovan Solano grounds into a double play, shortstop Bo Bichette to second baseman Whit Merrifield to first baseman Cavan Biggio. Edouard Julien out at 2nd. Donovan Solano out at 1st.",0,4,1,15,"top",2,"2023-06-11T18:12:13.751Z","2023-06-11T18:14:57.830Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.8,81.1,13,0.89,0.4286,6.5392,24.9832,-26.2823,-10.1596,3.5538,-0.1525,0.7164,8.5154,-127.5466,-6.6845,-2.2061,50.0005,5.4293,-16.8226,28.8,7.2,24,1870,233,NA,NA,NA,NA,NA,NA,FALSE,-30.2,5.2,16.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",3,"2023-06-11T18:13:39.145Z","2023-06-11T18:13:43.155Z",TRUE,"pitch","2fccaec2-1d60-4127-8846-d31f826ef09b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.14,1.47,NA,105.77,178.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Grounded Into DP","grounded_into_double_play","Donovan Solano grounds into a double play, shortstop Bo Bichette to second baseman Whit Merrifield to first baseman Cavan Biggio. Edouard Julien out at 2nd. Donovan Solano out at 1st.",0,4,1,15,"top",2,"2023-06-11T18:12:13.751Z","2023-06-11T18:14:57.830Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.3,6,0.91,0.3927,6.2288,34.495,-11.9211,-6.2372,10.3008,0.2947,2.2422,8.4927,-140.0104,-7.0358,-1.9814,50.0031,5.5847,-12.2636,37.2,3.6,24,2324,211,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.2,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",2,"2023-06-11T18:13:12.251Z","2023-06-11T18:13:16.595Z",TRUE,"pitch","f95595c0-1c37-448f-8399-0924766fa663",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.2454,1.4686,NA,110.29,244.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Grounded Into DP","grounded_into_double_play","Donovan Solano grounds into a double play, shortstop Bo Bichette to second baseman Whit Merrifield to first baseman Cavan Biggio. Edouard Julien out at 2nd. Donovan Solano out at 1st.",0,4,1,15,"top",2,"2023-06-11T18:12:13.751Z","2023-06-11T18:14:57.830Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.7,80.3,14,0.87,0.4344,6.6059,23.7691,-24.0285,-9.3144,5.0484,0.1759,-0.2186,8.9599,-125.7428,-9.4516,-2.2111,50.0035,5.5157,-15.0248,27.6,7.2,24,1840,231,NA,NA,NA,NA,NA,NA,FALSE,-29.2,7.2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",1,"2023-06-11T18:12:49.939Z","2023-06-11T18:12:53.119Z",TRUE,"pitch","97ae787b-52ec-497d-a60c-0fd780588361",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.14,1.47,NA,123.85,161.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Grounded Into DP","grounded_into_double_play","Donovan Solano grounds into a double play, shortstop Bo Bichette to second baseman Whit Merrifield to first baseman Cavan Biggio. Edouard Julien out at 2nd. Donovan Solano out at 1st.",0,4,1,15,"top",2,"2023-06-11T18:12:13.751Z","2023-06-11T18:14:57.830Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.3,2,0.9,0.4014,6.5849,32.9397,-11.5183,-7.0111,10.979,-0.1798,2.8629,7.8909,-136.9547,-5.4048,-2.2006,50.0046,5.6642,-13.1934,42,3.6,24,2378,214,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18.7,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA
