"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717726,"2023-06-17",1,"2023-06-17T20:50:47.115Z","2023-06-17T20:50:50.412Z",TRUE,"pitch","0e650ffd-b8b3-45ed-a262-b6a0928489f7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3925,1.7392,NA,89.14,199.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Drew Waters grounds out, first baseman Brandon Drury to pitcher Griffin Canning.",0,2,0,19,"bottom",3,"2023-06-17T20:50:17.515Z","2023-06-17T20:52:25.621Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,671221,"Drew Waters","/api/v1/people/671221","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,82.6,14,0.89,0.4191,5.9144,27.3956,-28.913,-11.0043,1.8869,0.731,1.4684,8.368,-130.6776,-4.7629,-1.0821,50.0049,5.4854,-19.0447,30,8.4,24,1902,236,NA,NA,NA,NA,NA,NA,FALSE,-31.3,2.5,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",0,"2023-06-17T20:50:33.248Z","2023-06-17T20:50:36.248Z",TRUE,"pitch","75a8e908-5356-46f9-8a1f-2a9c04346a6e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3713,1.654,NA,207,131.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Drew Waters grounds out, first baseman Brandon Drury to pitcher Griffin Canning.",0,2,0,19,"bottom",3,"2023-06-17T20:50:17.515Z","2023-06-17T20:52:25.621Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,671221,"Drew Waters","/api/v1/people/671221","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.8,73.9,11,2,0.4671,5.6101,23.0961,-39.5021,6.3363,-5.2662,-2.361,3.9694,-3.7852,-117.458,3.6216,-1.5485,50.0035,6.0906,8.8177,12,12,24,2400,26,NA,NA,NA,NA,NA,NA,FALSE,-50.4,-8.3,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",2,"2023-06-17T20:48:10.196Z","2023-06-17T20:48:17.097Z",TRUE,"pitch","afb30da4-3c30-467b-87c1-7bd8ede2d21d",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.57,1.62,NA,133.63,194.63,"ground_ball","medium","4",148.66,152.16,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Shohei Ohtani grounds out, second baseman Nicky Lopez to first baseman Nick Pratto.",0,2,0,18,"top",3,"2023-06-17T20:47:20.839Z","2023-06-17T20:48:17.097Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.5,79.7,7,0.92,0.4345,6.2124,24.7233,-26.8573,-8.6541,3.3001,-0.4363,1.6351,6.1082,-125.907,-3.9738,-1.7652,50.0042,5.3987,-13.9445,25.2,7.2,24,1621,229,86.9,3,62,NA,NA,NA,TRUE,-31.1,5.3,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",1,"2023-06-17T20:47:48.227Z","2023-06-17T20:47:52.364Z",TRUE,"pitch","f1227fe2-d2e8-40fb-ac84-3dddae16812e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4941,1.5862,NA,74.1,162.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Shohei Ohtani grounds out, second baseman Nicky Lopez to first baseman Nick Pratto.",0,2,0,18,"top",3,"2023-06-17T20:47:20.839Z","2023-06-17T20:48:17.097Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,82.3,12,0.97,0.4199,6.1418,27.0058,-24.217,0.5788,4.6141,1.1253,2.8435,7.5873,-130.3622,-2.0488,-1.896,50.0019,5.4649,0.9955,6,6,24,2320,199,NA,NA,NA,NA,NA,NA,FALSE,-25.9,8.2,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",0,"2023-06-17T20:47:32.891Z","2023-06-17T20:47:36.114Z",TRUE,"pitch","7f7159a2-5874-4aa4-a76d-87b0dc004952",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4805,1.5081,NA,145.7,178.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Shohei Ohtani grounds out, second baseman Nicky Lopez to first baseman Nick Pratto.",0,2,0,18,"top",3,"2023-06-17T20:47:20.839Z","2023-06-17T20:48:17.097Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.7,4,0.9,0.412,6.2756,27.8775,-13.68,-3.7823,10.3269,-0.7528,2.222,4.3408,-132.826,-5.94,-1.9152,50.002,5.4782,-6.773,21.6,3.6,24,2155,235,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17.6,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",3,"2023-06-17T20:46:59.508Z","2023-06-17T20:47:06.289Z",TRUE,"pitch","d835c751-d2dc-4c7b-a187-e0b134dea760",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,1,NA,NA,3.32,1.58,NA,81.43,230.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Mickey Moniak strikes out swinging, catcher Salvador Perez to first baseman Nick Pratto.",0,2,0,17,"top",3,"2023-06-17T20:45:44.984Z","2023-06-17T20:47:06.289Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,77.9,14,0.89,0.4473,6.2057,24.431,-34.7365,-0.5914,-1.6876,0.9332,0.2899,6.8445,-122.4995,-5.192,-1.8215,50.0045,5.4101,-0.8996,0,9.6,24,2128,76,NA,NA,NA,NA,NA,NA,TRUE,-42.7,-4.1,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",2,"2023-06-17T20:46:29.591Z","2023-06-17T20:46:32.997Z",TRUE,"pitch","a14fa6ce-0f3d-4a1e-a689-2329008db46b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.32,1.58,NA,122.21,187.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Mickey Moniak strikes out swinging, catcher Salvador Perez to first baseman Nick Pratto.",0,2,0,17,"top",3,"2023-06-17T20:45:44.984Z","2023-06-17T20:47:06.289Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,79.5,8,0.83,0.4335,6.3048,26.5181,-23.6719,-9.3351,5.2617,-0.1366,1.8914,6.9868,-126.4932,-4.1375,-1.7257,50.0025,5.4529,-15.0824,28.8,7.2,24,1501,231,NA,NA,NA,NA,NA,NA,FALSE,-27.5,8.8,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",1,"2023-06-17T20:46:12.521Z","2023-06-17T20:46:15.746Z",TRUE,"pitch","fa8de2d9-c578-4b81-92a7-1fbd430fe18f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3438,1.5721,NA,138.44,172.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Mickey Moniak strikes out swinging, catcher Salvador Perez to first baseman Nick Pratto.",0,2,0,17,"top",3,"2023-06-17T20:45:44.984Z","2023-06-17T20:47:06.289Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,81.7,4,2,0.4253,6.03,22.9612,-25.3831,2.8098,4.0323,-0.5625,2.4511,2.9256,-128.0914,-2.8321,-2.0787,50.0047,5.5262,4.7353,10.8,6,24,2280,171,NA,NA,NA,NA,NA,NA,FALSE,-28,7,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",0,"2023-06-17T20:45:53.175Z","2023-06-17T20:45:56.384Z",TRUE,"pitch","248318a8-3749-4297-b1c6-27239dbcef88",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.2719,1.5797,NA,114,214.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Mickey Moniak strikes out swinging, catcher Salvador Perez to first baseman Nick Pratto.",0,2,0,17,"top",3,"2023-06-17T20:45:44.984Z","2023-06-17T20:47:06.289Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79.4,14,0.88,0.4394,6.1837,22.5397,-30.8863,1.215,0.8177,0.0787,0.9117,4.5497,-124.1931,-4.9129,-1.9275,50.0046,5.4551,1.9163,4.8,8.4,24,2287,89,NA,NA,NA,NA,NA,NA,FALSE,-36.6,0.7,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",2,"2023-06-17T20:45:19.646Z","2023-06-17T20:45:28.007Z",TRUE,"pitch","515ceb60-fc93-4519-97ca-d0d2ecff37b2",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.27,1.5,NA,109.54,186,"fly_ball","medium","7",54.41,75.14,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Andrew Velazquez flies out to left fielder Samad Taylor.",0,2,0,16,"top",3,"2023-06-17T20:44:21.278Z","2023-06-17T20:45:28.007Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,623205,"Andrew Velazquez","/api/v1/people/623205","L","Left",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.1,8,0.9,0.4088,6.3391,30.2966,-14.0885,-6.5529,9.958,0.1956,1.955,7.0371,-134.2311,-6.5223,-1.6144,50.0059,5.4281,-11.9057,33.6,3.6,24,NA,NA,97,29,354,NA,NA,NA,TRUE,-15.5,16.7,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",1,"2023-06-17T20:45:00.992Z","2023-06-17T20:45:04.988Z",TRUE,"pitch","9cce7cf6-3827-43b5-aae7-b01a6575401f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2935,1.4313,NA,83.81,145.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Andrew Velazquez flies out to left fielder Samad Taylor.",0,2,0,16,"top",3,"2023-06-17T20:44:21.278Z","2023-06-17T20:45:28.007Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,623205,"Andrew Velazquez","/api/v1/people/623205","L","Left",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,83.9,12,0.9,0.4097,6.3936,29.5336,-14.9415,-5.6907,9.524,0.8706,3.4415,8.8264,-133.8253,-2.5701,-1.7346,50.0039,5.4878,-10.2989,28.8,3.6,24,2277,212,NA,NA,NA,NA,NA,NA,FALSE,-15.5,16.9,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",0,"2023-06-17T20:44:40.388Z","2023-06-17T20:44:45.377Z",TRUE,"pitch","d5633260-bb2d-4c73-8cfb-f83af4ea4fcb",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,0,NA,NA,3.27,1.5,NA,96.93,200.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Andrew Velazquez flies out to left fielder Samad Taylor.",0,2,0,16,"top",3,"2023-06-17T20:44:21.278Z","2023-06-17T20:45:28.007Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,623205,"Andrew Velazquez","/api/v1/people/623205","L","Left",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,77.7,9,0.88,0.4467,6.0234,24.536,-30.8,2.6546,0.9064,0.5266,1.4088,5.2668,-122.6636,-3.6415,-1.9944,50.0048,5.542,4.041,8.4,8.4,24,2109,71,NA,NA,NA,NA,NA,NA,FALSE,-37.6,1,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",7,"2023-06-17T20:42:23.129Z","2023-06-17T20:42:30.341Z",TRUE,"pitch","b65a85e7-c8f2-4c7f-807e-d8c0a8be9ccd",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.26,1.481,NA,109.89,182.77,"ground_ball","medium","6",110.6,156.23,NA,NA,TRUE,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Samad Taylor grounds out, shortstop Andrew Velazquez to first baseman Brandon Drury.",0,2,0,15,"bottom",2,"2023-06-17T20:39:19.176Z","2023-06-17T20:42:30.341Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669392,"Samad Taylor","/api/v1/people/669392","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,82.7,5,0.89,0.4179,6.0754,27.5989,-27.7254,-10.7531,2.5595,0.1866,2.0744,5.8976,-131.0451,-3.7431,-0.6955,50.0065,5.5918,-18.7126,31.2,8.4,24,1896,225,89.4,-18,8,NA,NA,NA,TRUE,-29.8,4,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",6,"2023-06-17T20:41:58.053Z","2023-06-17T20:42:01.528Z",TRUE,"pitch","7e140b2d-7e42-4f72-82ee-afaf0d21164d",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1337,1.5384,NA,74.03,170.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Samad Taylor grounds out, shortstop Andrew Velazquez to first baseman Brandon Drury.",0,2,0,15,"bottom",2,"2023-06-17T20:39:19.176Z","2023-06-17T20:42:30.341Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669392,"Samad Taylor","/api/v1/people/669392","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,82.2,12,0.9,0.4207,6.1812,27.4874,-32.6082,-1.2162,-0.2512,1.1272,2.5358,5.0379,-130.2284,-2.1156,-0.6749,50.0053,5.8268,-2.0892,2.4,8.4,24,2790,61,NA,NA,NA,NA,NA,NA,FALSE,-34.9,-0.7,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",4,"2023-06-17T20:41:16.270Z","2023-06-17T20:41:19.627Z",TRUE,"pitch","34fa09fd-6726-4672-8ee2-32629a382bdc",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.26,1.481,NA,136.22,160.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Samad Taylor grounds out, shortstop Andrew Velazquez to first baseman Brandon Drury.",0,2,0,15,"bottom",2,"2023-06-17T20:39:19.176Z","2023-06-17T20:42:30.341Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669392,"Samad Taylor","/api/v1/people/669392","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.6,82.2,1,0.9,0.4197,5.9384,27.4421,-29.6881,-10.8089,1.4412,-0.5043,2.8902,4.4399,-130.4893,-1.587,-0.8235,50.0036,5.7429,-18.6415,30,8.4,24,1822,232,NA,NA,NA,NA,NA,NA,FALSE,-31.6,2.5,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
