"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745517,"2024-04-09",7,"2024-04-09T18:52:48.956Z","2024-04-09T18:52:53.050Z",TRUE,"pitch","f463ec74-aa61-4200-9fd8-ac3373bd6c61",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.6175,1.6669,NA,128.62,167.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Rowdy Tellez singles on a line drive to center fielder Parker Meadows.",0,5,3,70,"bottom",9,"2024-04-09T18:52:32.358Z","2024-04-09T18:54:00.249Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.8,90.6,4,0.9,0.3828,6.5198,28.637,-23.3499,-8.178,4.242,-0.3049,2.642,6.8769,-142.3627,-4.4942,-1.6737,50.0011,5.6942,-17.0065,32.4,6,24,2163,231,NA,NA,NA,NA,NA,NA,FALSE,-21.2,7.1,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",6,"2024-04-09T18:52:34.600Z","2024-04-09T18:52:39.329Z",TRUE,"pitch","302cf313-59f9-4086-9ca8-e04267e95f71",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4651,1.5337,NA,90.04,199.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Rowdy Tellez singles on a line drive to center fielder Parker Meadows.",0,5,3,70,"bottom",9,"2024-04-09T18:52:32.358Z","2024-04-09T18:54:00.249Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,89.5,9,0.94,0.3883,6.3915,28.3045,-25.262,-9.6046,3.4206,0.7072,1.4447,10.2654,-140.4435,-6.731,-1.727,50.0055,5.488,-19.4165,33.6,6,24,2031,237,NA,NA,NA,NA,NA,NA,FALSE,-24,5,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",0,"2024-04-09T18:54:06.221Z","2024-04-09T18:54:06.265Z",FALSE,"action",NA,NA,"Defensive switch from center field to right field for Matt Vierling.","Defensive Switch",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663837,"/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","100","70","atBat","Single","single","Rowdy Tellez singles on a line drive to center fielder Parker Meadows.",0,5,3,70,"bottom",9,"2024-04-09T18:52:32.358Z","2024-04-09T18:54:00.249Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",1,"2024-04-09T18:54:06.265Z","2024-04-09T18:54:06.272Z",FALSE,"action",NA,NA,"Defensive switch from right field to first base for Mark Canha.","Defensive Switch",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,592192,"/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"3","First Base","Infielder","1B","200","70","atBat","Single","single","Rowdy Tellez singles on a line drive to center fielder Parker Meadows.",0,5,3,70,"bottom",9,"2024-04-09T18:52:32.358Z","2024-04-09T18:54:00.249Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",2,"2024-04-09T18:54:06.272Z","2024-04-09T18:54:06.275Z",FALSE,"action",NA,NA,"Zach McKinstry remains in the game as the third baseman.","Defensive Switch",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656716,"/api/v1/people/656716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","401","70","atBat","Single","single","Rowdy Tellez singles on a line drive to center fielder Parker Meadows.",0,5,3,70,"bottom",9,"2024-04-09T18:52:32.358Z","2024-04-09T18:54:00.249Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,679529,"/api/v1/people/679529",NA,FALSE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",3,"2024-04-09T18:54:06.275Z","2024-04-09T18:54:06.278Z",FALSE,"action",NA,NA,"Parker Meadows remains in the game as the center fielder.","Defensive Switch",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,678009,"/api/v1/people/678009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","501","70","atBat","Single","single","Rowdy Tellez singles on a line drive to center fielder Parker Meadows.",0,5,3,70,"bottom",9,"2024-04-09T18:52:32.358Z","2024-04-09T18:54:00.249Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,570482,"/api/v1/people/570482",NA,FALSE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",4,"2024-04-09T18:54:06.278Z","2024-04-09T18:54:06.282Z",FALSE,"action",NA,NA,"Jake Rogers remains in the game as the catcher.","Defensive Switch",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,668670,"/api/v1/people/668670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"2","Catcher","Catcher","C","900","70","atBat","Single","single","Rowdy Tellez singles on a line drive to center fielder Parker Meadows.",0,5,3,70,"bottom",9,"2024-04-09T18:52:32.358Z","2024-04-09T18:54:00.249Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",5,"2024-04-09T18:54:06.282Z","2024-04-09T18:54:07.282Z",FALSE,"action",NA,NA,"Pitching Change: Jason Foley replaces Shelby Miller, batting 7th.","Pitching Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,671345,"/api/v1/people/671345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P","702","70","atBat","Single","single","Rowdy Tellez singles on a line drive to center fielder Parker Meadows.",0,5,3,70,"bottom",9,"2024-04-09T18:52:32.358Z","2024-04-09T18:54:00.249Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,681481,"/api/v1/people/681481",NA,FALSE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",1,"2024-04-09T18:50:02.962Z","2024-04-09T18:50:13.276Z",TRUE,"pitch","5912aaff-9eff-41cc-898d-da770dd63832",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.31,1.52,NA,129.14,177.39,"line_drive","medium","8",151.2,74,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Mark Canha lines out to center fielder Michael A. Taylor.",0,5,3,69,"top",9,"2024-04-09T18:49:23.892Z","2024-04-09T18:50:13.276Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",672710,"Roansy Contreras","/api/v1/people/672710","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,87,4,0.91,0.3979,6.5996,27.1581,-13.8592,-1.5771,9.5178,-0.3186,2.2736,2.3071,-137.0828,-6.8413,-0.962,50.0027,5.7275,-3.0348,9.6,3.6,24,2281,205,97.9,18,318,NA,NA,NA,TRUE,-14.4,16.2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",0,"2024-04-09T18:49:43.630Z","2024-04-09T18:49:49.267Z",TRUE,"pitch","c20675d5-b8c0-4fb8-a025-438134ce2cea",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3072,1.5937,NA,92.76,138.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Mark Canha lines out to center fielder Michael A. Taylor.",0,5,3,69,"top",9,"2024-04-09T18:49:23.892Z","2024-04-09T18:50:13.276Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",672710,"Roansy Contreras","/api/v1/people/672710","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,87.1,12,0.91,0.3967,6.4685,27.8037,-13.0981,-1.1682,9.8574,0.636,3.7033,4.4187,-137.5687,-3.6891,-0.8326,50.0003,5.9373,-2.2609,6,2.4,24,2440,201,NA,NA,NA,NA,NA,NA,FALSE,-13,17.4,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",7,"2024-04-09T18:49:16.306Z","2024-04-09T18:49:21.268Z",TRUE,"pitch","71985548-a59f-48e3-b308-346e8ca810e0",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.6293,1.637,NA,94.31,195.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Matt Vierling called out on strikes.",0,5,3,68,"top",9,"2024-04-09T18:47:51.027Z","2024-04-09T18:49:21.268Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",672710,"Roansy Contreras","/api/v1/people/672710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.8,76.4,9,2,0.4573,6.6426,20.2909,-31.4639,4.7616,0.4884,0.5953,1.5887,2.2415,-119.2165,-3.3323,-0.9722,50.003,5.8088,6.9378,13.2,9.6,24,2526,68,NA,NA,NA,NA,NA,NA,TRUE,-40,0.4,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668670,"Jake Rogers","/api/v1/people/668670",NA,NA,NA,595879,"Javier Báez","/api/v1/people/595879",NA,NA,NA,NA
745517,"2024-04-09",6,"2024-04-09T18:48:57.855Z","2024-04-09T18:49:02.219Z",TRUE,"pitch","b3be5ee7-627b-4730-85c3-d6800f913477",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4571,1.6406,NA,62.83,190.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Matt Vierling called out on strikes.",0,5,3,68,"top",9,"2024-04-09T18:47:51.027Z","2024-04-09T18:49:21.268Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",672710,"Roansy Contreras","/api/v1/people/672710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.8,77.8,14,2,0.4473,6.4918,22.3362,-28.9881,4.5882,2.0918,1.421,1.7798,4.1464,-122.0913,-3.7817,-0.8906,50.0001,5.8229,6.9776,14.4,8.4,24,2518,58,NA,NA,NA,NA,NA,NA,FALSE,-35.4,3.2,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668670,"Jake Rogers","/api/v1/people/668670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",5,"2024-04-09T18:48:32.621Z","2024-04-09T18:48:38.609Z",TRUE,"pitch","bd166e7f-7a7d-4f83-aa40-a284edd52c0b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.46,1.66,NA,128.52,178.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Matt Vierling called out on strikes.",0,5,3,68,"top",9,"2024-04-09T18:47:51.027Z","2024-04-09T18:49:21.268Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",672710,"Roansy Contreras","/api/v1/people/672710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.5,7,0.91,0.4018,6.4776,31.4261,-12.6623,-2.7259,10.3755,-0.3021,2.2166,2.6681,-136.5838,-7.1097,-0.9397,50.0019,5.7329,-5.1256,18,3.6,24,2227,206,NA,NA,NA,NA,NA,NA,FALSE,-13.8,17.4,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668670,"Jake Rogers","/api/v1/people/668670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",4,"2024-04-09T18:48:11.688Z","2024-04-09T18:48:16.285Z",TRUE,"pitch","cca6d620-40ce-4634-9966-87a7629590f7",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.517,1.7237,NA,100.08,183.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Matt Vierling called out on strikes.",0,5,3,68,"top",9,"2024-04-09T18:47:51.027Z","2024-04-09T18:49:21.268Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",672710,"Roansy Contreras","/api/v1/people/672710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.5,75.6,9,2,0.4603,6.3989,21.4123,-30.7765,7.3363,0.9705,0.444,2.0482,1.5644,-118.7159,-2.3467,-1.1758,50.0018,5.8341,10.5343,19.2,9.6,24,2461,46,NA,NA,NA,NA,NA,NA,FALSE,-39.4,1.4,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668670,"Jake Rogers","/api/v1/people/668670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",3,"2024-04-09T18:47:53.398Z","2024-04-09T18:47:57.931Z",TRUE,"pitch","28c18f6b-269c-4c42-8911-d8b9aab5da24",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5747,1.7288,NA,171.87,132.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Matt Vierling called out on strikes.",0,5,3,68,"top",9,"2024-04-09T18:47:51.027Z","2024-04-09T18:49:21.268Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",672710,"Roansy Contreras","/api/v1/people/672710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.9,11,0.91,0.4005,6.6345,29.3741,-14.2478,-3.1351,9.459,-1.4396,3.932,0.7127,-136.6195,-2.7204,-1.2961,50.0023,5.9167,-5.9414,21.6,3.6,24,2215,203,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.8,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668670,"Jake Rogers","/api/v1/people/668670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",0,"2024-04-09T18:45:41.893Z","2024-04-09T18:45:48.838Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,663837,"/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Matt Vierling called out on strikes.",0,5,3,68,"top",9,"2024-04-09T18:47:51.027Z","2024-04-09T18:49:21.268Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",672710,"Roansy Contreras","/api/v1/people/672710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668670,"Jake Rogers","/api/v1/people/668670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
