"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745100,"2024-05-04",1,"2024-05-05T00:00:38.530Z","2024-05-05T00:00:41.530Z",TRUE,"pitch","4f4bb3a9-52d2-4a08-b3a9-d5245e6b40b9",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.51,1.63,NA,103.68,168.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Flyout","field_out","Yandy Díaz flies out to center fielder Harrison Bader.",0,1,1,20,"bottom",3,"2024-05-05T00:00:09.910Z","2024-05-05T00:01:03.784Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",681035,"Christian Scott","/api/v1/people/681035","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.7,6,0.91,0.3957,6.8721,32.5471,-12.809,-8.6409,9.992,0.3493,2.5909,10.4948,-138.7133,-4.5881,-2.3699,50.0066,5.1278,-16.7543,45.6,3.6,24,2352,225,NA,NA,NA,NA,NA,NA,FALSE,-13,17.2,13.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",0,"2024-05-05T00:00:24.223Z","2024-05-05T00:00:27.847Z",TRUE,"pitch","287d2570-11a7-4241-9ac1-cb199c07be66",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6569,1.6799,NA,68.2,188.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Flyout","field_out","Yandy Díaz flies out to center fielder Harrison Bader.",0,1,1,20,"bottom",3,"2024-05-05T00:00:09.910Z","2024-05-05T00:01:03.784Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",681035,"Christian Scott","/api/v1/people/681035","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.2,77.9,14,0.92,0.4436,6.9029,26.554,-26.5752,4.7196,3.6306,1.2803,1.8757,8.1603,-123.8562,-2.3405,-2.6801,50.0007,5.073,7.2737,18,7.2,24,2563,85,NA,NA,NA,NA,NA,NA,FALSE,-31.8,6.2,-10.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",2,"2024-05-04T23:59:40.676Z","2024-05-04T23:59:50.448Z",TRUE,"pitch","3cc6ebc1-1359-462b-91d9-57f0ac7acbfc",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.46,1.65,NA,100.45,149.65,"fly_ball","hard","8",112.37,52.15,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Jose Siri flies out sharply to center fielder Harrison Bader.",0,1,1,19,"bottom",3,"2024-05-04T23:59:03.355Z","2024-05-04T23:59:50.448Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",681035,"Christian Scott","/api/v1/people/681035","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.6,3,0.91,0.3963,6.9033,31.7857,-12.5065,-8.3426,10.1727,0.4342,3.3012,10.9558,-138.3774,-2.7761,-2.4982,50.0019,5.1589,-16.1288,45.6,3.6,24,2341,225,101.1,39,366,NA,NA,NA,TRUE,-12.4,18,12.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",1,"2024-05-04T23:59:25.427Z","2024-05-04T23:59:28.427Z",TRUE,"pitch","c27988b2-bf88-45b6-a655-351107c52cc5",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.46,1.65,NA,111.88,150.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Jose Siri flies out sharply to center fielder Harrison Bader.",0,1,1,19,"bottom",3,"2024-05-04T23:59:03.355Z","2024-05-04T23:59:50.448Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",681035,"Christian Scott","/api/v1/people/681035","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.1,2,0.91,0.394,6.7114,32.0669,-12.2175,-8.1839,10.2072,0.1343,3.2726,10.0179,-139.1602,-3.0481,-2.454,50.0066,5.1948,-16.0082,46.8,3.6,24,2355,227,NA,NA,NA,NA,NA,NA,FALSE,-12,18,12.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",0,"2024-05-04T23:59:09.433Z","2024-05-04T23:59:12.433Z",TRUE,"pitch","cdaafbf1-c273-4e56-a8f6-2f0fbd4c323c",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.46,1.65,NA,106.36,156.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Jose Siri flies out sharply to center fielder Harrison Bader.",0,1,1,19,"bottom",3,"2024-05-04T23:59:03.355Z","2024-05-04T23:59:50.448Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",681035,"Christian Scott","/api/v1/people/681035","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.1,3,0.91,0.394,6.7085,32.0105,-11.6787,-7.7952,10.4783,0.2792,3.0401,10.0932,-139.1543,-3.6541,-2.3867,50.0001,5.1471,-15.2443,45.6,3.6,24,2347,223,NA,NA,NA,NA,NA,NA,FALSE,-11.6,18.4,12,NA,NA,NA,NA,NA,NA,TRUE,FALSE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",5,"2024-05-04T23:56:28.621Z","2024-05-04T23:56:31.982Z",TRUE,"pitch","e69953a1-a537-4ae3-8b73-6fba4b865bed",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,2,NA,NA,3.3926,1.4381,NA,80.65,194.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Starling Marte called out on strikes.",0,1,1,18,"top",3,"2024-05-04T23:54:50.479Z","2024-05-04T23:56:31.982Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,516782,"Starling Marte","/api/v1/people/516782","R","Right",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,80.6,14,2,0.428,6.2794,28.0935,-24.5248,1.3587,4.6184,0.9536,1.6246,3.1419,-128.2802,-5.9069,-0.4666,50.0018,5.8851,2.25,6,6,24,2252,195,NA,NA,NA,NA,NA,NA,TRUE,-28.2,7.2,-3.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",4,"2024-05-04T23:56:03.888Z","2024-05-04T23:56:06.888Z",TRUE,"pitch","07160830-f1c0-4cc4-b382-2c8ddc71ec44",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.52,1.62,NA,113.58,219.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Starling Marte called out on strikes.",0,1,1,18,"top",3,"2024-05-04T23:54:50.479Z","2024-05-04T23:56:31.982Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,516782,"Starling Marte","/api/v1/people/516782","R","Right",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.8,76.5,14,2,0.4521,6.1615,27.7892,-37.8868,-2.8156,-3.861,0.0897,0.7217,2.2876,-121.9585,-4.6702,-0.5025,50.001,5.9898,-4.1689,6,10.8,24,833,249,NA,NA,NA,NA,NA,NA,FALSE,-47.4,-7.9,4.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",2,"2024-05-04T23:55:33.867Z","2024-05-04T23:55:37.114Z",TRUE,"pitch","04cf2d7b-290e-432b-8c33-b17eb16c227f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.52,1.62,NA,92.09,186.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Starling Marte called out on strikes.",0,1,1,18,"top",3,"2024-05-04T23:54:50.479Z","2024-05-04T23:56:31.982Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,516782,"Starling Marte","/api/v1/people/516782","R","Right",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.8,73,9,0.93,0.4736,6.1214,24.1589,-33.6081,9.5995,-1.0665,0.6535,1.9392,0.549,-116.178,-1.8865,-0.8315,50.0002,5.9917,12.9648,20.4,10.8,24,2417,51,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-2.2,-17.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",1,"2024-05-04T23:55:18.686Z","2024-05-04T23:55:22.028Z",TRUE,"pitch","0dae39e3-019c-4789-9f66-ef64a8d51ffd",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.4624,1.5959,NA,85.03,151.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Starling Marte called out on strikes.",0,1,1,18,"top",3,"2024-05-04T23:54:50.479Z","2024-05-04T23:56:31.982Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,516782,"Starling Marte","/api/v1/people/516782","R","Right",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.3,12,0.9,0.4075,6.3514,30.4268,-13.9058,-4.4869,9.9964,0.8388,3.23,4.0247,-134.6344,-5.0619,-0.0957,50.0058,6.1259,-8.2027,26.4,3.6,24,1983,202,NA,NA,NA,NA,NA,NA,FALSE,-14.9,17.2,7.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",0,"2024-05-04T23:54:58.500Z","2024-05-04T23:55:01.500Z",TRUE,"pitch","d4e6659d-52fc-449f-9fc0-b579b97d0f36",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.52,1.62,NA,129.3,161.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Starling Marte called out on strikes.",0,1,1,18,"top",3,"2024-05-04T23:54:50.479Z","2024-05-04T23:56:31.982Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,516782,"Starling Marte","/api/v1/people/516782","R","Right",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.4,4,0.9,0.4074,6.3656,29.5954,-14.1593,-4.3454,9.8441,-0.3228,2.8562,1.7735,-134.5223,-5.1713,-0.4266,50.0029,5.8097,-7.9518,26.4,3.6,24,1952,213,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16.9,7.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",3,"2024-05-04T23:55:51.654Z","2024-05-04T23:56:03.888Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,516782,"/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Starling Marte called out on strikes.",0,1,1,18,"top",3,"2024-05-04T23:54:50.479Z","2024-05-04T23:56:31.982Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,516782,"Starling Marte","/api/v1/people/516782","R","Right",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",3,"2024-05-04T23:54:19.582Z","2024-05-04T23:54:28.584Z",TRUE,"pitch","67327f29-e28a-4ccb-a717-d6f5aa4a8185",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.49,1.66,NA,111.64,192.91,"ground_ball","medium","1",126.97,189.81,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Brandon Nimmo grounds out, pitcher Zack Littell to first baseman Yandy Díaz.",0,1,1,17,"top",3,"2024-05-04T23:53:25.193Z","2024-05-04T23:54:28.584Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.8,8,2,0.4344,6.1708,24.753,-25.4448,1.4597,4.1757,0.1406,1.6988,1.2155,-125.9223,-5.4977,-0.5374,50.0033,5.9601,2.3518,6,7.2,24,2296,184,64.3,-70,1,NA,NA,NA,TRUE,-29.9,6.6,-2.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",2,"2024-05-04T23:54:02.540Z","2024-05-04T23:54:06.248Z",TRUE,"pitch","0b8fa87b-f233-42e7-9999-eca897a75b06",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5201,1.6842,NA,159.55,154.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Brandon Nimmo grounds out, pitcher Zack Littell to first baseman Yandy Díaz.",0,1,1,17,"top",3,"2024-05-04T23:53:25.193Z","2024-05-04T23:54:28.584Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.3,75.7,11,2,0.4538,6.2848,26.5986,-28.9008,-6.2388,2.2225,-1.1163,3.1237,0.6749,-121.3113,-1.0491,-0.591,50.0003,6.1108,-9.1768,16.8,8.4,24,983,242,NA,NA,NA,NA,NA,NA,FALSE,-35.8,4.1,11,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",1,"2024-05-04T23:53:45.942Z","2024-05-04T23:53:49.658Z",TRUE,"pitch","a7990458-a2dc-4100-8fe2-06c346f28b12",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6433,1.6882,NA,164.65,202.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Brandon Nimmo grounds out, pitcher Zack Littell to first baseman Yandy Díaz.",0,1,1,17,"top",3,"2024-05-04T23:53:25.193Z","2024-05-04T23:54:28.584Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80,13,2,0.4331,6.1096,25.4841,-24.8904,1.0142,4.4981,-1.2501,1.3531,-1.7245,-126.3989,-6.4057,-0.6911,50.0049,5.9157,1.6433,2.4,6,24,2205,192,NA,NA,NA,NA,NA,NA,FALSE,-29.3,7,-1.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",0,"2024-05-04T23:53:30.663Z","2024-05-04T23:53:34.007Z",TRUE,"pitch","7c8f8d1f-67c8-4aa5-b96c-18ee29520da9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5797,1.6613,NA,143.31,186.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Brandon Nimmo grounds out, pitcher Zack Littell to first baseman Yandy Díaz.",0,1,1,17,"top",3,"2024-05-04T23:53:25.193Z","2024-05-04T23:54:28.584Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84,7,0.9,0.4111,6.2796,27.962,-12.1719,-3.0063,11.1158,-0.6901,1.9494,0.6713,-133.1264,-8.1388,-0.5547,50.0001,5.9225,-5.4073,20.4,3.6,24,2014,202,NA,NA,NA,NA,NA,NA,FALSE,-14,18.6,5.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",3,"2024-05-04T23:52:56.656Z","2024-05-04T23:53:05.731Z",TRUE,"pitch","3792aeac-e66a-4623-aa43-a2777d00f167",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.22,1.54,NA,81.29,173.55,"ground_ball","medium","6",108.06,140.54,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Tomás Nido grounds out, shortstop José Caballero to first baseman Yandy Díaz.",0,1,1,16,"top",3,"2024-05-04T23:51:59.297Z","2024-05-04T23:53:05.731Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,621512,"Tomás Nido","/api/v1/people/621512","R","Right",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.2,72,12,0.93,0.478,6.1051,24.8809,-31.9275,8.1616,0.1849,0.9369,2.416,1.4147,-115.3375,-1.0766,-0.7461,50.0013,6.0157,10.8065,19.2,10.8,24,2329,53,87.7,-4,27,NA,NA,NA,TRUE,-43.8,0.4,-15.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
