"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717774,"2023-06-14",0,"2023-06-14T02:13:56.707Z","2023-06-14T02:14:01.258Z",TRUE,"pitch","e49e98ac-702d-4b94-8acc-dfcfc0bc0f25",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4335,1.5331,NA,108.62,157.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Lineout","field_out","Francisco Mejia lines out to right fielder Ramon Laureano.",0,0,0,17,"top",3,"2023-06-14T02:13:31.355Z","2023-06-14T02:14:14.355Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,642336,"Francisco Mejía","/api/v1/people/642336","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.4,70.9,2,0.9,0.492,6.1439,19.3236,-41.4333,-4.7907,-7.3739,0.2199,3.027,-4.3746,-111.185,2.6017,2.8329,50.0021,6.1313,-6.0161,9.6,13.2,24,2466,330,NA,NA,NA,NA,NA,NA,FALSE,-59.2,-12.4,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",1,"2023-06-14T02:13:17.615Z","2023-06-14T02:13:27.416Z",TRUE,"pitch","e9e4506f-542b-4dfd-9d0b-fcbe6484721c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.34,1.56,NA,141.42,184.66,"fly_ball","medium","7",71.85,64.47,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Manuel Margot flies out to left fielder Seth Brown.",0,0,0,16,"top",3,"2023-06-14T02:12:41.918Z","2023-06-14T02:13:27.416Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,622534,"Manuel Margot","/api/v1/people/622534","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.1,72.3,7,2,0.4825,6.1324,21.067,-38.8108,-3.4736,-5.084,-0.6407,2.0043,-6.0944,-113.5828,-0.4842,2.53,50.0036,6.0838,-4.5325,8.4,12,24,2235,334,99.2,35,359,NA,NA,NA,TRUE,-54,-9,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",0,"2023-06-14T02:13:03.728Z","2023-06-14T02:13:07.640Z",TRUE,"pitch","ab478dd5-2f5f-4d7b-b2c4-d01fb95b1bea",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.34,1.56,NA,100.93,156.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Manuel Margot flies out to left fielder Seth Brown.",0,0,0,16,"top",3,"2023-06-14T02:12:41.918Z","2023-06-14T02:13:27.416Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,622534,"Manuel Margot","/api/v1/people/622534","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.9,3,0.88,0.4057,6.3279,28.8272,-10.9726,5.1006,11.4811,0.4216,3.0452,-7.3251,-134.9064,-5.6262,2.5071,50.006,5.9285,9.4222,32.4,3.6,24,2324,151,NA,NA,NA,NA,NA,NA,FALSE,-12,19.8,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",6,"2023-06-14T02:10:43.750Z","2023-06-14T02:10:54.025Z",TRUE,"pitch","fd7cc516-3735-46c2-bd86-3bebe5306fa2",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.21,1.49,NA,138,184.59,"fly_ball","hard","8",85.27,64.01,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Shea Langeliers flies out sharply to center fielder Jose Siri.",0,0,0,15,"bottom",2,"2023-06-14T02:09:15.430Z","2023-06-14T02:10:54.025Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.8,78.3,7,2,0.4459,6.3275,20.3602,-25.8396,-6.1743,4.1304,-0.551,2.0072,2.5267,-122.0731,-6.0557,-0.7881,50.0024,6.6979,-9.4702,19.2,7.2,24,839,246,103.9,42,350,NA,NA,NA,TRUE,-31.9,6.5,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",5,"2023-06-14T02:10:20.358Z","2023-06-14T02:10:25.196Z",TRUE,"pitch","beaced26-8c75-4943-aa06-934eb2def31a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2742,1.5648,NA,153.16,128.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Shea Langeliers flies out sharply to center fielder Jose Siri.",0,0,0,15,"bottom",2,"2023-06-14T02:09:15.430Z","2023-06-14T02:10:54.025Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.7,74.3,11,2,0.4622,6.1712,24.8902,-27.1344,-1.0814,3.5513,-0.9486,4.0949,-0.1647,-118.9502,-0.6213,-0.7379,50.0036,6.8409,-1.5345,3.6,8.4,24,1196,229,NA,NA,NA,NA,NA,NA,FALSE,-34.7,6.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",3,"2023-06-14T02:09:45.249Z","2023-06-14T02:09:49.609Z",TRUE,"pitch","0158fada-6bd4-465a-bef8-2de38b766967",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2742,1.4897,NA,98.63,178.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Shea Langeliers flies out sharply to center fielder Jose Siri.",0,0,0,15,"bottom",2,"2023-06-14T02:09:15.430Z","2023-06-14T02:10:54.025Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,84.5,6,2,0.4104,6.2672,27.1443,-24.6754,-11.3784,4.1529,0.4819,2.2396,7.4549,-133.1812,-6.5907,-0.8674,50.0056,6.5176,-20.5549,36,7.2,24,1884,229,NA,NA,NA,NA,NA,NA,FALSE,-26.2,6.4,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",2,"2023-06-14T02:09:17.600Z","2023-06-14T02:09:22.250Z",TRUE,"pitch","f2aefb23-38fe-4216-b0a1-bd6d5c6c9f77",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.21,1.49,NA,112.7,167.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Shea Langeliers flies out sharply to center fielder Jose Siri.",0,0,0,15,"bottom",2,"2023-06-14T02:09:15.430Z","2023-06-14T02:10:54.025Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.5,82.3,5,2,0.4202,6.4118,26.7144,-23.9967,-10.9631,4.7521,0.1128,2.6407,6.4488,-130.2191,-5.3725,-0.9682,50.0051,6.5403,-18.8767,34.8,7.2,24,1920,231,NA,NA,NA,NA,NA,NA,FALSE,-26.4,7.7,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",0,"2023-06-14T02:07:05.600Z","2023-06-14T02:07:42.211Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Shea Langeliers flies out sharply to center fielder Jose Siri.",0,0,0,15,"bottom",2,"2023-06-14T02:09:15.430Z","2023-06-14T02:10:54.025Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",1,"2023-06-14T02:07:42.211Z","2023-06-14T02:09:17.600Z",FALSE,"action",NA,NA,"Pitching Change: Yonny Chirinos replaces Jalen Beeks.","Pitching Substitution",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,630023,"/api/v1/people/630023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"15","atBat","Flyout","field_out","Shea Langeliers flies out sharply to center fielder Jose Siri.",0,0,0,15,"bottom",2,"2023-06-14T02:09:15.430Z","2023-06-14T02:10:54.025Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",4,"2023-06-14T02:10:01.002Z","2023-06-14T02:10:20.358Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,669127,"/api/v1/people/669127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Shea Langeliers flies out sharply to center fielder Jose Siri.",0,0,0,15,"bottom",2,"2023-06-14T02:09:15.430Z","2023-06-14T02:10:54.025Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",5,"2023-06-14T02:06:48.010Z","2023-06-14T02:06:54.311Z",TRUE,"pitch","af82cf60-2b62-432e-a5c6-5511aa5a9942",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.1151,1.5331,NA,130.31,154.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Jace Peterson called out on strikes.",0,0,0,14,"bottom",2,"2023-06-14T02:05:38.624Z","2023-06-14T02:06:54.311Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.8,1,0.88,0.4008,6.6572,30.2436,-17.3955,0.9929,7.8172,-0.3493,3.1365,-3.0248,-136.6737,-3.9271,0.643,50.0054,5.7874,1.878,3.6,3.6,24,2028,151,NA,NA,NA,NA,NA,NA,TRUE,-17.5,13.6,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,649557,"Aledmys Díaz","/api/v1/people/649557",NA,NA,NA,NA,NA,NA
717774,"2023-06-14",4,"2023-06-14T02:06:31.219Z","2023-06-14T02:06:35.678Z",TRUE,"pitch","3b31c9dc-2160-45a8-8983-34f31963b310",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.2106,1.4897,NA,128.29,194.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Jace Peterson called out on strikes.",0,0,0,14,"bottom",2,"2023-06-14T02:05:38.624Z","2023-06-14T02:06:54.311Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.8,82.1,7,0.9,0.4204,6.4356,28.7023,-26.1945,10.248,3.4823,-0.2963,1.6248,-5.5363,-130.5289,-5.9452,0.5261,50.0021,5.9166,17.5983,31.2,7.2,24,1795,126,NA,NA,NA,NA,NA,NA,FALSE,-29,5.2,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",3,"2023-06-14T02:06:14.054Z","2023-06-14T02:06:19.036Z",TRUE,"pitch","40994d72-6e79-41e0-9d5e-a3ec5c387d52",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1787,1.4897,NA,158.47,171.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Jace Peterson called out on strikes.",0,0,0,14,"bottom",2,"2023-06-14T02:05:38.624Z","2023-06-14T02:06:54.311Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.4,11,0.89,0.399,6.7037,29.9714,-15.7197,1.875,8.6188,-1.0881,2.4928,-4.8869,-137.2124,-5.9044,0.4713,50.0034,5.7412,3.5802,8.4,3.6,24,2059,152,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.5,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",2,"2023-06-14T02:05:56.441Z","2023-06-14T02:06:01.226Z",TRUE,"pitch","39b25d48-45a9-4159-a33a-ed62d1ede027",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.1787,1.4897,NA,136.53,221.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Jace Peterson called out on strikes.",0,0,0,14,"bottom",2,"2023-06-14T02:05:38.624Z","2023-06-14T02:06:54.311Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,81.9,13,0.9,0.4232,6.421,28.4029,-30.3519,8.3877,1.0734,-0.5124,0.6461,-5.44,-129.6837,-7.1679,0.5281,50.0021,5.7768,14.2138,22.8,8.4,24,1570,127,NA,NA,NA,NA,NA,NA,FALSE,-34.1,0.5,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",1,"2023-06-14T02:05:40.770Z","2023-06-14T02:05:45.086Z",TRUE,"pitch","064b5a2a-64e8-4200-ac64-5fc747d8a62e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2106,1.4064,NA,118.03,170.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Jace Peterson called out on strikes.",0,0,0,14,"bottom",2,"2023-06-14T02:05:38.624Z","2023-06-14T02:06:54.311Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.4,77.3,5,0.91,0.4435,6.3625,28.8254,-29.4263,-1.1703,1.7893,-0.0271,2.5264,-1.8006,-124.299,-2.3555,0.8636,50.0043,5.9711,-1.8007,3.6,8.4,24,2260,164,NA,NA,NA,NA,NA,NA,FALSE,-35.2,2.9,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",0,"2023-06-14T02:04:53.070Z","2023-06-14T02:05:40.770Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Jace Peterson called out on strikes.",0,0,0,14,"bottom",2,"2023-06-14T02:05:38.624Z","2023-06-14T02:06:54.311Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",3,"2023-06-14T02:04:35.442Z","2023-06-14T02:04:42.176Z",TRUE,"pitch","2b69d5cc-55ee-4b20-97b7-82942c93c912",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.4654,1.6597,NA,165.28,186.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Walk","walk","Aledmys Diaz walks.",0,0,0,13,"bottom",2,"2023-06-14T02:03:32.751Z","2023-06-14T02:04:42.176Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.2,13,0.88,0.4076,6.6758,32.3826,-15.3757,2.5917,9.2094,-1.2666,1.9491,-5.4893,-134.9496,-6.9794,0.4673,50.004,5.6742,4.7286,12,3.6,24,1921,148,NA,NA,NA,NA,NA,NA,FALSE,-16.9,15.1,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,649557,"Aledmys Díaz","/api/v1/people/649557",NA,NA,NA,NA,NA,NA
