"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
745103,"2024-05-05",1,"2024-05-05T18:32:42.947Z","2024-05-05T18:32:45.947Z",TRUE,"pitch","9463234c-f2ac-4378-a599-74204bd0f31e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.45,1.68,NA,80.05,190.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Jeff McNeil strikes out swinging.",0,3,3,27,"top",3,"2024-05-05T18:32:11.710Z","2024-05-05T18:33:21.379Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",655889,"Manuel Rodríguez","/api/v1/people/655889","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,81.9,14,0.87,0.4231,6.436,26.8783,-36.8505,2.2391,-2.7529,0.9693,1.791,4.29,-129.4314,-2.0604,-1.0003,50.0046,5.4178,3.8006,7.2,8.4,24,2417,69,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-5.3,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",0,"2024-05-05T18:32:21.602Z","2024-05-05T18:32:24.602Z",TRUE,"pitch","8aa60a85-b64f-4674-b2c0-0c050d0f2a64",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.45,1.68,NA,122.15,168.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Jeff McNeil strikes out swinging.",0,3,3,27,"top",3,"2024-05-05T18:32:11.710Z","2024-05-05T18:33:21.379Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",655889,"Manuel Rodríguez","/api/v1/people/655889","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,81.6,5,0.89,0.4216,7.032,29.4309,-34.0786,3.243,-1.1206,-0.1352,2.6034,1.7248,-130.3174,-0.7872,-1.2285,50.0001,5.5019,5.5315,9.6,8.4,24,2400,103,NA,NA,NA,NA,NA,NA,FALSE,-36.2,-1.9,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",2,"2024-05-05T18:33:00.445Z","2024-05-05T18:33:17.241Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,643446,"/api/v1/people/643446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Jeff McNeil strikes out swinging.",0,3,3,27,"top",3,"2024-05-05T18:32:11.710Z","2024-05-05T18:33:21.379Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",655889,"Manuel Rodríguez","/api/v1/people/655889","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",6,"2024-05-05T18:31:49.637Z","2024-05-05T18:31:56.508Z",TRUE,"pitch","b23be5a1-d498-4c75-8936-c529e9335f61",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.15,1.4209,NA,166.03,160.7,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"26","atBat","Walk","walk","DJ Stewart walks. Omar Narváez scores. Brandon Nimmo to 3rd. Starling Marte to 2nd.",1,3,3,26,"top",3,"2024-05-05T18:29:46.484Z","2024-05-05T18:31:56.508Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,621466,"DJ Stewart","/api/v1/people/621466","L","Left",655889,"Manuel Rodríguez","/api/v1/people/655889","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,87.3,11,0.9,0.3932,6.9828,33.2049,-20.2056,-7.6905,6.0953,-1.2863,2.892,2.6914,-139.6339,-2.832,-1.267,50.0008,5.258,-15.0925,34.8,4.8,24,2209,216,NA,NA,NA,NA,NA,NA,FALSE,-19.2,10.6,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621466,"DJ Stewart","/api/v1/people/621466",516782,"Starling Marte","/api/v1/people/516782",607043,"Brandon Nimmo","/api/v1/people/607043",NA,NA,NA
745103,"2024-05-05",4,"2024-05-05T18:31:12.584Z","2024-05-05T18:31:16.257Z",TRUE,"pitch","1e5127a7-0c33-4928-94ea-1b7420512c71",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1409,1.4209,NA,77.3,184.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Walk","walk","DJ Stewart walks. Omar Narváez scores. Brandon Nimmo to 3rd. Starling Marte to 2nd.",1,3,3,26,"top",3,"2024-05-05T18:29:46.484Z","2024-05-05T18:31:56.508Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,621466,"DJ Stewart","/api/v1/people/621466","L","Left",655889,"Manuel Rodríguez","/api/v1/people/655889","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,79.8,14,0.89,0.4322,6.7155,28.5929,-35.816,2.1076,-2.247,1.0415,2.0038,4.5785,-127.2431,-1.4728,-1.0622,50.0019,5.4548,3.4189,7.2,9.6,24,2381,78,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-4.2,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",3,"2024-05-05T18:30:49.392Z","2024-05-05T18:30:52.788Z",TRUE,"pitch","bd2cd9d3-7fb3-48fa-8993-e0be99a282d7",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.15,1.43,NA,152.79,172.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Walk","walk","DJ Stewart walks. Omar Narváez scores. Brandon Nimmo to 3rd. Starling Marte to 2nd.",1,3,3,26,"top",3,"2024-05-05T18:29:46.484Z","2024-05-05T18:31:56.508Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,621466,"DJ Stewart","/api/v1/people/621466","L","Left",655889,"Manuel Rodríguez","/api/v1/people/655889","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.5,11,0.9,0.3946,6.6242,29.6303,-22.5681,-8.4249,4.9208,-0.9391,2.4525,3.8659,-138.5614,-3.5872,-1.2541,50.0059,5.2637,-16.4602,33.6,6,24,2056,218,NA,NA,NA,NA,NA,NA,FALSE,-21.7,8.4,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",2,"2024-05-05T18:30:26.278Z","2024-05-05T18:30:29.278Z",TRUE,"pitch","c0294df6-50b5-47e0-aabd-d55c29f4a152",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.15,1.43,NA,140.07,173.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Walk","walk","DJ Stewart walks. Omar Narváez scores. Brandon Nimmo to 3rd. Starling Marte to 2nd.",1,3,3,26,"top",3,"2024-05-05T18:29:46.484Z","2024-05-05T18:31:56.508Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,621466,"DJ Stewart","/api/v1/people/621466","L","Left",655889,"Manuel Rodríguez","/api/v1/people/655889","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,87.6,4,0.9,0.3927,6.7145,32.5642,-23.7318,-8.3662,4.2922,-0.6052,2.4247,4.6341,-139.684,-3.5374,-1.2019,50.0065,5.2747,-16.4742,32.4,6,24,2054,217,NA,NA,NA,NA,NA,NA,FALSE,-22.6,7.2,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",1,"2024-05-05T18:30:05.575Z","2024-05-05T18:30:09.078Z",TRUE,"pitch","00c36771-17b0-43a5-a0c2-4dc0bbd03f21",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1409,1.4209,NA,76.21,175.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Walk","walk","DJ Stewart walks. Omar Narváez scores. Brandon Nimmo to 3rd. Starling Marte to 2nd.",1,3,3,26,"top",3,"2024-05-05T18:29:46.484Z","2024-05-05T18:31:56.508Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,621466,"DJ Stewart","/api/v1/people/621466","L","Left",655889,"Manuel Rodríguez","/api/v1/people/655889","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,81.9,12,0.92,0.4218,6.5981,27.8275,-31.7912,1.7538,0.2218,1.07,2.3385,4.7769,-129.9677,-1.8046,-1.0212,50.0004,5.4615,2.9925,7.2,7.2,24,2268,110,NA,NA,NA,NA,NA,NA,FALSE,-34.1,0.2,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",0,"2024-05-05T18:29:46.484Z","2024-05-05T18:29:49.546Z",TRUE,"pitch","11d654a8-d556-489a-a9c1-557232bb8211",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1773,1.4573,NA,167.44,151.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Walk","walk","DJ Stewart walks. Omar Narváez scores. Brandon Nimmo to 3rd. Starling Marte to 2nd.",1,3,3,26,"top",3,"2024-05-05T18:29:46.484Z","2024-05-05T18:31:56.508Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,621466,"DJ Stewart","/api/v1/people/621466","L","Left",655889,"Manuel Rodríguez","/api/v1/people/655889","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,80.6,11,0.92,0.4272,6.5892,27.928,-35.5498,1.6976,-2.0316,-1.3233,3.2281,-0.4268,-128.4776,0.9169,-1.375,50.0011,5.6407,2.8228,4.8,8.4,24,2125,87,NA,NA,NA,NA,NA,NA,FALSE,-38.4,-3.2,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",5,"2024-05-05T18:31:28.630Z","2024-05-05T18:31:49.637Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,621466,"/api/v1/people/621466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"26","atBat","Walk","walk","DJ Stewart walks. Omar Narváez scores. Brandon Nimmo to 3rd. Starling Marte to 2nd.",1,3,3,26,"top",3,"2024-05-05T18:29:46.484Z","2024-05-05T18:31:56.508Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,621466,"DJ Stewart","/api/v1/people/621466","L","Left",655889,"Manuel Rodríguez","/api/v1/people/655889","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",3,"2024-05-05T18:29:03.601Z","2024-05-05T18:29:13.399Z",TRUE,"pitch","0efbe589-d56c-49fc-8b17-05634bd7cfd8",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.46,1.59,NA,98.1,149.49,"popup","medium","4",129.04,119.31,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Pete Alonso pops out to second baseman Richie Palacios on the infield fly rule.",0,2,3,25,"top",3,"2024-05-05T18:27:49.505Z","2024-05-05T18:29:13.399Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",655889,"Manuel Rodríguez","/api/v1/people/655889","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.2,3,0.9,0.3941,6.6417,31.8411,-12.4133,-1.6851,10.1069,0.4958,3.307,4.5051,-139.0987,-4.2771,-0.9275,50.0021,5.6904,-3.2948,9.6,2.4,24,2271,199,93.1,57,204,NA,NA,NA,TRUE,-12.4,17.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",607043,"Brandon Nimmo","/api/v1/people/607043",553882,"Omar Narváez","/api/v1/people/553882",NA,NA,NA
745103,"2024-05-05",2,"2024-05-05T18:28:38.858Z","2024-05-05T18:28:41.858Z",TRUE,"pitch","c5a49a73-eed5-4b34-bc61-1687170b6bfd",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.46,1.59,NA,94.49,211.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Pete Alonso pops out to second baseman Richie Palacios on the infield fly rule.",0,2,3,25,"top",3,"2024-05-05T18:27:49.505Z","2024-05-05T18:29:13.399Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",655889,"Manuel Rodríguez","/api/v1/people/655889","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.1,14,0.92,0.4226,6.5028,27.3411,-32.1496,1.4089,0.0125,0.5907,1.0113,4.3087,-129.6589,-4.8625,-1.2763,50.0025,5.3669,2.3954,6,8.4,24,2187,93,NA,NA,NA,NA,NA,NA,FALSE,-35.3,-0.8,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",1,"2024-05-05T18:28:21.495Z","2024-05-05T18:28:25.234Z",TRUE,"pitch","30413271-8c86-4574-a8c7-7a3f35b2b7ec",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3783,1.4991,NA,85.49,188.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Pete Alonso pops out to second baseman Richie Palacios on the infield fly rule.",0,2,3,25,"top",3,"2024-05-05T18:27:49.505Z","2024-05-05T18:29:13.399Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",655889,"Manuel Rodríguez","/api/v1/people/655889","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.7,9,0.91,0.3975,6.6122,30.6091,-19.1221,-9.2414,6.7834,0.8266,1.854,8.0044,-137.799,-5.9545,-0.9151,50.0003,5.3347,-17.771,38.4,6,24,2154,212,NA,NA,NA,NA,NA,NA,FALSE,-19.3,11.2,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",0,"2024-05-05T18:28:03.567Z","2024-05-05T18:28:06.567Z",TRUE,"pitch","d6a32c0f-11df-46ee-9415-06a5b9ce4a2f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.46,1.59,NA,86.18,173.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Pete Alonso pops out to second baseman Richie Palacios on the infield fly rule.",0,2,3,25,"top",3,"2024-05-05T18:27:49.505Z","2024-05-05T18:29:13.399Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",655889,"Manuel Rodríguez","/api/v1/people/655889","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.1,6,0.91,0.427,6.5486,26.4901,-34.8951,2.0595,-1.6336,0.8087,2.413,4.2674,-128.263,-1.3732,-1.1441,50.0033,5.6761,3.4306,7.2,8.4,24,2209,85,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-3,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",4,"2024-05-05T18:27:27.008Z","2024-05-05T18:27:34.011Z",TRUE,"pitch","e0285784-dcf9-4b11-86dc-bfc7814fbf24",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.34,1.49,NA,119.13,170.88,"line_drive","medium","6",125.68,142.47,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Lineout","field_out","Francisco Lindor lines out to shortstop José Caballero.",0,2,3,24,"top",3,"2024-05-05T18:26:50.694Z","2024-05-05T18:27:34.011Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",655889,"Manuel Rodríguez","/api/v1/people/655889","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.3,5,0.9,0.3951,6.6014,30.172,-21.6019,-8.9204,5.4304,-0.0558,2.5148,6.8156,-138.5064,-3.6704,-1.3862,50.0068,5.2972,-17.3815,36,6,24,2062,219,105.1,8,162,NA,NA,NA,TRUE,-20.9,9.2,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",607043,"Brandon Nimmo","/api/v1/people/607043",553882,"Omar Narváez","/api/v1/people/553882",NA,NA,NA
745103,"2024-05-05",3,"2024-05-05T18:27:11.660Z","2024-05-05T18:27:14.931Z",TRUE,"pitch","7f2b1abc-ae8f-411f-8108-69f413f26689",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4125,1.5444,NA,114.11,188.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Lineout","field_out","Francisco Lindor lines out to shortstop José Caballero.",0,2,3,24,"top",3,"2024-05-05T18:26:50.694Z","2024-05-05T18:27:34.011Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",655889,"Manuel Rodríguez","/api/v1/people/655889","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,86,8,0.91,0.4018,6.5088,29.1982,-22.9331,-9.1128,4.9113,0.0759,1.8721,6.9118,-136.1861,-5.0583,-1.3077,50.0067,5.3346,-17.1646,33.6,6,24,2056,214,NA,NA,NA,NA,NA,NA,FALSE,-23.2,8,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
