"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717197,"2023-07-30",0,"2023-07-30T20:42:46.580Z","2023-07-30T20:42:51.190Z",TRUE,"pitch","f3fcf0f5-e560-4166-98f0-035b6b7abcff",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7395,1.7239,NA,91.5,179.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Alex Verdugo flies out to right fielder Michael Conforto.",0,0,1,15,"top",3,"2023-07-30T20:42:40.954Z","2023-07-30T20:43:52.361Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",74,69.2,9,0.89,0.5071,5.7292,17.7133,-39.0418,2.0217,-5.8013,0.6689,2.1803,2.2694,-107.7658,-1.8507,-0.6582,50.0045,7.3401,2.3918,3.6,13.2,24,2267,330,NA,NA,NA,NA,NA,NA,FALSE,-60.4,-10.7,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",0,"2023-07-30T20:40:17.735Z","2023-07-30T20:40:28.706Z",TRUE,"pitch","f52fe7b2-5901-464c-8545-b4b572612f4b",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.38,1.57,NA,139.97,161.79,"line_drive","medium","8",113.33,77.33,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Double Play","double_play","Brandon Crawford lines into a double play, center fielder Adam Duvall to second baseman Christian Arroyo. Blake Sabol out at 2nd.",0,0,1,14,"bottom",2,"2023-07-30T20:39:37.071Z","2023-07-30T20:40:28.706Z",TRUE,FALSE,FALSE,TRUE,25,0,0,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.6,1,0.9,0.4025,6.759,28.1686,-20.101,-8.7735,6.4309,-0.6026,2.8514,8.7458,-135.7996,-0.605,-2.7163,50.0059,4.4683,-16.4818,36,4.8,24,2135,246,94.9,18,306,NA,NA,NA,TRUE,-19.6,11.8,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",11,"2023-07-30T20:39:15.324Z","2023-07-30T20:39:23.943Z",TRUE,"pitch","e38f51a5-b6be-496c-a419-623ad5493a70",10,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,0,NA,NA,3.27,1.55,NA,137.91,194.65,"ground_ball","medium","5",103.55,170.23,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Casey Schmitt grounds into a force out, fielded by third baseman Rafael Devers. Michael Conforto scores. Luis Matos out at 3rd. Blake Sabol to 2nd. Casey Schmitt to 1st.",1,0,1,13,"bottom",2,"2023-07-30T20:35:32.853Z","2023-07-30T20:39:23.943Z",TRUE,TRUE,FALSE,TRUE,0,3,2,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,84.3,7,0.91,0.4096,6.9387,27.6776,-32.2822,-10.6832,-0.0629,-0.5486,1.6345,9.2048,-133.506,-0.5585,-2.6464,50.0009,4.1619,-19.3599,28.8,8.4,24,2240,255,94.4,2,64,NA,NA,NA,TRUE,-32.4,0,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669477,"Casey Schmitt","/api/v1/people/669477",666165,"Blake Sabol","/api/v1/people/666165",NA,NA,NA
717197,"2023-07-30",10,"2023-07-30T20:38:51.901Z","2023-07-30T20:38:56.409Z",TRUE,"pitch","e8471abe-d88a-4303-a511-01a76bf79274",9,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2627,1.5133,NA,167.35,205.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Casey Schmitt grounds into a force out, fielded by third baseman Rafael Devers. Michael Conforto scores. Luis Matos out at 3rd. Blake Sabol to 2nd. Casey Schmitt to 1st.",1,0,1,13,"bottom",2,"2023-07-30T20:35:32.853Z","2023-07-30T20:39:23.943Z",TRUE,TRUE,FALSE,TRUE,0,3,2,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.3,73.6,13,2,0.4694,6.5462,23.1135,-31.438,8.6909,0.5356,-1.321,1.2334,1.6263,-116.9089,0.6072,-3.1554,50.0037,3.9334,11.9673,21.6,9.6,24,2503,75,NA,NA,NA,NA,NA,NA,FALSE,-41.2,1.4,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",9,"2023-07-30T20:38:29.683Z","2023-07-30T20:38:33.556Z",TRUE,"pitch","75c88ffd-4c80-4d71-98c4-8670618e9af3",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.27,1.55,NA,98.08,165.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Casey Schmitt grounds into a force out, fielded by third baseman Rafael Devers. Michael Conforto scores. Luis Matos out at 3rd. Blake Sabol to 2nd. Casey Schmitt to 1st.",1,0,1,13,"bottom",2,"2023-07-30T20:35:32.853Z","2023-07-30T20:39:23.943Z",TRUE,TRUE,FALSE,TRUE,0,3,2,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.6,6,0.9,0.3989,6.8905,27.3963,-19.9434,-7.9427,6.3899,0.4964,2.7324,10.5991,-136.8025,-1.0028,-2.3786,50.0027,4.4581,-15.2036,33.6,4.8,24,2288,234,NA,NA,NA,NA,NA,NA,FALSE,-19.1,11.6,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",8,"2023-07-30T20:37:55.632Z","2023-07-30T20:37:59.844Z",TRUE,"pitch","c64ccef1-b978-46fc-9b00-c066c283ed65",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.27,1.55,NA,143.67,189.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Casey Schmitt grounds into a force out, fielded by third baseman Rafael Devers. Michael Conforto scores. Luis Matos out at 3rd. Blake Sabol to 2nd. Casey Schmitt to 1st.",1,0,1,13,"bottom",2,"2023-07-30T20:35:32.853Z","2023-07-30T20:39:23.943Z",TRUE,TRUE,FALSE,TRUE,0,3,2,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,79.7,7,0.91,0.4353,6.9414,23.0397,-36.6349,-7.4873,-2.7763,-0.6998,1.829,7.5146,-125.3533,1.7115,-2.7499,50.0032,4.1072,-12.0319,16.8,9.6,24,1627,274,NA,NA,NA,NA,NA,NA,FALSE,-41,-4.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",7,"2023-07-30T20:37:30.756Z","2023-07-30T20:37:35.593Z",TRUE,"pitch","b28b7fa3-c213-4e0e-b6e0-9bb242c58627",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.27,1.55,NA,147.1,172.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Casey Schmitt grounds into a force out, fielded by third baseman Rafael Devers. Michael Conforto scores. Luis Matos out at 3rd. Blake Sabol to 2nd. Casey Schmitt to 1st.",1,0,1,13,"bottom",2,"2023-07-30T20:35:32.853Z","2023-07-30T20:39:23.943Z",TRUE,TRUE,FALSE,TRUE,0,3,2,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,86.4,4,0.9,0.401,7.1116,26.0493,-33.6644,-8.9789,-0.7854,-0.7897,2.4536,8.3029,-135.8911,1.4957,-2.6985,50.0044,4.2121,-17.0195,25.2,8.4,24,2220,245,NA,NA,NA,NA,NA,NA,FALSE,-32,-1,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",6,"2023-07-30T20:37:07.961Z","2023-07-30T20:37:11.985Z",TRUE,"pitch","8d419747-de42-4210-8bdf-d06e7b93d313",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.27,1.55,NA,123.09,149.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Casey Schmitt grounds into a force out, fielded by third baseman Rafael Devers. Michael Conforto scores. Luis Matos out at 3rd. Blake Sabol to 2nd. Casey Schmitt to 1st.",1,0,1,13,"bottom",2,"2023-07-30T20:35:32.853Z","2023-07-30T20:39:23.943Z",TRUE,TRUE,FALSE,TRUE,0,3,2,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.5,2,0.9,0.4001,6.6887,26.0986,-23.5017,-5.5111,4.5532,-0.1597,3.3112,8.3776,-136.2111,0.9103,-2.5401,50.0026,4.5814,-10.4975,20.4,4.8,24,2085,248,NA,NA,NA,NA,NA,NA,FALSE,-22.2,8.6,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",5,"2023-07-30T20:36:42.007Z","2023-07-30T20:36:47.014Z",TRUE,"pitch","c7c9424d-bd00-41cb-8a43-3bde1f2e5b58",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2627,1.5133,NA,174,182.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Casey Schmitt grounds into a force out, fielded by third baseman Rafael Devers. Michael Conforto scores. Luis Matos out at 3rd. Blake Sabol to 2nd. Casey Schmitt to 1st.",1,0,1,13,"bottom",2,"2023-07-30T20:35:32.853Z","2023-07-30T20:39:23.943Z",TRUE,TRUE,FALSE,TRUE,0,3,2,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81,75,13,2,0.4624,6.5522,20.2763,-30.3962,6.5947,1.249,-1.4953,2.0716,1.5307,-117.9911,1.8104,-3.0079,50.0036,4.0747,9.3943,18,8.4,24,2629,65,NA,NA,NA,NA,NA,NA,FALSE,-38.4,2.9,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",4,"2023-07-30T20:36:23.405Z","2023-07-30T20:36:28.084Z",TRUE,"pitch","ae821822-3ead-492a-ae39-a9ff1c20c0e0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2562,1.4781,NA,115.63,201.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Casey Schmitt grounds into a force out, fielded by third baseman Rafael Devers. Michael Conforto scores. Luis Matos out at 3rd. Blake Sabol to 2nd. Casey Schmitt to 1st.",1,0,1,13,"bottom",2,"2023-07-30T20:35:32.853Z","2023-07-30T20:39:23.943Z",TRUE,TRUE,FALSE,TRUE,0,3,2,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,74.7,8,2,0.4655,6.5624,20.5908,-31.0113,4.1901,0.8302,0.036,1.3658,5.5367,-117.3069,0.2455,-2.8924,50.0035,4.1327,5.8851,12,9.6,24,2539,75,NA,NA,NA,NA,NA,NA,FALSE,-40,1.8,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",3,"2023-07-30T20:36:02.159Z","2023-07-30T20:36:06.245Z",TRUE,"pitch","e83decb4-7eab-433f-985f-903a8cd34ef1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.27,1.55,NA,168.49,190.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Casey Schmitt grounds into a force out, fielded by third baseman Rafael Devers. Michael Conforto scores. Luis Matos out at 3rd. Blake Sabol to 2nd. Casey Schmitt to 1st.",1,0,1,13,"bottom",2,"2023-07-30T20:35:32.853Z","2023-07-30T20:39:23.943Z",TRUE,TRUE,FALSE,TRUE,0,3,2,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.5,13,0.91,0.4074,6.9358,29.9226,-31.3624,-10.6982,0.4416,-1.3509,1.7711,7.5372,-134.5767,-0.9238,-2.8017,50.002,4.3456,-19.5707,30,8.4,24,2257,245,NA,NA,NA,NA,NA,NA,FALSE,-31.2,0.8,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",2,"2023-07-30T20:35:34.839Z","2023-07-30T20:35:38.270Z",TRUE,"pitch","0b0421ad-561e-45d1-abf8-fca09585b3e3",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.27,1.55,NA,160.93,171.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Casey Schmitt grounds into a force out, fielded by third baseman Rafael Devers. Michael Conforto scores. Luis Matos out at 3rd. Blake Sabol to 2nd. Casey Schmitt to 1st.",1,0,1,13,"bottom",2,"2023-07-30T20:35:32.853Z","2023-07-30T20:39:23.943Z",TRUE,TRUE,FALSE,TRUE,0,3,2,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,84.8,11,0.89,0.4046,6.9438,31.7048,-35.5772,-10.5803,-1.8338,-1.1524,2.4911,8.1208,-135.7583,1.7796,-2.8185,50.0049,4.3163,-19.6104,26.4,8.4,24,2188,246,NA,NA,NA,NA,NA,NA,FALSE,-34.2,-2.6,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",0,"2023-07-30T20:32:49.431Z","2023-07-30T20:33:16.594Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Casey Schmitt grounds into a force out, fielded by third baseman Rafael Devers. Michael Conforto scores. Luis Matos out at 3rd. Blake Sabol to 2nd. Casey Schmitt to 1st.",1,0,1,13,"bottom",2,"2023-07-30T20:35:32.853Z","2023-07-30T20:39:23.943Z",TRUE,TRUE,FALSE,TRUE,0,3,2,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",1,"2023-07-30T20:33:16.594Z","2023-07-30T20:35:34.839Z",FALSE,"action",NA,NA,"Pitching Change: John Schreiber replaces Brennan Bernardino.","Pitching Substitution",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670167,"/api/v1/people/670167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"13","atBat","Forceout","force_out","Casey Schmitt grounds into a force out, fielded by third baseman Rafael Devers. Michael Conforto scores. Luis Matos out at 3rd. Blake Sabol to 2nd. Casey Schmitt to 1st.",1,0,1,13,"bottom",2,"2023-07-30T20:35:32.853Z","2023-07-30T20:39:23.943Z",TRUE,TRUE,FALSE,TRUE,0,3,2,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",1,"2023-07-30T20:32:16.069Z","2023-07-30T20:32:23.891Z",TRUE,"pitch","d750fe2e-39fa-4d4f-a6f3-52a4d6d11346",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.51,1.7,NA,122.16,162.26,"bunt_grounder","soft","1",120.71,196.58,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Blake Sabol singles on a soft bunt ground ball to pitcher Brennan Bernardino. Michael Conforto to 3rd. Luis Matos to 2nd.",0,0,0,12,"bottom",2,"2023-07-30T20:32:13.762Z","2023-07-30T20:32:23.891Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,666165,"Blake Sabol","/api/v1/people/666165","L","Left",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_LHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.3,82.7,5,2,0.4172,5.8679,27.1296,-25.751,10.6738,3.6779,-0.1354,2.834,-10.7012,-131.1561,-0.9027,2.6062,50.0016,5.0989,18.6383,32.4,7.2,24,2213,135,42.9,-67,4,NA,NA,NA,FALSE,-26.9,6.7,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666165,"Blake Sabol","/api/v1/people/666165",682641,"Luis Matos","/api/v1/people/682641",624424,"Michael Conforto","/api/v1/people/624424"
717197,"2023-07-30",0,"2023-07-30T20:31:15.943Z","2023-07-30T20:32:16.069Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Blake Sabol singles on a soft bunt ground ball to pitcher Brennan Bernardino. Michael Conforto to 3rd. Luis Matos to 2nd.",0,0,0,12,"bottom",2,"2023-07-30T20:32:13.762Z","2023-07-30T20:32:23.891Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,666165,"Blake Sabol","/api/v1/people/666165","L","Left",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_LHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
