"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718550,"2023-04-16",1,"2023-04-16T18:03:38.253Z","2023-04-16T18:03:44.985Z",TRUE,"pitch","00f48a4b-33d2-4e86-a12f-9803c47e35b2",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.6,1.76,NA,118.56,198.38,"ground_ball","medium","5",97.6,159.03,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Jorge Soler grounds out, third baseman Josh Rojas to first baseman Christian Walker.",0,1,0,12,"bottom",2,"2023-04-16T18:02:52.116Z","2023-04-16T18:03:44.985Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.8,13,0.86,0.407,6.0754,29.6052,-11.2852,-1.6632,11.387,-0.0409,1.4965,7.009,-134.6619,-9.2759,-2.4627,50.0001,5.7868,-3.0513,7.2,2.4,24,2296,206,79,-2,26,NA,NA,NA,TRUE,-13.2,18.7,1.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",0,"2023-04-16T18:03:22.542Z","2023-04-16T18:03:28.714Z",TRUE,"pitch","e0bfd14f-7129-4fc1-b6c4-03572f423ad9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6813,1.8021,NA,173.09,191.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Jorge Soler grounds out, third baseman Josh Rojas to first baseman Christian Walker.",0,1,0,12,"bottom",2,"2023-04-16T18:02:52.116Z","2023-04-16T18:03:44.985Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.5,13,0.84,0.4074,6.102,30.1286,-10.2987,-1.8823,11.9594,-1.4715,1.7605,4.0015,-134.6134,-8.771,-2.7349,50.0008,5.7965,-3.4425,12,2.4,24,2294,205,NA,NA,NA,NA,NA,NA,FALSE,-12.1,19.9,2.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",3,"2023-04-16T18:00:40.492Z","2023-04-16T18:00:46.377Z",TRUE,"pitch","8da48d4a-3d93-45ef-bda5-673b08dbd5dc",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.13,1.4238,NA,100.59,186.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Pickoff 1B","pickoff_1b","Pitcher Sandy Alcantara picks off Alek Thomas at on throw to first baseman Garrett Cooper.",0,1,0,11,"top",2,"2023-04-16T17:59:43.284Z","2023-04-16T18:01:07.709Z",TRUE,FALSE,FALSE,TRUE,16,1,2,3,645444,"Jose Herrera","/api/v1/people/645444","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,89.2,9,0.91,0.3846,6.2181,36.4672,-14.9899,-8.6406,8.3898,0.4306,1.9215,8.4754,-143.0352,-8.4068,-1.4646,50.0063,5.8619,-17.7056,42,4.8,24,2284,232,NA,NA,NA,NA,NA,NA,FALSE,-15.1,13.4,13.7,1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",1,"2023-04-16T18:00:03.549Z","2023-04-16T18:00:08.365Z",TRUE,"pitch","4c5f0562-68dd-485e-b270-6252f6710b9a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.13,1.4703,NA,165.29,151.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Pickoff 1B","pickoff_1b","Pitcher Sandy Alcantara picks off Alek Thomas at on throw to first baseman Garrett Cooper.",0,1,0,11,"top",2,"2023-04-16T17:59:43.284Z","2023-04-16T18:01:07.709Z",TRUE,FALSE,FALSE,TRUE,16,1,2,3,645444,"Jose Herrera","/api/v1/people/645444","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.8,89.1,11,2,0.3855,5.9088,33.9198,-17.4174,-9.5658,7.2229,-1.267,3.2449,4.8841,-142.3034,-4.7188,-1.7667,50.0008,6.0348,-19.5343,44.4,4.8,24,2277,226,NA,NA,NA,NA,NA,NA,FALSE,-16.4,12.2,16.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",0,"2023-04-16T17:59:45.190Z","2023-04-16T17:59:50.546Z",TRUE,"pitch","b578b13c-6b89-4d0c-b799-fd208aaaceb3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1377,1.4219,NA,137.49,153.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Pickoff 1B","pickoff_1b","Pitcher Sandy Alcantara picks off Alek Thomas at on throw to first baseman Garrett Cooper.",0,1,0,11,"top",2,"2023-04-16T17:59:43.284Z","2023-04-16T18:01:07.709Z",TRUE,FALSE,FALSE,TRUE,16,1,2,3,645444,"Jose Herrera","/api/v1/people/645444","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98,89.2,1,0.9,0.3851,5.9396,34.2446,-20.1494,-11.0225,5.8789,-0.5376,3.1767,7.1175,-142.5064,-4.2686,-1.6417,50.0071,5.9752,-22.5655,44.4,6,24,2352,229,NA,NA,NA,NA,NA,NA,FALSE,-18.7,9.8,18.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",2,"2023-04-16T18:00:21.283Z","2023-04-16T18:00:27.298Z",FALSE,"pickoff","4f62863d-5884-41fc-8213-64091bad0e3e",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Pickoff 1B","pickoff_1b","Pitcher Sandy Alcantara picks off Alek Thomas at on throw to first baseman Garrett Cooper.",0,1,0,11,"top",2,"2023-04-16T17:59:43.284Z","2023-04-16T18:01:07.709Z",TRUE,FALSE,FALSE,TRUE,16,1,2,3,645444,"Jose Herrera","/api/v1/people/645444","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",4,"2023-04-16T18:01:04.069Z","2023-04-16T18:01:07.709Z",FALSE,"pickoff","bcff9c49-e13f-4835-aa6f-a60b46a97b33",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Pickoff 1B","pickoff_1b","Pitcher Sandy Alcantara picks off Alek Thomas at on throw to first baseman Garrett Cooper.",0,1,0,11,"top",2,"2023-04-16T17:59:43.284Z","2023-04-16T18:01:07.709Z",TRUE,FALSE,FALSE,TRUE,16,1,2,3,645444,"Jose Herrera","/api/v1/people/645444","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",3,"2023-04-16T17:59:10.662Z","2023-04-16T17:59:22.166Z",TRUE,"pitch","6f47a1fd-6c24-4c42-8cb8-92b4395206e6",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,2,NA,NA,3.25,1.54,NA,116.75,171.68,"ground_ball","medium","8",146.12,75.35,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Alek Thomas singles on a ground ball to center fielder Jazz Chisholm Jr. Corbin Carroll scores.",1,1,0,10,"top",2,"2023-04-16T17:58:07.539Z","2023-04-16T17:59:22.166Z",TRUE,TRUE,FALSE,FALSE,60,2,1,2,677950,"Alek Thomas","/api/v1/people/677950","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.8,84.7,5,0.9,0.4069,6.4349,30.4394,-26.0285,-10.1252,3.35,0.0065,2.4851,7.7417,-134.8179,-4.3023,-1.5927,50.0017,5.9479,-18.5608,32.4,7.2,24,2132,234,110.3,3,90,NA,NA,NA,FALSE,-26.6,5.3,16.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,677950,"Alek Thomas","/api/v1/people/677950"
718550,"2023-04-16",2,"2023-04-16T17:58:52.453Z","2023-04-16T17:58:56.181Z",TRUE,"pitch","179cd34a-489f-44cf-aec1-37907dd001a6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2048,1.4836,NA,147.18,130.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Alek Thomas singles on a ground ball to center fielder Jazz Chisholm Jr. Corbin Carroll scores.",1,1,0,10,"top",2,"2023-04-16T17:58:07.539Z","2023-04-16T17:59:22.166Z",TRUE,TRUE,FALSE,FALSE,60,2,1,2,677950,"Alek Thomas","/api/v1/people/677950","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,89.5,11,0.89,0.3826,5.9997,35.7262,-16.0435,-6.5525,7.7862,-0.7917,3.9965,4.9322,-143.5989,-2.9762,-1.6872,50.0046,6.0548,-13.5768,36,3.6,24,2181,235,NA,NA,NA,NA,NA,NA,FALSE,-14.6,13.6,10.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",1,"2023-04-16T17:58:38.217Z","2023-04-16T17:58:45.579Z",TRUE,"pitch","801cd98b-cf63-4347-8cc5-53d3785d1266",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.25,1.4637,NA,136.69,152.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Alek Thomas singles on a ground ball to center fielder Jazz Chisholm Jr. Corbin Carroll scores.",1,1,0,10,"top",2,"2023-04-16T17:58:07.539Z","2023-04-16T17:59:22.166Z",TRUE,TRUE,FALSE,FALSE,60,2,1,2,677950,"Alek Thomas","/api/v1/people/677950","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92,84,1,0.9,0.4099,6.5307,30.088,-28.9989,-10.3419,1.7577,-0.5165,3.2103,6.6577,-133.8559,-2.1814,-1.698,50.0028,6.1213,-18.6839,30,7.2,24,1998,232,NA,NA,NA,NA,NA,NA,FALSE,-29.5,2.9,17.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",0,"2023-04-16T17:58:22.970Z","2023-04-16T17:58:27.550Z",TRUE,"pitch","c5cbc769-4cc4-4319-b091-5a457c56f539",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.25,1.4643,NA,109.09,204.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Alek Thomas singles on a ground ball to center fielder Jazz Chisholm Jr. Corbin Carroll scores.",1,1,0,10,"top",2,"2023-04-16T17:58:07.539Z","2023-04-16T17:59:22.166Z",TRUE,TRUE,FALSE,FALSE,60,2,1,2,677950,"Alek Thomas","/api/v1/people/677950","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.8,85.2,14,0.9,0.4065,6.7284,29.1143,-24.2675,-10.0768,4.2987,0.2075,1.2854,8.2784,-134.7275,-7.7113,-1.5949,50.0041,5.8984,-18.537,33.6,7.2,24,2081,235,NA,NA,NA,NA,NA,NA,FALSE,-25.6,6.2,16.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",4,"2023-04-16T17:57:56.608Z","2023-04-16T17:58:00.208Z",TRUE,"pitch","450b4614-8be4-4156-acaa-18f4285b14bf",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.6,1.75,NA,134.44,138.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Nick Ahmed strikes out swinging.",0,0,0,9,"top",2,"2023-04-16T17:56:30.863Z","2023-04-16T17:58:00.208Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,89.8,1,0.9,0.3818,5.9315,35.0679,-16.6713,-7.1116,7.446,-0.4575,3.712,6.2116,-143.7738,-3.6158,-1.728,50.0003,6.0282,-14.8031,37.2,4.8,24,2185,236,NA,NA,NA,NA,NA,NA,TRUE,-15.2,12.8,11.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,682998,"Corbin Carroll","/api/v1/people/682998",NA,NA,NA
718550,"2023-04-16",3,"2023-04-16T17:57:36.809Z","2023-04-16T17:57:40.660Z",TRUE,"pitch","42c58ea5-38d0-40c0-8def-4cc98e976462",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.7186,1.8353,NA,115.2,111.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Nick Ahmed strikes out swinging.",0,0,0,9,"top",2,"2023-04-16T17:56:30.863Z","2023-04-16T17:58:00.208Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,89.3,12,0.91,0.3835,5.9072,35.2935,-16.9177,-7.9004,7.3949,0.0472,4.7159,7.9465,-143.2334,-0.8598,-1.7463,50.0023,6.0852,-16.2984,39.6,4.8,24,2136,230,NA,NA,NA,NA,NA,NA,FALSE,-15,13.3,12.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",2,"2023-04-16T17:57:17.281Z","2023-04-16T17:57:20.917Z",TRUE,"pitch","85a49675-59e9-4850-bb25-fc47bc3b2a22",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.708,1.9479,NA,105.77,121.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Nick Ahmed strikes out swinging.",0,0,0,9,"top",2,"2023-04-16T17:56:30.863Z","2023-04-16T17:58:00.208Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,88.8,12,0.89,0.386,5.8965,34.5044,-14.9544,-6.6504,8.4559,0.2945,4.3469,8.0027,-142.2301,-2.3224,-1.6998,50.0012,6.1294,-13.5406,37.2,3.6,24,2133,232,NA,NA,NA,NA,NA,NA,FALSE,-13.8,15,10.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",1,"2023-04-16T17:56:56.195Z","2023-04-16T17:57:01.634Z",TRUE,"pitch","1b9680c6-cafa-42dd-ba4a-e89fe3442a08",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.6195,1.8287,NA,80.77,186.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Nick Ahmed strikes out swinging.",0,0,0,9,"top",2,"2023-04-16T17:56:30.863Z","2023-04-16T17:58:00.208Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.8,82.8,14,0.91,0.4166,5.9576,30.3979,-28.3468,-2.5287,2.1897,0.9506,1.9522,7.7863,-131.9359,-4.9879,-1.7219,50.0021,5.9789,-4.4187,4.8,7.2,24,2292,211,NA,NA,NA,NA,NA,NA,FALSE,-30.5,3,2.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",0,"2023-04-16T17:56:40.323Z","2023-04-16T17:56:44.521Z",TRUE,"pitch","e00e4515-6603-4a31-af6f-231e94035206",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.6,1.75,NA,75.28,181.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Nick Ahmed strikes out swinging.",0,0,0,9,"top",2,"2023-04-16T17:56:30.863Z","2023-04-16T17:58:00.208Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92,84.7,14,0.91,0.4092,6.0334,27.8746,-23.5897,-2.0698,4.7253,1.0946,2.1352,8.0933,-133.6775,-5.65,-1.6986,50.0031,5.9618,-3.7611,4.8,6,24,2215,230,NA,NA,NA,NA,NA,NA,FALSE,-24.7,7.6,2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
