"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746161,"2024-04-14",4,"2024-04-14T03:54:05.579Z","2024-04-14T03:54:10.050Z",TRUE,"pitch","3fb31015-71fe-45b4-a724-561826da8c56",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4053,1.571,NA,145.78,202.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","James Outman flies out sharply to left fielder Jurickson Profar.",0,0,0,12,"bottom",2,"2024-04-14T03:52:25.863Z","2024-04-14T03:55:08.434Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681546,"James Outman","/api/v1/people/681546","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres",NA,NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",78.4,71.6,13,2,0.4826,6.5397,23.3899,-36.0317,-6.4793,-2.9673,-0.755,1.359,3.1593,-114.038,-0.8469,-1.3257,50.0013,5.3283,-8.4276,12,12,24,330,11,NA,NA,NA,NA,NA,NA,FALSE,-50.2,-5.3,10.8,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",2,"2024-04-14T03:53:18.575Z","2024-04-14T03:53:22.908Z",TRUE,"pitch","fd15189f-01e1-4699-9cd4-814f83f42e61",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.44,1.63,NA,109.03,164.92,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","James Outman flies out sharply to left fielder Jurickson Profar.",0,0,0,12,"bottom",2,"2024-04-14T03:52:25.863Z","2024-04-14T03:55:08.434Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681546,"James Outman","/api/v1/people/681546","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.1,5,2,0.4126,6.7514,30.8553,-15.8891,-6.1102,9.1449,0.2092,2.7356,5.8092,-133.177,-3.8259,-1.2155,50.004,5.3533,-10.8837,30,4.8,24,2053,222,NA,NA,NA,NA,NA,NA,FALSE,-17,15.8,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",1,"2024-04-14T03:52:56.560Z","2024-04-14T03:53:00.702Z",TRUE,"pitch","8bf70d95-cf86-47af-a97a-9fb46715a23c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4625,1.5592,NA,148.44,168.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","James Outman flies out sharply to left fielder Jurickson Profar.",0,0,0,12,"bottom",2,"2024-04-14T03:52:25.863Z","2024-04-14T03:55:08.434Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681546,"James Outman","/api/v1/people/681546","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.3,71.3,4,2,0.4824,6.8627,23.2619,-29.495,7.9618,2.0576,-0.8248,2.6067,-0.2027,-114.0483,0.2964,-1.7667,50.0024,5.4119,10.3653,19.2,9.6,24,2230,67,NA,NA,NA,NA,NA,NA,FALSE,-40.8,4.1,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",0,"2024-04-14T03:52:34.075Z","2024-04-14T03:52:37.956Z",TRUE,"pitch","b6be52ab-8546-48ca-9ecc-98c74e1e86bf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4624,1.5627,NA,165.25,175.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","James Outman flies out sharply to left fielder Jurickson Profar.",0,0,0,12,"bottom",2,"2024-04-14T03:52:25.863Z","2024-04-14T03:55:08.434Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681546,"James Outman","/api/v1/people/681546","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres",NA,NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",78.4,71.4,13,2,0.4816,6.9491,22.842,-25.607,-5.9567,5.0269,-1.2657,2.3482,2.2888,-114.1366,-0.9901,-1.5128,50.0045,5.3307,-7.7863,15.6,8.4,24,152,329,NA,NA,NA,NA,NA,NA,FALSE,-35.6,9.1,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",3,"2024-04-14T03:53:45.004Z","2024-04-14T03:53:48.496Z",FALSE,"pickoff","d439fc0d-49cf-42b3-b7f1-c8e8f2009374",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","James Outman flies out sharply to left fielder Jurickson Profar.",0,0,0,12,"bottom",2,"2024-04-14T03:52:25.863Z","2024-04-14T03:55:08.434Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681546,"James Outman","/api/v1/people/681546","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",2,"2024-04-14T03:51:58.774Z","2024-04-14T03:52:05.807Z",TRUE,"pitch","c2b39d83-fd88-45fa-b1b0-742942328bb0",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.02,1.51,NA,86.38,158.15,"popup","soft","6",110.99,145.81,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Pop Out","field_out","Max Muncy pops out softly to shortstop Ha-Seong Kim.",0,0,0,11,"bottom",2,"2024-04-14T03:50:58.411Z","2024-04-14T03:52:05.807Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,571970,"Max Muncy","/api/v1/people/571970","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,80.6,3,2,0.4284,7.1267,25.5471,-22.0317,-0.5769,6.1226,0.8034,2.9862,5.6246,-127.7005,-1.748,-1.3498,50.0019,5.4074,-0.9555,0,6,24,2018,212,52.9,45,145,NA,NA,NA,TRUE,-24.5,10.9,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
746161,"2024-04-14",1,"2024-04-14T03:51:36.575Z","2024-04-14T03:51:40.442Z",TRUE,"pitch","16a8fac9-d9f1-4828-8915-81a9c383966f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.042,1.4916,NA,102.61,213.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Pop Out","field_out","Max Muncy pops out softly to shortstop Ha-Seong Kim.",0,0,0,11,"bottom",2,"2024-04-14T03:50:58.411Z","2024-04-14T03:52:05.807Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,571970,"Max Muncy","/api/v1/people/571970","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres","false",NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",78.1,71.2,14,2,0.4859,6.6972,24.2443,-41.0865,-4.1466,-6.9553,0.3774,0.9416,4.9166,-113.5015,-0.8064,-1.2963,50.0032,5.4576,-5.3137,6,13.2,24,211,6,NA,NA,NA,NA,NA,NA,FALSE,-58,-12.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",0,"2024-04-14T03:51:15.824Z","2024-04-14T03:51:19.656Z",TRUE,"pitch","5ff8138e-645d-40b3-90d3-9db2b9db9b8e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.042,1.3937,NA,115.02,203.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Pop Out","field_out","Max Muncy pops out softly to shortstop Ha-Seong Kim.",0,0,0,11,"bottom",2,"2024-04-14T03:50:58.411Z","2024-04-14T03:52:05.807Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,571970,"Max Muncy","/api/v1/people/571970","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.5,8,2,0.4126,6.9479,29.6878,-16.0406,-5.593,9.0464,0.0521,1.3107,5.6784,-132.9883,-7.3475,-1.3886,50.0033,5.2823,-9.9749,26.4,4.8,24,2159,226,NA,NA,NA,NA,NA,NA,FALSE,-18,14.9,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",5,"2024-04-14T03:50:40.966Z","2024-04-14T03:50:45.332Z",TRUE,"pitch","6ecfbf72-8f1d-45ef-b0ac-24b1beba9fa7",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.5387,1.621,NA,50.81,165.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Teoscar Hernández walks.",0,0,0,10,"bottom",2,"2024-04-14T03:49:05.746Z","2024-04-14T03:50:45.332Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.2,82,12,2,0.4215,7.0944,26.7085,-23.354,0.7165,5.158,1.7366,2.6988,7.0969,-129.8412,-2.3913,-1.1232,50.0049,5.4054,1.2251,6,6,24,2153,207,NA,NA,NA,NA,NA,NA,FALSE,-25.3,9,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
746161,"2024-04-14",4,"2024-04-14T03:50:23.808Z","2024-04-14T03:50:26.873Z",TRUE,"pitch","057b11ea-10d0-40d9-b814-3463a8a3134f",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,0,NA,NA,3.5,1.66,NA,59.34,171.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Teoscar Hernández walks.",0,0,0,10,"bottom",2,"2024-04-14T03:49:05.746Z","2024-04-14T03:50:45.332Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,81.5,14,2,0.4242,6.937,25.743,-22.331,0.4508,5.8236,1.5126,2.4925,6.7677,-128.8986,-3.0762,-1.2008,50.0017,5.4175,0.7602,4.8,6,24,2240,204,NA,NA,NA,NA,NA,NA,FALSE,-24.6,10.1,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",3,"2024-04-14T03:50:07.642Z","2024-04-14T03:50:11.238Z",TRUE,"pitch","5a80b1d8-5a06-4824-95a8-13d9692a6e48",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.539,1.6218,NA,107.86,191.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Teoscar Hernández walks.",0,0,0,10,"bottom",2,"2024-04-14T03:49:05.746Z","2024-04-14T03:50:45.332Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.2,8,2,0.4092,6.8577,29.2766,-16.3173,-7.7685,8.7404,0.2397,1.7616,6.253,-133.9318,-6.5213,-1.1175,50.0024,5.3976,-14.0943,36,4.8,24,2151,222,NA,NA,NA,NA,NA,NA,FALSE,-17.8,14.5,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",2,"2024-04-14T03:49:49.725Z","2024-04-14T03:49:53.645Z",TRUE,"pitch","8d1a5274-ed21-433b-8f98-3b7bb9f449bf",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.539,1.6108,NA,60.72,187.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Teoscar Hernández walks.",0,0,0,10,"bottom",2,"2024-04-14T03:49:05.746Z","2024-04-14T03:50:45.332Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,84.2,14,2,0.4092,7.097,29.4751,-21.1893,-10.8961,6.0568,1.4764,1.8961,10.6103,-133.9433,-4.767,-1.1245,50.0005,5.2179,-19.7559,38.4,6,24,2159,223,NA,NA,NA,NA,NA,NA,FALSE,-22.3,10.1,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",1,"2024-04-14T03:49:31.683Z","2024-04-14T03:49:36.397Z",TRUE,"pitch","82b78af9-0d57-4af2-83fb-96ce757a6770",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.6353,1.6671,NA,76.36,170.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Teoscar Hernández walks.",0,0,0,10,"bottom",2,"2024-04-14T03:49:05.746Z","2024-04-14T03:50:45.332Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.8,72.3,14,2,0.4783,6.9356,22.2406,-29.4309,8.6016,2.0724,1.0662,2.5282,3.1808,-114.7386,0.0352,-1.4578,50.0054,5.3927,11.4118,21.6,9.6,24,2316,69,NA,NA,NA,NA,NA,NA,FALSE,-40.1,4.1,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",0,"2024-04-14T03:49:12.992Z","2024-04-14T03:49:16.868Z",TRUE,"pitch","abfccd4f-bb6b-495a-b1a6-af9a6acb56bf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.539,1.6362,NA,177.2,150.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Teoscar Hernández walks.",0,0,0,10,"bottom",2,"2024-04-14T03:49:05.746Z","2024-04-14T03:50:45.332Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres","false",NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",74.1,67.6,11,2,0.5094,6.3847,20.2138,-30.0436,-5.3308,1.8248,-1.5794,3.2691,0.7275,-107.8734,1.749,-1.2306,50.004,5.7799,-6.2309,12,10.8,24,189,9,NA,NA,NA,NA,NA,NA,FALSE,-46,4.2,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",6,"2024-04-14T03:46:55.693Z","2024-04-14T03:47:04.021Z",TRUE,"pitch","c578b048-04f0-4c9b-9980-a030868f6fe9",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.36,1.59,NA,135.54,180.64,"fly_ball","medium","9",174.49,136.78,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Ha-Seong Kim flies out to right fielder Teoscar Hernández.",0,0,0,9,"top",2,"2024-04-14T03:45:21.492Z","2024-04-14T03:47:04.021Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Los Angeles Dodgers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,87.6,4,2,0.3929,6.5942,31.5872,-13.4433,-8.3608,9.5204,-0.4863,2.1534,5.6613,-139.4448,-6.6772,-1.4573,50.0061,5.4674,-16.4555,45.6,4.8,24,2042,217,72.7,49,199,NA,NA,NA,TRUE,-13.8,16,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",4,"2024-04-14T03:46:30.761Z","2024-04-14T03:46:34.927Z",TRUE,"pitch","ff204f1e-9fd3-45e6-9e5c-24642ba87e82",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.4967,1.7033,NA,117.74,187.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Ha-Seong Kim flies out to right fielder Teoscar Hernández.",0,0,0,9,"top",2,"2024-04-14T03:45:21.492Z","2024-04-14T03:47:04.021Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Los Angeles Dodgers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.5,8,2,0.3939,6.8799,30.6941,-11.7096,-8.1326,10.4455,-0.0195,1.908,7.0029,-138.9821,-7.3734,-1.5133,50.0055,5.3705,-15.9372,46.8,3.6,24,2157,213,NA,NA,NA,NA,NA,NA,FALSE,-12.4,17.5,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
