"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718286,"2023-05-06",4,"2023-05-06T23:04:16.670Z","2023-05-06T23:04:26.931Z",TRUE,"pitch","e20142e9-1ae4-4d7c-a70b-3bcbc7c82284",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.41,1.59,NA,125.13,184.12,"fly_ball","hard","8",153.19,45.85,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Jack Suwinski flies out sharply to center fielder Kevin Kiermaier.",0,4,0,16,"bottom",2,"2023-05-06T23:02:54.193Z","2023-05-06T23:04:26.931Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.4,8,0.91,0.3991,6.7241,29.7683,-16.3567,-5.6927,8.2887,-0.2133,2.0244,7.0678,-137.1468,-6.1382,-2.0818,50.0065,5.4037,-10.8688,27.6,4.8,24,2119,219,108.7,40,385,NA,NA,NA,TRUE,-16.8,13.9,8.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",3,"2023-05-06T23:03:58.269Z","2023-05-06T23:04:02.661Z",TRUE,"pitch","90d60b46-dbe6-4650-a05f-73d64f36df76",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.314,1.4992,NA,179.91,133.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Jack Suwinski flies out sharply to center fielder Kevin Kiermaier.",0,4,0,16,"bottom",2,"2023-05-06T23:02:54.193Z","2023-05-06T23:04:26.931Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,77.9,11,0.91,0.4426,6.6809,24.0703,-27.9063,-8.1667,2.7489,-1.6504,3.9045,4.258,-123.6498,1.6969,-2.3314,50.0033,5.5467,-12.678,22.8,8.4,24,1412,248,NA,NA,NA,NA,NA,NA,FALSE,-32.2,5.6,13.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",2,"2023-05-06T23:03:41.694Z","2023-05-06T23:03:46.126Z",TRUE,"pitch","c2c6e966-b75e-4b34-b03e-e1fc22b92e03",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2883,1.525,NA,183.64,130.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Jack Suwinski flies out sharply to center fielder Kevin Kiermaier.",0,4,0,16,"bottom",2,"2023-05-06T23:02:54.193Z","2023-05-06T23:04:26.931Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.4,11,0.93,0.3971,6.3563,31.2083,-14.8754,-4.8804,8.9793,-1.7482,4.0144,3.1837,-138.0235,-1.6182,-2.2836,50.0003,5.6118,-9.3988,30,3.6,24,2242,219,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.1,8.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",1,"2023-05-06T23:03:25.375Z","2023-05-06T23:03:28.891Z",TRUE,"pitch","31de913f-43cd-4b3c-ad8a-0b2a8b83ee23",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3606,1.5257,NA,151.86,178.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Jack Suwinski flies out sharply to center fielder Kevin Kiermaier.",0,4,0,16,"bottom",2,"2023-05-06T23:02:54.193Z","2023-05-06T23:04:26.931Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",81.4,74.7,13,0.9,0.4633,6.269,23.8372,-37.4449,8.4444,-3.7297,-0.9146,2.2303,0.9466,-118.4793,0.4026,-2.4164,50.0028,5.4961,11.936,18,10.8,24,2261,43,NA,NA,NA,NA,NA,NA,FALSE,-47.8,-6.4,-15.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",0,"2023-05-06T23:03:12.217Z","2023-05-06T23:03:15.978Z",TRUE,"pitch","26b44de1-0e1e-41b1-bab1-b83d3c59a5aa",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.411,1.5507,NA,162.3,166.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Jack Suwinski flies out sharply to center fielder Kevin Kiermaier.",0,4,0,16,"bottom",2,"2023-05-06T23:02:54.193Z","2023-05-06T23:04:26.931Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",82,75.4,11,0.9,0.4589,6.1898,23.3232,-37.582,7.4865,-3.7463,-1.1885,2.6731,0.6052,-119.4129,0.9986,-2.4179,50.0052,5.6346,10.7965,16.8,10.8,24,2414,36,NA,NA,NA,NA,NA,NA,FALSE,-46.9,-6.2,-13.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",4,"2023-05-06T23:02:41.023Z","2023-05-06T23:02:45.813Z",TRUE,"pitch","b02e9388-bcdf-4a58-a754-01791766ba93",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.38,1.67,NA,148.07,189.91,"line_drive","medium","3",161.04,161.52,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Lineout","field_out","Carlos Santana lines out to first baseman Cavan Biggio.",0,4,0,15,"bottom",2,"2023-05-06T23:01:19.545Z","2023-05-06T23:02:45.813Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,467793,"Carlos Santana","/api/v1/people/467793","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,77,7,0.92,0.4497,6.6446,23.4095,-28.785,-9.1374,2.2534,-0.8151,1.8098,6.012,-121.6997,-2.5388,-2.1277,50.002,5.3545,-13.7347,22.8,8.4,24,1503,251,83.6,10,133,NA,NA,NA,TRUE,-35.3,3.7,15.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",3,"2023-05-06T23:02:19.530Z","2023-05-06T23:02:26.606Z",TRUE,"pitch","422bfe40-22b7-4dbb-bd9a-d25e29741d91",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3562,1.7572,NA,90.26,192.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Lineout","field_out","Carlos Santana lines out to first baseman Cavan Biggio.",0,4,0,15,"bottom",2,"2023-05-06T23:01:19.545Z","2023-05-06T23:02:45.813Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,467793,"Carlos Santana","/api/v1/people/467793","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",84.3,77.6,9,0.9,0.4473,6.5349,25.4157,-36.7134,8.0425,-2.9916,0.7014,1.7304,4.5547,-122.6759,-1.7833,-2.2273,50.0036,5.611,12.1964,19.2,10.8,24,2423,39,NA,NA,NA,NA,NA,NA,FALSE,-44.2,-5.6,-15.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",2,"2023-05-06T23:02:03.518Z","2023-05-06T23:02:07.830Z",TRUE,"pitch","da0b9d0a-2419-45e1-86c3-3398f216ebb3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.381,1.7307,NA,75.51,170.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Lineout","field_out","Carlos Santana lines out to first baseman Cavan Biggio.",0,4,0,15,"bottom",2,"2023-05-06T23:01:19.545Z","2023-05-06T23:02:45.813Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,467793,"Carlos Santana","/api/v1/people/467793","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86.2,14,0.81,0.401,6.813,28.3075,-20.288,-9.8723,6.2806,1.0885,2.5309,11.4434,-136.2964,-4.3844,-1.8702,50.0037,5.5507,-18.6853,37.2,6,24,2052,223,NA,NA,NA,NA,NA,NA,FALSE,-20.4,10.7,15.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",1,"2023-05-06T23:01:44.796Z","2023-05-06T23:01:47.907Z",TRUE,"pitch","22fc22a4-5e0b-48d2-9a51-6c24fd39c8e6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.38,1.67,NA,141.6,168.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Lineout","field_out","Carlos Santana lines out to first baseman Cavan Biggio.",0,4,0,15,"bottom",2,"2023-05-06T23:01:19.545Z","2023-05-06T23:02:45.813Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,467793,"Carlos Santana","/api/v1/people/467793","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.5,4,0.91,0.3993,6.6724,28.5745,-19.7403,-5.4002,6.5137,-0.6453,2.5944,6.2693,-136.877,-4.1627,-2.2576,50.0009,5.4763,-10.3053,24,4.8,24,2135,222,NA,NA,NA,NA,NA,NA,FALSE,-19.6,11.2,8.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",0,"2023-05-06T23:01:31.427Z","2023-05-06T23:01:34.783Z",TRUE,"pitch","34614208-fa22-4b7d-9c9a-3f1cc4df1fb6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.381,1.7307,NA,138.54,188.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Lineout","field_out","Carlos Santana lines out to first baseman Cavan Biggio.",0,4,0,15,"bottom",2,"2023-05-06T23:01:19.545Z","2023-05-06T23:02:45.813Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,467793,"Carlos Santana","/api/v1/people/467793","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,85.9,7,0.78,0.403,6.7265,27.8074,-22.1525,-9.7949,5.3502,-0.5651,1.8463,7.6152,-135.5744,-5.405,-2.1286,50.0063,5.3982,-18.3579,36,6,24,2084,224,NA,NA,NA,NA,NA,NA,FALSE,-22.6,8.8,16.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",2,"2023-05-06T22:59:14.917Z","2023-05-06T22:59:22.132Z",TRUE,"pitch","fbdfe215-c980-417c-81e1-7e7729de3540",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.26,1.52,NA,144.48,169.62,"ground_ball","medium","1",128.42,179.35,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Daulton Varsho grounds out, pitcher Johan Oviedo to first baseman Connor Joe.",0,4,0,14,"top",2,"2023-05-06T22:58:15.668Z","2023-05-06T22:59:22.132Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.5,4,0.9,0.386,7.0975,30.3698,-20.3595,-6.2668,5.7833,-0.7208,2.5614,7.528,-141.5537,-4.3197,-2.5924,50.0013,5.3996,-12.7987,27.6,4.8,24,2249,220,101.1,-17,9,NA,NA,NA,TRUE,-19,9.8,10,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",1,"2023-05-06T22:58:54.936Z","2023-05-06T22:58:58.951Z",TRUE,"pitch","efe4e04f-fc5a-4644-a7ed-47fb01be99bc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2609,1.5764,NA,185,141.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Daulton Varsho grounds out, pitcher Johan Oviedo to first baseman Connor Joe.",0,4,0,14,"top",2,"2023-05-06T22:58:15.668Z","2023-05-06T22:59:22.132Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.3,11,0.89,0.4202,7.0568,24.7802,-28.1345,1.712,2.3423,-1.784,3.5967,2.1885,-129.8882,0.3057,-2.8569,50.0027,5.6004,2.9529,7.2,7.2,24,2366,159,NA,NA,NA,NA,NA,NA,FALSE,-29.5,4.6,-3.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",0,"2023-05-06T22:58:37.877Z","2023-05-06T22:58:41.191Z",TRUE,"pitch","2532f511-ba1a-4e4e-9d3b-15da30c5a32f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3397,1.6278,NA,144.33,202.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Daulton Varsho grounds out, pitcher Johan Oviedo to first baseman Connor Joe.",0,4,0,14,"top",2,"2023-05-06T22:58:15.668Z","2023-05-06T22:59:22.132Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,81.2,13,0.93,0.4274,7.1963,24.6497,-23.0618,-9.752,5.4707,-0.7169,1.3413,7.6362,-127.8263,-6.3213,-2.4659,50.0048,5.6396,-16.2513,31.2,7.2,24,1780,234,NA,NA,NA,NA,NA,NA,FALSE,-26.5,8.8,16.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",2,"2023-05-06T22:57:54.012Z","2023-05-06T22:58:06.662Z",TRUE,"pitch","693aece7-95ea-4d6c-986a-3d5dc0104572",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,2,NA,NA,3.65,1.7,NA,124.38,173.15,"line_drive","medium","8",181.25,66.56,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Bo Bichette doubles (8) on a line drive to center fielder Jack Suwinski.",0,4,0,13,"top",2,"2023-05-06T22:57:00.219Z","2023-05-06T22:58:06.662Z",TRUE,FALSE,FALSE,FALSE,34,0,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,80.1,5,0.91,0.4336,7.1543,23.7355,-32.5951,3.447,-0.2597,-0.1935,2.4309,4.7406,-125.9611,-1.2775,-2.5423,50.0029,5.5616,5.5812,10.8,8.4,24,2521,117,99.9,19,321,NA,NA,NA,FALSE,-36.8,-0.5,-7.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,474832,"Brandon Belt","/api/v1/people/474832",666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA
718286,"2023-05-06",1,"2023-05-06T22:57:37.684Z","2023-05-06T22:57:40.731Z",TRUE,"pitch","1c89cedd-63aa-41be-bac3-4e19c85d174b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.65,1.7,NA,162.72,143.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Bo Bichette doubles (8) on a line drive to center fielder Jack Suwinski.",0,4,0,13,"top",2,"2023-05-06T22:57:00.219Z","2023-05-06T22:58:06.662Z",TRUE,FALSE,FALSE,FALSE,34,0,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.6,11,0.9,0.3886,7.0317,31.3045,-22.9922,-6.5473,4.5609,-1.1993,3.5203,6.1757,-140.8194,-1.3789,-2.5678,50.0023,5.5005,-13.1788,26.4,4.8,24,2340,213,NA,NA,NA,NA,NA,NA,FALSE,-21,8.2,10.7,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",0,"2023-05-06T22:57:08.927Z","2023-05-06T22:57:12.280Z",TRUE,"pitch","61b2b026-2b0c-4103-8a66-d318775a7d45",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.65,1.7,NA,144.02,146.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Bo Bichette doubles (8) on a line drive to center fielder Jack Suwinski.",0,4,0,13,"top",2,"2023-05-06T22:57:00.219Z","2023-05-06T22:58:06.662Z",TRUE,FALSE,FALSE,FALSE,34,0,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.3,1,0.9,0.3905,6.995,29.7098,-19.1244,-6.2985,6.5388,-0.7089,3.4211,7.568,-139.9168,-2.1812,-2.6225,50.0003,5.4554,-12.5655,28.8,4.8,24,2309,210,NA,NA,NA,NA,NA,NA,FALSE,-17.9,11.6,10,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA
