"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717907,"2023-06-03",0,"2023-06-03T23:33:11.655Z","2023-06-03T23:33:15.435Z",TRUE,"pitch","ac274575-c632-4aa4-913d-b037ca29f1b2",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.72,1.84,NA,139.93,177.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Jordan Walker singles on a ground ball to left fielder Bryan Reynolds.",0,3,4,66,"top",9,"2023-06-03T23:32:59.322Z","2023-06-03T23:35:07.321Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,691023,"Jordan Walker","/api/v1/people/691023","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.2,84.6,7,0.91,0.4106,6.7091,25.1138,-29.974,-3.9042,1.2129,-0.6015,2.2612,5.507,-132.7826,-3.0842,-2.1832,50,5.5903,-7.058,10.8,7.2,24,1532,225,NA,NA,NA,NA,NA,NA,FALSE,-30.7,1.8,6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",4,"2023-06-03T23:32:41.955Z","2023-06-03T23:32:50.044Z",TRUE,"pitch","b403655c-5477-4ea9-b560-fd6bddf66a87",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.3,1.55,NA,125.32,167.1,"fly_ball","medium","9",164.55,86.63,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Paul DeJong flies out to right fielder Jack Suwinski.",0,3,4,65,"top",9,"2023-06-03T23:32:10.546Z","2023-06-03T23:32:50.044Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,657557,"Paul DeJong","/api/v1/people/657557","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.5,5,0.89,0.3899,6.4752,29.9948,-12.6133,-5.6172,9.7729,-0.2183,2.6547,6.9568,-140.1673,-6.2317,-1.9959,50,5.7211,-11.2398,34.8,3.6,24,2423,215,83.6,35,297,NA,NA,NA,TRUE,-12.7,16.7,8.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",3,"2023-06-03T23:32:26.349Z","2023-06-03T23:32:29.699Z",TRUE,"pitch","69ef3aa1-9ff7-4e1c-a6f0-d7e7a087410d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3617,1.5987,NA,146.58,164.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Paul DeJong flies out to right fielder Jack Suwinski.",0,3,4,65,"top",9,"2023-06-03T23:32:10.546Z","2023-06-03T23:32:50.044Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,657557,"Paul DeJong","/api/v1/people/657557","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.6,4,0.88,0.3898,6.5914,29.8343,-14.0684,-5.0629,9.0431,-0.776,2.7543,5.0862,-140.1794,-5.768,-1.9507,50.0059,5.7471,-10.1408,31.2,3.6,24,2383,213,NA,NA,NA,NA,NA,NA,FALSE,-13.9,15.5,8.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",2,"2023-06-03T23:32:12.831Z","2023-06-03T23:32:16.049Z",TRUE,"pitch","bc7d1cce-7244-444e-89d5-906dbe5f79ee",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2602,1.5101,NA,175.85,163.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Paul DeJong flies out to right fielder Jack Suwinski.",0,3,4,65,"top",9,"2023-06-03T23:32:10.546Z","2023-06-03T23:32:50.044Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,657557,"Paul DeJong","/api/v1/people/657557","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.9,70.2,11,0.9,0.4954,5.9774,19.3368,-38.9835,4.8924,-5.4926,-1.5439,2.7843,0.0417,-110.4869,1.9341,-2.1989,50.0046,5.9884,6.0607,8.4,13.2,24,2297,54,NA,NA,NA,NA,NA,NA,FALSE,-56.5,-9.1,-8.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",0,"2023-06-03T23:32:01.138Z","2023-06-03T23:32:01.213Z",FALSE,"action",NA,NA,"Defensive Substitution: Jack Suwinski replaces right fielder Connor Joe, batting 3rd, playing right field.","Defensive Sub",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669261,"/api/v1/people/669261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"9","Outfielder","Outfielder","RF","301","65","atBat","Flyout","field_out","Paul DeJong flies out to right fielder Jack Suwinski.",0,3,4,65,"top",9,"2023-06-03T23:32:10.546Z","2023-06-03T23:32:50.044Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,657557,"Paul DeJong","/api/v1/people/657557","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,656582,"/api/v1/people/656582",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",1,"2023-06-03T23:32:01.213Z","2023-06-03T23:32:12.831Z",FALSE,"action",NA,NA,"Pitching Change: David Bednar replaces Yohan Ramirez.","Pitching Substitution",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670280,"/api/v1/people/670280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"65","atBat","Flyout","field_out","Paul DeJong flies out to right fielder Jack Suwinski.",0,3,4,65,"top",9,"2023-06-03T23:32:10.546Z","2023-06-03T23:32:50.044Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,657557,"Paul DeJong","/api/v1/people/657557","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",3,"2023-06-03T23:29:25.489Z","2023-06-03T23:29:29.246Z",TRUE,"pitch","48b88a62-6881-493e-92de-4b732b0fe779",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,2,NA,NA,3.4001,1.5715,NA,131.08,196.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Rodolfo Castro called out on strikes.",0,3,4,64,"bottom",8,"2023-06-03T23:28:19.538Z","2023-06-03T23:29:29.246Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.8,7,0.92,0.3942,6.8743,29.3068,-15.0044,-1.671,8.7672,-0.3693,1.5609,4.4463,-138.6451,-8.0904,-1.7725,50.0038,5.5064,-3.2733,8.4,3.6,24,2686,211,NA,NA,NA,NA,NA,NA,TRUE,-15.5,14.5,2.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",1,"2023-06-03T23:28:54.522Z","2023-06-03T23:28:57.718Z",TRUE,"pitch","1c1bcd09-b619-4bbc-af39-5f77747e1476",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,2,NA,NA,3.35,1.56,NA,131.94,192.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Rodolfo Castro called out on strikes.",0,3,4,64,"bottom",8,"2023-06-03T23:28:19.538Z","2023-06-03T23:29:29.246Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,81.8,7,0.51,0.4234,6.9768,25.3722,-23.6589,-5.5644,5.0173,-0.3919,1.7229,5.2284,-129.061,-5.1216,-1.7153,50.003,5.5415,-9.4429,19.2,6,24,2282,229,NA,NA,NA,NA,NA,NA,FALSE,-26.4,8.3,9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",0,"2023-06-03T23:28:39.511Z","2023-06-03T23:28:43.911Z",TRUE,"pitch","e9c6acbb-87ec-4ab6-b400-46337ad4a6b6",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.35,1.56,NA,104.4,195.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Rodolfo Castro called out on strikes.",0,3,4,64,"bottom",8,"2023-06-03T23:28:19.538Z","2023-06-03T23:29:29.246Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.8,75.5,9,0.9,0.4605,6.8399,23.884,-37.0704,9.1958,-3.4233,0.3305,1.6202,2.166,-119.1569,-1.8091,-1.7858,50.0027,5.7532,13.1602,20.4,10.8,24,3427,49,NA,NA,NA,NA,NA,NA,FALSE,-47.3,-6.4,-17.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",2,"2023-06-03T23:29:09.748Z","2023-06-03T23:29:25.489Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,666801,"/api/v1/people/666801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Rodolfo Castro called out on strikes.",0,3,4,64,"bottom",8,"2023-06-03T23:28:19.538Z","2023-06-03T23:29:29.246Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",3,"2023-06-03T23:28:12.042Z","2023-06-03T23:28:16.780Z",TRUE,"pitch","85d030b9-c6a2-4611-83ae-61c8f1ee6b8f",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.42,1.65,NA,127.9,193.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Carlos Santana strikes out swinging.",0,3,4,63,"bottom",8,"2023-06-03T23:26:40.121Z","2023-06-03T23:28:16.780Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,467793,"Carlos Santana","/api/v1/people/467793","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.1,7,0.92,0.3967,6.7855,30.1299,-16.2635,-0.7178,8.2344,-0.2859,1.6817,4.4594,-137.9759,-7.2954,-1.8284,50.0028,5.4521,-1.3879,1.2,3.6,24,2736,209,NA,NA,NA,NA,NA,NA,TRUE,-16.8,13.6,0.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA
717907,"2023-06-03",2,"2023-06-03T23:27:49.001Z","2023-06-03T23:27:52.638Z",TRUE,"pitch","ab5f261d-65cb-408a-9587-1bdd26f7b163",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.42,1.65,NA,161.8,205.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Carlos Santana strikes out swinging.",0,3,4,63,"bottom",8,"2023-06-03T23:26:40.121Z","2023-06-03T23:28:16.780Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,467793,"Carlos Santana","/api/v1/people/467793","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.8,83.2,13,0.6,0.4177,6.7938,25.3007,-27.9593,-7.9996,2.4185,-1.1754,1.249,4.1626,-130.689,-5.7409,-1.7421,50.0045,5.5511,-13.9595,24,7.2,24,2390,229,NA,NA,NA,NA,NA,NA,FALSE,-30.2,3.4,13.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",1,"2023-06-03T23:27:29.943Z","2023-06-03T23:27:34.083Z",TRUE,"pitch","833d642c-5fc5-4007-b448-c210860bd0ea",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,1,NA,NA,3.42,1.65,NA,164.87,200.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Carlos Santana strikes out swinging.",0,3,4,63,"bottom",8,"2023-06-03T23:26:40.121Z","2023-06-03T23:28:16.780Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,467793,"Carlos Santana","/api/v1/people/467793","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,82.3,13,0.76,0.4221,6.892,24.84,-27.4033,-8.3929,2.7886,-1.2557,1.4065,4.1893,-129.3526,-5.318,-1.7986,50.0009,5.568,-14.3414,25.2,7.2,24,2314,228,NA,NA,NA,NA,NA,NA,FALSE,-30.2,4.2,14.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",0,"2023-06-03T23:27:01.148Z","2023-06-03T23:27:06.118Z",TRUE,"pitch","0ede9fb0-c05a-46b4-be38-6105a9f42887",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.42,1.65,NA,139.19,179.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Carlos Santana strikes out swinging.",0,3,4,63,"bottom",8,"2023-06-03T23:26:40.121Z","2023-06-03T23:28:16.780Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,467793,"Carlos Santana","/api/v1/people/467793","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.3,74.4,7,0.9,0.4648,6.745,25.0218,-41.368,8.9301,-6.5531,-0.5821,2.1866,0.1099,-118.3602,0.2262,-1.7875,50.0046,5.9142,12.5248,16.8,12,24,3348,52,NA,NA,NA,NA,NA,NA,FALSE,-53.2,-11.5,-16.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",7,"2023-06-03T23:26:31.403Z","2023-06-03T23:26:35.748Z",TRUE,"pitch","96a5b24a-0107-4611-8372-6a2637e9cf8c",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,0,NA,NA,3.19,1.51,NA,91.3,167.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Connor Joe strikes out on a foul tip.",0,3,4,62,"bottom",8,"2023-06-03T23:24:56.432Z","2023-06-03T23:26:35.748Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,656582,"Connor Joe","/api/v1/people/656582","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,88.3,6,0.92,0.3933,6.8948,26.3953,-16.6574,-0.7015,7.8712,0.6743,2.6263,6.7655,-138.4465,-5.0057,-1.6939,50.0037,5.5467,-1.3836,0,3.6,24,2741,209,NA,NA,NA,NA,NA,NA,TRUE,-16.3,13.6,0.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA
717907,"2023-06-03",6,"2023-06-03T23:26:13.177Z","2023-06-03T23:26:16.490Z",TRUE,"pitch","fe8766c7-18b5-4b95-ae00-5cc0b36189ef",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1887,1.4701,NA,78.48,174.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Connor Joe strikes out on a foul tip.",0,3,4,62,"bottom",8,"2023-06-03T23:24:56.432Z","2023-06-03T23:26:35.748Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,656582,"Connor Joe","/api/v1/people/656582","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,88.6,12,0.91,0.3921,6.7405,26.6878,-15.2317,-2.3216,8.5437,1.0105,2.3975,8.056,-138.8836,-5.9561,-1.607,50.0042,5.5569,-4.6055,10.8,3.6,24,2859,215,NA,NA,NA,NA,NA,NA,FALSE,-15.1,14.6,2.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",5,"2023-06-03T23:25:51.588Z","2023-06-03T23:25:54.709Z",TRUE,"pitch","f74d2dfa-84c3-416d-af8b-cce1a0408c6f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.19,1.51,NA,118.91,188.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Connor Joe strikes out on a foul tip.",0,3,4,62,"bottom",8,"2023-06-03T23:24:56.432Z","2023-06-03T23:26:35.748Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,656582,"Connor Joe","/api/v1/people/656582","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.8,8,0.91,0.4253,6.6809,24.2467,-32.4352,3.947,-0.1546,-0.0502,1.8491,3.0235,-128.3218,-3.2196,-1.7527,50.0026,5.6227,6.6434,12,8.4,24,2947,79,NA,NA,NA,NA,NA,NA,FALSE,-35.6,-0.7,-7.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
