"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716609,"2023-09-13",3,"2023-09-13T01:04:31.175Z","2023-09-13T01:04:36.740Z",TRUE,"pitch","ae8785c5-c9bd-4d44-a7b2-32e5318ad2f6",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.09,1.42,NA,91.06,199.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Seiya Suzuki singles on a ground ball to center fielder Brenton Doyle. Dansby Swanson scores.",1,1,0,10,"top",2,"2023-09-13T01:02:55.078Z","2023-09-13T01:05:05.395Z",TRUE,TRUE,FALSE,FALSE,60,1,2,0,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.1,75.8,9,0.91,0.4612,6.1402,19.1778,-24.5046,-5.764,5.3488,0.6806,1.4569,3.9672,-118.0516,-6.4558,-0.2599,50.0027,6.4361,-8.2629,16.8,7.2,24,1484,217,NA,NA,NA,NA,NA,NA,FALSE,-32.4,8.6,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",2,"2023-09-13T01:04:12.703Z","2023-09-13T01:04:16.492Z",TRUE,"pitch","0f1f880e-f1cd-4cd1-ba88-86b57b7861ff",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.0604,1.366,NA,65.68,168.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Seiya Suzuki singles on a ground ball to center fielder Brenton Doyle. Dansby Swanson scores.",1,1,0,10,"top",2,"2023-09-13T01:02:55.078Z","2023-09-13T01:05:05.395Z",TRUE,TRUE,FALSE,FALSE,60,1,2,0,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.7,75.3,12,0.94,0.4638,6.2783,20.233,-37.625,0.7673,-3.8469,1.3464,2.6048,2.9812,-117.6527,-1.7205,-0.0317,50.0046,6.8007,1.0862,2.4,10.8,24,2457,46,NA,NA,NA,NA,NA,NA,FALSE,-48.6,-7.1,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",1,"2023-09-13T01:03:37.071Z","2023-09-13T01:03:42.930Z",TRUE,"pitch","87307d04-b0e5-4eca-9b0c-53dee0d06141",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.09,1.42,NA,139.35,155.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Seiya Suzuki singles on a ground ball to center fielder Brenton Doyle. Dansby Swanson scores.",1,1,0,10,"top",2,"2023-09-13T01:02:55.078Z","2023-09-13T01:05:05.395Z",TRUE,TRUE,FALSE,FALSE,60,1,2,0,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,85.3,1,0.74,0.4073,6.2282,24.354,-17.7677,-3.5553,7.8389,-0.5865,3.0662,0.1046,-133.6272,-6.1699,-0.1626,50.0057,6.6487,-6.5362,19.2,4.8,24,1883,190,NA,NA,NA,NA,NA,NA,FALSE,-18.7,13.3,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",0,"2023-09-13T01:03:19.209Z","2023-09-13T01:03:23.720Z",TRUE,"pitch","7a254d30-b24e-4d7e-9b0e-302ef1f0a960",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.989,1.3389,NA,140.64,154.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Seiya Suzuki singles on a ground ball to center fielder Brenton Doyle. Dansby Swanson scores.",1,1,0,10,"top",2,"2023-09-13T01:02:55.078Z","2023-09-13T01:05:05.395Z",TRUE,TRUE,FALSE,FALSE,60,1,2,0,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.4,82.8,11,2,0.4186,6.3291,24.4307,-17.9931,-3.3633,8.1594,-0.6202,3.1327,-0.6022,-130.278,-5.4636,0.0508,50.006,6.5943,-5.8487,16.8,4.8,24,1772,197,NA,NA,NA,NA,NA,NA,FALSE,-19.9,13.9,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",1,"2023-09-13T01:02:30.872Z","2023-09-13T01:02:44.963Z",TRUE,"pitch","de5bdd02-8dac-4d00-8a31-9cd4fb71943c",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.46,1.61,NA,107.89,159.88,"line_drive","hard","7",79.45,42.1,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Triple","triple","Dansby Swanson triples (3) on a sharp line drive to left fielder Nolan Jones.",0,0,0,9,"top",2,"2023-09-13T01:01:53.660Z","2023-09-13T01:02:44.963Z",TRUE,FALSE,FALSE,FALSE,35,0,1,0,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87,81.3,2,0.91,0.4287,6.3136,21.5086,-26.4385,3.5591,3.4563,0.2391,2.9223,0.213,-126.8717,-4.3674,-0.3092,50.0054,6.7287,5.9085,12,7.2,24,2158,175,106.8,20,363,NA,NA,NA,FALSE,-29.8,5.6,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",0,"2023-09-13T01:02:16.415Z","2023-09-13T01:02:20.810Z",TRUE,"pitch","bfe52c3e-0fcb-4e5e-8462-91fc679b7b08",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3365,1.4852,NA,115.37,159.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Triple","triple","Dansby Swanson triples (3) on a sharp line drive to left fielder Nolan Jones.",0,0,0,9,"top",2,"2023-09-13T01:01:53.660Z","2023-09-13T01:02:44.963Z",TRUE,FALSE,FALSE,FALSE,35,0,1,0,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,84.6,2,0.75,0.4101,6.2053,25.4964,-18.5749,1.9811,7.5078,0.0427,2.9504,-0.154,-132.9876,-6.3918,-0.1568,50.0049,6.7086,3.5889,10.8,4.8,24,1852,191,NA,NA,NA,NA,NA,NA,FALSE,-19.9,12.6,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",5,"2023-09-13T00:59:49.013Z","2023-09-13T00:59:53.446Z",TRUE,"pitch","1d5ad325-5553-4f1e-9144-60e67a034361",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.56,1.67,NA,115.85,166.26,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,0,0,8,"bottom",1,"2023-09-13T00:57:42.325Z","2023-09-13T00:59:53.446Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,87.7,5,0.91,0.3957,6.6714,26.1652,-21.0855,-6.6392,5.6953,0.03,2.6858,6.109,-137.6219,-5.091,-1.3396,50.0063,5.9583,-12.9331,28.8,4.8,24,2008,210,NA,NA,NA,NA,NA,NA,TRUE,-20.6,9.6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",4,"2023-09-13T00:59:25.573Z","2023-09-13T00:59:30.206Z",TRUE,"pitch","09b2afd1-8d03-445e-a6c7-0fd434617fe2",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3425,1.5925,NA,151.63,136.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,0,0,8,"bottom",1,"2023-09-13T00:57:42.325Z","2023-09-13T00:59:53.446Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,87.3,11,2,0.396,6.3663,27.2242,-17.4334,-2.7581,7.5872,-0.9085,3.7803,2.8993,-137.7051,-2.8423,-1.6108,50.0036,5.9889,-5.3593,14.4,3.6,24,2118,216,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.4,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",3,"2023-09-13T00:59:00.658Z","2023-09-13T00:59:06.038Z",TRUE,"pitch","a92cb7b1-cdf7-43bf-bdcf-82daffc17e86",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.56,1.67,NA,85.08,196.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,0,0,8,"bottom",1,"2023-09-13T00:57:42.325Z","2023-09-13T00:59:53.446Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.9,85.7,14,0.9,0.4093,6.5077,20.821,-21.7292,1.3986,5.7251,0.8375,1.5677,5.8493,-132.3982,-7.1594,-1.5576,50.0063,5.8297,2.5524,8.4,4.8,24,2212,199,NA,NA,NA,NA,NA,NA,FALSE,-22.9,9.5,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",2,"2023-09-13T00:58:39.369Z","2023-09-13T00:58:43.917Z",TRUE,"pitch","a12de809-d73b-4895-aee0-269cc432bd0b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3896,1.5925,NA,101.31,208.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,0,0,8,"bottom",1,"2023-09-13T00:57:42.325Z","2023-09-13T00:59:53.446Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.6,85.4,14,0.91,0.4108,6.4973,21.1211,-23.7603,2.4382,4.6472,0.4115,1.1155,4.8046,-131.997,-7.5504,-1.7307,50.0063,5.6939,4.416,12,6,24,2116,192,NA,NA,NA,NA,NA,NA,FALSE,-25.2,7.4,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",1,"2023-09-13T00:58:18.932Z","2023-09-13T00:58:24.691Z",TRUE,"pitch","32b6de72-ac0a-4620-a541-bdba6400f04b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4366,1.5925,NA,158.23,154.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,0,0,8,"bottom",1,"2023-09-13T00:57:42.325Z","2023-09-13T00:59:53.446Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,86.6,11,2,0.4005,6.2711,25.7386,-20.0876,-3.7073,6.3592,-1.0816,3.1052,2.3015,-135.9951,-4.3415,-1.4508,50.0024,6.0892,-7.0456,18,4.8,24,1973,212,NA,NA,NA,NA,NA,NA,FALSE,-20,10.9,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",0,"2023-09-13T00:57:59.716Z","2023-09-13T00:58:03.902Z",TRUE,"pitch","1cdd89b4-fa97-40e0-b469-d3d6c2ab3c0e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4131,1.6161,NA,138.61,185.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,0,0,8,"bottom",1,"2023-09-13T00:57:42.325Z","2023-09-13T00:59:53.446Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,84,7,0.91,0.4156,6.3751,22.3112,-26.1214,1.9283,3.4247,-0.5668,1.9835,2.7295,-130.7828,-5.1344,-1.8666,50.0032,5.8821,3.4082,8.4,6,24,2038,190,NA,NA,NA,NA,NA,NA,FALSE,-27.8,5.5,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",3,"2023-09-13T00:57:16.611Z","2023-09-13T00:57:27.072Z",TRUE,"pitch","11915c80-d34a-4ab1-8273-1234c8f07c4b",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.2,1.45,NA,110.5,178.06,"ground_ball","medium","9",194.6,115.46,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Elias Diaz singles on a ground ball to right fielder Seiya Suzuki. Kris Bryant to 3rd.",0,0,0,7,"bottom",1,"2023-09-13T00:55:56.140Z","2023-09-13T00:57:27.072Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,87.3,5,0.91,0.3985,6.5593,25.5119,-24.2688,-6.419,4.1146,0.1707,2.2487,6.2184,-136.6149,-5.4841,-1.2834,50.0033,5.9146,-12.3315,24,6,24,1891,213,91.8,4,104,NA,NA,NA,FALSE,-24,6.7,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,553869,"Elias Díaz","/api/v1/people/553869",592178,"Kris Bryant","/api/v1/people/592178",NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",2,"2023-09-13T00:56:50.404Z","2023-09-13T00:56:55.214Z",TRUE,"pitch","9cd8c923-73f7-40c3-9e84-1372b76a28e6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.2,1.45,NA,116.51,159.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Elias Diaz singles on a ground ball to right fielder Seiya Suzuki. Kris Bryant to 3rd.",0,0,0,7,"bottom",1,"2023-09-13T00:55:56.140Z","2023-09-13T00:57:27.072Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,85.1,2,0.9,0.4075,6.4311,25.103,-20.6,-6.1331,6.306,0.0129,2.9338,5.5902,-133.7088,-4.3612,-1.2942,50.004,6.0381,-11.2593,25.2,4.8,24,1855,206,NA,NA,NA,NA,NA,NA,FALSE,-21.2,10.8,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",1,"2023-09-13T00:56:29.182Z","2023-09-13T00:56:32.782Z",TRUE,"pitch","ac919047-481a-415d-902b-03635975640b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,2.9821,1.2778,NA,25.09,213.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Elias Diaz singles on a ground ball to right fielder Seiya Suzuki. Kris Bryant to 3rd.",0,0,0,7,"bottom",1,"2023-09-13T00:55:56.140Z","2023-09-13T00:57:27.072Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,74.5,14,2,0.4683,6.5142,23.3039,-34.0481,6.9698,-1.3589,2.4112,0.9483,6.5541,-117.2042,-4.0507,-1.3324,50.0002,5.8973,9.6401,16.8,10.8,24,2255,55,NA,NA,NA,NA,NA,NA,FALSE,-45.6,-3.2,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",0,"2023-09-13T00:56:01.707Z","2023-09-13T00:56:05.996Z",TRUE,"pitch","af39c0e1-beda-4ebb-a16c-db4bfeb36010",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.2,1.45,NA,106.79,175.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Elias Diaz singles on a ground ball to right fielder Seiya Suzuki. Kris Bryant to 3rd.",0,0,0,7,"bottom",1,"2023-09-13T00:55:56.140Z","2023-09-13T00:57:27.072Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,85.7,5,2,0.4051,6.4548,25.8492,-19.8279,-2.7028,6.6482,0.2679,2.3513,4.9969,-134.5889,-5.88,-1.2514,50.0041,5.9433,-5.0205,10.8,4.8,24,1954,212,NA,NA,NA,NA,NA,NA,FALSE,-20.5,11.2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
