"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717833,"2023-06-09",0,"2023-06-10T00:18:21.382Z","2023-06-10T00:18:35.286Z",TRUE,"pitch","c070d78b-6688-4dc1-8450-7354e682fd5e",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,0,NA,NA,3.16,1.52,NA,138.72,168.1,"line_drive","hard","7",38.3,96.2,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Double","double","Alex Bregman doubles (8) on a sharp line drive to left fielder Steven Kwan. Jose Altuve scores.",1,5,1,37,"top",5,"2023-06-10T00:18:13.074Z","2023-06-10T00:18:35.286Z",TRUE,TRUE,FALSE,FALSE,34,0,0,0,608324,"Alex Bregman","/api/v1/people/608324","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80.7,4,0.97,0.4297,6.5367,24.0937,-25.1352,-2.9235,4.2718,-0.5699,2.6179,-5.8017,-127.0756,-1.3886,2.1156,50.0048,5.1533,-4.8192,13.2,6,24,2347,186,101.4,20,334,NA,NA,NA,FALSE,-28,7.7,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",5,"2023-06-10T00:17:46.706Z","2023-06-10T00:17:59.803Z",TRUE,"pitch","e7fc8e2a-b2c0-4748-9255-f0824211904d",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,0,NA,NA,2.8,1.28,NA,144.92,158.77,"line_drive","hard","7",62.64,133.77,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Double","double","Jose Altuve doubles (4) on a sharp line drive to left fielder Steven Kwan.",0,4,1,36,"top",5,"2023-06-10T00:15:58.987Z","2023-06-10T00:17:59.803Z",TRUE,FALSE,FALSE,FALSE,34,0,2,0,514888,"Jose Altuve","/api/v1/people/514888","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.8,11,0.91,0.4054,6.9283,30.0091,-14.936,3.0729,9.327,-0.7325,2.9635,-7.9085,-135.2085,-2.9713,1.8335,50.002,5.1274,5.6802,14.4,3.6,24,2279,161,107.6,13,227,NA,NA,NA,FALSE,-15.2,16.4,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",4,"2023-06-10T00:17:28.444Z","2023-06-10T00:17:32.474Z",TRUE,"pitch","c811e1e0-4ad4-476b-bfd6-ae63344c3c5a",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,2.8,1.28,NA,139.73,213.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Double","double","Jose Altuve doubles (4) on a sharp line drive to left fielder Steven Kwan.",0,4,1,36,"top",5,"2023-06-10T00:15:58.987Z","2023-06-10T00:17:59.803Z",TRUE,FALSE,FALSE,FALSE,34,0,2,0,514888,"Jose Altuve","/api/v1/people/514888","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.9,74.4,13,0.6,0.466,6.4898,22.8298,-28.6632,-2.0506,2.5123,-0.5962,0.9251,-5.3454,-117.6445,-3.5365,1.974,50.0029,5.1114,-2.8675,7.2,8.4,24,913,159,NA,NA,NA,NA,NA,NA,FALSE,-38,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",3,"2023-06-10T00:17:09.003Z","2023-06-10T00:17:12.931Z",TRUE,"pitch","dacab09c-3acb-4aca-95cb-f345f8b891da",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,2.8,1.28,NA,152.14,227.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Double","double","Jose Altuve doubles (4) on a sharp line drive to left fielder Steven Kwan.",0,4,1,36,"top",5,"2023-06-10T00:15:58.987Z","2023-06-10T00:17:59.803Z",TRUE,FALSE,FALSE,FALSE,34,0,2,0,514888,"Jose Altuve","/api/v1/people/514888","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79,73.2,13,0.91,0.4766,6.7199,21.9407,-35.8166,-7.572,-2.7307,-0.922,0.4334,-4.4293,-115.0508,-2.6618,2.0136,50.0009,5.0868,-10.1173,16.8,12,24,2252,304,NA,NA,NA,NA,NA,NA,FALSE,-49.2,-5.3,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",2,"2023-06-10T00:16:51.768Z","2023-06-10T00:16:55.678Z",TRUE,"pitch","bf4f4cc4-8fec-404f-ab46-2e8fa129bfd6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,2.8,1.28,NA,60.15,195.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Double","double","Jose Altuve doubles (4) on a sharp line drive to left fielder Steven Kwan.",0,4,1,36,"top",5,"2023-06-10T00:15:58.987Z","2023-06-10T00:17:59.803Z",TRUE,FALSE,FALSE,FALSE,34,0,2,0,514888,"Jose Altuve","/api/v1/people/514888","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81,74.9,14,0.91,0.4634,6.4236,21.4335,-30.5189,2.0741,1.1684,1.4915,1.5858,-2.0976,-117.9894,-1.9393,2.1206,50.0024,5.2177,2.9385,4.8,8.4,24,897,128,NA,NA,NA,NA,NA,NA,FALSE,-39.5,1.9,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",1,"2023-06-10T00:16:17.730Z","2023-06-10T00:16:21.828Z",TRUE,"pitch","00c34889-f32c-485a-bda0-c0739169b82c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,2.8,1.28,NA,156.88,177.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Double","double","Jose Altuve doubles (4) on a sharp line drive to left fielder Steven Kwan.",0,4,1,36,"top",5,"2023-06-10T00:15:58.987Z","2023-06-10T00:17:59.803Z",TRUE,FALSE,FALSE,FALSE,34,0,2,0,514888,"Jose Altuve","/api/v1/people/514888","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,83.3,11,0.87,0.4144,6.5389,27.129,-14.9022,3.1912,9.7522,-1.0463,2.2662,-8.7562,-131.9998,-4.7722,1.8939,50.0025,5.1885,5.6522,14.4,3.6,24,2175,161,NA,NA,NA,NA,NA,NA,FALSE,-16.3,16.8,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",0,"2023-06-10T00:16:07.747Z","2023-06-10T00:16:11.607Z",TRUE,"pitch","7d736a33-7e80-44f7-b469-fadd833deae7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.8245,1.2801,NA,95.2,177.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Double","double","Jose Altuve doubles (4) on a sharp line drive to left fielder Steven Kwan.",0,4,1,36,"top",5,"2023-06-10T00:15:58.987Z","2023-06-10T00:17:59.803Z",TRUE,FALSE,FALSE,FALSE,34,0,2,0,514888,"Jose Altuve","/api/v1/people/514888","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.1,73.6,6,0.84,0.4699,6.3653,22.1546,-31.5998,-0.2782,0.4172,0.5719,2.2724,-3.6675,-116.6215,-0.2214,2.2018,50.0033,5.352,-0.382,2.4,9.6,24,1456,319,NA,NA,NA,NA,NA,NA,FALSE,-41.6,1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",7,"2023-06-10T00:13:53.145Z","2023-06-10T00:13:58.408Z",TRUE,"pitch","addf1b06-1f80-49d6-a6d0-4178afb3350f",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.14,1.47,NA,105.31,140.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Mike Zunino strikes out swinging.",0,4,1,35,"bottom",4,"2023-06-10T00:11:15.333Z","2023-06-10T00:13:58.408Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,572287,"Mike Zunino","/api/v1/people/572287","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.2,12,0.9,0.4079,6.231,29.3468,-12.8526,-2.5756,10.5821,0.3067,3.636,5.1386,-134.331,-2.6688,-1.2971,50.0027,5.5572,-4.7033,14.4,3.6,24,2195,194,NA,NA,NA,NA,NA,NA,TRUE,-13.3,18.8,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",6,"2023-06-10T00:13:16.800Z","2023-06-10T00:13:21.288Z",TRUE,"pitch","3b2f9309-5758-4f50-90a8-4eeb4eb48b23",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.14,1.47,NA,105.13,184.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Mike Zunino strikes out swinging.",0,4,1,35,"bottom",4,"2023-06-10T00:11:15.333Z","2023-06-10T00:13:58.408Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,572287,"Mike Zunino","/api/v1/people/572287","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.9,6,0.9,0.4111,6.2643,28.0829,-13.0239,-1.3431,10.6463,0.3115,2.0154,4.5674,-133.1509,-6.5829,-1.2502,50.0052,5.4588,-2.417,6,3.6,24,2190,196,NA,NA,NA,NA,NA,NA,FALSE,-14.5,18.1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",5,"2023-06-10T00:12:59.037Z","2023-06-10T00:13:03.091Z",TRUE,"pitch","aa829645-963b-4e0a-82e2-55a34038d1aa",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.0664,1.4701,NA,112.73,133.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Mike Zunino strikes out swinging.",0,4,1,35,"bottom",4,"2023-06-10T00:11:15.333Z","2023-06-10T00:13:58.408Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,572287,"Mike Zunino","/api/v1/people/572287","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.1,12,0.9,0.404,6.3289,29.6519,-14.5582,-2.4325,9.4623,0.112,3.8834,4.749,-135.5854,-1.9897,-1.3462,50.0043,5.6427,-4.53,13.2,3.6,24,2297,195,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.9,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",4,"2023-06-10T00:12:38.130Z","2023-06-10T00:12:41.409Z",TRUE,"pitch","843e8d7c-56c8-4323-9402-e3d53890538e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.14,1.47,NA,125.71,180.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Mike Zunino strikes out swinging.",0,4,1,35,"bottom",4,"2023-06-10T00:11:15.333Z","2023-06-10T00:13:58.408Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,572287,"Mike Zunino","/api/v1/people/572287","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,85.4,5,0.9,0.4053,6.4054,26.5542,-13.0418,-2.9146,10.317,-0.2286,2.1541,3.8911,-134.6533,-6.4451,-1.3072,50.0017,5.4841,-5.4045,18,3.6,24,2386,193,NA,NA,NA,NA,NA,NA,FALSE,-14,17.6,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",3,"2023-06-10T00:12:15.226Z","2023-06-10T00:12:19.533Z",TRUE,"pitch","2dca3c59-a7e1-42f6-a9f3-012c4c7ea438",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.14,1.4701,NA,75.44,233.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Mike Zunino strikes out swinging.",0,4,1,35,"bottom",4,"2023-06-10T00:11:15.333Z","2023-06-10T00:13:58.408Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,572287,"Mike Zunino","/api/v1/people/572287","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.7,74.5,14,0.9,0.4674,6.3662,23.2942,-29.9375,6.0412,1.6148,1.0904,0.1794,3.9252,-117.4155,-5.8055,-1.3911,50.0051,5.487,8.3935,16.8,9.6,24,2478,81,NA,NA,NA,NA,NA,NA,FALSE,-40.4,1.7,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",2,"2023-06-10T00:11:56.327Z","2023-06-10T00:11:59.854Z",TRUE,"pitch","a3b0726c-99d6-46b2-9d7b-90431ff2023f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.0419,1.4701,NA,16.04,276.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Mike Zunino strikes out swinging.",0,4,1,35,"bottom",4,"2023-06-10T00:11:15.333Z","2023-06-10T00:13:58.408Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,572287,"Mike Zunino","/api/v1/people/572287","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.3,74.7,14,0.89,0.4701,6.0814,21.2329,-23.7717,3.5096,6.1041,2.6487,-1.3896,7.6513,-116.3788,-10.1948,-1.1334,50.0009,5.2882,4.8265,13.2,7.2,24,2419,87,NA,NA,NA,NA,NA,NA,FALSE,-33.8,8.8,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",1,"2023-06-10T00:11:41.791Z","2023-06-10T00:11:45.619Z",TRUE,"pitch","982a3280-47f9-4aed-870f-849cb1e505c2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.1645,1.4701,NA,123.86,153.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Mike Zunino strikes out swinging.",0,4,1,35,"bottom",4,"2023-06-10T00:11:15.333Z","2023-06-10T00:13:58.408Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,572287,"Mike Zunino","/api/v1/people/572287","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.8,2,0.9,0.4055,6.3357,29.4429,-12.1116,-5.312,10.8534,-0.1801,3.1606,5.0233,-135.0958,-4.0595,-1.3735,50.0006,5.5341,-9.8173,33.6,3.6,24,2259,198,NA,NA,NA,NA,NA,NA,FALSE,-12.7,19,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",0,"2023-06-10T00:11:28.138Z","2023-06-10T00:11:31.801Z",TRUE,"pitch","f4738e82-b681-4e33-a04e-491128b3232d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2135,1.4701,NA,148.21,180.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Mike Zunino strikes out swinging.",0,4,1,35,"bottom",4,"2023-06-10T00:11:15.333Z","2023-06-10T00:13:58.408Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,572287,"Mike Zunino","/api/v1/people/572287","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.4,4,0.91,0.4035,6.3012,29.212,-10.0393,-4.5138,11.8524,-0.8189,2.1496,3.3393,-135.6704,-7.1659,-1.4782,50.0022,5.5221,-8.4285,33.6,3.6,24,2351,196,NA,NA,NA,NA,NA,NA,FALSE,-11.3,20.2,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",2,"2023-06-10T00:10:57.867Z","2023-06-10T00:11:07.045Z",TRUE,"pitch","cef37f6c-7584-44c0-a643-bb3d9cd690c5",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.35,1.57,NA,138.74,171.76,"ground_ball","medium","6",111.45,153.89,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Will Brennan grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.",0,4,1,34,"bottom",4,"2023-06-10T00:09:38.037Z","2023-06-10T00:11:07.045Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,686823,"Will Brennan","/api/v1/people/686823","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.5,4,0.9,0.4079,6.5015,28.1774,-11.6729,-4.4864,11.2204,-0.5704,2.4822,3.5495,-134.1131,-5.7992,-1.3261,50.0036,5.5003,-8.1979,30,3.6,24,2303,199,98,-24,5,NA,NA,NA,TRUE,-12.8,19.3,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
