"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717016,"2023-08-13",4,"2023-08-13T18:03:27.286Z","2023-08-13T18:03:32.549Z",TRUE,"pitch","a6b5387e-b730-4c08-b810-b3cf42cd6016",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4421,1.6149,NA,123.89,212.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Tyler Soderstrom flies out sharply to center fielder Alex Call.",0,3,1,14,"top",2,"2023-08-13T18:02:02.296Z","2023-08-13T18:03:53.006Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,691016,"Tyler Soderstrom","/api/v1/people/691016","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.2,75.2,13,2,0.4624,6.8371,21.8845,-30.342,3.0659,1.291,-0.1807,0.9838,4.1345,-118.3077,-2.7827,-2.3472,50.0041,4.947,4.3606,9.6,8.4,24,2238,144,NA,NA,NA,NA,NA,NA,FALSE,-39.4,1.9,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",3,"2023-08-13T18:03:05.266Z","2023-08-13T18:03:09.583Z",TRUE,"pitch","01e06668-b325-49cd-a0d6-74d93f3bbea9",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.43,1.53,NA,155.03,174.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Tyler Soderstrom flies out sharply to center fielder Alex Call.",0,3,1,14,"top",2,"2023-08-13T18:02:02.296Z","2023-08-13T18:03:53.006Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,691016,"Tyler Soderstrom","/api/v1/people/691016","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.7,76.7,13,2,0.45,6.8921,23.9337,-27.5031,-11.2866,3.1144,-0.9978,2.3972,6.1989,-121.7369,-0.7195,-2.111,50.0048,5.0777,-16.9396,30,8.4,24,1795,241,NA,NA,NA,NA,NA,NA,FALSE,-33.4,5.8,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",2,"2023-08-13T18:02:48.833Z","2023-08-13T18:02:54.663Z",TRUE,"pitch","658f375d-ee7c-4305-ba7f-9dedab3e269b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.43,1.53,NA,133.61,185.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Tyler Soderstrom flies out sharply to center fielder Alex Call.",0,3,1,14,"top",2,"2023-08-13T18:02:02.296Z","2023-08-13T18:03:53.006Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,691016,"Tyler Soderstrom","/api/v1/people/691016","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.5,80.6,7,2,0.4294,6.6998,25.0072,-28.751,-10.7699,2.0731,-0.4357,1.9859,7.5991,-127.3286,-1.8998,-2.0527,50.0014,5.0065,-17.7648,28.8,8.4,24,1880,231,NA,NA,NA,NA,NA,NA,FALSE,-32,3.6,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",1,"2023-08-13T18:02:35.524Z","2023-08-13T18:02:40.593Z",TRUE,"pitch","89fc2e23-b7ce-4cfa-b7ec-edfc2dc9d97c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4421,1.5276,NA,153.02,189.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Tyler Soderstrom flies out sharply to center fielder Alex Call.",0,3,1,14,"top",2,"2023-08-13T18:02:02.296Z","2023-08-13T18:03:53.006Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,691016,"Tyler Soderstrom","/api/v1/people/691016","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.6,74.3,13,2,0.4662,6.8842,21.8998,-28.1866,2.6072,2.8541,-0.945,1.8276,2.9935,-117.4231,-1.3629,-2.5745,50.0056,5.0342,3.6466,8.4,8.4,24,2096,154,NA,NA,NA,NA,NA,NA,FALSE,-36.8,5.2,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",0,"2023-08-13T18:02:22.471Z","2023-08-13T18:02:27.533Z",TRUE,"pitch","b60bb39a-b9b8-4f8d-9c12-cba83c89b131",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5204,1.6149,NA,159.06,176.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Tyler Soderstrom flies out sharply to center fielder Alex Call.",0,3,1,14,"top",2,"2023-08-13T18:02:02.296Z","2023-08-13T18:03:53.006Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,691016,"Tyler Soderstrom","/api/v1/people/691016","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.2,74.9,13,2,0.4624,6.8021,21.6201,-28.6182,2.57,2.4955,-1.1035,2.3101,2.5607,-118.2667,-0.2482,-2.5323,50.0001,5.0314,3.6556,8.4,8.4,24,2170,147,NA,NA,NA,NA,NA,NA,FALSE,-36.5,4.7,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",6,"2023-08-13T18:01:46.637Z","2023-08-13T18:01:54.556Z",TRUE,"pitch","81912be7-db1a-4e65-a495-1ff347611cac",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.14,1.45,NA,98.42,165.61,"ground_ball","medium","5",109.45,173.61,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Jonah Bride grounds out, third baseman Ildemaro Vargas to first baseman Joey Meneses.",0,3,1,13,"top",2,"2023-08-13T17:59:57.651Z","2023-08-13T18:01:54.556Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681146,"Jonah Bride","/api/v1/people/681146","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,83.3,3,2,0.4166,6.7554,23.2356,-19.7548,-3.7325,7.0657,0.4876,2.71,8.0636,-130.6377,-2.1884,-2.1314,50,5.0175,-6.5583,14.4,4.8,24,2203,229,71.5,-60,3,NA,NA,NA,TRUE,-20.9,12.6,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",5,"2023-08-13T18:01:32.392Z","2023-08-13T18:01:36.382Z",TRUE,"pitch","4bb1b37f-fe61-4a7d-ab12-b9de1d354431",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2595,1.4476,NA,151.06,208.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Jonah Bride grounds out, third baseman Ildemaro Vargas to first baseman Joey Meneses.",0,3,1,13,"top",2,"2023-08-13T17:59:57.651Z","2023-08-13T18:01:54.556Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681146,"Jonah Bride","/api/v1/people/681146","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,77.6,13,2,0.4502,7.0441,19.6908,-29.3266,-9.1586,1.8881,-0.8935,1.104,5.6629,-120.865,-3.4445,-2.0564,50.0007,5.0757,-13.7858,24,8.4,24,1668,245,NA,NA,NA,NA,NA,NA,FALSE,-36.1,3,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",4,"2023-08-13T18:01:12.779Z","2023-08-13T18:01:16.867Z",TRUE,"pitch","9ddc1a9c-2b41-45e0-a85e-4d2569255fa2",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.14,1.45,NA,119.79,187.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Jonah Bride grounds out, third baseman Ildemaro Vargas to first baseman Joey Meneses.",0,3,1,13,"top",2,"2023-08-13T17:59:57.651Z","2023-08-13T18:01:54.556Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681146,"Jonah Bride","/api/v1/people/681146","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.9,71.2,8,2,0.4845,6.8971,22.0419,-26.2789,2.6614,4.5664,-0.0731,1.8826,4.6752,-113.3388,-0.8368,-2.5141,50.0053,4.8971,3.4389,9.6,8.4,24,2260,98,NA,NA,NA,NA,NA,NA,FALSE,-37,8.3,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",3,"2023-08-13T18:00:55.955Z","2023-08-13T18:01:00.081Z",TRUE,"pitch","2f6d7944-5358-4108-bb45-add471490797",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1032,1.3318,NA,41.29,214.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Jonah Bride grounds out, third baseman Ildemaro Vargas to first baseman Joey Meneses.",0,3,1,13,"top",2,"2023-08-13T17:59:57.651Z","2023-08-13T18:01:54.556Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681146,"Jonah Bride","/api/v1/people/681146","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.6,71.8,14,2,0.4855,6.897,20.3483,-28.2341,6.3716,3.0568,1.9862,0.8846,7.4393,-112.774,-2.7218,-2.182,50.0031,4.9527,8.213,18,9.6,24,2200,95,NA,NA,NA,NA,NA,NA,FALSE,-40.4,5.2,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",2,"2023-08-13T18:00:38.120Z","2023-08-13T18:00:42.649Z",TRUE,"pitch","7ffb6cb6-5505-4ddb-965b-54af421c6c4d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.14,1.45,NA,109.23,159.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Jonah Bride grounds out, third baseman Ildemaro Vargas to first baseman Joey Meneses.",0,3,1,13,"top",2,"2023-08-13T17:59:57.651Z","2023-08-13T18:01:54.556Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681146,"Jonah Bride","/api/v1/people/681146","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89,82.4,2,2,0.4207,6.6529,23.6403,-21.0626,-4.2521,6.4528,0.2037,2.9185,7.2314,-129.5384,-1.5463,-2.0547,50.0036,5.1121,-7.3241,15.6,4.8,24,1999,220,NA,NA,NA,NA,NA,NA,FALSE,-22.6,11.6,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",1,"2023-08-13T18:00:25.433Z","2023-08-13T18:00:30.442Z",TRUE,"pitch","c755673b-db82-41d5-a2c3-e7f822a24bac",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.2856,1.5119,NA,114.97,191.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Jonah Bride grounds out, third baseman Ildemaro Vargas to first baseman Joey Meneses.",0,3,1,13,"top",2,"2023-08-13T17:59:57.651Z","2023-08-13T18:01:54.556Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681146,"Jonah Bride","/api/v1/people/681146","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.9,82.2,8,2,0.4217,6.6064,24.6621,-24.7379,-3.3731,4.3395,0.0533,1.7489,6.6889,-129.4186,-3.4569,-2.1157,50.0003,4.977,-5.7756,10.8,6,24,2176,230,NA,NA,NA,NA,NA,NA,FALSE,-27,7.3,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",0,"2023-08-13T18:00:13.734Z","2023-08-13T18:00:18.582Z",TRUE,"pitch","866553f5-5a5c-441e-8b83-5d99bd11f422",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2595,1.5377,NA,136.84,195.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Jonah Bride grounds out, third baseman Ildemaro Vargas to first baseman Joey Meneses.",0,3,1,13,"top",2,"2023-08-13T17:59:57.651Z","2023-08-13T18:01:54.556Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681146,"Jonah Bride","/api/v1/people/681146","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.3,83,7,2,0.4187,6.6577,23.3492,-25.5021,-7.0974,3.8378,-0.5206,1.6039,6.7921,-130.0685,-3.3542,-2.2245,50.0059,4.8114,-12.3505,22.8,6,24,2177,229,NA,NA,NA,NA,NA,NA,FALSE,-27.4,6.5,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",0,"2023-08-13T17:59:43.154Z","2023-08-13T17:59:54.681Z",TRUE,"pitch","e420f79f-d5fa-42bc-8d6e-27a1d922d594",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.49,1.601,NA,101.21,150.43,"fly_ball","hard","8",133.15,131.61,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Lawrence Butler flies out sharply to center fielder Alex Call.",0,3,1,12,"top",2,"2023-08-13T17:59:23.570Z","2023-08-13T17:59:54.681Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.5,80.2,3,2,0.4299,6.6902,25.5321,-22.851,-3.9138,5.6668,0.4143,3.2723,7.7311,-127.2928,-0.2083,-2.1503,50.0016,5.1605,-6.4383,12,6,24,2196,219,100.5,27,374,NA,NA,NA,TRUE,-25.2,10.4,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",4,"2023-08-13T17:57:08.292Z","2023-08-13T17:57:20.314Z",TRUE,"pitch","b6f15f72-b989-4b03-a2c9-f8db42be9dd5",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.22,1.47,NA,114.95,163.04,"fly_ball","medium","8",145.25,83.92,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Ildemaro Vargas flies out to center fielder Lawrence Butler.",0,3,1,11,"bottom",1,"2023-08-13T17:56:03.074Z","2023-08-13T17:57:20.314Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.6,2,0.9,0.3967,7.1371,31.8574,-13.4813,7.3083,9.6941,0.0539,2.8051,-7.5124,-138.2516,-4.7443,1.8616,50.006,5.4536,14.0988,40.8,3.6,24,2435,131,87.6,42,292,NA,NA,NA,TRUE,-13.7,16.7,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",3,"2023-08-13T17:56:47.392Z","2023-08-13T17:56:51.909Z",TRUE,"pitch","1a53bf90-c34d-4e2d-be9f-50d060a4a4ce",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.5727,1.4347,NA,145.44,182.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Ildemaro Vargas flies out to center fielder Lawrence Butler.",0,3,1,11,"bottom",1,"2023-08-13T17:56:03.074Z","2023-08-13T17:57:20.314Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.5,7,0.9,0.3991,6.9195,29.1267,-14.1527,6.6248,9.4395,-0.7462,2.0998,-9.241,-137.0285,-6.3408,1.8029,50.0042,5.4035,12.6506,34.8,3.6,24,2473,138,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",2,"2023-08-13T17:56:26.109Z","2023-08-13T17:56:31.300Z",TRUE,"pitch","504e60d8-9539-4aac-a59d-c0abc5e18b8b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.625,1.6665,NA,145.69,198.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Ildemaro Vargas flies out to center fielder Lawrence Butler.",0,3,1,11,"bottom",1,"2023-08-13T17:56:03.074Z","2023-08-13T17:57:20.314Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,80.9,13,0.71,0.4309,6.9844,21.6561,-24.7085,8.4263,4.5452,-0.7526,1.4925,-9.4651,-126.297,-4.6295,1.9195,50.005,5.2963,13.8452,26.4,7.2,24,1963,119,NA,NA,NA,NA,NA,NA,FALSE,-28.3,7.6,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
