"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
747050,"2024-04-26",5,"2024-04-27T01:35:13.724Z","2024-04-27T01:35:17.219Z",TRUE,"pitch","979d43d5-372e-4da1-931f-0d53991c4c80",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.6107,1.7925,NA,168.96,175.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Darell Hernaiz walks.",0,2,2,64,"top",9,"2024-04-27T01:31:25.133Z","2024-04-27T01:35:37.676Z",TRUE,FALSE,FALSE,TRUE,0,4,0,1,687231,"Darell Hernaiz","/api/v1/people/687231","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.7,13,0.88,0.4067,6.768,28.6771,-17.8919,-5.2698,7.7688,-1.3631,2.3318,5.8714,-134.5878,-2.6362,-2.8862,50.0011,4.5882,-9.686,25.2,4.8,24,2263,228,NA,NA,NA,NA,NA,NA,FALSE,-18.2,13.7,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",4,"2024-04-27T01:34:49.834Z","2024-04-27T01:34:53.497Z",TRUE,"pitch","ef4c13a2-cccb-4b46-a0cb-5d32b113abe9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5892,1.7973,NA,145.48,206.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Darell Hernaiz walks.",0,2,2,64,"top",9,"2024-04-27T01:31:25.133Z","2024-04-27T01:35:37.676Z",TRUE,FALSE,FALSE,TRUE,0,4,0,1,687231,"Darell Hernaiz","/api/v1/people/687231","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.9,13,0.9,0.3974,6.7269,29.3413,-15.7245,-7.3979,8.5398,-0.7472,1.2085,8.0553,-137.6274,-6.2474,-2.745,50.006,4.5654,-14.2549,36,4.8,24,2272,227,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14.4,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",1,"2024-04-27T01:31:27.456Z","2024-04-27T01:31:36.610Z",TRUE,"pitch","7e1ee19b-1e03-4626-a4dc-bcea00a236d8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6364,1.8793,NA,-16.2,241.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Darell Hernaiz walks.",0,2,2,64,"top",9,"2024-04-27T01:31:25.133Z","2024-04-27T01:35:37.676Z",TRUE,FALSE,FALSE,TRUE,0,4,0,1,687231,"Darell Hernaiz","/api/v1/people/687231","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",87.3,80.5,14,2,0.4342,6.7387,27.4989,-31.4141,6.5537,0.4717,3.4945,-0.0979,12.9696,-126.4784,-5.2993,-2.5656,50.0034,4.565,10.5394,21.6,8.4,24,2715,45,NA,NA,NA,NA,NA,NA,FALSE,-36.7,-0.2,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",0,"2024-04-27T01:30:36.033Z","2024-04-27T01:31:27.456Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Darell Hernaiz walks.",0,2,2,64,"top",9,"2024-04-27T01:31:25.133Z","2024-04-27T01:35:37.676Z",TRUE,FALSE,FALSE,TRUE,0,4,0,1,687231,"Darell Hernaiz","/api/v1/people/687231","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",2,"2024-04-27T01:31:59.804Z","2024-04-27T01:34:04.066Z",FALSE,"action",NA,NA,"Orioles challenged (tag play), call on the field was overturned: JJ Bleday out at home, catcher Adley Rutschman to pitcher Craig Kimbrel. Abraham Toro to 3rd.","Runner Out",2,2,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1,0,1,668709,"/api/v1/people/668709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7e1ee19b-1e03-4626-a4dc-bcea00a236d8","other_out",NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Darell Hernaiz walks.",0,2,2,64,"top",9,"2024-04-27T01:31:25.133Z","2024-04-27T01:35:37.676Z",TRUE,FALSE,FALSE,TRUE,0,4,0,1,687231,"Darell Hernaiz","/api/v1/people/687231","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,"MA",110,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",3,"2024-04-27T01:34:04.066Z","2024-04-27T01:34:49.834Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,687231,"/api/v1/people/687231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Darell Hernaiz walks.",0,2,2,64,"top",9,"2024-04-27T01:31:25.133Z","2024-04-27T01:35:37.676Z",TRUE,FALSE,FALSE,TRUE,0,4,0,1,687231,"Darell Hernaiz","/api/v1/people/687231","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",6,"2024-04-27T01:29:48.990Z","2024-04-27T01:30:01.673Z",TRUE,"pitch","5ad2617e-9d84-4c71-9834-05cad696f45d",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,0,NA,NA,3.3,1.58,NA,125.92,168.02,"line_drive","medium","9",196.95,95.46,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Double","double","Abraham Toro doubles (3) on a line drive to right fielder Ryan McKenna. Brent Rooker scores. JJ Bleday to 3rd.",1,2,2,63,"top",9,"2024-04-27T01:27:41.368Z","2024-04-27T01:30:01.673Z",TRUE,TRUE,FALSE,FALSE,71,2,2,0,647351,"Abraham Toro","/api/v1/people/647351","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.2,5,0.9,0.3983,6.7837,31.2271,-15.8604,-6.3015,8.5246,-0.234,2.6208,8.9194,-137.64,-2.2967,-2.7014,50.0053,4.543,-12.0638,31.2,3.6,24,2340,222,105.9,20,352,NA,NA,NA,FALSE,-15.5,15.1,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,647351,"Abraham Toro","/api/v1/people/647351",668709,"JJ Bleday","/api/v1/people/668709",NA,NA,NA,NA
747050,"2024-04-26",4,"2024-04-27T01:29:21.610Z","2024-04-27T01:29:25.593Z",TRUE,"pitch","a5705403-7d8d-47db-9984-bdff31e3bf13",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,2,0,NA,NA,3.3,1.58,NA,139.92,170.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Double","double","Abraham Toro doubles (3) on a line drive to right fielder Ryan McKenna. Brent Rooker scores. JJ Bleday to 3rd.",1,2,2,63,"top",9,"2024-04-27T01:27:41.368Z","2024-04-27T01:30:01.673Z",TRUE,TRUE,FALSE,FALSE,71,2,2,0,647351,"Abraham Toro","/api/v1/people/647351","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.6,4,0.9,0.4019,6.7304,29.7787,-14.1255,-4.4327,9.592,-0.6012,2.5135,7.5785,-136.2672,-2.8263,-2.8417,50.0038,4.5393,-8.3424,24,3.6,24,2305,219,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.9,6.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",3,"2024-04-27T01:28:54.736Z","2024-04-27T01:28:57.736Z",TRUE,"pitch","259af210-046d-4008-8413-b9c3136f6508",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2879,1.5972,NA,192.04,161.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Double","double","Abraham Toro doubles (3) on a line drive to right fielder Ryan McKenna. Brent Rooker scores. JJ Bleday to 3rd.",1,2,2,63,"top",9,"2024-04-27T01:27:41.368Z","2024-04-27T01:30:01.673Z",TRUE,TRUE,FALSE,FALSE,71,2,2,0,647351,"Abraham Toro","/api/v1/people/647351","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.4,76,11,0.91,0.4529,6.4934,25.9909,-39.7434,9.1849,-5.1188,-1.9686,2.8736,-0.2487,-121.4158,3.2468,-3.0558,50.0038,5.0009,13.5766,19.2,10.8,24,2635,52,NA,NA,NA,NA,NA,NA,FALSE,-47.8,-8.2,-16.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",2,"2024-04-27T01:28:33.436Z","2024-04-27T01:28:36.436Z",TRUE,"pitch","10e6c6e0-e944-4cb2-9160-d2316657937e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.3,1.58,NA,104.7,153.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Double","double","Abraham Toro doubles (3) on a line drive to right fielder Ryan McKenna. Brent Rooker scores. JJ Bleday to 3rd.",1,2,2,63,"top",9,"2024-04-27T01:27:41.368Z","2024-04-27T01:30:01.673Z",TRUE,TRUE,FALSE,FALSE,71,2,2,0,647351,"Abraham Toro","/api/v1/people/647351","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,85.2,3,0.9,0.4009,6.8376,34.3363,-14.0772,-6.2566,9.6036,0.3228,3.1643,10.189,-137.3647,-1.3487,-2.6453,50.0051,4.6327,-11.7937,32.4,3.6,24,2367,230,NA,NA,NA,NA,NA,NA,FALSE,-13.8,17.2,8.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",1,"2024-04-27T01:28:12.887Z","2024-04-27T01:28:16.382Z",TRUE,"pitch","65a55fa5-ceb7-489c-bec6-2e0c23c5be46",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4425,1.7514,NA,91.36,196.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Double","double","Abraham Toro doubles (3) on a line drive to right fielder Ryan McKenna. Brent Rooker scores. JJ Bleday to 3rd.",1,2,2,63,"top",9,"2024-04-27T01:27:41.368Z","2024-04-27T01:30:01.673Z",TRUE,TRUE,FALSE,FALSE,71,2,2,0,647351,"Abraham Toro","/api/v1/people/647351","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.8,14,0.9,0.4013,6.8566,31.2023,-16.5482,-6.6028,8.2894,0.6726,1.5837,11.0938,-136.7015,-4.9455,-2.5874,50.0056,4.5589,-12.452,30,4.8,24,2351,222,NA,NA,NA,NA,NA,NA,FALSE,-17,14,9.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",0,"2024-04-27T01:27:41.368Z","2024-04-27T01:27:46.368Z",FALSE,"stepoff","a4aeea74-ad3d-4e2e-a979-f7ebab4820eb",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Double","double","Abraham Toro doubles (3) on a line drive to right fielder Ryan McKenna. Brent Rooker scores. JJ Bleday to 3rd.",1,2,2,63,"top",9,"2024-04-27T01:27:41.368Z","2024-04-27T01:30:01.673Z",TRUE,TRUE,FALSE,FALSE,71,2,2,0,647351,"Abraham Toro","/api/v1/people/647351","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",5,"2024-04-27T01:29:34.732Z","2024-04-27T01:29:48.990Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,647351,"/api/v1/people/647351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"63","atBat","Double","double","Abraham Toro doubles (3) on a line drive to right fielder Ryan McKenna. Brent Rooker scores. JJ Bleday to 3rd.",1,2,2,63,"top",9,"2024-04-27T01:27:41.368Z","2024-04-27T01:30:01.673Z",TRUE,TRUE,FALSE,FALSE,71,2,2,0,647351,"Abraham Toro","/api/v1/people/647351","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",4,"2024-04-27T01:26:46.842Z","2024-04-27T01:26:49.897Z",TRUE,"pitch","e6c3416e-bc54-4c85-8539-375f93b8dd17",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.372,1.5974,NA,151.32,127.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","JJ Bleday walks.",0,1,2,62,"top",9,"2024-04-27T01:24:55.571Z","2024-04-27T01:26:49.897Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,668709,"JJ Bleday","/api/v1/people/668709","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.5,11,0.89,0.4015,6.7088,30.0926,-15.4614,-5.6555,8.8683,-0.9004,4.1077,6.9317,-136.4404,1.0426,-2.7394,50.0058,4.7863,-10.6628,31.2,3.6,24,2330,225,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.4,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668709,"JJ Bleday","/api/v1/people/668709",667670,"Brent Rooker","/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",3,"2024-04-27T01:26:25.661Z","2024-04-27T01:26:29.233Z",TRUE,"pitch","33ab6ccc-69cd-4119-ad74-451bab2ff691",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2948,1.5898,NA,105.92,141.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","JJ Bleday walks.",0,1,2,62,"top",9,"2024-04-27T01:24:55.571Z","2024-04-27T01:26:49.897Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,668709,"JJ Bleday","/api/v1/people/668709","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85,12,0.89,0.4025,6.713,32.3425,-16.9132,-8.7595,8.1523,0.2906,3.5874,10.8663,-136.5126,-0.0098,-2.6187,50.0027,4.7633,-16.3985,39.6,4.8,24,2387,224,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",2,"2024-04-27T01:26:04.463Z","2024-04-27T01:26:08.227Z",TRUE,"pitch","bc8ece75-8b7c-40cf-bdff-ee98db3e892d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3414,1.647,NA,81.29,192.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","JJ Bleday walks.",0,1,2,62,"top",9,"2024-04-27T01:24:55.571Z","2024-04-27T01:26:49.897Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,668709,"JJ Bleday","/api/v1/people/668709","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.9,78.5,14,0.9,0.4435,6.5737,24.4866,-41.0095,5.6156,-5.7204,0.9369,1.7066,6.9173,-123.4941,0.5948,-2.6293,50.002,4.911,8.6748,13.2,10.8,24,2704,54,NA,NA,NA,NA,NA,NA,FALSE,-47.9,-10,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
